Human	Original	Intercept	Age	PVal
15	11298	11.0150107532702	-0.0141000718682335	0.189120150075579
9625	11302	8.02675884042818	0.0392212104210551	0.093742155455968
24	11304	7.14204612196444	0.0186651565193663	0.848780869922528
20	11305	10.0146358611019	0.01257929507792	0.565832074895128
22	11306	9.74576878655302	-0.021688530699737	0.335855941467392
9619	11307	8.81842209272445	0.038150495388055	0.184859056616376
10006	11308	8.26258992186955	-0.00165808954650694	0.974367899880343
25	11350	11.8327014318944	0.0143830866273999	0.415674737434494
33	11363	9.69029973811919	0.017159791316524	0.399034858150462
34	11364	11.0651400176723	-0.00988173725655679	0.169900355041615
35	11409	10.9603132501454	-0.0112584812821533	0.336998360356145
9197	11416	6.66300315359302	0.046133134737128	0.0874622374007357
40	11418	9.81606172071512	-0.00622931027297236	0.397618157670453
1636	11421	7.85577631644799	0.034214832149574	0.747232052393204
346	11425	5.40219205806992	-0.053466381782999	0.694099914778441
643314	11426	12.7382430462435	0.00343195115365001	0.419874695682917
48	11428	8.75209901430503	0.00570259906799831	0.928643392962593
50	11429	14.5188901915563	0.00864167984093669	0.0654703534650846
51	11430	8.34508573363463	0.00567003836326904	0.745497308119333
52	11431	12.0252175488127	-0.0227618720178633	0.101205532209634
53	11432	9.61281143762282	-0.0162432369340046	0.0311253244567592
54	11433	4.79796106404376	-0.064490554521911	0.215855830151013
1134	11435	14.1037219381066	0.0373964924530032	0.0132330019733869
8973	11440	8.06118308202057	0.019554779115575	0.550963596903747
1140	11443	12.1238108610698	0.0063128164909433	0.279571826873955
1144	11447	11.4736848639125	-0.0545958613559699	0.0524094305325144
1145	11448	12.532145389137	-0.07848216941417	0.07055552827327
1146	11449	9.66413502857913	0.09919168572474	0.0167841561346383
9370	11450	7.71993071388585	0.00123664437281198	0.891933346277355
58	11459	7.91094897959083	0.267029277162492	0.000259022222913328
60	11461	13.5530281184372	0.0346096419326666	0.45442112716397
70	11464	10.0837710372775	0.149043205118663	0.0072514410953373
72	11468	14.6184694242259	-0.0159538594773132	0.267603643095802
89	11474	9.1876991775378	0.125666111752245	0.0431863574211203
59	11475	10.7200573222713	0.166913725307093	0.0029030074050073
90	11477	7.7659387543304	0.027416660735942	0.568756805888021
91	11479	9.40053738764057	-0.00112488802686192	0.965024046056966
92	11480	9.42233663605042	0.0151136351614314	0.0864458719885568
93	11481	9.61181353764428	0.0444959355135856	0.127519875061905
94	11482	8.76999777109098	0.00284660668723531	0.949573058705989
100	11486	7.635434415428	0.0331319248877007	0.223473557868783
102	11487	10.7471441611191	-0.01072522794193	0.49957440319705
4185	11488	6.23544957661819	0.108312318634888	0.515176026892305
8038	11489	7.59239880285146	-0.045344300220277	0.166247551556891
8751	11490	8.60589702567582	0.00521077368839202	0.779149448892222
6868	11491	9.71951269704598	-0.0154265664398003	0.846479646033448
8728	11492	11.5149600009878	-0.0891655285215837	0.029720460634307
2515	11495	7.32077490424168	-0.034446329353475	0.20060728805158
53616	11496	7.4135323417339	0.011645377500349	0.819416669281527
8756	11500	6.40951094949977	0.0235864694319743	0.763788834062693
8754	11502	10.2213360373898	-0.000384484419466625	0.97993907155341
112	11512	10.7662834892617	0.000108001170706768	0.993214003817399
113	11513	7.41158296664752	0.119760136338834	0.0886639138607949
115	11515	8.89886757841562	0.00412475708311296	0.912837487618593
116	11516	9.40938517616339	-0.17263625315661	0.334895777609834
117	11517	5.20564728706452	0.0263259833426516	0.88940491585057
118	11518	9.81099234654511	0.043002694850567	0.212154160316137
123	11520	12.6085643106669	0.0116990641569634	0.242467569585896
131	11529	9.76067470200393	-0.0344027957118507	0.481923582471423
128	11532	12.8786827689419	-0.0149281216580033	0.151283877207238
132	11534	10.1292887276913	0.00412401542077991	0.448812356952762
133	11535	6.11805638525949	0.00177611226472172	0.877921918598642
11318	11536	8.93314026197005	-0.012594275528949	0.801726493780972
135	11540	10.9621756871003	0.0189061029345899	0.410328484817325
136	11541	10.6202474820878	0.0145118231388467	0.0644083391674146
141	11544	12.8022096809988	0.01183888051209	0.266414986095114
142	11545	8.63677331314689	-0.0587916906256367	0.455911695003506
10038	11546	9.65492959762518	0.0275414363084294	0.222361849458642
147	11548	7.39282649922196	-0.229951307539187	0.464335284511842
148	11549	5.86483813469481	0.0832508776813247	0.348060615658811
151	11552	7.54823518247216	-0.0352266397953014	0.508401112384811
154	11555	9.71866727027957	-0.029946079705942	0.194718094963271
155	11556	6.01822079712532	0.0686736584573857	0.32256784580819
158	11564	12.3273107869327	-0.0279103127518934	0.026057894423572
122622	11565	11.4277657310243	-0.078649087690561	0.00089613599247903
159	11566	13.5136307278728	-0.0189910332852466	0.0140180316813927
10677	11567	6.35279640023503	0.00747938216468697	0.927671819680022
121536	11569	10.6679597367988	0.00247060927339015	0.821839044743244
174	11576	7.09421387717293	-0.031603285954927	0.675272385464969
176	11595	7.70684402602708	0.036968726424863	0.608055540244463
177	11596	10.231272355824	-0.0359740472146173	0.542064958517461
284	11600	7.42394446375256	0.0291467085745857	0.198261454508593
285	11601	4.50391139286697	-0.0206708694102703	0.909096069874771
375790	11603	10.2050138925322	0.0600739102318667	0.155320396248083
181	11604	10.836093398988	0.00197038516334342	0.772577891537055
57085	11610	8.44960257485791	0.0356928997053398	0.109782572335799
189	11611	8.95540972579895	-0.0848068294400803	0.384211077713739
190	11614	4.91874664777321	0.046797271803534	0.252118757989159
202	11630	10.1547397208198	-0.120700200980689	0.015902600735212
9049	11632	11.6434487170567	0.00685160815434011	0.70690274766034
326	11634	7.94041131965459	0.0271719476137243	0.653084978636204
203	11636	11.6142462680382	0.0597622700418532	0.0219162845395296
204	11637	12.7703137974673	-0.0499559080298499	0.0930561477084937
205	11639	8.30022153619661	0.0549135490668653	0.177400748598865
8165	11640	11.5184557102692	-0.01669068210158	0.0350935017332761
8852	11643	7.31132841306343	-0.0840663368397063	0.270305776953818
249	11647	5.70183530805376	0.0473363284333203	0.273049411544454
207	11651	13.1763722818065	-0.0125018952405766	0.635190942099871
208	11652	11.3911304005359	0.02937210290753	0.0524065277309626
211	11655	11.1301453364537	0.0132655676788233	0.202154696894083
214	11658	8.64460660086958	0.0105261505288066	0.373618591240852
224	11671	10.591248495764	0.0106377012740066	0.531441295649193
231	11677	10.9418102796606	-0.121005826347611	0.290035862650705
238	11682	10.265526827965	0.01476022781569	0.318467084929559
247	11688	7.51985123386069	-0.0643764084603147	0.155025222776752
2671	11692	12.486726379223	-0.0225823481175434	0.0339392483747179
257	11694	9.40074423839358	0.00955095710305033	0.819827736903656
272	11717	7.9306893679222	0.0716307410507406	0.0417775928590231
4143	11720	8.09485063899748	-0.0240550969049286	0.583846757802925
