Human	Original	Intercept	Age	PVal
2	2	5.9023443353482	-0.000912017637426817	0.425659663870736
9	9	6.82114582964595	0.00336864958022479	0.00048725826375573
10	10	5.28623426124442	-0.000417178341860331	0.489454054497992
12	12	5.37774623064924	0.000402321149623407	0.464291602998512
13	13	5.38842713701467	-0.00045929615477509	0.560969604503277
14	14	7.42102047555355	0.000785101092811391	0.447129297492166
15	15	4.72732645641938	-0.000223171295752643	0.641426697634599
16	16	8.78454954846969	-0.00129979818773228	0.268986575884803
18	18	5.71163866476001	-0.00145792465871802	0.116394055716784
19	19	6.14186202064569	0.00107967460203159	0.668084010728825
20	20	5.34342311170444	-7.30794851171338e-05	0.844425448474804
21	21	5.45942028561331	0.00111197784242862	0.00399917041083349
22	22	6.49578715365279	-0.000680993118966244	0.179542052388968
23	23	8.02671191221503	-0.000848023348540848	0.390471811137611
24	24	5.49259425943525	0.00041157356535262	0.355581333542558
25	25	8.75418002882147	-0.000732865196659564	0.620908432464373
26	26	4.31507973873232	0.000373005524990406	0.475508975008791
27	27	5.28969423741062	0.000915640261858151	0.0632196899685567
28	28	5.21824754015506	9.320225948137e-05	0.779211952232052
29	29	6.48332532311943	0.000957051285914624	0.176384642512195
30	30	7.33987557066992	0.000392177566899213	0.632949854696477
31	31	6.50109600625619	-0.00169250491122571	0.0860559563858382
32	32	5.2542721128499	-0.000107817029146096	0.747293988262773
33	33	4.59929249976845	9.10181559139532e-05	0.78538270334352
34	34	7.24387241647371	-0.000162651536738396	0.878754828086224
35	35	6.13864037835826	-0.000215203517292906	0.603376440307989
36	36	5.30318708718672	-0.000256991942399204	0.670640374050155
37	37	8.48123320201723	-0.000634692144919413	0.755594197148977
38	38	8.33200652250102	0.00171635288702073	0.400697949744398
39	39	7.23201021304394	-0.0040460232732051	0.179911363731095
40	40	5.31169049432434	3.85790083600254e-05	0.948810687762595
41	41	5.37591757069318	0.000170350383769107	0.573539193799012
43	43	4.83418747060355	0.000299022722589406	0.329526255429728
47	47	9.2271810539367	0.000121565001820555	0.941656833357616
48	48	7.97346437461806	-0.000213795410280723	0.808133647629965
49	49	5.79638603870485	0.00117359667459166	0.111894939801251
50	50	6.78886090153009	0.000168798922809635	0.798388347647836
51	51	5.81393474297162	4.50666560679382e-05	0.898077916269347
52	52	7.79015743084031	0.00168093726785324	0.377493679336903
53	53	7.16172277293918	0.00246352427140363	0.0972633059218927
54	54	5.13805280878792	-0.000108903905936695	0.775478389683162
55	55	4.95435684997441	0.000254459901443091	0.708540975914983
56	56	5.12582533840779	-0.000304751164934328	0.267565169361154
58	58	5.46150046146245	-0.000347901658051096	0.640944288829051
