Human	Original	Intercept	Age	PVal
9625	11302	0.218554353092567	-0.0322379187048698	0.000423004534882379
19	11303	3.30609178768587	-0.0048199390085776	0.195849477112857
24	11304	1.69505831419003	0.0755036076467894	1.93275938901118e-07
20	11305	5.81483753733748	-0.004961723561715	0.470268009353931
22	11306	4.25479687254356	0.00193528886160964	0.794759363778566
9619	11307	5.35234972710182	-0.00195953464819974	0.575653539169673
10006	11308	5.00258771446391	0.00385021036944053	0.327391887911604
25	11350	5.27106399815849	-0.0140684422213957	0.119885478835619
27	11352	4.11007452261383	-0.00391002369929097	0.298160138240803
33	11363	6.20709919976757	0.00879577814790651	0.0293538972574318
34	11364	5.8530566608172	0.00386843180350754	0.0152155834617384
37	11370	5.51989562792943	0.00540318363696701	0.0862239059142594
35	11409	5.16582449917146	-0.0129538949923101	0.0229741661051698
9197	11416	3.44824238655098	0.00965725796229964	0.0186730141595041
1636	11421	-2.19595748026325	-0.0344869416038892	0.363854669372016
43	11423	3.05110879034083	-0.0100614812543955	0.267723715659158
643314	11426	5.06516545841205	-0.0309841270508858	0.0739858450218469
48	11428	4.29243053811305	0.000351276005301122	0.868051630188643
50	11429	6.55018565876691	-0.00647416519807583	0.00992423141911262
51	11430	5.51179902710624	0.0166208482587989	9.3308870170836e-05
52	11431	3.72212413957812	0.000866556285091505	0.871582939402717
53	11432	3.784958961461	0.000208224101942654	0.942045793155128
54	11433	1.4670233685692	-0.0355082318147341	0.000549690203373761
49	11434	-0.7552994735664	0.0150822527708931	0.464514895044559
1134	11435	-5.98383051198199	0.0385510876312358	0.26405572735112
1140	11443	4.11393337040544	0.0190612304228848	0.00889252641132061
1141	11444	-0.699262570258266	0.0213371833913876	0.0134321734150018
1145	11448	-3.18528892512369	-0.0264448166792185	0.333224473432563
9370	11450	-0.427304537591338	-0.0465011676304484	0.0739428662472852
58	11459	-2.10642479599571	-0.0347788600860197	0.350324207069682
60	11461	9.99094997773693	-0.00388515750823497	0.320866398297637
88	11472	-4.65891183064831	-0.0490674340538639	0.169463061675014
89	11474	-1.77166258518529	0.0341625337971705	0.0106687002267367
59	11475	-2.29257940428363	-0.00104923072534965	0.959587770501874
90	11477	1.69491228568726	-0.0018952661534275	0.691005082290695
91	11479	4.18742833477351	-0.00878714887077147	0.00789571992514232
92	11480	2.16880539045987	0.013955017851147	0.00032513184909705
93	11481	1.07307599844619	-0.0257848978899869	0.110405064962205
94	11482	-2.1567151428175	-0.0116391510613248	0.529844781970214
443	11484	2.24540508710515	0.0646097625941058	1.36130651457759e-05
100	11486	3.74194414563646	-0.00835810706842047	0.16274155605619
