Human	Original	Intercept	Age	PVal
15	11298	8.80294672047356	0.00665254351858856	0.787460020685585
9625	11302	7.82655463296348	0.00815649624687709	0.852471284657947
19	11303	7.9673337537135	-0.010956297258427	0.612622242974911
24	11304	5.32652125997121	0.0893874161272058	0.176135894069856
20	11305	9.68799870228792	0.0287667507347486	0.18580240130395
22	11306	8.96096651342468	-0.00550038992012293	0.763711483346813
10006	11308	5.23528350137877	0.0624987541297626	0.159731177655083
25	11350	9.3058115711901	0.000857261480312226	0.961649923439652
33	11363	12.068740714156	-0.00242066040878969	0.943493513012705
34	11364	13.4204742821258	0.00604095263825322	0.768577896726654
37	11370	5.22424066893707	-0.0959910531388093	0.340885320740417
35	11409	10.1701550266602	-0.00491251809994365	0.805568698044925
40	11418	6.65138733331549	0.0418208111002066	0.530755334022127
1636	11421	5.75415688278836	-0.0324070938195142	0.549155249322887
43	11423	6.41292668857326	-0.0140505417775149	0.688137366901612
346	11425	5.40061145984832	0.033130610628807	0.54231573414856
643314	11426	11.2956460242739	0.0134905699392103	0.351188399520395
48	11428	5.45097384072295	-0.0192801309914668	0.728177060656477
50	11429	14.5191071870704	0.00295401998227541	0.880728745004295
51	11430	10.0316434120405	0.00375579922476399	0.913752409838851
52	11431	7.88463142266971	0.0380441315496552	0.0918124018707081
53	11432	7.90600024659028	-0.00256688710378067	0.909045917688435
54	11433	7.60518008634235	-0.0487673299895278	0.424244359648204
49	11434	6.95358632973998	0.0077055670721984	0.854077068045508
1134	11435	4.90655167422024	0.00322199650159743	0.960133134357784
8973	11440	7.1888000259997	0.00198635866639287	0.974827214844112
1140	11443	6.61392406709833	0.044449118609119	0.500619209470197
1141	11444	5.63327772209845	0.059279471745707	0.128937933526404
1144	11447	6.68944114318624	-0.00439495009041907	0.957677849410773
1145	11448	7.09240677610898	0.018606087959148	0.793687118111737
1146	11449	7.17760126820341	0.0153466974332889	0.838429562260076
9370	11450	5.89782610046012	0.120133010466293	0.193258957319357
56	11451	3.12402005492259	0.16778715324086	0.044828187900502
58	11459	13.6630130850893	-0.0567339226088437	0.181917340104718
60	11461	11.0108232049403	-0.0300527206631447	0.212910648730261
70	11464	14.538161612788	-0.00324562077178209	0.864152999745101
72	11468	9.91726391116812	0.0164440765822551	0.537127014540283
10880	11471	5.0490089079215	0.0837744876865766	0.00382877721739825
89	11474	6.73562926477452	-0.0485930995879344	0.281866572849948
59	11475	9.78659217378789	-0.00191154782774844	0.952698789114612
90	11477	6.3532748614931	-0.158054850805337	0.0231792893326417
91	11479	6.10199503898621	0.136547717676312	0.0375066305460365
92	11480	8.23559111794403	-0.0158083006922074	0.213769205834651
93	11481	8.56246668723167	0.0322083825668927	0.274891565907841
94	11482	9.29776855932005	0.0109163881284864	0.490275681308845
100	11486	7.69867208420235	0.0206872119999524	0.516344272798567
102	11487	8.16073246460899	-0.0395184673307142	0.13207861544941
4185	11488	7.2996049950128	0.0749661787124525	0.0660254500474068
8038	11489	4.74929539602455	0.0599182706296623	0.439813973069811
8751	11490	8.88717794606544	-0.0144266840142479	0.607632099000016
8728	11492	8.08655840916694	-0.0452062368608529	0.35166515091442
2515	11495	3.6433766734419	0.15227663204166	0.0431929518580391
8756	11500	6.02349967435726	0.0363168569847083	0.452026054119418
101	11501	4.37009539267395	0.0230698828350753	0.548815619984639
8754	11502	8.27910386440224	-0.00622069492586404	0.772496598079818
112	11512	10.604588669564	0.0229805065763331	0.327937782299993
113	11513	7.41266136249309	0.00471095198284711	0.882517986013692
114	11514	3.74058500652812	0.063973739274036	0.13382017982043
115	11515	8.65210499787504	0.00819070667076145	0.401027325660439
116	11516	5.74997199659619	-0.050965115113962	0.600223394491473
117	11517	6.74072809400175	-0.0905693464541868	0.0497905516555819
118	11518	9.83958225323741	0.011865731413327	0.662800713594704
123	11520	9.8295877462964	0.014040396518784	0.382514398681473
131	11529	9.08828838368521	0.00741078285486131	0.829187304042692
128	11532	10.8965395661982	0.00802620696980441	0.340908477836591
132	11534	10.2007216313074	-0.0281792437579174	0.346347113787265
133	11535	7.58630577888085	-0.0476040651285727	0.238722859591291
11318	11536	7.9697185623941	0.00688346173674377	0.775597491328445
1675	11537	6.73160522310737	0.0288084515924814	0.793320240505672
134	11539	6.48059003895319	-0.16276144158673	0.0353281493838785
135	11540	8.06931905298363	0.0238343946627512	0.159563003773001
136	11541	5.53387173649452	-0.0313259432287836	0.601859343199946
141	11544	10.0544997035724	-0.00903484289477196	0.621984527865651
142	11545	8.26032018900972	-0.0210487388930955	0.432959023154949
10038	11546	8.4555913904511	-0.0265988357649463	0.299341335347024
147	11548	7.35061467646954	0.00286124277114355	0.95155317170664
148	11549	7.06111124522217	0.0370725014184744	0.301783550555566
150	11551	5.29913928393913	-0.0227872538621997	0.769032303372606
151	11552	5.37602432075513	0.025944330152483	0.712754841001111
152	11553	6.64714352034945	0.0548891651158471	0.427681953912186
153	11554	8.62340171456905	-0.0113206776350567	0.771507760271795
154	11555	7.77803087848452	0.00530317581174171	0.859223381647406
155	11556	5.87697847585592	0.0641571691290506	0.279203285366818
158	11564	9.42136109155724	-0.0202598771271854	0.298610735243639
122622	11565	11.0917491576068	0.013211806961773	0.37822685175293
159	11566	8.33755992224773	-0.0100635261020923	0.610217817386362
10677	11567	7.45455565754079	-0.0669267682467258	0.403294542393446
100616346	11568	5.97718822305715	0.0139633394796175	0.712072946160149
121536	11569	8.16954267735496	-0.0145345583637971	0.575263242899539
174	11576	5.98644325046891	-0.000413485783646875	0.994845747638644
176	11595	6.0433643621225	-0.048331286001041	0.426686896855513
177	11596	7.32676517047005	0.026331233956168	0.610305898700809
284	11600	7.1704798481142	-0.0152348841325856	0.522034070262248
285	11601	6.4533705336927	-0.0113387019533786	0.614087921650696
375790	11603	8.82003617001489	0.0139376552989406	0.432790286931419
181	11604	7.91045714479199	0.0152545168720099	0.573532828775627
2717	11605	4.85914303294068	0.0682270250728539	0.349451382917934
183	11606	6.18736823138773	-0.0424901644688075	0.416535895876003
186	11609	3.17629576192645	0.0645394733350984	0.282038366320404
57085	11610	9.19118821972881	0.0181151732159459	0.294370536648641
189	11611	6.01317272182856	-0.0565915122822135	0.401616381351948
190	11614	3.76910163015506	0.163530427865576	0.040771315215058
57491	11624	5.94083281081111	-0.000244668512368015	0.99741948225303
197	11625	5.41524251892591	0.058127741439421	0.0882474716699139
199	11629	5.27234523069069	0.0431654529643255	0.435590269358715
202	11630	7.21212844472519	0.0569249834892523	0.12999467080799
9049	11632	9.85242294015396	-0.00734412059645352	0.606267583563527
326	11634	8.03815250342558	-0.025019613005115	0.552654426113738
203	11636	12.4521170882621	0.0242572770315363	0.21645869244685
204	11637	7.15038545000275	-0.0164920636655562	0.823583984137245
205	11639	8.43014456741125	0.0110191837086395	0.660728967032587
8165	11640	10.373969029454	-0.0179067914821024	0.232623294064693
8852	11643	5.21645690516975	-0.0653371016664569	0.586872227506615
249	11647	8.92661420568539	0.00167133654416396	0.945653786067399
207	11651	9.74780234154731	0.0241457485470966	0.303096360946654
211	11655	11.8988701170823	0.0269443799955477	0.198901820107279
212	11656	6.20443453779242	0.304871234912814	0.0215155725753481
213	11657	4.90752684589722	0.0606725891215116	0.457617636094283
214	11658	5.7203831350919	0.00197172091304984	0.972070508185629
215	11666	7.10908969063695	0.0226310664315636	0.675823960857253
218	11670	7.3652577274689	0.0791161761360704	0.120681498181048
224	11671	8.3920123329243	-0.0105754069144147	0.668936751474715
231	11677	5.47733834338981	0.0114837781333819	0.823376187778445
238	11682	9.4904378462061	-0.0137736131843846	0.573466840566179
239	11684	8.07391364932333	-0.0163428788477747	0.647953576324156
242	11686	4.56135757098095	0.1250677584574	0.152336442264599
246	11687	4.48575719620645	0.0546195627859934	0.167605392606598
247	11688	5.41259813330824	0.0656414018218671	0.450452155345393
257	11694	7.39402577564542	-0.0725729604141697	0.173513407348133
60529	11695	6.22365521046149	0.0422834108398723	0.17978370359736
258	11698	5.06161858513447	0.0674093647968429	0.264957529734853
259	11699	4.64202527875744	0.0320317097879425	0.647919119818154
100423031	11705	6.2300622607787	0.0124732306481893	0.660373119559414
272	11717	8.15611861660833	0.0252691633399838	0.186961228902273
4143	11720	5.36083534769971	0.132738620850739	0.0523308466384409
56172	11732	11.001184475354	0.0100679537582352	0.454791356906549
286	11733	10.802592275918	-0.00783918143802289	0.537764495893168
51479	11736	9.2327062987737	0.00296559722612459	0.841362091495413
291	11739	14.594659235685	-0.0034015696105973	0.893772226602984
292	11740	9.70053569839189	-0.0214287778170444	0.051335983193985
311	11744	10.0483137441192	0.0350582780278977	0.176733350264478
306	11745	8.22524702744045	-0.0360541895184627	0.251745382911675
307	11746	8.28716199177673	0.00962269146823407	0.575911602329039
308	11747	10.7196529163301	-0.00468407406914063	0.575437061140709
309	11749	10.9693920026158	0.00185342590638363	0.927782729161934
310	11750	8.23553800410084	0.00687312506195105	0.841455158372345
8639	11754	7.54851579708196	-0.0186950802201787	0.759614467584635
10935	11757	12.156955425588	-0.0302204634305443	0.212782334969504
316	11761	9.33524552545183	-0.0305341454213984	0.197235114128819
162	11764	10.4805996520022	0.0108576937818957	0.63766913879278
164	11765	8.21738730369921	-0.021190519112534	0.0826519509730458
8906	11766	6.10745165165541	0.0865590837276858	0.225266133299422
8907	11767	10.4092905065966	0.00333264298495022	0.850633524829651
2167	11770	8.70447463930533	0.0185050752929268	0.355793664215061
160	11771	7.74574025375815	0.0628883457502253	0.0155511284914804
161	11772	9.40506440934234	0.00248420504265982	0.888667106703657
1173	11773	11.5464072024212	-0.00897876599003865	0.692929394287506
8546	11774	9.982828571348	-0.0171611073804092	0.478433791532804
8943	11776	9.86717087654029	-0.00594681004706868	0.592296217465083
10239	11778	7.0500414466457	0.0206673000276141	0.587357385587166
11154	11782	10.7867772644229	-0.0125516920148489	0.442402504555101
317	11783	6.92519773170359	0.00978352771685261	0.524364028013593
321	11784	5.66669014778304	0.0393338814907258	0.52975105774019
322	11785	9.90273362534266	0.0134568427943406	0.588737695921187
324	11789	8.08242528039399	0.0168261431917431	0.447197638807235
100996693	11790	9.17211617436603	0.00111648253756887	0.967045370324696
328	11792	9.15795210776875	-0.0216443254533863	0.240216342655882
329	11797	8.7643579359666	-0.0275654174130828	0.0690105443204986
332	11799	6.39730229135326	0.0140001443548258	0.812854618169476
8539	11800	8.57372750951442	-0.022754911577902	0.0953772347740264
922	11801	4.66537322422027	0.0752530502752539	0.353257552472525
333	11803	4.26798215881267	0.0794903499154943	0.432205445977655
334	11804	11.9486336865119	-0.0273765016268755	0.0872313002441145
335	11806	5.57973774764844	0.0532677236331916	0.299890257552773
336	11807	6.23337285320747	0.0383390488955679	0.314479840566325
337	11808	6.649764588242	0.0142439604544417	0.816337052986298
339	11810	7.31823847260743	0.0354170156899808	0.033704450439674
10930	11811	8.2869509240736	-0.0215470321843974	0.334294041474779
341	11812	6.11972244902637	0.0474851059976821	0.59141299312729
347	11815	7.88705924335027	-0.0677948224232717	0.122683641212984
348	11816	11.9236006693776	-0.00212196412146796	0.900616959181426
350	11818	3.95770070730717	0.0019797307984009	0.955317918145419
100302258	11819	8.64911135450299	-0.0379805525198053	0.172531900826448
351	11820	12.4484175040342	-0.0125116573475412	0.120514678909821
353	11821	6.34046374199734	0.00864915768054688	0.88555264315474
359	11827	6.66341311152016	0.0391915126494101	0.596959168382061
361	11829	6.52782045575696	-0.0360634724849831	0.486530031943593
343	11833	8.35988052509513	-0.0423153746747379	0.169362884779608
9716	11834	7.42009873922206	-0.00804188174369409	0.713794629387987
367	11835	7.92811713630256	0.0463495186474723	0.363686071063589
369	11836	6.6692175762228	0.068391450334821	0.318506765266975
6175	11837	14.0958615867961	-0.0145743104307614	0.185507051985314
374	11839	5.36735435388633	-0.058703398169726	0.367480329213861
100500810	11840	12.9682020336307	0.0116234182898932	0.0449318366160658
377	11842	8.6597530087181	0.00999001888747656	0.607942830301164
381	11844	11.0587156225441	0.00863507101146788	0.617922379910584
382	11845	7.04059914322996	-0.0554960740088738	0.223562799194781
383	11846	4.12603725078713	0.0822454695119559	0.263183824064758
384	11847	5.3937723992478	-0.00970193267092792	0.917289080946021
388	11852	11.9716082822336	4.72846126436719e-05	0.998198248391581
389	11853	10.0272505575437	-0.0154931617063684	0.536592312347105
29984	11854	7.85054270989402	0.0202823538897915	0.429450022816277
394	11855	7.73639533532137	-0.0606639358785222	0.110979893463334
397	11857	9.69882278879415	0.0162068169421721	0.490442715171005
8153	11858	5.80476396870455	-0.021291724069644	0.748986823149451
401	11859	5.55225358224424	-0.0353576489395776	0.341242661177077
10124	11861	5.79612769369051	0.0489703929885656	0.334252356192775
405	11863	7.79712935882184	-0.00928091899761097	0.823099842509219
100847042	11864	6.14962170222643	-0.00167844449785144	0.96647297112135
406	11865	7.02618377202692	-0.0127547637495543	0.819821509434136
10095	11867	8.4863093648635	-0.0272440876774681	0.128973133199449
417	11870	11.9331336149257	-0.0165881800166458	0.0393388637012728
116969	11875	9.33706419258883	0.0107089636606873	0.673031292522635
9048	11876	8.08833707539414	0.0133046769975464	0.645059911545287
170302	11878	4.23134318563947	0.11958495782205	0.174561740480726
410	11883	7.42607132656219	0.0308914270809649	0.386515193329839
427	11886	8.80036159956967	-0.0161282163117616	0.358600358528986
432	11889	4.71131642393894	0.0126861738661751	0.827241015925814
433	11890	4.78300417979183	-0.03148869658742	0.564820638155679
460	11899	6.37497312027104	-0.00930097099731582	0.911625906901417
462	11905	3.97014203195525	0.00325710047901724	0.921598402374703
463	11906	8.61613045586946	0.0112431378712318	0.73664492037097
11101	11907	6.63162670235075	-0.0573318074968975	0.170626930936976
466	11908	10.0583407175832	-0.00631897349528872	0.799000930510483
1386	11909	9.41078390470775	0.00281782453716263	0.886446522756276
467	11910	7.50942376119892	-0.0284403991319473	0.297929343542468
468	11911	10.76109108903	0.0186756381951715	0.331971117112588
472	11920	6.94671277892795	0.0240242818005259	0.74287082260318
474	11921	4.63797936862156	0.0455669667369459	0.260089158332538
63974	11922	3.54491874724253	0.0207837150100123	0.780233491329763
58158	11923	3.67728100637917	0.132950549589286	0.0550054403103882
63973	11924	5.73624353697803	-0.0266843275245927	0.706090273352807
50674	11925	4.3624951618202	0.00461296246429123	0.876774960200577
475	11927	10.7350321921515	-0.0179092513762744	0.414332697257178
476	11928	10.5175218071578	0.0324766957088048	0.155503714899415
482	11932	6.45532655423968	0.0106299496839573	0.878732717150073
483	11933	11.19698997017	-0.00103349613494257	0.937833830939448
486	11936	5.6586222186432	-0.0531836662423369	0.291572394127438
487	11937	7.68034647504799	-0.0328380466498924	0.406555890092113
488	11938	14.0809742379468	-0.00225125985413106	0.940820856997902
491	11941	5.90605618389431	0.032180249466846	0.649508561419439
495	11944	8.3626998893382	-0.0416298415509374	0.435065487393265
496	11945	5.02849132150091	0.00194064959119869	0.973681852430049
498	11946	14.138821230274	-0.00349781902157147	0.876746734402602
509	11949	13.3180486153401	-0.0301101848052102	0.146202739770493
515	11950	8.48194566955574	-0.00363345928453802	0.889205608384778
516	11951	8.21312670118408	0.0142504035015788	0.572564540392532
522	11957	13.6025711546339	-0.0152668982320593	0.66599490160211
521	11958	9.87529901597174	-0.0165183200415214	0.412482339160033
523	11964	8.90674698157816	0.00993765644774388	0.411396101032031
526	11966	9.60832897661667	-0.000108009807526691	0.992513488420795
9114	11972	10.2751528812787	-0.0173760297534769	0.103849746018948
529	11973	10.5309783281293	0.0139992899314816	0.448614534243938
8992	11974	9.15023282507448	-0.00420201109284163	0.7255020743181
100847046	11975	8.36952402864932	-0.00117812390265991	0.916866035002666
538	11977	7.31056072896473	0.00158605788216468	0.969984082509336
540	11979	6.22966844235875	0.0983135789108068	0.0434379826668886
10396	11980	8.69990084412266	-0.0687667563156883	0.0270159776855353
93974	11983	11.9461592691034	-0.0251900321472063	0.162058907648734
527	11984	12.4860180263116	-0.00802026870705324	0.509670855714829
6541	11987	4.75535006313176	0.0241986949897511	0.586810515860216
6542	11988	7.99459529422518	-0.0171929339241966	0.510967960500162
84889	11989	5.34677056412709	0.0110580969179916	0.871405084624861
3184	11991	9.35388434407676	-0.0302646515971692	0.120755385150986
549	11992	9.83650154142118	0.00757571154134852	0.63945053781457
550	11993	10.4913730712704	-0.0186111804150731	0.401308345145268
551	11998	5.49471959057861	0.0257046125045124	0.423518512264145
554	12000	6.85981904153449	0.0235410196782891	0.655315002469366
8313	12006	6.39661022352273	0.0984181425055137	0.169817310479144
563	12007	5.99357941852908	0.0176451929708808	0.819590384212233
22994	12009	5.25189310875053	0.0222863050326572	0.521685350906921
567	12010	12.4190435171002	0.00828741716281794	0.795244864781774
570	12012	8.21972098845656	0.00353298947147072	0.934140506270193
100379661	12013	8.51053034297599	-0.00704417675339618	0.792046154566712
572	12015	6.37479061712152	-0.0716426782503355	0.386827018009696
578	12018	9.17582430474335	-0.00670465594844086	0.652310645600674
579	12020	5.28559600645816	0.027744342500473	0.650520380113859
580	12021	4.84351025246759	-0.0560577195907834	0.36850365674719
56033	12022	5.79293035136606	-0.0801241900392128	0.163017460859709
8538	12023	5.72163917979655	-0.0101769849458645	0.87676882792403
581	12028	8.23548833953295	0.0546387831137575	0.0299452862090422
255877	12029	7.615460390823	0.0441693869996386	0.304079480028221
63827	12032	5.71909858884116	0.0196349750193225	0.479199361348208
11331	12034	10.8221000835418	-0.00124232199657736	0.911548260249941
586	12035	6.06098685846546	0.0155866377929756	0.76318410027786
587	12036	9.02430382830598	0.0131523685520646	0.603921260935892
590	12038	6.64156140714198	-0.0136568398451239	0.676214547943601
594	12040	10.5014345574714	-0.000195006794495162	0.988047629112686
10295	12041	10.8732852119315	0.0019786355620745	0.753807816452035
8915	12042	8.74636518195674	-0.00939723310924929	0.698459905493875
