Human	Original	Intercept	Age	PVal
22933	22933	6.42253030722878	0.00275081946711249	0.812343239141429
34	24158	9.37573503672864	0.00606642980247519	0.0439036283381111
47	24159	11.2236045216903	-0.00121100314566565	0.674802426580183
52	24161	9.92289656992296	-0.00249134618184443	0.321445920709134
53	24162	8.78664085032901	-0.00190463526139407	0.488579024854279
49	24163	2.92397637920168	-0.0395699830632502	0.129379296362085
100	24165	5.35095878389552	0.0129462008256582	0.143955571805559
116	24166	8.75665610886211	0.00291226080651557	0.613710070417544
117	24167	8.99977705456104	-0.00266728467982346	0.184455452465777
118	24170	10.7032332838063	-0.000407633017042793	0.806178396909112
119	24171	2.49350038863146	0.00484466084030266	0.695166839512503
151	24174	6.01882934475588	0.0160754078450213	0.317949664338823
152	24175	7.86858944375466	-0.0033901652915157	0.340733447069803
154	24176	5.33380630751833	0.0152056744296675	0.0851105583220865
174	24177	5.33801506235153	-0.0258033324790312	0.244182188647855
183	24179	9.85769222297565	0.0121515767838533	0.00166556680113197
186	24182	4.92824469642736	0.00699541380748434	0.425034524581589
204	24184	8.07939284567985	0.00111453794515317	0.607196043584812
207	24185	9.65077303642683	-0.00163145356313996	0.543781214873694
213	24186	5.78215956109886	0.0064370739677435	0.284122808466072
229	24190	3.63851429291523	0.0230436408016869	0.333878881562027
230	24191	13.0558911994772	0.00476789934681373	0.0493721474390562
231	24192	10.4341970894459	-0.000925066122320841	0.663150407762404
324	24205	9.88709423384449	-0.00317227571116558	0.124655204698169
327	24206	9.06192269364398	-0.000685464143946532	0.807839333276792
345	24207	5.7491437452044	-0.00928897939748057	0.609098030986069
367	24208	7.41599653147044	-0.000433859437225808	0.900247821176939
432	24210	0.79469880094717	0.021905534150679	0.0796294318885929
476	24211	11.2153578979146	-0.00445490689991117	0.0307856891192288
477	24212	13.5239211262747	0.00188217933858554	0.34838196843956
478	24213	11.9468326916397	-0.00807777719098147	4.76834977188502e-05
482	24214	8.82272473039976	0.00251551391001184	0.712733806179489
491	24215	10.0858594055121	-0.00404545733574818	0.044320672182966
495	24216	5.41648301168458	-0.0115682123178374	0.357991129622587
496	24217	4.95957414415587	-0.019520905581786	0.35331636864217
540	24218	6.63466112290967	0.00391611189149611	0.484541519908262
551	24221	5.21291026744654	0.00485052577422139	0.76489178136119
567	24223	11.665411543704	0.015261105920459	2.39109795902918e-10
596	24224	5.1542495626077	0.0107225138065683	0.598963837606942
627	24225	7.4965957431486	-0.0174681592143925	0.017702215090775
706	24230	7.10532064896927	0.0169058102799587	0.000844434345192461
718	24232	7.95482883094505	0.0652031392570287	1.88840830336441e-18
722	24235	2.57045540331838	-0.0144116458748702	0.36048349990761
