Human	Original	Intercept	Age	PVal
22933	22933	3.33084352881178	0.000370314629245683	0.898434228456043
34	24158	10.3764758642075	-0.0194076150761315	0.00270163952067677
47	24159	12.6553497664102	-0.100839122156661	0.000901402885542811
52	24161	9.08041506357055	-0.0206802460209249	0.00142867113991082
53	24162	7.37924104167478	-0.0108039430315336	0.0165035705737283
49	24163	4.01890199850927	-0.00859682317914118	0.459829795136683
100	24165	6.73078103408091	0.0299347321649179	0.0645692555443939
116	24166	2.37113927240342	0.00362568738891945	0.264284703070148
117	24167	4.4160885327155	0.0024175075033461	0.555566412607436
118	24170	8.83293280078608	-0.00822751340571105	0.0332579637114585
119	24171	2.24881112638661	0.00174368621548882	0.146590799339032
151	24174	3.45299933882636	0.00509345401557866	0.0350318020044428
152	24175	3.29634330840819	0.0216683243478475	0.0346416380344505
154	24176	5.85837573944956	0.00536885187225904	0.650133216168144
174	24177	4.70248903989891	-0.029948507733024	0.0276634291278268
183	24179	11.5438024453204	-0.0635690657772893	0.00106807564104778
186	24182	2.42025857987502	-0.00190537402789341	0.594718268135238
204	24184	10.5530470045168	-0.0355714598003934	0.000365681695021437
207	24185	7.73788662707619	0.000483669826632324	0.924745494336965
213	24186	9.68487895042425	0.0106164921296216	0.334815410461066
229	24190	3.14302442842568	0.00153579215809154	0.790123274018834
230	24191	3.97178527015863	-0.00341254267675455	0.462839285927331
231	24192	11.3331422736468	-0.00590950549560672	0.370273196149821
324	24205	6.89447045108641	0.00888262372285642	0.0137783149495227
327	24206	7.77560837274267	-0.00916986001484431	0.0297005058648391
345	24207	6.22919901084826	-0.0235702394590893	0.131762885345481
367	24208	5.88240890869258	-0.0241714583113583	0.025123515983386
432	24210	2.35590155274604	0.00564691632958057	0.2881497851176
476	24211	7.14430417400912	-0.0135500475152672	0.198859305436385
477	24212	12.6288996364756	-0.0258201736583	6.09001238134902e-05
478	24213	3.51136679974841	0.00234203356232899	0.80166626306496
482	24214	4.71664011804101	-0.0366473501624968	0.00641916759303001
491	24215	2.65592985055527	0.00548040923547091	0.371341750139412
495	24216	2.3231013762678	9.74331054276894e-05	0.90698297044575
496	24217	2.35042501412686	-0.00105532343390718	0.725105840757962
540	24218	4.73352034406774	-0.00771831592181192	0.260788216556028
551	24221	2.76475794980887	0.000910494096649122	0.701246850984098
567	24223	13.086130250278	0.00962608155602983	0.0108434154863592
596	24224	4.1033066192665	0.00121046075761596	0.891518522694465
627	24225	2.68156934299481	0.00449248829374662	0.325865745409112
706	24230	11.3963467349951	-0.00730016672795135	0.113644299772794
717	24231	9.55818136686562	0.0104139886230552	0.151601314086382
718	24232	3.78054648911129	0.102027533805869	0.014697932798684
722	24235	4.05969730088719	-0.0149641753574089	0.300657493319097
725	24236	2.6449212833041	-0.00218805080453924	0.631528671780932
729	24237	10.0296202952541	-0.0605216125283376	8.73192932357016e-06
775	24239	3.64669145003536	0.0061444901332137	0.144507107114885
790	24240	8.18509734173426	-0.0306083497203131	8.15470886997017e-06
796	24241	2.75305000118754	0.00883473413894027	0.0303054710184924
816	24245	4.32234063357466	0.0249978848513782	0.231218041964179
817	24246	7.64414334460577	0.0124116268896146	0.0786653737352835
847	24248	12.5620030745453	-0.0126301478208226	0.000791352268010204
795	24249	2.51980793170061	0.0119086939125375	0.0170582324884833
963	24251	8.17192127788067	0.0676895110556869	5.39330820548008e-06
1050	24252	9.70846564264451	-0.021817068002895	0.00720260569612532
1051	24253	9.43713422308594	-0.0296439926477375	0.0256458680680715
1056	24254	3.79436168732457	-0.000609343162311932	0.846032795831957
1080	24255	2.7456870181215	-0.000155410117772873	0.982073751942563
1113	24258	2.43605425819776	0.00560660538204426	0.0822920329229414
1114	24259	2.62523304214164	0.00189483931515265	0.489860574383961
1131	24260	2.48618216333697	0.002963193702289	0.170240629973433
1140	24261	2.51439523157996	-0.00186406962771176	0.562850858875135
1152	24264	7.47913990428817	-0.00720814523139365	0.392312218063453
1158	24265	10.7375143962654	-0.212018078387784	0.00568875015469321
100616414	24267	5.38463383208555	0.0397063057645986	0.00541645875649102
1356	24268	8.068235545987	0.0192663722551883	0.00837909216498359
1357	24269	4.05971596785808	0.171448205665399	1.59098361982679e-07
1360	24271	2.51808622678179	-0.00150187507276655	0.600609311645104
1420	24277	2.38767571805617	-0.000853470289652375	0.744746531627722
1543	24296	2.14725059501851	-0.00143812305489773	0.73061792921965
1544	24297	2.37812357358401	-0.000746978364252357	0.790815803239824
1589	24298	3.31596676976125	0.00180044225915187	0.665909974372328
1580	24307	8.21744447287632	0.0502488152744405	0.0025147859651861
1628	24309	5.00837364976776	0.0795612780775363	0.000165203898354175
1644	24311	2.57865133033394	-0.00676450990397787	0.312958942983338
1728	24314	7.13730813892052	-0.00856349867388712	0.38137641228032
1812	24316	2.39000679561517	0.00309940744987818	0.136022153312471
1813	24318	2.83835433709918	-0.00246396140920178	0.561945636062661
1906	24323	3.65850021452632	-0.000731588284862499	0.87561332158313
1909	24326	4.92735971461958	0.0735212063535515	4.02735737040937e-07
1956	24329	5.88775111996489	-0.0173874943644306	0.0676833838970866
1958	24330	8.4395486605828	0.014548938608326	0.348972395277399
1990	24331	5.83619141032046	-0.0187629918675229	0.318517618683334
2056	24335	2.20439023624886	0.00499456345862924	0.165734635038543
2057	24336	4.51226851681717	0.017494207623973	0.0398443621580923
2047	24338	2.95684517741584	0.00353390251242716	0.504314229014094
2113	24356	9.32846490937922	0.0403562044323217	9.3409289695524e-06
2168	24360	3.15090170297943	0.00264785309732702	0.450464399662235
2176	24361	3.0624211901876	0.00609562937908314	0.0426880721516345
2203	24362	2.64495991244422	-0.0235956758478523	0.444468226281908
2244	24366	2.36409053767705	0.0125141209106881	0.0542235740432212
2266	24367	2.52821140100584	0.0702972634132248	0.0463813731046357
2271	24368	9.81347732444088	-0.0113014464842072	0.0432787017148754
2290	24370	2.56738838098695	0.00678739241106594	0.124208270522457
10468	24373	6.97139229258913	0.0411059329462158	0.0066932304079818
2517	24375	9.73646471417391	-0.00903985563472251	0.181741876321046
2539	24377	10.5226614693399	-0.0133026531990302	0.0326220259254568
2571	24379	2.25608187490709	0.00622819367116668	0.0806195463481772
2572	24380	2.44690467530125	0.00298055808607283	0.142967326877161
2595	24382	5.38452604354273	0.00410101998020729	0.437944019501003
2638	24384	2.79296723988243	0.0114994757890482	0.1558455926011
2645	24385	2.3000010032176	0.00561946145244591	0.262484305041274
2670	24387	2.0324508162143	0.00162139625973057	0.258503128631257
2672	24388	2.46318647677695	0.0273135573514364	0.0153348700488863
2683	24390	4.77824310548648	-0.0135270917394058	0.0418148198090368
2697	24392	10.0380083565244	0.00362151138245225	0.670848781534223
2744	24398	6.37715548923955	0.0121440370599931	0.00123222999455166
2782	24400	11.1616410303597	0.00954389390158451	0.184021613358253
2805	24401	5.70376699315834	0.00611209888441062	0.684345429544748
2876	24404	12.0762347124402	0.0142459610517644	0.0163862965951319
2900	24406	3.40900481222598	-0.00253549605361901	0.476145394545878
2901	24407	2.5743846310047	0.00264914150701812	0.0533051878363711
2902	24408	3.01951712259042	0.00357090570157431	0.206335182565887
2904	24410	3.13772470609989	0.00105920580428381	0.886321048727584
2905	24411	3.5773947125304	0.00513305025045972	0.601093067573494
2906	24412	2.64304868740057	0.00215612315871756	0.727158363309145
2911	24414	2.63013030193515	0.00104687905173376	0.754039918571196
2912	24415	2.68063485553672	-0.00379408036477037	0.529424429107044
2913	24416	2.68204634449211	-0.00787089109717031	0.414882769854448
2916	24419	2.43028226526181	0.00271232602371942	0.114734259803028
2950	24426	10.7811507964618	0.0130140787392873	0.100854219020981
2990	24434	7.49745605391304	0.0364347794684131	1.46434779016751e-05
3010	24438	2.39554907363011	0.001278087977364	0.437424835261486
3029	24439	9.30644843450059	-0.0206066085364615	0.0186647460468516
3067	24443	5.71412204254163	-0.0219926211382923	0.00316279174771133
3082	24446	3.13129683466435	0.00137517821567934	0.826602588259698
3269	24448	2.85552660738442	-0.00128251383170899	0.820210279507044
3158	24450	5.01270952087047	0.0420265764821888	0.0143985341726614
3162	24451	6.38462600545935	0.014117330021754	0.226236397877411
3218	24457	2.25547713011953	0.000562343939369415	0.811928502990544
3221	24459	4.92325642541304	-0.00107379146946648	0.886685502226053
3224	24460	8.44958291706405	-0.0210117066351229	0.0102511998164636
3315	24471	11.2052805279241	0.00955653084507516	0.190131591651926
3350	24473	2.50931045708675	-0.00163062249796536	0.670701836381623
3375	24476	2.28145856456435	0.0046513043389597	0.201152047101361
3381	24477	2.43719513549776	0.00295600232917537	0.292494275591231
3417	24479	10.3805741430962	-0.000712053410840491	0.834697746569454
3479	24482	11.9731078334683	0.0124433922080721	0.0762045701992761
3481	24483	4.38887753583724	0.0377200389634622	0.000518654060065401
3486	24484	8.94468006244053	0.0616972837996589	5.75126540844578e-05
3552	24493	2.39984030360518	0.000267019361072219	0.932813378168909
3553	24494	3.31244032691572	0.0598067316386032	5.42678972002989e-05
3567	24497	2.81713836780129	0.00510984779175799	0.234122052748734
9118	24503	2.44506509611174	0.00125808423698823	0.404495328612036
3623	24504	2.5517888513717	0.000764932842104975	0.680079413316494
3659	24508	7.78589319896546	0.0392475888451706	0.00519522092270835
3688	24511	10.4894286197218	-0.0197637785107673	0.00301013144683526
3712	24513	9.08105606244475	-0.0265847523692374	0.000454292750206117
3717	24514	7.02897213562224	0.00791027409104097	0.142628352531964
3725	24516	8.30014760759366	-0.00185007097301088	0.636028130436185
3726	24517	5.48014083954399	0.0109680659073492	0.292373347049016
3727	24518	7.32955086912571	0.0136671382472098	0.28218626814644
3736	24520	3.38456533468234	0.00168831536959335	0.843161950445839
3758	24521	2.62496612169831	0.00797494753455693	0.243448651923255
6940	24522	5.18139373074902	0.00234747375904343	0.690353316533458
