Human	Original	Intercept	Age	PVal
15	11298	5.87115895552796	0.0296005148809434	0.450883067285738
9625	11302	8.40059407794232	-0.00112901827976741	0.824805563244125
19	11303	10.2931478610597	0.00144240896934721	0.871051772430561
24	11304	7.32420778977219	0.0235279151610522	0.0455183073428159
20	11305	8.49467884295118	-0.00348066153497796	0.781047471809675
22	11306	9.0010529834086	0.00129880156054588	0.710580413861943
9619	11307	10.2389804370887	0.00214754354591139	0.697424677494319
10006	11308	10.7233454355939	0.00245439815408903	0.444587290037455
25	11350	8.60940135907127	-0.0104119793179391	0.17910032490268
27	11352	8.24288602212293	-0.00315568560773671	0.550711795811634
33	11363	10.6430919444138	0.0141507040247297	0.038163977301313
34	11364	11.5579170860459	0.0107661448740477	0.207228342327949
37	11370	11.0494758980306	0.00670594099140656	0.21549399432812
35	11409	9.19979152865449	0.0108625569806016	0.185140254538441
9197	11416	8.74718747196992	0.0190184472396217	0.0642883551198744
40	11418	4.79326686490104	0.121631737567594	0.000225933596732101
41	11419	5.43812557561704	0.0610616983916395	0.196987039540582
1636	11421	12.4450504582609	0.00223164805650503	0.86267480220186
43	11423	5.86759249535643	0.0385187939683643	0.094571711697522
346	11425	4.62238974966836	0.036295815382894	0.51850844671731
643314	11426	12.5038691297256	-0.00988659140489257	0.0344445350196977
48	11428	10.6514127570504	0.00113317526499173	0.778270885118733
50	11429	11.3758965856258	0.00787578464187361	0.283459990938183
51	11430	10.8428706740868	0.00818196544419438	0.0704925288792352
52	11431	9.62584940126388	0.0011255797294319	0.829356235071082
53	11432	8.92098548829888	0.00458821740080163	0.254766443648726
54	11433	8.56531012434789	0.0380521335363926	0.0269738152623514
49	11434	7.73468697773757	0.00334234607576072	0.586810205401898
1134	11435	6.13682288029492	0.0120082160598581	0.634899143889715
1137	11438	6.4955876436342	0.00274170057966709	0.88042340578358
8973	11440	6.31135181572874	-0.0098978630126393	0.74884692567965
1140	11443	9.25613342928352	-0.0107075208268056	0.26765180564551
1141	11444	6.70046400371153	-0.000454361880419751	0.953620164196394
1144	11447	3.71520717124624	0.019801641799623	0.429639065941726
1145	11448	3.57178676730546	0.01381387949708	0.343941263592111
1146	11449	4.7403052010587	0.00334542084482007	0.739801429920605
9370	11450	9.91752024261792	0.020973897280967	0.711435722309894
56	11451	5.91088680861042	0.00460343354380108	0.866200016786575
58	11459	8.39683040609189	0.0204408348655145	0.843218009339465
60	11461	13.1893490851203	0.0094106195892768	0.131726368659052
70	11464	12.8186467521146	-0.00106805169186189	0.951369912326803
72	11468	9.58751515245097	-0.0023869627637598	0.889716928907617
10881	11470	6.94845416617694	-0.0197645009554583	0.2012923074923
10880	11471	8.07612572700322	0.0108888038635795	0.456066226856748
88	11472	8.58447202424695	0.030387839982621	0.208235837095843
89	11474	6.70601117464972	-0.0171107399967996	0.814197586848219
59	11475	11.4678417515807	-0.0127745602640119	0.0444233545981995
90	11477	9.27946427822543	-0.00792113430013957	0.122755850318281
91	11479	10.0655742903084	-0.00551179807533453	0.214344027616984
92	11480	9.89349391686441	-0.014495459912377	0.000455155373773577
93	11481	7.58524470143324	0.00348438034305796	0.451710927837489
94	11482	11.5270972164768	-0.0144473228539777	0.253641789432182
443	11484	8.59031526491907	0.0232951635579345	0.00202560881989833
100	11486	8.13257999925804	0.0171580281649365	0.793395677875245
102	11487	10.9558221996857	0.00132161790679616	0.713403007479038
4185	11488	6.74692288075413	-0.00218686193756645	0.68315259463328
8038	11489	7.06103679550139	0.0124128933901057	0.147861681362659
8751	11490	9.72623516936141	0.0132315930031552	0.0574855566593386
6868	11491	9.77039350340699	-0.011176847593105	0.0147550311660921
8728	11492	9.44603550765432	-0.00092339189883731	0.926106313983732
2515	11495	6.155854890919	-0.0295667969417591	0.256629437054137
53616	11496	7.99396038810457	-0.000237588094219372	0.983511359350611
8756	11500	3.55353868453716	-0.0646682954736993	0.0589642500891582
101	11501	8.80478950067273	0.023903217466363	0.00485205332766846
8754	11502	12.0859552577922	-0.00016801420752263	0.97352779317399
9510	11504	10.9900364658116	-0.0249114307392337	0.00114732220117753
112	11512	10.0669281912422	-0.00999607232746985	0.0225412119220869
113	11513	10.6514041873373	-0.0176788126275638	0.0443328216671221
114	11514	8.85972815262869	-0.0535826027679823	0.00382712243526271
115	11515	9.98097661843526	-0.0134704641843636	0.125213124690467
116	11516	5.31897366032055	0.0141083805036947	0.448538478335067
117	11517	6.81089664139924	-0.00953605330725194	0.18985510724357
118	11518	11.2235403203535	0.00142945894315984	0.787686191534419
119	11519	6.32292600787941	0.00427115745687592	0.610656019439078
123	11520	11.8938843141355	0.0102671464835575	0.0905659614725312
131	11529	8.7811852141759	0.0130723460805236	0.540333981477061
128	11532	10.0530004732737	0.00253321843270362	0.564142836112223
132	11534	10.6281275668282	-0.0083541388310875	0.135190762344595
133	11535	7.71997703721822	0.00507687359157376	0.649900008919217
11318	11536	10.562813144964	-0.0101205693968181	0.118391295842067
1675	11537	11.7819632602709	0.0217712543904009	0.599726339946992
23394	11538	11.7872792324964	-0.00232327894629522	0.348829156272057
134	11539	5.74193897776015	0.0586316352384894	0.00492702733487453
135	11540	7.92284176412318	0.0160553825635055	0.238519296670313
136	11541	7.77622746897018	-0.00276579804304738	0.799751458643579
141	11544	9.68081128998301	-0.00719716530023577	0.358493859524934
142	11545	9.40159857032997	0.000452149450891833	0.925838079571958
10038	11546	9.0434460653406	0.00773212028408688	0.208076043455675
147	11548	3.94215689791767	0.0266878259875694	0.0762673518604707
148	11549	4.07730789890158	0.0375266856702433	0.438020717089837
150	11551	5.77247336273681	0.0169234559960589	0.0699841783702344
151	11552	4.67923859137159	0.064499653150803	0.00251390363459086
152	11553	5.63128741453103	-0.00124498365790019	0.944537947230093
153	11554	11.1196392461546	-0.0113081453310943	0.434392603243347
154	11555	10.9337461708761	0.0144075704056884	0.230218641228866
155	11556	7.92838574856531	0.00548447404286519	0.773203013598066
158	11564	8.83755010311947	0.0049302906074292	0.411619079411885
122622	11565	8.8265191609915	0.011400491731685	0.509436287651597
159	11566	11.4661840582167	0.00398240075081817	0.282307548984772
10677	11567	6.44493203286432	-0.00858582605276956	0.698402823608487
100616346	11568	9.38412175253563	0.0185143005103222	0.0631981347491024
121536	11569	9.12001557100422	-0.00156685325758807	0.688540859510623
174	11576	5.36798061768494	0.0492583144450685	0.0296795775148856
175	11593	10.0750182514628	-0.00249440790438056	0.494400416248493
176	11595	7.17871340765284	0.00760370681446221	0.687899767074348
177	11596	13.7926548332665	0.00302591385542538	0.481709861246834
284	11600	10.0908950680692	-0.00278406093872597	0.6366752651086
285	11601	7.94780429743832	-0.0293575725545906	0.0240572549989771
51378	11602	6.05247380648902	-0.0118985920606929	0.4409621340756
375790	11603	10.4794609919273	-0.0338574853873966	0.0720014513715211
181	11604	6.81117609186297	0.00236747076301467	0.876386814578851
2717	11605	6.63364133567915	0.00662915471874029	0.332864573783508
183	11606	3.68254635830655	-0.00807236728246897	0.707018388738418
186	11609	4.21776023516332	-0.00744836767390601	0.887571964508777
57085	11610	8.15739739826474	0.0128478436821507	0.368575237978526
189	11611	6.85394609477353	-0.00705965359950311	0.676623620455199
190	11614	4.42879525555478	-0.0343368853893063	0.485269723261052
57491	11624	2.95231647205619	-3.5820467925537e-05	0.999336848429153
197	11625	5.77673642506558	-0.048475295246952	0.543767365166047
57379	11628	6.41128649927696	-0.0108501473541155	0.288065560372342
199	11629	8.34659648796933	-0.0123950385454663	0.375746100988398
202	11630	8.48799639395562	0.000512366387364853	0.966450753830902
9049	11632	10.4797657678775	0.00310036203555416	0.332144090961452
326	11634	4.05993818733027	-0.02110610141174	0.0911627103303395
203	11636	9.0530261166864	0.00562832605551747	0.665549148573123
204	11637	9.56389053796718	0.0094016998613981	0.15705136057687
205	11639	7.2672401121246	-0.00888128535857735	0.257538401958365
8165	11640	8.87861276217649	-0.000269356817995754	0.950331088009165
10566	11642	6.11799250255781	-0.0132128880652373	0.236193155502138
8852	11643	4.73577779952246	0.0193498494347344	0.405258259280203
249	11647	7.88952139709824	0.0137249451744783	0.202932441840626
207	11651	9.97994836784265	-0.00439463682963615	0.044874517365122
208	11652	9.59367912241904	-0.000447445706011383	0.853377248988619
211	11655	11.9204363305967	0.00812787855026816	0.0998366164584402
212	11656	12.3477881755683	-0.0103881732233655	0.352931033686277
213	11657	10.3270076335718	-0.0276017146621639	0.631988686497356
214	11658	12.0074029428681	-0.00657697626559582	0.0619625460489509
215	11666	10.4435248666357	-0.00480792826346128	0.470270595932639
218	11670	9.30914410819695	0.00866575551238247	0.807641444397091
224	11671	10.2247071328753	-0.00453433642866911	0.414973044005519
230	11676	7.43514735093422	0.0200245719375729	0.132621401035794
