Gene	GSM571760	GSM571720	GSM571742	GSM571758	GSM571748	GSM571741	GSM571743	GSM571753	GSM571746	GSM571749	GSM571751	GSM571754	GSM571745	GSM571747	GSM571752	GSM571750
175	7.30392653214544	7.01394233384479	7.16683459358985	7.32908411902148	7.55856178689402	7.25019449590002	7.54097189913939	7.45174961746613	6.83725704192299	7.46913817654339	7.26035692576387	7.76259841289712	7.05365441760314	7.11860198224367	6.96206696441748	6.75284535646802
178	7.59526494203758	8.53071844830738	8.30908521564341	7.83669421527576	7.21947832774115	8.16536429406107	8.64688987100532	8.33460402797493	8.00989018596879	7.97088815715752	8.68836572012007	8.10650012786486	8.29335208987287	7.11667665254163	9.1145466218087	8.45577516716387
191	9.83662952662167	9.40223186232338	9.76960150652817	9.74833207971787	10.1279556423067	9.72321211197914	9.42471848123016	9.81663490315456	9.88270723563707	9.9532841573821	9.86385019907984	9.72270679509953	9.8192562362759	9.99095486039699	9.58158851302588	9.77602994274598
196	7.63111883732717	8.90233893359245	8.28356531298268	8.30854381458515	8.22243750485205	8.84608895868585	8.00065920609049	8.76601202973471	8.00935277138153	8.3862850117239	8.49277852876975	8.25136405506488	8.55386732376018	8.1545852342165	8.44861192078437	8.60324800516525
202	9.2205016710345	8.62780014748084	9.02537214695248	9.28959473366128	9.28743535550644	9.16134858596338	9.61961475662968	9.22867200904362	9.46125228167259	9.36031159684358	8.88894715973557	9.14934320995572	9.36523759946028	9.23334405254276	8.94166095155627	9.63382714151547
204	9.40850506869384	9.04404438736681	9.24966438509427	9.40659019715731	9.39191221617825	9.41985452728208	9.14239032543085	9.28461719308947	9.39749366265183	9.49885666425876	9.36017319371671	9.48333610889506	9.37016526157948	9.40546612164906	9.24246110967836	9.3193080522746
205	4.32999899629648	4.64391822432775	5.04705409380263	5.40927551591756	5.20235111000023	6.1737310958361	5.2652737284554	6.26961669135395	5.63738129324418	5.41457869439339	4.18677230511582	6.61682522664628	5.58435523877112	6.13269096240773	5.84692575878386	5.45212919809275
207	7.44117635629417	7.41974112430727	7.64707701525787	7.64054862952752	7.92499653938263	8.06263443219977	7.63494896159632	7.87099344963156	7.89647772578674	7.74789085855748	7.21236505931437	7.71423177764792	8.06181939140238	7.89262174151978	7.35739365135015	7.71296713583434
208	6.42991049831899	5.80460345065543	6.00635188829771	5.9460149486195	6.38654972743943	5.95802483897447	6.06703201728065	6.32586308444051	6.26237489839665	6.6011913659512	6.35697921136921	6.3181034947152	6.10692196653367	6.55273056922901	6.38593744470972	6.26434970175013
210	4.6141679956648	4.50369855266158	4.81879433231441	5.24194693294805	4.84934379488032	4.86603260288346	5.08222144046917	5.46918919987594	5.00559311269484	5.07391875126375	5.32663441616153	5.04797455136936	5.25676914276134	4.98548676835534	5.4739459758808	5.11375466587987
