Gene	GSM847797	GSM847796	GSM847795	GSM847800	GSM847799	GSM847798	GSM847801	GSM847803	GSM847802	GSM847806	GSM847805	GSM847804	GSM847807	GSM847809	GSM847808	GSM847812	GSM847810	GSM847811
11544	4.119726328	3.746218969	4.182399166	3.625323246	3.748314044	3.966821489	3.935395975	4.010042574	3.949449752	3.961234837	4.01847678	4.073608308	3.929316351	4.097500461	4.143136302	3.815553122	3.97922884	3.974721489
11545	3.131864559	3.340048906	3.48464726	3.360284646	3.04248122	3.240670062	3.266767132	3.24874128	3.264647579	3.104766559	3.218293395	3.14743093	3.308832075	3.111025726	3.090163508	3.294571866	3.209876042	3.280327911
11549	3.210824058	3.551041354	3.584987446	3.904763248	3.382183025	3.398594269	3.40312764	3.40777658	3.683907095	4.076173999	3.463680538	3.468621333	3.422204234	3.500951134	3.678230327	3.498285688	3.504757652	3.56573702
11568	3.611179999	3.401533723	3.793356959	3.676824045	3.558328282	3.589739598	3.679283944	3.739236435	4.082398737	3.570797798	3.57421472	3.806670733	3.550210524	3.759731087	3.653100069	3.77194174	3.613483612	3.449912412
11569	3.511902754	3.624548488	3.806698784	3.637193541	3.520374005	3.757823894	3.836375035	3.537893189	3.341849148	3.346576082	3.559678402	3.646363015	3.275881825	3.544964875	3.389496581	3.187733583	3.400323151	3.517286597
11576	4.194433622	4.022411331	4.104950267	4.026762566	4.005865094	4.188119576	3.827660458	4.122189571	4.010723425	4.561906212	3.954353546	4.158570913	4.201377854	4.006650596	4.157741383	3.983021823	3.751648099	4.124221688
11601	3.644745566	3.237632777	3.367692989	3.446091759	3.316211094	3.583191625	3.332603849	3.29714316	3.288929075	3.538107	3.169970672	3.129597222	3.227749971	3.491401885	3.499998445	3.214099597	3.17184201	3.369360846
11602	4.043929431	4.155274105	4.292651321	4.004335334	4.183030465	4.132573809	4.234029813	4.243992745	4.184730302	4.130843289	4.187744526	4.264316811	4.34757768	4.261064419	4.298705809	4.067262744	4.046109375	4.243739877
11636	3.249250863	3.624573898	3.574161239	3.48692834	3.413265389	3.47310826	3.480414109	3.676997146	3.685366743	3.473825714	3.464986188	3.581724139	3.575417154	3.898634349	3.653285311	3.597617735	3.512637243	3.830505268
11639	4.52284651766667	4.439362608	4.68680628866667	4.426521165	4.33531110433333	4.26665536266667	4.40505697033333	4.670931807	4.65701590133333	5.19367523233333	4.46879700233333	4.629261942	4.41171803266667	4.98646714133333	4.730216641	4.305767507	4.34458968266667	4.368851549
11651	4.6468981775	4.62717089	4.6558757	4.667211727	4.6487369365	4.4440645285	4.653618011	4.5982736605	4.7256300485	4.609678561	4.727080185	4.76479526	4.4979577045	4.6271489595	4.596993934	4.2682195135	4.542106084	4.6795337115
11652	5.619752301	5.724038548	5.615598704	5.366069095	5.422274718	5.740783089	5.63639933	5.45036725	5.593693297	5.339159707	5.748149331	5.589702	5.563863247	5.669165362	5.637407175	5.739971029	5.646335602	5.596971782
11658	7.6362869775	7.636672643	7.3533470855	7.374655343	7.59328409	7.945753872	7.772740205	7.530668922	7.6880299855	7.2318750775	7.776602276	7.427266509	7.811359906	7.5967381585	7.5341971845	7.6718228765	7.826888074	7.9705396235
11669	7.41422152566667	7.61172070833333	7.362233169	7.445251502	7.52029515966667	7.08137797066667	7.54417444266667	7.59261629033333	7.36621755533333	7.273105213	7.55092869166667	7.21248932233333	7.30570162	7.058896246	7.12622372166667	6.99320086733333	6.86148305133333	7.56800778466667
11674	8.222318207	8.341313947	8.050997431	8.238527766	8.338310429	8.33241349	8.241563769	8.1183202365	8.279744126	8.250105461	8.216226104	8.200835725	8.230457611	8.2212817855	8.2241843215	8.3383069175	8.652934404	8.3527189445
11676	3.068698513	2.86781001	3.152224445	3.218023053	3.288611951	2.977023464	2.77060084	2.86420082	2.889050909	3.015855312	2.834310147	2.822678415	2.866339414	2.933109873	2.610410498	2.673607958	2.774958146	2.994037827
11702	8.4883289945	7.4733482125	8.501873472	8.3966551455	7.8095931955	7.615181253	7.4405949105	8.628769559	8.0735295885	8.591120658	7.4569366055	7.763322898	7.772590566	7.904813064	7.2821343715	8.1934006795	8.0961835945	7.836051717
11733	4.66333199	4.810249637	4.772901291	4.367519341	4.530926242	4.472677751	4.786032399	4.592137118	4.318477696	4.576864248	4.448234326	4.567561104	4.635261004	4.806430008	5.079030679	4.840893806	4.680423043	4.477812742
11735	3.4936850915	3.4864702785	3.4495719105	3.582924169	3.4579353235	3.3568818125	3.454818409	3.44389614	3.407230629	3.504722316	3.4750720985	3.5997803205	3.5892588005	3.516457068	3.495533744	3.533113945	3.301376766	3.4462155105
11736	3.040581328	3.507423016	3.172543026	3.125626161	3.138064015	3.19188707	3.087106252	3.289884814	3.188139461	3.016258124	3.233740526	2.997126188	3.261320919	3.342477815	2.821471568	3.27301698	3.171793989	3.033787013
11739	2.989254455	2.932837775	2.871551529	2.94937049	2.755708563	2.962897818	2.844716772	2.839905206	2.875957037	2.804736525	2.921534128	2.945095661	2.917479915	2.869491039	2.901023105	2.970945943	2.845929935	3.196963898
11740	9.9480709838	10.1506888804	9.982214361	10.0270984962	10.04038633	9.8122265432	10.112499113	10.0058052408	10.0111572418	10.1751295594	10.274133076	9.8992452338	10.1431849888	10.0430224034	10.457929905	9.804238003	9.780061605	9.999868458
11744	6.430964019	6.284247843	5.88497471	6.547436836	6.558667313	7.549229942	6.383317909	6.003382441	6.411928495	6.239140162	6.294546028	6.251498731	6.22907804	5.978598144	5.874620674	6.312331333	6.304703024	6.379668616
11749	4.209207462	4.904601289	4.303809291	4.657431945	5.041035018	5.020590721	4.911753062	4.587206612	5.114913	4.840753362	5.005760186	4.776050705	4.863627067	4.369235109	5.160743867	4.832840719	4.917457512	5.240087531
11750	6.385360772	6.571733946	6.386616997	6.249097774	6.481909312	6.379255004	6.761060473	6.522766403	6.665519434	6.168902813	6.499633707	6.560684053	6.361491059	6.16383738	6.62829012	6.523372697	6.254203522	6.672080277
11758	6.512701492	6.425738246	6.002857046	6.425750591	6.838988454	5.975687799	7.0203337	6.783399558	6.629498928	5.800244398	6.562817639	6.210671538	5.855561715	5.760536483	6.052214528	5.266221293	5.220747217	6.74094763
11765	5.594348504	5.658927128	5.347427626	5.3471644555	5.515379773	5.387432643	5.5745938715	5.1954500955	5.311129061	5.042992836	5.5191797355	5.3539443225	5.4284344805	5.2655283475	5.4088936015	5.1679606105	5.296378454	5.494854745
11770	3.827653412	4.262300494	3.907811023	3.803853678	3.7596494525	4.023848686	3.8258356835	3.6536174105	3.8572154695	3.8842858705	3.7503349425	3.591002426	4.0558737085	3.637978909	3.8595157065	4.1552562745	5.2906964715	3.7762440415
11772	4.9814785705	5.5088001575	5.5432273695	5.352451481	5.4019278175	5.4063510685	5.4140069155	5.5209304155	5.4012270255	5.19981512	5.3714318765	5.3103148835	5.3945381745	5.1599490885	5.338023627	5.225977111	5.6320700375	5.345702907
11775	4.466344541	4.36356824	4.417157647	4.349625708	4.583019707	4.445989502	4.256828289	4.677409845	4.433562261	4.615022221	4.458636849	4.799545718	4.472361946	4.803630016	4.273375831	4.115906524	4.23474704	4.518600023
11778	4.836540485	4.737858381	5.162921039	4.462311969	4.832539809	4.675135267	4.787703738	4.62482082	4.771404031	4.781700989	4.750677705	5.1688133	4.915115231	4.717145028	4.915115231	4.546635205	4.82856494	4.894855662
11787	5.0986689555	5.074474049	4.9488799025	4.8841885435	4.992069316	5.0874427415	5.105960962	4.867915617	4.8400323145	4.8381909065	4.9471410185	4.9823887885	5.0933084855	5.079870739	4.8845373475	5.011214818	5.089152745	4.9852941185
11789	7.169856745	7.124827598	6.605335342	6.99719929	7.154084625	7.159553784	7.19350012	6.974985301	7.013852769	6.827375322	7.009077969	6.790044872	6.788806112	6.474933953	6.651773303	6.547487877	6.564623561	7.081847765
11790	3.468093948	3.7262260145	3.5193586735	3.501888664	3.567202666	3.6345684555	3.759176802	3.6383639235	3.446665062	3.661817574	3.6002703035	3.6854885305	3.4862436445	3.5051434325	3.6592474105	3.424038075	3.437650577	3.8241926165
11796	4.354135292	4.452536561	4.464362464	4.6799629	4.363891927	4.258902229	4.405009696	4.532599829	4.748484447	4.737606668	4.438192854	4.821256693	4.484057542	4.288725489	4.498093368	4.336665905	4.40917036	4.48647394
11798	6.38902065933333	5.962187597	6.60565162933333	6.057355122	5.95382320666667	5.776359316	5.77006770333333	6.63602387466667	6.001835059	6.600669827	6.01770056233333	6.22840026666667	5.80516986333333	6.725656251	5.751848498	6.56600331266667	6.37803408466667	6.08086175933333
11800	2.785937188	2.710034336	2.785937188	2.81951286	2.926707769	2.796884017	2.721729699	2.805299083	2.704992839	2.881024082	2.853187156	2.966911053	2.59409848	2.789965815	2.679212327	2.835774875	2.632296068	3.077293708
11818	5.311111084	5.811869221	5.604609676	5.461517859	5.884006483	5.61920027	5.935381245	5.813082746	5.490677437	5.696066468	5.214247387	5.457299091	6.129064041	5.673808669	6.216741025	5.503904782	5.553265258	5.728918412
11819	3.449582613	3.688388051	3.786508844	3.880534829	3.525493675	3.447981069	3.895526045	3.684473412	3.802610355	3.777812319	3.526688972	3.880755654	3.624348712	3.895959678	3.807738049	3.635659521	3.749729957	3.557142007
11820	2.6341959135	2.606756438	2.785306713	2.8587756765	2.776781747	2.740614929	2.816488654	2.630845102	2.89540384	2.732695415	2.6525183065	2.7744902505	2.725392243	2.8149263695	2.7115567065	2.5834452515	2.743424656	2.6614483185
11828	3.1348143	3.426709186	3.332720926	3.154134685	2.935959671	2.97314913	3.261845386	3.251834977	2.977558626	3.032243787	3.256546113	3.186737293	3.213871419	3.176432075	3.117531387	2.984741638	3.02528049	3.109432346
11829	3.5114267305	3.6540550855	3.715991691	4.1343587025	4.543829138	3.701179091	4.042091906	3.4335465105	4.074369809	5.8575704865	3.901521375	3.5562215135	3.361777415	3.5544510375	3.488136365	3.426917901	3.2138357425	3.7979879675
11831	3.866535772	4.256506641	4.227543586	4.41399431	4.428146538	4.167090911	4.064776469	4.221628834	4.140935658	4.459759583	4.279480394	4.225401225	4.41317762	4.452306433	4.642158411	4.164668632	3.952342408	4.137620594
11835	6.9303255395	6.6780376255	6.837094197	7.386014679	7.7223130085	7.4713821645	7.685589757	7.3193050025	7.4678345405	7.2299430715	7.9066471155	7.3082374645	7.63400331	6.97702333	7.583801784	7.071157548	6.9066405705	7.469246955
11836	4.81390890933333	4.84550889333333	4.72805265166667	4.64445351466667	4.93142236033333	4.66144990466667	4.74535595033333	4.74479664	4.76358244533333	4.46514613366667	4.76226301033333	4.43784111433333	4.96222058166667	4.682515864	4.811066068	4.73112674466667	4.98288734633333	4.79353505666667
11837	12.04785327	11.81293865	12.07196865	12.00185331	11.95958869	11.78006068	11.75567787	12.05346761	11.97953961	11.88892696	11.83017819	12.04483036	11.96343142	12.04597058	11.78285943	12.32800783	12.25497239	11.9947372
11840	3.524534387	3.699592106	3.772997063	3.344657935	3.608495785	3.578548939	3.564363362	3.252746723	3.569857583	3.572178696	3.566550037	3.687028248	3.507141708	3.517435947	3.606083806	3.317414493	3.487574731	3.744498966
11842	4.614999919	4.6375103565	4.689625613	4.507302762	4.608318506	4.860877146	4.5193241445	4.5949412375	4.4201752545	4.519410816	4.5506388375	4.7048936375	4.6112850065	4.6952138705	4.7624952615	4.3127159135	4.464362911	4.609085185
11845	5.737685486	5.4334141515	5.0294068375	5.4614908215	5.447719138	5.528141388	5.4860175965	5.3032419515	5.42988654	5.0423655425	5.4931785065	5.362590424	5.404642816	4.885814393	5.4359292765	5.372100996	5.47011106	5.507452615
11848	8.941115229	8.693040141	9.410061728	8.788336553	8.903702032	8.855560861	8.866491838	9.412522921	8.877492712	8.938068413	9.117837076	8.959505635	9.090568525	9.260351647	9.108144734	9.063717349	9.155854377	9.102776807
11855	7.11873018966667	7.597922899	6.54097364833333	6.75840678566667	6.93225560766667	6.60293821966667	7.06432491433333	6.892180749	6.71389648666667	6.57647492366667	6.97960875833333	6.41601660433333	6.47756774166667	6.255228319	6.713414053	7.01713313033333	6.91026757633333	6.58249131933333
11861	3.504344565	3.281148197	3.608362991	3.473387071	3.630174617	3.338472771	3.610528405	3.339673771	3.276993839	3.212115559	3.312604364	3.065645995	3.36366986	3.33918467	3.354563451	3.377157408	3.305649398	3.190941021
11863	5.37813487733333	5.53623510633333	5.49648514966667	5.47362603966667	5.56034647	5.520798525	5.542206296	5.46714765766667	5.465173956	5.42077709833333	5.636499017	5.23865788566667	5.634827623	5.35907458233333	5.626101639	5.61069216433333	5.50067001066667	5.52959739133333
11867	5.225884589	5.45233315	5.571376096	5.312008525	5.205325852	5.458846178	5.442347502	5.520083511	5.297320709	5.653326003	5.363486066	5.490313234	5.488092054	5.490313234	5.618141542	5.394300223	5.730566079	5.447507781
11872	5.154755921	5.533222848	5.384734877	5.254493523	5.301698538	5.766424413	5.519190344	5.714435419	5.568539052	5.689194504	5.567397089	6.121628758	5.76317471	5.712898083	5.681935895	5.482507738	5.421558769	5.483744052
11878	6.276667292	6.397709618	6.25401608	6.163183562	6.365913571	6.206952799	6.421967545	6.479423847	6.506933864	6.360457271	6.392133287	6.64360963	6.525749049	6.597375573	6.884646976	6.327367705	6.441342674	6.379993136
11891	4.177227938	4.278301039	4.100855263	4.425155115	4.097751698	3.890721003	4.334395302	4.347204779	3.844885485	4.487260646	4.022258551	4.395388457	3.977157165	4.763286825	4.05192787	4.239756369	4.108454368	4.220234063
11907	3.306688791	3.676439252	3.446267158	3.666504356	3.860607213	3.125885525	3.607558368	3.64148323	3.58504364	3.914496522	3.842419199	3.477455431	3.624959456	3.588561284	3.536494441	3.328104925	3.467892875	3.73206694
11909	3.668752117	3.579187438	3.737891928	3.671369886	3.734891825	3.10422815	3.358388924	3.642266009	3.527279943	3.837096155	3.395896442	3.755078646	3.968393973	3.694842097	3.5213014	3.656303693	3.481920037	3.575374028
11911	3.690653545	3.774631458	3.822188191	3.793854578	3.837339403	3.821588071	3.998840956	3.70969347	3.91110026	3.719633966	3.898667643	3.864412497	3.925846611	3.777849648	3.732129846	3.625795033	3.571142634	3.927600814
11920	6.387368142	6.629871932	6.379563635	6.509904682	6.507007577	6.372337222	6.547722975	6.40678668	6.324888078	6.480234937	6.565998496	6.438605564	6.014949348	6.189217719	6.373535285	6.361156657	6.158752956	6.209702303
11923	2.620361238	2.653225826	2.609911392	2.572825302	2.678887782	2.666983042	2.63429857	2.71539249	2.721729699	2.833414659	2.553960184	2.656988933	2.846396388	2.891892292	2.634766746	2.47866595	2.620221865	2.586563197
11927	2.668373109	2.705313277	2.836504584	2.95854657	2.66482398	2.66568283	2.848458296	2.919938001	2.972632307	3.090005437	2.77481276	2.897963205	2.636679691	2.828577839	2.831834638	2.772462143	2.93234488	2.692333113
11928	4.092341713	4.167910839	3.816243302	3.913843424	4.23603758	3.771337287	3.786824484	4.156011693	3.925905891	4.22910582	4.240032283	3.75720579	3.72117058	4.004616607	3.703138052	3.921881908	3.747916649	3.985373094
11931	4.723472616	4.937913902	4.449894769	4.710993351	4.713111628	4.607673724	4.577474657	4.808454791	4.706370773	4.903653585	4.908483965	5.070330912	4.468044154	4.947863006	5.05580479	4.495887294	4.724815426	4.81096707
11936	3.152828618	3.634677423	3.628622935	3.877472047	3.373286409	3.466598458	3.614458835	3.33058712	3.731358112	3.485446756	3.319117311	3.626832544	3.439173947	3.637968926	3.904550389	3.551284906	3.281490507	3.616315785
11938	8.9824439765	9.0919065525	8.991081585	8.44478145	8.350764806	9.0312213655	8.546113157	8.823009716	8.149538381	8.25848108	8.4262131515	8.248911858	8.563418379	8.6361872725	8.6442964185	9.10539906	8.8754865045	8.4411822985
11946	5.906305073	5.957865991	5.866236733	6.207273776	5.629603481	5.652206904	5.760536483	5.95034697	6.104261951	6.055440982	5.760839501	5.337674157	6.053687608	5.532680409	5.700423907	5.775220237	5.461654518	6.321943319
11951	11.21557319	10.95819149	11.2951639	11.14285528	11.276793	10.94189681	10.90975769	10.94871977	11.13706073	11.24215986	11.05848501	10.99865013	11.17356204	11.13870323	10.96031202	10.80360869	11.03071368	11.15571512
11958	11.46666153	11.52597749	11.28572721	11.33429748	11.31925784	11.35398582	11.41408805	11.12566112	11.33348381	11.14067686	11.61598867	11.25283744	11.35682034	11.02362702	11.33480687	11.05498377	10.98424804	11.40380183
11973	3.526306265	3.464319702	3.146534993	3.398569901	3.484011052	3.234395566	3.478672836	3.385808777	3.439725813	3.619924366	3.395815697	3.274592465	3.38497155	3.12815543	3.359622878	3.450546866	3.606211253	3.513181781
11975	5.791619608	5.796095783	5.87319527	5.794310191	5.777225141	5.859122837	5.840414816	5.655051375	5.78405479	5.789310998	5.731675175	5.932249527	5.972452811	5.855488356	6.24337811	5.649009421	5.657956094	5.630972159
11977	6.052236892	6.260462766	5.780600321	5.639114962	5.815231214	6.182214413	6.111830725	6.011072385	5.968523412	5.658106944	6.279052144	5.832765487	6.242751505	5.948111695	5.921143004	6.290930944	6.745854846	6.328546648
11979	5.758374252	5.9940591345	6.0822764565	6.0369426095	6.0012428395	5.6789580605	6.1330414525	6.056590049	6.1132450395	6.241699206	6.117321788	5.8885995915	6.1259369045	6.261103631	6.059823582	5.7226214235	5.7045983655	6.0905901985
11980	3.6184272475	3.698902891	3.7966090575	3.6779815515	3.569408966	3.7542009775	3.6573223	3.7344748915	3.714332487	3.694305909	3.563319395	3.8616619785	3.774024727	3.912389364	3.817667779	3.820523204	3.6606223335	3.7930987605
11981	4.250466285	4.703649098	4.460521532	4.766026671	4.384218836	4.466458286	4.610701115	4.452510982	4.195627207	4.348929583	4.431439204	4.523263243	4.343509683	4.507530676	4.523091063	4.559774023	4.49493478	4.280325085
11982	3.1411163075	3.3932040205	3.1682953935	3.184320448	3.100093115	3.0546833845	3.170497567	3.0703880125	3.0867966575	3.1752723805	3.064678771	3.103982005	3.1004953245	3.14725045	3.147153704	3.093449897	3.1006720595	3.169844784
11983	3.28352252	3.472689125	3.4993354725	3.4968035275	3.692262717	3.6788849095	3.3976066895	3.485279649	3.351490189	3.576092294	3.4813955745	3.860463815	3.770419395	3.9241592685	3.733142495	3.6731110575	3.7290574255	3.465487207
11984	11.0129591333333	10.9082801266667	10.8823039033333	10.9090577333333	10.8922993066667	11.2169255433333	10.7205252933333	10.8521104766667	10.8854898033333	10.9097373466667	10.7296298233333	10.9597860333333	10.8825940533333	10.9154605733333	10.74483403	11.2297978933333	11.09555392	10.9518956366667
11987	5.000875263	5.144589022	5.016124446	4.872535759	4.840920253	5.083717214	4.848029851	4.868891448	4.865186541	4.860740037	4.801808613	5.016124446	5.124759616	5.100102359	5.331185143	5.125628292	5.456973875	5.478219888
11992	4.6088118904	4.6684944556	4.6791336194	4.7682057458	4.596345835	4.580491928	4.7336615162	4.6403268558	4.5884184776	4.7931550656	4.728741396	4.6314555674	4.6841239752	4.7106736148	4.594438302	4.447457803	4.3739572406	4.6267609004
11994	2.683621335	2.6609223785	2.612155884	2.680003616	2.662742544	2.6603853055	2.61614813	2.552738892	2.647461136	2.749629629	2.5370202695	2.47605951	2.6013434105	2.646996009	2.6329842945	2.5808398705	2.579353998	2.6038488245
12014	5.733591809	5.812880678	5.42903328	6.064332497	5.7068121295	5.775460006	6.2762587805	5.937642647	5.9959716705	5.5566523825	5.8020973385	5.962266453	5.905238318	5.7044806305	5.991083474	4.8654267485	5.2696313975	5.755321797
12034	6.697884979	6.428486419	5.996984086	6.477539393	6.65588208	6.174030944	6.588551771	5.963781093	6.732653205	6.316314991	6.412632002	6.437120831	6.110760171	6.337136355	5.830817267	5.650768794	5.648978547	6.399141792
12035	3.363835228	3.43834955	3.536872373	3.530215872	3.636194139	3.498275777	3.52894149	3.876283432	3.551487544	4.024971968	3.756797011	3.670466557	3.649760535	3.719144791	4.001773533	3.638714761	3.613233116	3.603830085
12041	4.126298846	4.364867498	4.255061775	4.142437576	4.272234562	4.189397172	4.21426787	4.409237041	4.416419448	4.098147406	4.49598241	4.503073992	4.379371717	4.194476997	4.51355711	4.443834785	4.390918799	4.106244655
12043	3.470050359	3.047823641	3.485732807	3.455841597	3.146602336	3.936530968	3.457285329	3.484910447	3.671269173	3.495459998	3.336239869	3.469986494	3.191556761	3.204600412	3.543797359	3.594861737	3.714346021	3.33918467
12044	3.45197264866667	3.45619800033333	3.54069228566667	3.44970101333333	3.45944496566667	4.00101661966667	3.357530697	3.585928142	3.56033869666667	3.53723194633333	3.62108820066667	3.82416027433333	3.71410096	3.689702229	3.638343075	3.61972758766667	3.91463016766667	3.68675805666667
12048	3.033092374	3.030511664	2.957991626	3.254037302	3.168324674	3.267119576	3.322823203	3.111282771	3.102821977	3.600975474	3.153919676	3.575667564	3.111230625	3.249587019	3.297967436	3.26142496	3.022656573	3.072404412
12050	4.076498394	4.189405018	3.893747915	4.051533017	4.078477501	4.000398349	4.161156426	4.000902112	4.032415415	4.326796896	4.170150023	3.923575606	3.95731255	3.895508572	4.199140539	4.244534539	3.933736047	4.234109921
12055	3.77367012466667	3.88942998533333	3.985190484	3.81191705133333	3.78395712266667	3.74681716	3.85511351166667	3.86373565533333	3.78914518833333	3.74937290766667	3.72629133	3.87612379166667	3.84086236	3.82126290333333	3.92283231733333	3.87329447433333	3.902933248	3.82446004466667
12062	3.280590188	3.539928982	3.373581964	3.50612272	3.303472312	3.385791303	3.648968955	3.307043334	3.59464626	3.477139955	3.250290924	3.430215458	3.432217234	3.520423923	3.622013121	3.48213178	3.447412681	3.399072459
12095	5.34847495	5.452039307	5.465376892	5.548162834	5.288246371	5.377195249	5.504379482	5.44173027	5.643634649	5.497940529	5.275690186	5.627815158	5.441859721	5.540440801	5.666931888	5.399035575	5.508840752	5.375433926
12121	2.854844015	2.88012846133333	2.92965876833333	2.955066473	3.08975180766667	2.96450654566667	3.00415982066667	2.95497771266667	2.88309296133333	2.94800779933333	2.81023366	3.00105179	3.01340522933333	2.88872180533333	3.115896099	2.81173600966667	2.97221528933333	3.004750509
12122	3.635102423	3.480028532	3.101598906	3.511961844	3.329021501	3.072213533	3.478371269	3.280245177	3.139258692	3.473521313	3.485805884	3.029698849	3.409737864	3.218228181	3.245419172	3.1682364	3.265498098	3.301753202
