Gene	GSM10360	GSM10356	GSM10362	GSM10354	GSM10355	GSM10359	GSM10361	GSM10366	GSM10369	GSM10365	GSM10370	GSM10368	GSM10367	GSM10363	GSM10364
Gene	20.0	21.0	22.0	23.0	24.0	26.0	29.0	65.0	66.0	66.0	67.0	68.0	68.0	70.0	71.0
1	8.59991284218713	8.63662462054365	9.06339508128851	8.56985560833095	8.16490692667569	8.18982455888002	7.65105169117893	8.7714894695006	8.47167521439204	7.24792751344359	7.74146698640115	8.2336196767597	8.14974711950468	6.28540221886225	7.97154355395077
3	9.13955135239879	9.44708322620965	9.34207466799914	9.23840473932508	9.55074678538324	9.78626962764847	9.41362792902417	9.39660478118186	8.87958324961278	9.32867492732795	9.00562454919388	9.16239132875691	9.51569983828404	9.41362792902417	9.43045255166553
23	12.1724275086455	12.3014961949825	12.0437108633472	12.3066313617125	12.192601049712	12.1513337192917	11.7727269492398	12.3100446796475	12.0042204663182	12.3451279919767	12.0045716151677	12.2161395564251	11.9042582828005	12.3295160672065	12.2258099406235
27	8.2644426002266	8.92777796208234	8.4241662888181	7.467605550083	8.75822321472672	8.80574387215162	8.66711154207503	8.3037807481771	8.37937836707126	8.48784003382305	8.35093918154643	8.51175265376738	8.52552080909507	8.62388149001346	8.31288295528435
36	10.9454438363779	10.9556499075284	11.0546043179607	11.2008986050384	11.1848753429083	11.0741414627525	11.0660891904578	10.5651020783603	10.8407779235951	11.1780423288648	10.8887432488983	10.7607199474656	10.977995368613	11.3077700318907	10.7903484967519
48	8.84235034341381	8.99435343685886	9.25029841790633	8.87958324961278	9.18487534290828	9.39660478118186	8.17990909001493	9.56985560833095	9.07948478382682	8.64024493622235	8.64024493622235	8.39231742277876	9.13185696060879	8.5352753766208	8.72451385311995
51	9.89178370321831	10.5961897561444	10.3365065598103	10.3531468254981	9.98156728190301	10.2252074369435	10.1811522568656	10.3454052467178	10.0389189892923	10.3014961949825	10.2969162068793	9.91886323727459	10.5225815312548	10.4797802640291	9.70563238736142
55	7.26209484537018	8.16992500144231	7.51963625284321	6.71424551766612	6.70043971814109	6.91288933622996	6.49185309632967	7.10328780841202	6.70735913208088	7.61470984411521	6.63662462054365	7.95419631038687	6.86418614465428	7.75822321472672	7.29462074889163
59	5.58496250072116	5.70043971814109	7.23840473932508	5.61470984411521	5.20945336562895	7.56985560833095	5.32192809488736	7.11894107272351	5.85798099512757	8.07146236255662	7.35755200461808	8.81057163474115	5.49185309632967	5.39231742277876	5.6724253419715
60	13.7563478255166	14.2444381682756	14.1054993378486	13.9270371687203	14.114230360191	13.9907244588003	14.0698692896736	14.38512091503	14.0323901688665	14.173208652766	14.2025830127498	13.9413227635379	13.6813482351738	14.5228266999258	13.6501542136751
71	13.5308939811939	13.8285332104556	14.0198513072516	13.7365076348785	13.7285582977867	13.8366421490258	14.0201986725794	13.937281855568	13.6802496248246	14.2343683897564	14.2566509842871	13.7319553737719	13.6698815883177	13.990547201761	14.134827369633
72	6.4757334309664	6.56985560833095	6.39231742277876	6.32192809488736	6.56985560833095	6.4594316186373	6.37503943134692	6.5077946401987	6.79441586635011	6.22881869049588	6.4093909361377	6.8073549220576	6.39231742277876	6.59991284218713	6.61470984411521
87	7.22881869049588	7.28540221886225	7.32192809488736	7.19967234483636	7.49984588708321	7.20945336562895	6.93073733756289	7.09803208296053	7.12928301694497	7.04439411935845	6.76818432477693	7.21916852046216	7.35755200461808	7.06608919045777	7.04439411935845
92	10.0874628412503	9.95710204156229	9.73131903102506	9.68999797141945	9.66533591718518	9.93810932621924	9.91886323727459	9.41362792902417	9.56414948998573	9.92925840863697	10.0525680508042	9.34872815423108	9.88417051910844	9.85642552862553	9.49185309632967
93	10.7927902943011	10.410451351504	10.2312211807112	10.6724253419715	10.5333297323058	10.3695973462787	10.6978363579624	10.467605550083	10.5077946401987	11.0354864512922	10.9971794809376	9.84392105128904	10.9425145053392	10.523561956057	10.3309168781146
94	6.62935662007961	6.68650052718322	8.87958324961278	7.88874324889826	8.56985560833095	8.96289600533726	6.71424551766612	6.64385618977472	8.56605403817109	8.58871463558226	6.90689059560852	7.20945336562895	6.6724253419715	8.38801728534514	8.95419631038687
95	6.83289001416474	7.53138146051631	7.13955135239879	6.37503943134692	6.65821148275179	7.56224242422107	7.2667865406949	7.13955135239879	6.74146698640115	6.18982455888002	7.4757334309664	7.37503943134692	6.71424551766612	6.4594316186373	7.13955135239879
104	8.211888294546	8.27844945822048	8.55266909751427	8.39231742277876	8.26209484537018	8.32192809488736	8.12153351734003	8.22641219278879	8.63481105017172	8.4858293087019	8.13955135239879	9.03342300153745	8.39016895620018	7.9915218460757	8.79766152585376
105	6.18982455888002	6.49185309632967	6.24792751344359	6.16992500144231	6.4093909361377	6.22881869049588	5.97727992349992	6.04439411935845	6.39231742277876	6.16992500144231	6.3037807481771	6.4594316186373	6.2667865406949	6.18982455888002	6.22881869049588
107	7.65105169117893	7.2240016741981	8.18239435340453	8.12928301694497	6.96578428466209	7.1548181090521	6.99435343685886	7.5274770060604	7.2336196767597	6.85174904141606	8.29920801838728	8.36850646150769	7.82654848729092	7.8703647195834	8.00842862207058
111	7.96000193206808	8.2667865406949	8.75655632252409	8.07414146275251	8.1548181090521	8.2240016741981	8.04165915163721	8.05528243550119	7.99435343685886	7.876516946565	7.95419631038687	8.78953364497036	8.51963625284321	8.15987133677839	9.35093918154643
116	6.02236781302845	6.10852445677817	6.28540221886225	5.6724253419715	5.95419631038687	5.83289001416474	5.6724253419715	5.8073549220576	6.12928301694497	5.90689059560852	5.90689059560852	6.58496250072116	5.97727992349992	5.78135971352466	6.39231742277876
117	9.8008998999203	9.71080643369935	9.78463484555752	9.80896417491926	9.58683978796183	9.79279029430106	9.66533591718518	10.1522848423066	9.51175265376738	9.57175264350355	9.211888294546	9.85486838326024	9.71252700043982	9.83605035505807	10.0182001788132
118	9.44501484586842	9.53915881110803	8.91288933622996	9.39660478118186	9.37503943134693	9.04984854945056	9.63299519714296	8.94836723158468	9.53332973230583	9.21431912080077	9.4757334309664	9.29232163280204	9.81698362325538	8.89178370321831	8.43879185257826
119	7.76818432477693	8.15312975889934	8.42346612134942	8.27922364393313	8.79224802966739	8.89986039354099	7.93270688741265	8.28386005405384	9.05889368905357	8.20294005867028	8.22239242133645	8.31439442220195	7.87856187255002	8.1963972128035	8.71995916886052
125	5.16992500144231	5.4262647547021	5.78135971352466	5.39231742277876	5.78135971352466	5.16992500144231	5.32192809488736	5.70043971814109	5.52356195605701	6.39231742277876	5.8073549220576	6.88264304936184	5.28540221886225	5.55458885167764	6.4594316186373
127	7.73470962022584	7.43045255166553	7.71938882094208	7.57175264350355	7.83130724380205	7.64925617751731	7.66711154207503	8.60733031374961	7.87344411251538	7.52552080909507	7.56414948998573	8.19844504145236	7.60362634498619	7.60917873814198	8.52061868055628
140	6.93073733756289	8.18487534290828	8.53138146051631	7.74819284958946	8.58871463558226	5.6724253419715	7.10852445677817	8.12928301694497	7.53138146051631	6.37503943134692	7.56224242422107	8	7.75488750216347	8.2336196767597	7.94251450533924
141	9.64925617751731	9.44190670454224	9.72280753116955	9.58214198165878	9.75739000936664	9.47167521439204	9.32418054661874	9.82495874052852	9.37177664433792	9.54689445988764	9.12799432097639	9.43358544115049	9.60177078840771	9.64295422348033	9.81698362325538
148	7.1632303488683	7.10503547069829	6	6.33985000288462	6.33390073655344	6.54946381949977	6.95806931953408	7.22881869049588	7.12928301694497	7.98489310760979	6.8073549220576	6.93467375212205	6.14974711950468	7.73470962022584	5.87446911791614
153	7.78790255939143	8.13955135239879	8.18982455888002	8.1873520732005	8.12670447284319	8.68825030913318	6.48381577726426	7.92481250360578	8.78953364497036	8.06069593168755	7.65463602852797	7.13442632022093	7.09803208296053	8.57364718749332	8.84705734609134
157	9	8.61470984411521	9.11113567023471	8.72109918870719	8.78790255939143	8	8.02790599656988	8.13955135239879	7.24792751344359	8.95128471496697	8.83920378809694	6.91886323727459	5.8073549220576	8.98013957763916	9.18487534290828
159	7.24792751344359	7.62205181945638	7.24792751344359	8.2667865406949	8.08214904135387	6.7279204545632	8.07146236255662	7.4178525148859	8.17492568250068	7.91288933622996	7.53138146051631	8.2667865406949	7.33985000288462	6.93073733756289	8.11374216604919
160	8.85278957160244	9.32267930294437	8.62327185761863	9.49718654063272	9.69464808033133	9.41221698021647	8.82442843541654	9.14550763646306	8.73583804816048	9.00655984584958	8.57868717529467	8.90989308377004	9.07948478382682	9.09099453222059	9.21512848690384
164	10.4040771362412	10.3706874068072	10.0518886559054	10.4199601778479	10.4777582664439	10.2573878426927	10.2246046815385	10.2737955992143	10.4923539451599	10.3586512008929	10.4152135987653	10.5186531556734	10.1357092861044	10.3320365483617	10.1554507313121
172	6.24792751344359	6.68650052718322	8.04439411935845	8.36632221424582	8.74483383749955	8.19967234483636	8.03342300153745	6.28540221886225	7.86418614465428	6.62935662007961	8.2240016741981	7.76155123244448	8.25266543245025	6.65821148275179	7.01122725542325
182	5.78135971352466	5.93073733756289	6.20945336562895	5.8073549220576	5.93073733756289	5.8073549220576	5.52356195605701	5.83289001416474	5.75488750216347	5.64385618977472	5.6724253419715	6.44294349584873	6	5.70043971814109	6.04439411935845
205	8.77313920671969	9.16239132875691	9.01959072835788	8.94104760634058	8.89178370321831	8.60917873814198	8.79928162152192	8.47775826644389	9.53915881110803	8.98441845880114	8.66177809777199	9.4655664048094	8.58496250072116	9.24079133216196	9.05256805080415
208	9.53397857200235	10.2807707701306	9.99482482880583	10.0678824722808	9.8132467607457	10.2846313425196	9.41292262710795	10.1632303488683	9.74875192537281	10.3041611555731	9.83289001416474	9.56858953098696	10.1369911120802	10.5647846187835	10.1241213118292
212	9.32192809488736	8.74483383749955	9.66355810421727	8.86108690599539	10.2455527062557	9.11634396123747	9.8703647195834	9.75988818322183	9.63117705570398	9.56033283421244	9.13185696060879	9.65105169117893	8.06069593168755	9.14720492494223	9.10328780841202
226	13.6863910953145	13.7416776449459	13.6757365553619	13.7734483225387	13.6025828880863	13.7719020806977	13.3219280948874	14.2593754825582	13.3316167738451	13.6001452163587	13.6855153414119	13.2508905357233	13.1803754031282	13.5394011790281	13.1246060069592
229	8.18239435340453	7.82654848729092	7.84235034341381	7.86108690599539	8.41151098801207	7.64745842645492	7.74819284958946	8.42206476617281	8.01680828768655	7.94544383637791	7.66177809777199	7.87958324961278	7.57742882803575	7.86418614465428	8.06069593168755
280	9.876516946565	10.0606959316876	10.6339034093485	10.2562086885274	10.4726908392428	10.5323559252888	10.3454052467178	9.93957921431469	10.3140167039014	10.3944626946103	10.120237877342	9.94397991434374	10.2033480029798	9.91438513215544	9.90388184573618
285	8.61654884377899	9.04028972102572	8.18487534290828	8.44294349584873	8.65284497300198	8.24317398347295	7.89784545600551	9.02652344251977	8.28771237954945	8.9469062744564	8.37503943134693	8.4898479604393	8.66533591718518	8.29232163280204	8.8376279331714
286	9.8703647195834	9.2240016741981	9.28540221886225	9.36413465500805	9.43671154213721	9.13185696060879	9.26209484537018	9.21674585819531	9.54689445988764	9.16239132875691	9.33315535031062	9.15987133677839	9.27844945822048	9.24555270625568	9.00842862207058
287	7.53915881110803	5.16992500144231	5.52356195605701	7.4757334309664	5.52356195605701	6.76818432477693	5.08746284125034	4.95419631038687	5.58496250072116	5.4594316186373	7.62935662007961	5.90689059560852	5.35755200461808	5.52356195605701	5.28540221886225
288	9.5783726913608	9.72280753116955	9.80896417491926	9.46964181723952	9.4757334309664	9.48482289426215	9.69522829149575	9.37503943134693	10.0126245388651	9.54978466794786	10.1241213118292	9.49285462017475	10.0084286220706	9.58214198165878	9.49285462017475
290	7.41362792902417	7.40087943628218	7.49984588708321	7.53915881110803	7.37068740680722	6.52356195605701	6.29462074889163	6.4757334309664	6.4178525148859	6.21916852046216	6.58496250072116	7.65105169117893	6.56224242422107	7.77478705960117	7.70735913208088
301	4.90689059560852	8.09803208296053	6.93073733756289	6.4093909361377	5.12928301694497	7.39231742277876	7.19967234483636	8.27612440527424	7.88264304936184	6.89481776330794	5.8073549220576	7.34872815423108	6.75488750216347	4.85798099512757	6.04439411935845
309	8.56605403817109	9.51569983828404	8.94251450533924	9.01959072835788	8.81698362325538	9.24317398347295	8.53138146051631	8.93957921431469	9.02790599656988	8.95419631038687	8.37068740680722	9	9.24792751344359	9.09539702279256	8.5274770060604
311	9.06877827798541	8.94251450533924	8.1548181090521	9.74819284958946	7.94251450533924	9.1873520732005	8.63662462054365	9.70563238736142	9.66355810421727	9.0389189892923	9.58683978796183	9.8376279331714	8.55074678538324	10.2215871212648	9.403012023575
320	8.79116288855502	8.59245703726808	8.86418614465428	8.99717948093762	8.94836723158468	8.7515440590891	8.82654848729091	9.1006623390052	9.10328780841202	9.03066713624694	7.96000193206808	9.12412131182919	8.33985000288462	9.14974711950468	9.39231742277876
327	9.31741261376487	9.05256805080415	8.68299458368168	8.37937836707126	8.84549005094438	6.93073733756289	8.83920378809694	8.29920801838728	8.3264294871223	9.44708322620965	9.211888294546	9.21916852046216	8.07146236255662	6.94251450533924	9.71424551766612
330	8.9915218460757	9.09539702279256	9.29691620687929	8.93369065495223	8.82654848729091	8.92481250360578	9.20701432017753	9.75988818322183	9.59991284218713	9.4858293087019	8.17492568250068	8.89784545600551	6.85798099512757	8.93957921431469	9.70043971814109
331	10.0131830735375	9.63408498320074	9.68053534400517	9.93928535647869	9.6582114827518	9.87559578337043	10.3405177626933	9.62388149001346	9.92273304987684	9.91229058335111	10.4692347936677	10.0869323411374	10.1644041578813	9.9407540474748	9.93073733756289
334	9.14720492494223	8.59618975614441	9.24317398347295	8.69696752623429	8.4262647547021	8.89481776330794	9.17492568250068	8.8008998999203	9.283088353024	9.08480838780436	9.66533591718518	9.12670447284319	8.70735913208088	9.22881869049588	9.61286849729104
338	7.44294349584873	5.93073733756289	7.96000193206808	5.61470984411521	6.2667865406949	6.85798099512757	7.01122725542325	6.16992500144231	6.14974711950468	6.32192809488736	7.36632221424582	7.13955135239879	6.84549005094437	6.16992500144231	6.14974711950468
344	7.7279204545632	7.81057163474115	7.55842071326866	6.86418614465428	6.40087943628218	7.95419631038687	7.98013957763916	7.58496250072116	7.34429590791582	6.23840473932508	7.06608919045777	7.43879185257826	7.67948009950545	7.18982455888002	8.09275714091985
345	8.87958324961278	8.40087943628218	7.36632221424582	8.45121111183233	8.09803208296053	7.72109918870719	8.82972273508606	8.07681559705083	6.71424551766612	7.97154355395077	6.82017896241519	8.50382573799575	6.5077946401987	8.43045255166553	7.91288933622996
350	6.55458885167764	6.90689059560852	7.06608919045777	7.01122725542325	6.8703647195834	6.93073733756289	6.58496250072116	6.83289001416474	7.03342300153745	7.03342300153745	6.96578428466209	7.17990909001493	7.12928301694497	6.88264304936184	6.95419631038687
354	10.8564255286255	10.7615512324445	10.9628960053373	10.7648715907361	10.7714894695006	11.1817734388088	10.7270695580237	11.4797802640291	11.0341111460966	10.8879821330585	10.7582232147267	11.0098286173681	10.9787104591064	10.9686667931952	11.0600203545079
355	9.44708322620965	9.24079133216196	9.319672120947	9.403012023575	9.23840473932508	8.99717948093762	9.2240016741981	9.74986942739684	9.3264294871223	9.18239435340453	9.23601419190008	9.59058704991503	9.32867492732795	9.58871463558226	9.57742882803575
359	7.75488750216347	6.61470984411521	8.00281501560705	7.82336724004623	7.48784003382305	7.65463602852797	8.13699111208023	7.35314682549808	6.88874324889826	7.64745842645492	6.53138146051631	7.4262647547021	7.79766152585376	7.52356195605701	7.11894107272351
361	13.1337844091799	12.8486229404293	12.5550683913333	12.486835021563	12.8133803869247	13.0261775968892	13.062720767165	11.9314762338868	13.1987519651937	12.672204323964	12.9679467058127	12.4450148458684	12.6137894644726	12.9166259222112	11.806549621986
367	11.1680452682241	11.3939266756404	11.3275526440812	11.3812725557118	11.1786648510065	11.3712321283696	11.2215871212648	11.3123157466901	11.4496645384762	11.4721831161895	11.3968723185106	11.1016474500308	11.53065017975	11.3525952311343	11.1870427143399
369	5.39231742277876	5.08746284125034	5.20945336562895	5.12928301694497	5.20945336562895	5.52356195605701	4.90689059560852	4.8073549220576	5.24792751344359	5.4262647547021	5.93073733756289	5.4262647547021	5.4594316186373	5.35755200461808	5.49185309632967
375	11.8917837032183	11.9673463583192	11.5202912789797	12.1244444600086	11.9116416538544	12.0647427647503	11.7558612152879	11.8582400765759	11.6866464234306	11.9859604968128	11.7786247458034	11.4819675681429	11.7519624134609	12.025831668332	11.4203111558428
377	10.0914353863236	10.2312211807112	10.1996723448364	9.83130724380205	9.93369065495223	9.93369065495223	9.92481250360578	10.1984450414524	10.0606959316876	10.2526654324502	9.96289600533726	10.0443941193585	10.1711767976518	10.0741414627525	9.94251450533924
382	9.35093918154643	9.1006623390052	9.19721669311005	9.0389189892923	8.9915218460757	9.03342300153745	9.36632221424582	9.3151495622563	9.20212382383046	9.64925617751731	9.81378119121704	9.45327063401062	9	9.16741814583174	9.39660478118186
383	6.63903917347695	7.22881869049588	7.31590430725959	5.95419631038687	6.61960864352805	5.54432051622381	7.07681559705083	5.66296501272243	6.51306958223937	5.73696559416621	7.11894107272351	7.31288295528436	6.44294349584873	6.68182403997375	7.12928301694497
387	12.3800551485449	12.4456615333331	12.2650289424582	12.4563544151083	12.4584066132365	12.4481163054095	12.3667320125843	12.118292233027	12.2532565797812	12.1529185761366	12.3303567169579	12.0346270391973	12.4063378930937	12.2716089241517	11.7349212677053
388	6.18982455888002	6.12928301694497	7.4757334309664	5.88264304936184	5.93073733756289	5.95419631038687	7.83920378809694	5.64385618977472	6.24792751344359	5.55458885167764	7.49185309632967	6.85798099512757	7.467605550083	5.58496250072116	6.04439411935845
389	6.44294349584873	6.71424551766612	6.85798099512757	6.35755200461808	6.55458885167764	6.44294349584873	6.2667865406949	6.5077946401987	6.65821148275179	6.4757334309664	6.52356195605701	7.01122725542325	6.35755200461808	6.4594316186373	6.94251450533924
392	7.84549005094437	8.64024493622235	8.19967234483636	8.52356195605701	9.04712391211403	7.72109918870719	7.72109918870719	9.30149619498255	9.39874369193819	8.28540221886225	8.12412131182919	9.36632221424582	9.22158712126481	8.30833903013941	9.68474862042163
394	8.58245564511058	8.89481776330794	8.65702064897317	8.62449086490779	8.23681148124941	8.70274987882829	8.68182403997375	8.43879185257826	8.56605403817109	8.6060967138105	8.60733031374961	8.14465824283188	8.42346612134942	8.37648719367704	8.60486205815886
399	5.95419631038687	6.20945336562895	8.21431912080077	5.64385618977472	6.62935662007961	5.6724253419715	5.95419631038687	6.58496250072116	8.65463602852797	5.8073549220576	6.84549005094437	6.74146698640115	7.8073549220576	6.28540221886225	7.97154355395077
405	9.36194377373524	9.59681093808765	9.64925617751731	9.37431500499935	9.55842071326866	9.57868717529467	9.3930328678918	9.79928162152192	9.60917873814198	9.61163962580201	9.54432051622381	9.75766779795725	9.4931883070135	9.46488604872941	9.30985526258679
408	8.40230151135138	8.4757334309664	8.41503749927884	8.40087943628218	8.42905796959378	7.97537033349129	7.82654848729092	8.40087943628218	7.89077093024524	8.51438530968204	8.19147053172357	8.12239663135973	8.07503339170882	8.62449086490779	8.16490692667569
410	6.89481776330794	6.82017896241519	7.45121111183233	6.62935662007961	6.84549005094437	6.4093909361377	6.49185309632967	8.18982455888002	6.7279204545632	6.28540221886225	6.56985560833095	7.19967234483636	8.13955135239879	6.3037807481771	7.27612440527424
411	7.33091687811462	5.20945336562895	6.97727992349992	5.28540221886225	5.55458885167764	7.28540221886225	7.6724253419715	5.4262647547021	6.68650052718322	5.52356195605701	7.66533591718518	5.70043971814109	5.83289001416474	5.24792751344359	6.08746284125034
414	7.86418614465428	8.08303603495137	8.42486611664695	7.45806478287339	7.77588458345851	7.99906043953638	7.79658045046343	8.35167543828142	8.6226619675056	7.93073733756289	7.81591693556103	8.19885425859902	7.8465351035369	7.89784545600551	8.28925043410972
420	7.70735913208088	8.69696752623429	7.98868468677217	8.09803208296053	8.10852445677817	7.79441586635011	8	8.79116288855502	8.37937836707126	7.78790255939143	7.32192809488736	8.23840473932508	7.73470962022584	8.02790599656988	8.2045711442492
430	5.35755200461808	6.12928301694497	5.70043971814109	6.14974711950468	5.64385618977472	5.24792751344359	5.20945336562895	5.4594316186373	5.61470984411521	5.12928301694497	5.39231742277876	6.22881869049588	6.93073733756289	5.12928301694497	5.70043971814109
440	5.4594316186373	5.7279204545632	5.90689059560852	5.35755200461808	5.52356195605701	5.4262647547021	5.12928301694497	5.64385618977472	5.78135971352466	5.52356195605701	5.55458885167764	5.78135971352466	5.49185309632967	5.8073549220576	5.75488750216347
443	6.14974711950468	6.22881869049588	6.32192809488736	6.24792751344359	6.2667865406949	6.20945336562895	5.75488750216347	6.35755200461808	6.06608919045777	5.97727992349992	5.75488750216347	6.35755200461808	6.24792751344359	6.16992500144231	6.12928301694497
444	11.3336026282683	11.4889447392788	11.3929613393442	11.5186531556734	11.1938949190673	11.5045210845363	11.4056733322819	11.292321632802	11.3592004851336	11.1662886381086	11.3818673588704	11.0801513096141	11.3245181112674	11.2749604721406	10.7575566889395
463	8.8814199080924	8.86294724802092	8.78528898070402	8.73741636593706	8.81313985089045	9.10013667128545	8.98754825895374	9.40045254027644	9.21771541135067	9.2747275727873	9.28586454703185	9.16490692667569	9.03507399737762	8.9646296667206	9.0666274090952
