Gene	GSM1160029	GSM1160032	GSM1160030	GSM1160031	GSM1160033	GSM1160036	GSM1160034	GSM1160035
Gene	4.0	4.0	4.0	4.0	24.0	24.0	24.0	24.0
11302	0.0644746588044841	0.175100943889705	0.0609652007648864	0.0578699096332774	-0.712748887553501	-0.365932965218739	-0.446762168790901	-0.69517876173409
11303	3.34474796398429	3.20970956248046	3.33648105714588	3.25630954299563	3.31747322645201	3.08869451002162	3.25882043192572	3.0966648375207
11304	1.8852031505525	2.12158962631952	1.92826051096736	2.05323769126937	3.54226319241801	3.47244485112752	3.48690760187757	3.5269639454288
11305	5.89985505134448	5.66613701945861	5.94897278077236	5.66499772078704	5.87717759800733	5.52886165366389	5.87556221307642	5.50142322267765
11306	4.06623260193018	4.46993669834774	4.09240838914449	4.42157442253759	4.1029624311216	4.44787561788556	4.17689346406358	4.47724370781803
11307	5.39396688659849	5.27702754936272	5.41471856711992	5.29233335095496	5.21866476939061	5.39285665440706	5.19806290108997	5.41169925729247
11308	4.95612793559659	5.07738007419852	4.90462910357092	5.13381711040067	5.01058039583724	5.18613753447082	5.00937360668182	5.17387951633206
11350	5.33276532524527	5.09271475739382	5.34330709540896	5.0903737390436	5.17811737182027	4.70162241869274	5.16648261578268	4.6874631330843
11352	4.14106512169757	4.07530664021434	4.11221391202838	4.04915203732637	4.13344124999851	3.92934426348227	4.12338711861092	3.87876318323168
11363	6.17318908699081	6.30691350187394	6.18865492974961	6.30037173082241	6.33605035573283	6.52889646792007	6.32891441160054	6.47893026601585
11364	5.90012661140013	5.84692612160864	5.83791092642145	5.88915789269472	5.93331188946036	5.95982811248738	5.98509206491477	5.90536402954303
11370	5.57130342942108	5.52355811991534	5.59633172685697	5.47484017371582	5.55174514852184	5.71031887440215	5.59485809768137	5.74136602026121
11409	5.13791873831864	5.072677555035	5.17336163037357	5.07207775308168	4.68176324144141	4.96675399034548	4.75226859500657	5.01893825063062
11416	3.4375963034391	3.56916081097415	3.43515988006474	3.50556867912272	3.61706690861025	3.83339461488765	3.63589183988681	3.63371294719997
11421	-3.36023943497722	-1.04591682226546	-3.44621105320879	-1.48325367626374	-2.81156598424489	-2.42057746962173	-3.93201780450765	-2.93041505665208
11423	2.81368501633445	3.17602596178961	2.87430589571457	3.17943458745436	3.11050439135119	2.57179961263087	2.95615216447014	2.60007679248915
11426	5.02790692822314	4.84963291669423	5.03646699096436	4.85090896495229	4.80395982926243	3.84060252429754	4.81563222934295	3.82599105386023
11428	4.28898767357582	4.27857727979634	4.31059768883217	4.2971799263327	4.23253685547568	4.35543057404541	4.23219556064058	4.38328165879945
11429	6.5667543665628	6.47920413736187	6.57941429884352	6.47178318913025	6.44201419494999	6.35607742106497	6.41496513896874	6.36616602106867
11430	5.57913304133697	5.57131040436356	5.59607889325199	5.56660734161322	5.85501007771538	5.9763587328312	5.84358123322539	5.96784749749768
11431	3.62564539718947	3.81788722964715	3.63864765061153	3.8201811814258	3.63234170512612	3.91700867678658	3.55770992109165	3.86462565867692
11432	3.81200687837521	3.73269446854036	3.83517454541648	3.76329153914303	3.78629972703713	3.72398891691056	3.93197202801605	3.71756468766675
11433	1.54949967702048	1.23888331330015	1.39855985532565	1.11301891959479	0.624241939420388	0.490275262686673	0.619267336577571	0.725518681377711
11434	-0.431117457853979	-0.363516595840406	-0.813138539147308	-1.17210925708962	0.10899397937492	-1.11594635740628	0.250860764861364	-0.817210015089866
11435	-6.26062092171218	-6.29993526361512	-6.26413037975178	-4.49381808074913	-4.43510726562103	-6.36048732054334	-4.66247428980031	-4.77634875936466
11441	-2.01298576250049	-1.41487018378814	-1.43153271981893	-2.41610792297974	0.374406781198779	0.739590650254504	0.459629987327527	0.611216660991499
11443	4.29792675329078	4.01875432792014	4.35914006310695	4.08489202407006	4.69788820396914	4.46158141742096	4.63886805817106	4.48727392265755
11444	-0.712720836591958	-0.583912419686569	-0.637374873920316	-0.521647216572022	0.0728784499481435	-0.29963597961734	-0.0719823279556123	-0.449940817835051
11448	-3.23517980706923	-3.05210172763572	-3.82365176582998	-3.05333946682733	-2.63205857231453	-4.92000870662153	-3.80695817659966	-3.92083264616402
11450	0.289214620065199	-1.46281776975727	-0.105084791006565	-1.17454889175389	-1.57526969526309	-1.52336982668548	-1.77288937604831	-1.30180134489152
11459	-2.28746170712245	-1.78620766766269	-2.29097116516204	-2.61752040541199	-2.14377209100505	-2.8467597245909	-1.92635427251142	-4.84758366413338
11461	9.91303416881814	10.0476054441357	9.89035956560402	10.0506382122581	9.81966742808286	9.99482300959482	9.77815807603327	9.99817627644621
11465	6.12889881156453	6.52931252737287	6.0801864669822	6.58639609276357	6.25615185230366	6.64960199492647	5.89643371374482	6.69318747316763
11472	-4.42793647529987	-6.05221331792396	-4.20905351200302	-4.73152296222821	-5.99474024198749	-5.17542098270194	-5.06237045268007	-7.11358931439467
11474	-1.19435230273097	-1.73890195288433	-1.61289926004941	-1.99389628432172	-0.907704732771521	-0.73128250717096	-1.0860109384999	-1.08204891777041
11475	-2.50097100750291	-1.47615501198613	-2.37894958345865	-2.83102970579244	-2.35728139138551	-1.81234151152777	-2.04032789934097	-3.06109296451385
11477	1.72694552713528	1.61258047997108	1.73006916142813	1.67972971575973	1.56851552944551	1.86834291146671	1.46641845970458	1.69442669140322
11479	4.17915771071597	4.11327556725529	4.20780588604164	4.10887979314878	4.02073040140891	3.90095407062631	4.05885883643245	3.92560373903229
11480	2.19776080544862	2.29853623544723	2.15902285909804	2.24318194746393	2.46916575034474	2.45852975295395	2.54923172012638	2.53797605212451
11481	1.17980721920802	0.682335161656423	1.27481350180949	0.742789744871051	0.929824656974688	-0.053490167031755	0.748772825707951	0.191846480695148
11482	-2.42907763419357	-1.88342947537536	-2.88509929693068	-1.61548058175157	-2.71904119552235	-2.32249315555729	-2.79440512625658	-1.90827959582094
11484	2.42854318241737	2.71955137614402	2.2928777658112	2.5744042255537	3.69563612523985	3.81054579134327	3.89173522241001	3.78624041846162
11486	3.80696795767367	3.60708619849743	3.8882475878158	3.53174512546423	3.68009315307701	3.50494362124613	3.59775966752795	3.3826018621264
11487	6.44309903413533	6.68133931884512	6.45018595055582	6.66537483177654	6.60800588985682	6.96851584337162	6.68444637452045	6.92998465057761
11488	3.44825916007923	3.04605713944173	3.52193299963754	3.0599858478444	2.87365401069968	1.91721061941496	2.86308104987761	1.9558070296061
11489	-3.94128540267287	-4.24363415040961	-4.20782926654627	-4.98183748376742	-4.92312666863933	-5.40372188088873	-4.63859465428717	-5.21190074248883
11490	4.35806347221931	4.20990759073491	4.32586311042872	4.25107340575008	3.88170344589802	3.79011587296262	3.82531981587296	3.88870285492455
11491	4.50513820320557	4.57897362517856	4.49029756177057	4.60724742467231	4.46572950934952	4.51916676198638	4.51993383419064	4.46715789016071
11492	-3.48002166260701	-0.546643350505688	-3.28189725947697	-0.702950486190129	-3.1399348336861	-1.73189115488321	-2.61884062486134	-1.90264009586802
11496	2.65402174878409	2.52564710714282	2.67344142731582	2.49829652763208	2.54908042698854	2.28037638162618	2.58974390564974	2.24457179267677
11497	-5.64272102613441	-4.68203536803734	-3.8388755621164	-3.87591818517135	-5.62456229210086	-4.74258742496555	-5.04457439422253	-5.74341136450805
11498	-2.2820246705289	-2.90630151315299	-2.75501941186971	-1.96893979700874	-2.26386593649535	-2.96685357008121	-2.63141061872288	-2.64574941473633
11499	-0.470097018681468	-0.403801172623807	-0.607462223455856	-0.685146831008152	-0.247924392626328	0.170649953668733	0.109671083915551	0.202247491818623
11501	-0.606255551285679	0.0424861004966471	-0.735295891409136	0.041248361305028	-1.29859020005715	-1.62811943811556	-1.33673166683517	-1.38501779477195
11502	3.48858830589357	3.60100431047564	3.49414103243004	3.5059477833833	3.95680966844581	3.83545344418922	3.95316535158096	3.85713070910803
11504	-1.10966457014623	-0.593281005833206	-0.933624607855115	-0.757071757810775	-0.881582766738451	-0.884130682183212	-0.438096868764981	-0.912968997895297
11512	4.85428208113265	4.79995318435329	4.86351902999429	4.76158744521432	5.42778109810774	4.9482457254365	5.39610121958192	4.99392488866786
11513	5.53117274554597	5.39634561609166	5.53382101056329	5.37534673699278	5.50236536257514	5.22971553757486	5.53629791091399	5.23284689877136
11515	3.92244243475203	3.68170368217936	3.91526266207201	3.67684865306707	4.19751318574868	3.9951169855702	4.21558045801305	4.01962433598433
11516	-3.47394345106087	-5.22915116351141	-6.19334627964807	-3.64542640198187	-4.17167808757493	-2.48234829838202	-3.36929776836015	-2.70556465926096
11517	-4.1499599896302	-4.56778595478687	-4.26894666508973	-6.30598928814468	-3.83224097373775	-3.55794868382368	-4.66729057513826	-3.70316253270134
11518	6.0941525949273	6.09847009436224	6.08995080941338	6.08577074070214	6.08858378765333	6.1218344710428	6.13826543947838	6.13435966832068
11519	0.908213500722492	0.574155893258423	0.904704042682894	0.592026977014514	-0.559054592414203	-1.47817565686482	-0.641334921424476	-1.69050370160102
11520	4.82777641995358	4.79738670110114	4.84817014844046	4.83264061800697	4.55044796842815	4.65009878456603	4.60101631685865	4.61693595570688
11522	-1.38303455040646	-1.93692206513916	-0.801581507724909	-1.35319730360962	-2.10184141053912	-1.21986654340382	-1.69177851410311	-1.050765481504
11532	6.45358644973443	6.41691145308801	6.45388783116179	6.42763666982768	6.34126921216855	6.61406126198809	6.34206667986943	6.54061618170577
11534	4.99959930592787	5.33678959176711	5.02050637462133	5.27923608498215	4.8594644668098	5.19652936110803	4.86495881056496	5.12564032461502
11535	-4.73095634414014	-4.6421143345524	-5.60630945068906	-4.05838957302285	-4.58464125861591	-4.70266639148061	-5.58961586145874	-4.83164668251378
11536	-1.71871055798904	-2.0628794814204	-1.75698543418931	-2.90365254841876	-1.77094115184689	-2.45600687743548	-2.34295634741361	-2.81940089636268
11537	-3.79178770780481	-5.0514320045873	-4.01562712072396	-3.05266974377892	-3.99395892865082	-3.89165410663596	-3.99893353149364	-3.52784550033685
11538	5.94777634483336	5.9833262934128	5.94818867710537	5.97298713372479	5.95014043110633	5.90388413776151	6.04190189193371	5.87174584197725
11539	-6.66003206903344	-6.69934641093638	-6.07857902635188	-4.89322922807039	-6.05691083427874	-7.75989846786459	-6.06188543712156	-6.17575990668592
11540	4.15931390595778	3.91151420176555	4.17930751850445	4.01093496528233	4.08430247647495	4.27649201793383	4.13930997846036	4.28893612738239
11541	0.158589075455959	0.234751950972961	-0.522992287696272	0.035574834169438	0.925686045321792	0.503507519297711	0.716093722870498	0.560399077611507
11544	5.55835178905531	5.59289972681385	5.55151942350242	5.58269948275385	5.48044780130802	5.83384469778707	5.51742851490658	5.81023975840921
11545	6.70117546550242	6.59453087457081	6.70012954250509	6.59680233952678	6.40129656486596	6.05473895602997	6.41452617197755	6.01965896562701
11546	5.42732861122208	5.18629995822758	5.38798070035658	5.1354931299861	5.33054634603212	4.83720043175926	5.3724277400585	4.80052655511411
11551	-4.4691316341794	-3.6339768581662	-3.88767859149784	-4.0946462159951	-4.2285804788094	-5.56899803301055	-4.04091000370984	-5.56982197255304
11555	2.79224376864274	3.22719414762275	2.74068713619604	3.19970650927331	2.22544000195513	2.11573013730244	2.24526879011288	1.9340575472814
11564	5.03001546458547	4.89216694064	5.05172632903277	4.90067482623862	4.88828502375046	4.8218029777482	4.94326779188457	4.85468921186666
11565	5.01649655592798	5.1566660438922	5.05484641821653	5.11245123195531	4.82011940181892	5.01140838184892	4.80717408786751	5.03349494647405
11566	6.31962319292321	6.46929033961623	6.29356529400374	6.46821614347766	6.38130571705313	6.78708634434745	6.45655035455218	6.77299004771194
11567	-3.43296934358551	-4.93171530412575	-4.57398232537505	-5.34799054259621	-2.87424222818927	-4.6703392661666	-3.41978521239479	-3.99309130059645
11568	1.12977752714715	0.713899833779996	1.19293910875283	0.699951042838836	1.53839573773887	1.42037060487417	1.70169261748584	1.3703806085278
11569	4.1743823101436	4.1964568473631	4.15199172164109	4.21202428803373	4.21200715539638	4.13992381534128	4.26097896201901	4.10114629550982
11571	-3.04457387440043	-5.66885071702452	-3.31111773827382	-4.67008845621613	-3.61137764108804	-3.14444027323158	-4.61635224393087	-4.14526421277407
11572	-4.63055486795661	-4.08490670913839	-4.63406432599621	-3.08614444833	-4.61239613392306	-4.1454587660666	-3.61737073676589	-4.73124520633025
11576	1.30894233238687	1.13532689877234	1.2398445327197	1.26035293222691	0.89053040559193	1.12661377336375	0.807553290747837	1.20021467494782
11593	4.09988147564725	4.0087033519514	4.15232842358167	3.97758624511117	4.02981302666907	4.23631310017777	4.16509630959819	4.27305257359176
11595	-5.58767800989098	-5.06794454982356	-7.03213966596022	-4.60975067037787	-7.01047147388707	-6.12849660675177	-6.43048357600875	-5.12932054629426
11596	0.968491737820949	0.732140548858452	0.964982279781351	0.695278899936124	0.735842368353961	-0.364035417800477	0.784639021952117	-0.779896856621809
11600	7.92883825603506	8.041463344404	7.90960651688864	8.0317132577513	8.05102178455016	8.11366688985855	8.12092488605632	8.12759628972752
11601	-4.15223742883475	-3.53947507415799	-3.05621121332342	-3.83021943054459	-4.61950552197144	-4.47449624900234	-3.24596850156054	-4.06028268926599
11602	-5.02920956474826	-5.39045200153855	-4.35464711767521	-4.80672724000901	-4.33297892560207	-6.45100405846677	-6.33795352844489	-5.12989990312189
11603	2.29808926098907	1.98991927452362	2.33070218434438	1.94124619253426	2.53170770219718	1.96141418256003	2.39993813671921	1.99069975411549
11604	-2.33899436178212	-2.60070112502151	-3.14985874187933	-3.18690136493427	-1.66875893116889	-2.24621568267088	-1.3258102305914	-3.24703962221337
11605	1.46898264670472	1.95243604391559	1.38086096095018	1.81813677493239	1.61798886019789	1.68004534381168	1.59623854460424	1.70475649637632
11606	-1.23950955093075	-1.99871597364095	-0.295486428864481	-2.3869768359418	-1.78077822551122	-2.56176837109835	-2.57424872316033	-3.14755481136199
11607	0.161702040808535	0.477482657728165	0.614570877428681	0.33874139478662	2.77318674849787	2.7545119599988	2.98702615662224	2.85149280592811
11610	5.0868325268109	4.92154526680658	5.07784331735615	4.95665102431858	5.00171769548133	4.87813303727474	4.94524246456537	4.89295175424762
11615	1.81500792522607	1.25950936058739	1.85041745647878	1.10537272224615	1.21687095173368	1.18274707647792	1.71083510577864	0.952722326177518
11622	1.85974872127511	1.89627813735567	1.77618601166947	1.96894375968524	2.1683452640682	2.47037570524897	2.34127919591087	2.42633123710736
11624	-0.268332556202855	-0.816258512696835	-0.292903629770284	-0.957977475438276	-0.850903638748784	-1.13687340892755	-0.719816692015579	-0.819335868602869
11629	0.000125933070380903	0.90567003697498	0.259650880864576	0.866464447584352	-0.60320370964234	-0.0293511378693679	-0.221155189375918	0.0693605961390587
11630	1.67826973149338	1.53598881063925	1.56626258852936	1.5457500703969	1.01767103175283	0.948189750846174	1.15368652963264	0.981436487393375
11632	5.92360198911335	5.60493826090563	5.97038557973355	5.71962842641415	5.92866506553521	5.79101780032214	5.85687785534601	5.83588950473792
11634	0.0469993364912917	-0.12159802235661	0.289246292853654	-0.289945747383478	0.105800055022184	-1.65858812322781	0.270750453621674	-1.86104592393995
11636	3.4657768628975	3.29747608027449	3.46542774575124	3.31001119070461	4.0762614860657	4.23172511667196	4.09005052252475	4.31109498636751
11637	6.67104990469451	6.63111339860128	6.70781953464905	6.61570082167188	6.63275780400424	6.54987793635597	6.63423726072137	6.55073644020053
11639	3.30342709517768	3.15346179813599	3.3272368708159	3.08926010128008	2.86441111324298	2.97640532898412	2.81434862087162	2.94179307598535
11640	4.17335064010581	4.03839564737693	4.17957948217285	4.03161972464389	4.33682957787948	4.12708024960239	4.32821246082533	4.01997998505599
11641	-2.67924231313561	-3.65442631761884	-2.85678117095026	-3.5942635121463	-4.95059019629706	-4.33164973499554	-3.1254898005822	-3.71580231408954
11647	-0.830751358678685	-1.09683656242865	-1.15618891160565	-1.29511114867981	-1.1345207195325	-1.18841551497748	-1.35099942756904	-1.39087331568962
11651	6.88331138971839	6.65422371206545	6.90767934158122	6.6445805192887	6.79802907667038	6.59650552130731	6.78428352365574	6.62649215972443
11652	4.72627720898342	4.59849202357434	4.75973562514671	4.61757040184395	4.7578949825257	4.82664204160653	4.68703244402642	4.82966077032801
11655	3.45034509514805	3.86811998187302	3.50752085490517	3.82530720094312	3.58917942558746	3.41390407645853	3.49931592515812	3.4375101757366
11656	2.15872186527988	2.08264897336682	2.06149797241808	2.04846081237392	1.19491452214368	2.05431154130378	1.3428388184505	1.69351580320656
11658	3.66467198161229	3.63574924555595	3.63459834172469	3.66861936068461	5.09699885964626	5.03022938530376	5.10648655670584	5.02850595384306
11666	4.417514670715	4.47269096360191	4.46558399993233	4.48177051539581	4.37210827597108	4.43227484361824	4.31518319809173	4.42163225811671
11668	7.07564064171366	7.18419595718276	7.05639989126772	7.16536745838834	8.10471009892754	8.388705467979	8.11861468937231	8.3835100616007
11669	7.45292781955541	7.27353992743175	7.4790962955176	7.27735279516224	7.42489517348988	7.43888285664787	7.40077272905026	7.44636681848311
11670	-1.99779546920745	-1.36968515019725	-1.44491157872266	-1.87788287810874	1.76579043774051	1.78641884466184	1.53525613448255	1.72694068739854
11671	3.46448743948563	3.50317560958395	3.48814031242856	3.48989862076943	3.65787348677694	3.70054240762134	3.64728406371478	3.76079404483062
11674	7.27864176634739	7.24439906222939	7.26688752016797	7.2600907984903	7.32125587285652	7.54003108671073	7.2819078804262	7.53178114995178
11676	3.00108304921892	2.80069263729996	2.97135793875553	2.77995872248256	3.00356962507014	3.24070311665944	2.88574168253742	3.17263461528527
11677	4.94590417173081	5.08049383783014	5.03153331608572	5.04126651275726	4.96038021061624	5.19547089267619	4.8059609385507	5.26094079264479
11684	-0.124628186534186	-0.254851024635335	0.114563759163007	-0.498163551025091	1.12220239133209	0.917008095597893	0.94789008403894	0.855000639603917
11685	-5.40391397473292	-1.15782609777361	-6.40742343277252	-1.40007193646901	-2.47886464509085	-2.50378037356407	-6.39072984354219	-2.80416459496546
11687	-0.16733081278118	3.09786588712584	-0.0958782131395564	3.17984725940738	-0.311901578785742	0.683893187906723	-0.601605658561679	0.590622999599639
11688	-4.30397080260612	-3.53484779520981	-5.82097100623383	-4.53608553440142	-4.79930281416069	-3.91732794702538	-4.48234932211615	-4.33318938584671
11689	0.183433146433437	1.78797499430523	0.372568766336238	1.90917333077461	0.760559172655199	0.298579638573138	0.57908691444658	0.532775728694853
