Gene	GSM284989	GSM284988	GSM284990	GSM284991	GSM284987	GSM284992	GSM284993	GSM284996	GSM284995	GSM284994
Gene	5.0	5.0	5.0	5.0	5.0	30.0	30.0	30.0	30.0	30.0
11287	5.44310268100181	3.51110111997789	6.24685648440329	4.3927913732903	5.8700366849585	3.46037561920666	5.8818530186842	2.8307623691386	4.04880289721437	3.87323246070341
11298	5.19609552684487	6.58913576611788	5.45944145516086	4.65997591925778	7.33037912758063	6.28346808151571	4.94925944067172	7.22323911211057	6.16510999558773	5.77786416019817
11302	7.23097150805294	8.12756621925881	6.41940573944858	7.22534241963829	7.71572180699828	6.73362549840823	6.9217219470096	7.46332001105809	7.00460251217523	7.51502957835657
11303	10.1576623061987	10.006168030353	10.3644362248326	10.3053815859887	9.63914471795735	10.0656324441743	10.1407109256311	10.3698383205622	10.6304348987321	10.0545848738908
11304	6.9791336257134	7.09857957134249	6.566361577314	6.94003751305394	6.55697806252037	6.98660434354669	7.42556840243851	7.02252317182138	6.72399534471519	5.89793739842005
11305	7.60771498114048	7.8367951868897	6.55882017351112	7.64739366562303	7.33850464151583	3.0286787645676	3.34998797072153	5.17788192364121	6.95096991079635	6.78029697402879
11306	10.6410986096162	10.5619354690126	10.4458039380765	10.602177978188	10.5059788664139	10.4422938604608	10.5559391474429	10.4744302970139	10.4443602754716	10.4399067039746
11307	6.23165416429223	7.81349102003507	7.23314077590586	6.81425624056334	7.16095698498444	7.6784698593515	7.45710914249652	6.86012665134265	6.9456954813132	6.60570914572346
11308	9.44487232870946	9.48378197629663	9.56756493609407	9.50148651764541	9.37339955249949	9.5830735037534	9.61031660524387	9.50418820436318	9.52046945849552	9.32304163975331
11350	8.72051766314083	8.56898745220846	8.23906128685823	8.55178681795937	8.49044604991424	8.35342224954346	8.76157128820388	8.55110786279297	8.86116457157335	8.55424417521857
11352	8.5922189355638	8.18998150107093	8.61778504976643	8.64823113466012	8.49871347182263	8.59651087848534	8.53354920254936	8.77866219516207	8.50834788428107	8.55968643848197
11354	7.47877770744211	7.8095816513392	7.31655307231561	6.38296115635961	6.85896318578362	5.97357224600412	7.24951170959923	6.09859430854254	6.03143489807565	6.30995467176126
11363	13.0664735242919	13.3264714808469	13.1437377667788	12.7856194514672	12.8880020984493	13.449176031038	13.4230357545475	13.2934682073454	13.1902570478036	13.1898381149619
11364	13.8431948114485	13.9964028705076	13.8886766672901	13.7312659897912	13.8089139129289	14.3196368433482	14.2344656939125	14.0695085078867	13.9419645929861	14.1058430490534
11370	13.0979843652962	13.3604767632134	12.9552466811194	12.9055637581811	12.9352055741761	13.241177290877	13.3337982687782	13.0044258987698	13.2061245670065	13.2954676241607
11409	10.5648544658843	10.8217420988549	9.06896364030005	10.2718248235247	10.7505646355244	9.3337188978268	9.77298750966604	9.52942860191879	9.56656783540398	10.1870798409059
11416	8.77599867802232	8.61109859056283	9.29257471499563	9.36306811142645	8.47796464003346	9.1387044158026	8.74815594296519	8.35302328668856	8.61957440968023	7.68780256701873
11418	3.92800071832804	6.9012892927783	6.5940110216367	4.17325538302097	5.23395706498321	2.79203696855485	5.43414446843342	5.27350470019357	5.40865752120981	4.36609836055825
11419	6.36388593834013	6.56868275216738	5.57671863580739	4.47772265389675	4.07108474536858	4.24414116953626	4.08953204835067	7.1629954724177	3.39845982712238	6.47415532966186
11421	8.73342552446823	8.80754651726988	7.82818409710614	8.78236924675786	9.0716353146989	7.84470262640952	7.88584399039586	8.78003608959066	8.64345037472406	8.4386567235157
11423	9.093964166317	9.16732781774931	7.94365765205017	8.70572568438323	9.54112372614254	7.31791905102428	8.24638908428877	8.35788624889344	8.30425091709111	8.36985903592947
11425	3.43103453035161	3.94799336742765	4.08827730968045	3.14955041189789	4.48906761058452	3.12775542493608	3.43805326977996	3.23592155019935	2.36411293779633	3.40169872268396
11426	9.72946355090101	9.76657031716192	9.69303212324249	10.0824803972699	9.78624838736127	10.0518818603404	10.4026747515249	10.0469739076671	10.1057049197252	10.2567865944902
11428	9.74945884599891	9.59745258661974	10.2124177532329	10.0475238477386	9.57245075666332	10.1861555590568	10.1099516353965	10.1701907651371	9.86189949873284	9.99334008282666
11429	14.7695873539959	14.8953480684199	14.2653110347427	14.44164414853	14.8238448745617	14.864616605706	14.9364378063901	14.9478606296502	14.7875047025959	14.9660322265653
11430	10.9740775391697	11.1392443633475	10.9434301940778	11.0392000954434	11.0134552808083	11.1396140213009	11.196245557911	10.9693001729204	11.1807359152814	10.9660583706825
11431	10.5360332729247	10.3424032382763	10.4564791694633	10.3809307393695	10.3696642815593	10.5366330162068	10.6353746799508	10.3807258415306	10.6095290709954	10.4834894380682
11432	8.74231392783039	8.6659694741497	8.22625161679208	8.20957845876198	8.78512438461879	8.01115269561338	8.24261362015066	7.97880577773088	8.50452240868617	8.4929173591917
11433	6.15003969277415	7.9332244327641	4.68192708593935	6.66492365970533	5.25133280757817	7.31108527210391	7.23143240844797	5.11032983178685	7.38128337250378	8.10477170935959
11434	6.97164701044336	7.4017157862042	7.09130843415338	5.69042547677288	5.67141227101941	6.36264697097756	6.88888933720185	6.29209336060004	5.24437334997811	4.87424613872462
11435	9.51710243340175	9.31033784822024	9.24948563661881	9.58880644052747	9.15663678283902	10.2481647793007	10.4627783111494	10.5868210271761	10.4656888348371	10.6036448885051
11438	6.63031372741988	6.99438436489161	7.12089378935736	5.55580184253984	7.07091485691854	6.49753253300672	6.09820224775583	5.69404162634401	6.00076968284658	6.4605378071165
11440	6.17498458718562	4.42477096000472	6.50063078657897	3.60471125900173	5.98344855062979	5.44451799301967	5.72706683434908	4.10035116684692	6.03931389357762	5.72098568311578
11441	6.71233439897319	6.53798711526833	4.7011830694304	5.5638323290299	6.00017581774443	4.32438579533732	4.43703460303441	7.18704518947402	4.10194416498103	3.2306856758441
11443	10.460619713273	10.1448621429157	10.4562311903407	10.4595238334129	10.2346378313444	11.0363178748446	10.7566563903859	10.9409815608036	10.9377048443078	10.6851605097775
11444	6.19791190294955	6.07017562717438	6.21457687224196	5.49007513525114	6.14892861511819	5.14665400032437	5.6961923184463	5.712642548979	5.04352809673063	5.59614521954806
11447	3.80066180324495	5.14426259446781	3.51380653743372	5.57798162932244	3.81508351715437	5.68539917651524	2.73403539223209	3.02334939946506	4.76579462022432	3.86200497453812
11448	8.26321285316818	8.58996567778954	6.93097382556291	8.87477545315885	8.93228858298812	7.98626301729452	8.5516121428265	8.70308685303279	8.44396297170877	8.52844238943045
11449	4.17554509301558	3.52687592735075	3.22008380887026	3.23168481703622	3.73082071165509	3.19655931015771	4.40494602642954	3.83540064875957	5.07453968797605	4.34917841723467
11450	11.1640143915174	11.041953409514	10.6214017279089	10.6294841253703	10.5695138769304	11.3639157165387	11.4170507949203	11.7562894409545	11.6969284165013	12.4049845242772
11451	6.19149356201931	5.16851367619749	6.05870396218088	5.04950008290718	5.99468606701358	4.07695237942957	6.12364136784915	5.85913468974394	5.81675328548304	6.54717679930931
11459	15.613677253052	15.8691431716203	15.9107410926874	15.0664382144914	15.9289994401318	16.0514277591292	15.6941102700752	15.8059755713239	15.7688950533805	16.2673902208938
11461	13.4461205055266	12.8792491473886	13.7860669131202	13.3373668435197	13.3135781905682	13.0809082760004	12.9708518572962	13.3524007438375	13.6526321373827	13.9153659060835
11464	14.1035173098223	14.5734400928793	12.8120950583193	13.6992579409844	13.2988501627384	13.8551702114736	14.1010646739338	13.591662588786	14.4372123909674	13.5994363580929
11465	13.1218912328675	13.2571933486339	13.2088074200546	13.097167984255	13.4354098231633	13.8213753923725	13.6992579409844	13.3729738565412	13.3211530016821	13.6616333757331
11468	9.2060180040209	8.21603767272392	8.4074462309428	8.0567677550025	8.70844936987286	7.96163490313654	9.00628119086376	9.33689925860572	8.45304011367673	8.57396901269388
11470	6.72918566036822	7.17228748292092	6.52485509743484	6.37450918694368	7.05959322652427	5.66455679365664	6.65179796720502	6.68355610749568	4.18397870948062	7.04919510562227
11471	8.80573742433814	8.20375420088297	8.4331430720367	8.22130677137274	7.86519505913805	6.94702320548587	8.14489782246777	7.539120028462	8.24327396877336	7.6549009159535
11472	14.1632722870681	14.3234488854748	13.8660038474407	13.963257356633	14.1252600871857	14.1995266571778	14.3446010611306	14.3406498868575	14.1580968281609	14.6255889939573
11474	15.7256884422734	15.9057677495399	15.5689061545021	15.1526809585719	15.9886403118574	15.6887802929071	15.6639999841954	15.7178638156107	15.7712444257563	16.0347925158202
11475	10.7315502963048	11.0971781918697	11.5148104278131	10.8509892145408	10.595181443417	11.0642652223652	10.8459436706224	11.1295004374605	10.2994802727608	10.8286990097066
11477	9.02333668275406	9.14920261951698	8.88906482650712	9.38030008323277	9.48267554397758	8.91947625241048	9.15592375147466	9.10158792463879	8.934689476233	8.78759788573588
11479	10.2812148755637	10.6382195840238	10.0791912348581	10.0700628328923	10.1398691451589	10.0137457181836	9.51839055537747	9.96243710329558	10.3353248624457	9.93228502441964
11480	10.6004026432382	10.3951420804257	10.4087288418033	10.9227620342893	10.6809603015508	10.6263857465015	10.9602658950383	10.7112006246678	10.3245259868329	10.2385122208789
11481	7.83885262656983	7.81277458705789	5.91438114542789	7.75644223669451	8.1577858251973	6.83911978594018	7.25908978432188	7.31210716961222	7.63532028910147	7.57616056226651
11482	8.07165810529554	8.57309613179699	7.53433790362192	7.67062792599299	8.15591616413985	7.25089100932032	7.57646280541342	6.94912634501492	7.62914530078471	7.36344882876267
11484	9.48420662213533	9.67904018639306	10.0293562537878	9.71959246102935	9.61937632647001	10.0324039448336	9.9464062874182	10.253764772827	9.90856975663642	10.1162009843741
11486	5.19180739540758	3.49024921062709	6.77782734749641	5.84909854455578	6.14314440332231	6.05173751498015	5.96583506663377	5.40592430641792	4.46974925230568	4.66920255490266
11487	9.76083413898026	9.55394217986764	9.23629967212417	9.87676555981982	9.61962148101155	9.59296650021513	9.69365828188226	9.59017782285942	9.53437097838823	9.56499288014769
11488	6.47464743483122	7.0170973547583	6.5593059578844	6.00004282937328	7.03987315634071	6.67106687196445	6.00767497426946	5.99255432147515	5.78652187299562	6.52611655631889
11489	7.06936839954975	6.12559014783077	6.55068753749033	5.21777744057318	7.14657682150364	6.53075433676772	5.64093610720267	6.48034349213626	5.46523497540666	4.63367241438203
11490	8.4292131835103	7.90042850015084	7.4177502149001	7.95520162900807	8.35046277050393	7.86681913570068	8.13987080747215	8.08398358410814	7.85929012866381	7.95510323611874
11491	8.82823170844686	9.16694469691202	8.87615776287798	9.06727569591382	9.32493733160658	8.85174529415134	9.05423347891223	9.02395852431682	8.77856889846285	9.27041058171483
11492	7.17926221965276	7.18644756884689	5.82496255801862	5.78698834533049	6.81879880512267	6.65227781965977	7.29183466981283	6.54832795607318	6.67920138612827	5.92997558271618
11495	4.51793703932869	6.07147737937852	5.00494177396827	5.72298508271009	6.04620509465645	3.14717479850901	6.57257897059385	5.65205620360686	6.14258702465345	5.53515715633451
11496	6.91823296381096	6.84388337432156	7.22904229089863	7.12673595886722	6.94644196474888	7.37028984814487	7.29148154185882	7.30533765320155	7.10474760161362	6.90593683933181
11497	3.41382422373374	4.12713799046969	3.93629871857691	1.9892262205532	3.87843108406856	2.78143735465944	4.83875011833314	3.8561690267063	3.8365301213294	1.96764819623794
11498	8.58022841287942	8.09195894597315	8.67865295186217	8.3715980657489	8.11620878347746	7.86341815407612	8.11415876872055	8.55629528701323	8.10755187801877	8.76552148623733
11499	4.89416779797542	6.05164399539909	5.84848273244986	4.85476866871	4.29435607737211	5.83278117517031	3.38095104362585	5.86662860815596	6.08770892706236	5.55343116171134
11500	6.46894003691958	6.96623433531059	4.78157479020726	4.72026204600058	6.79792086344944	2.66668388731064	6.56958982423729	2.19593967477704	6.09892901297676	6.77539299600591
11501	7.50894358247161	5.9943692781292	6.88983855076605	5.76374883672125	6.47954100736632	6.30952910390108	6.7919963496334	6.33379223226771	7.03682199260403	7.10358156367537
11502	11.5097354236731	11.4840676224322	12.3583187823627	11.6677014535572	11.6163604541014	12.2534634241349	11.8042601156347	11.8673366625983	11.714065169514	11.7848515606776
11504	9.84899686606121	9.90256052732551	11.0414880438815	10.1228150557807	9.8991000852385	10.1775441176742	9.74225216509158	10.4726096155607	10.128690359767	10.7774361545179
11512	9.3121636968883	9.06908988795192	8.72722275644244	8.99095769587974	9.28223128121162	8.70310069960416	9.25790400886443	9.28260660234445	9.43936756842118	9.47304004897706
11513	7.63197586561506	7.78040590803264	8.625080738337	7.98033782745446	7.52293926742243	8.07792942625655	8.02509156394832	7.8216572863373	7.26192346620395	7.84605698141445
11514	4.72180463766463	5.69990970781052	3.88277019654209	4.68390975531404	4.52414518875401	6.03440502141935	5.33114625735108	4.52965855612966	5.04548228785916	2.17500395531932
11515	10.8459570870638	10.8528115447103	10.9510577276642	11.0576398030011	11.0958964068706	10.8585172422097	10.9079117674046	11.0499829452049	10.9932798562682	10.9250740796863
11516	4.59510676929883	2.12124422409615	5.96213056679915	6.10960920644333	5.27338310193812	5.64137695335544	5.25931523989946	5.50061087055262	6.07057180009909	5.33588534196237
11517	6.86823614080488	7.01760298074257	6.19330390850263	6.67727181409242	7.27854857718006	6.48429095552408	7.10402907576005	6.49487584673248	6.70105550650923	6.69298831681816
11518	10.4243192301853	10.4810876610779	10.2165041764308	10.5308013414985	10.4377083851505	9.95855851519841	10.4308041221815	10.3943112001044	10.5990319592042	10.5308770789563
11519	6.46830687171674	5.5919358386946	5.77405169063479	5.93514948786539	6.59331641820178	6.27299362013955	5.65778546771896	5.87242642294426	6.26870640787403	5.50495719377923
11520	9.92599645248607	10.3039291189931	9.81686685939737	10.0384937978754	9.88651509155494	10.3550096549071	10.6843103111243	10.4918030018822	10.8151671155438	11.3210881568305
11522	10.3249905691216	10.0311084286082	10.0465783666203	10.3641893844343	9.59872622102717	10.3342174091267	10.0936552428474	10.0247933847025	10.2866848148239	10.170225531605
