Gene	GSM83873	GSM83872	GSM83863	GSM83870	GSM83874	GSM83876	GSM83871	GSM83866	GSM83862
Gene	4.5	4.5	4.5	5.5	5.5	5.5	7.0	7.0	7.0
11287	3.12101540096137	1.43295940727611	2	3.08746284125034	2.48542682717024	3.21723071622067	2.16992500144231	1.63226821549951	3.27798474729977
11298	4.69488019279919	3.29278174922785	4.66106547980695	3.05311133645956	4.85299758761332	0.37851162325373	4.31469652565629	4.48542682717024	4.86789646399265
11302	8.58646452588639	8.70182625841205	8.3500551772045	8.49625461006128	8.65999589242998	8.66746640495737	8.46515822966425	8.76785339346664	8.44418666269936
11303	7.31379002544369	7.25077213159993	7.47600357328361	7.24126817732937	7.39803107397316	7.11235262099509	7.21529030565123	7.39860119650216	7.42682383048545
11304	5.41278152533848	5.40258575823259	4.70043971814109	5.48542682717024	4.82273014794452	5.20945336562895	5.53915881110803	5.47248777146274	5.57288966842058
11305	8.17492568250068	7.50620838930675	7.11997860965488	7.75688985507462	7.76487159073609	7.71561885907482	8.05799172275918	7.90207357931074	7.88752527074159
11306	6.78790255939143	6.8008998999203	6.94953493301701	7.04912248247958	6.8976438073867	6.97575245375333	7.06608919045777	6.86830813328946	7.01569380710515
11307	6.7714894695006	7.16339809435316	7	7.11426290059405	6.83162393682075	6.93604896367662	6.97956810009519	7.34562701215377	6.8972404255748
11308	8.17891378466957	8.17916267538715	8.31673407097229	8.27087929532878	8.28863540903768	8.1168637576909	8.17617314910749	8.05717947067379	8.22532795781078
11350	5.36690500360575	5.22753572461241	5.14567745519564	5.45395648857115	5.33509255408581	5.49185309632967	5.55356530070112	5.31831684133498	5.33985000288462
11352	6.4093909361377	6.09732987070968	6.42682383048545	6.37097795056832	6.57944165716015	6.29400800942993	6.7165336942614	6.59792839202432	6.1725941882183
11354	4.17791779219584	4.66106547980695	3.91647664443772	3.91647664443772	4.31469652565629	2.65535182861255	4.31469652565629	3.76553474636298	3.16992500144231
11363	6.62497817956904	6.79116288855502	6.59618975614441	6.94192792470872	6.84046323386954	6.73403213956493	7.03121873061072	7.06716542701711	6.86170728658586
11364	8.16741814583174	8.1853710292354	8.30560578958543	8.32867492732795	8.26912667914942	8.22689381357139	8.26912667914942	8.2465030982801	8.24269776790801
11370	8.07360604057494	8.12360412414095	7.74483383749955	8.0666274090952	7.84172158112846	8.20945336562895	8.30697305714083	8.27146302790437	8.13903966768306
11409	5.55151601762801	5.69209237542757	5.6667565918848	5.83541884047548	5.25171909260596	5.27798474729977	5.39917109381982	5.18982455888002	5.3110671022556
11416	6.98185265328974	6.6906964439777	6.5909612413426	6.95652136333312	6.92243574023315	6.82273014794452	6.62643913669732	6.5713734359732	7.1053847492476
11418	7.09592441999854	6.99548451887751	7.12412131182919	6.96116025813664	7.07146236255662	6.92599941855622	6.40769264866568	6.96000193206808	6.61911951145322
11419	6.9518675043269	7.456149034648	7.00898878322726	7.2240016741981	7.15279185163912	7.40173284952262	7.43212427264156	6.95652136333312	7.00562454919388
11421	5.88264304936184	5.23266075679027	4.78135971352466	5.32553033156756	5.77346892790519	5.37851162325373	4.97269265400426	5.68509917200661	5.14974711950468
11423	7.49585502688717	7.70942850136835	7.39574832817903	7.59320435406329	7.4757334309664	7.65391987311942	7.49265437101891	7.81442224656679	7.65535182861255
11425	2.4594316186373	1.43295940727611	1.13750352374994	3.70043971814109	3.52356195605701	1.58496250072116	0.765534746362977	2.40599235967584	3.18586654531133
11426	9.01388093793503	9.02042441520043	8.90689059560852	9.07333825495173	8.92540608314137	9.03397354344106	8.99590844611722	9.00422046631819	9.02721488515983
11428	6.66059020553453	6.30985526258679	6.46052415563831	6.46706205976168	6.56934931071533	6.51884982870769	6.28046147759198	6.32312984009712	6.52094600785
11429	10.7455062658692	10.8105716347411	10.6793481396559	10.7916513030632	10.7157904348663	10.6673776974195	10.713386514937	10.6844418178963	10.6292199947619
11430	8.59768014371589	8.43920755494128	8.88569637333939	8.74651432113846	8.6398833131998	8.53741255908016	8.65570959551851	8.75304956741379	8.78185145756426
11431	7.76354436429392	7.7887727011795	7.88223545081671	7.73245011304372	7.85278957160245	7.64793804582134	8.00861536662341	7.88701747620575	7.8986517687502
11432	7.07503339170882	7.21496665000414	7.23681148124941	7.13202839368379	7.16054376514801	6.96885875581154	7.16959100559851	7.08640164588003	7.16992500144231
11433	2.4594316186373	1.20163386116965	1.0703893278914	1.53605290024021	2.70043971814109	2.92599941855622	1.67807190511264	-0.321928094887362	0.37851162325373
11434	4.43962313755712	4.28540221886225	3.877744249949	4.51727569320958	4.00898878322726	3.99095486039699	4.61470984411521	3.95419631038688	4.00898878322726
