Gene	GSM1390722	GSM1390721	GSM1390719	GSM1390720	GSM1390723	GSM1390725	GSM1390724
Gene	3.0	3.0	3.0	3.0	21.0	21.0	21.0
11287	9.5971400561069	9.77901342720886	9.58310157696364	9.95418176701679	9.47619939483781	9.97962525803742	9.95080373645247
11302	0.863938450423972	1.36737106564853	0.84799690655495	0.839959587489532	1.41683974191283	1.41683974191283	1.82781902461732
11303	4.34340782229781	4.65821148275179	4.52606881166759	4.92124588858559	4.1243281350022	4.75808993420181	4.69320814891002
11305	3.56559717585422	3.71369581484336	3.47118746038699	3.5981269599196	3.18745105402733	3.92314918047231	3.95698592461258
11306	2.18586654531133	2.08406426478847	2.10097764772482	2.18903382439002	2.4276061727819	2.33342373372519	2.10097764772482
11307	0.150559676575381	0.613531652917927	0.286881147788162	0.948600847493356	0.189033824390017	1.09085343045111	1.15704371014558
11308	2.21412480535285	2.72465027173297	2.33342373372519	2.72900887033786	2.70265754339091	2.93734439215023	2.78240856492737
11350	2.19219416528334	2.26002565596146	2.38956681176273	2.42492208821069	1.82374936030827	2.48284828306847	2.70929063572336
11352	0.298658315564515	0.389566811762726	-0.0892673380970874	0.389566811762726	-0.3040061868901	0.250961573533219	0.367371065648529
11363	5.4535175792155	5.8636907136601	5.66476725535641	5.72873684336602	6.03386345186628	5.82043428407604	5.80632405739003
11364	6.01769925269303	6.45499836344403	6.24298351610969	6.27817064963117	6.55228483994351	6.19515071056471	5.95326523901484
11370	7.13740105597469	7.34837407519116	7.14108531856233	7.23802251782572	7.07638806851284	6.97039353791468	6.94450709741739
11409	6.35772793231062	6.46270675067016	6.48107285682775	6.38456792317383	6.65406313264398	6.49185309632967	6.53496424980465
11416	4.35543919724869	4.37573453858316	4.27500704749987	4.05831649559082	4.27052894238072	4.20867331962947	4.08406426478847
11419	-2.25153876699596	-1.15200309344505	-0.761213140412883	-0.862496476250065	-1.28630418515664	-0.358453970912476	-0.358453970912476
11421	-1.83650126771712	-2.55639334852439	-1.18442457113743	-2.55639334852439	-2	-1.64385618977472	-1.83650126771712
11423	-3.83650126771712	-2.73696559416621	-1.68965987938785	-1.78587519464715	-2.94341647163363	-4.05889368905357	-3.83650126771712
11425	9.74540542159165	9.76098601077644	9.54260629784403	9.61072958653471	10.27307290537	9.81909334097118	9.91899736590888
11426	2.31614574229336	2.59693514238723	2.22032995487956	2.64154602908752	1.98185265328974	2.4276061727819	2.22958792274065
11428	5.68313498512609	5.82298501854688	5.63720448190229	5.79051141189419	5.73660487531425	5.70846316507212	5.67948009950545
11429	5.86863738417031	5.86567141764843	5.78057257426304	5.80503443985454	5.834407841807	5.74738739965272	5.68285416857223
11430	8.20182986620234	8.63528279782804	8.59395128394841	8.47427378772256	8.74368998949545	8.86176930997491	8.81950852799118
11431	3.29130885982897	3.47767732756531	3.26903314645524	3.45549162062847	3.81557542886257	3.65191274464578	3.46336088581666
11432	2.98002530023873	3.29425313644451	3.02680005934372	3.28392177230762	3.27500704749987	3.43562859405209	3.63807383718072
11433	5.96393645214449	5.90544717873885	6.10328780841202	5.98458935036246	6.06091204958787	6.0389189892923	6.17452626526643
11438	-2.25153876699596	-1.05889368905357	-1.68965987938785	-0.454031630894707	0.0285691521967709	0.27500704749987	0.594548549550354
11443	-1.47393118833241	-3.32192809488736	-3.64385618977472	-2.94341647163363	-3.47393118833241	-3.18442457113743	-2.25153876699596
11444	-1.32192809488736	-0.862496476250065	-1.28630418515664	-1.08926733809709	-1.78587519464715	-0.83650126771712	-0.810966175609983
11461	8.05311133645956	8.1725275187	8.19775729523352	8.3690738245308	8.09280998592419	8.40658768879008	8.55047745717086
11465	5.64270157183323	6.16812050459556	6.65219964830406	6.97911075501579	6.60258752734256	6.43712784427281	5.99367436175059
11475	-0.0439433475875971	-2.55639334852439	1.54596836910529	-0.377069649079823	0.443606651475615	-1.21759143507263	0.823749360308273
11477	2.04264433740849	2.07724299893246	1.93734439215023	2.07382023329167	1.50080205305716	1.87970576628229	1.86393845042397
11479	0.992768430768924	1.38404980679516	1.63691458035588	1.75274859140713	1.42223300068305	1.64616265715789	1.68706068833989
11480	1.16349873228288	0.956056652412403	1.16992500144231	1	1.05658352836637	1.02147972741045	0.992768430768924
11481	-0.120294233717712	1.27500704749987	0.0143552929770701	0.748461233004035	0.632268215499513	0.855989697308481	1.1243281350022
11482	-0.736965594166206	0.0840642647884745	-0.0892673380970874	0.632268215499513	-0.785875194647153	0.27500704749987	0.411426245726465
11484	0.622930350920177	1.50080205305716	1.55090066464752	1.43295940727611	2.26002565596146	2.03562390973072	1.98550043030488
11486	-0.434402824145775	0.831877241191673	-0.713118852211838	0.189033824390017	-1.12029423371771	-0.785875194647153	-0.0588936890535686
11487	1.70487196445635	2.07724299893246	1.92599941855622	2.23266075679027	1.86393845042397	2.01792190799726	2.12101540096137
11488	1.83592407425437	1.14404636961671	1.67355642399014	1.13093086982645	2.56803210477128	2.1407786557828	2.76341157447001
11489	-4.64385618977472	-5.05889368905357	-4.64385618977472	-4.64385618977472	-4.64385618977472	-4.05889368905357	-3.64385618977472
11490	0.333423733725192	0.176322772640463	0.333423733725192	0.632268215499513	-0.556393348524385	0.704871964456353	0.855989697308481
11491	1.89141918684608	1.98550043030488	1.6915341649192	1.99638874644762	1.35049724708413	1.94860084749336	2.0703893278914
11492	-2.05889368905357	-1.59946207041627	-1.94341647163363	-2.25153876699596	-2.39592867633114	-1.88896868761126	-0.862496476250065
11496	-4.05889368905357	-3.05889368905357	-5.64385618977472	-5.05889368905357	-4.32192809488736	-4.32192809488736	-5.05889368905357
11498	-2.32192809488736	-2.94341647163363	-3.83650126771712	-3.47393118833241	-4.32192809488736	-2.25153876699596	-2.94341647163363
11501	-3.18442457113743	-2.83650126771712	-3.18442457113743	-3.05889368905357	-2.64385618977472	-4.64385618977472	-3.32192809488736
11502	4.0703893278914	4.28540221886225	4.07638806851284	4.02680005934372	3.80632405739003	4.09592441999854	4.19534759832222
11504	0.604071323668861	0.765534746362977	0.765534746362977	1.22650852980868	0.505890929729957	1.14404636961671	1.14404636961671
11512	2.03210084316702	2.24792751344359	1.99276843076892	2.28095631383106	2.22650852980868	2.68032435684402	2.70265754339091
11513	-1.25153876699596	-0.556393348524385	-0.971430847803229	0	-1.08926733809709	-0.577766999316952	0.0565835283663675
11515	2.36737106564853	2.0703893278914	2.37016428054021	2.31614574229336	2.08746284125034	2.44890095114513	2.53356334821451
11517	-1.51457317282976	-2.83650126771712	-2.83650126771712	-1.64385618977472	-1.83650126771712	-3.32192809488736	-1.25153876699596
11518	2.89336221076387	3.16349873228288	2.93357263826102	3.16832111573972	3.09254574154357	3.23266075679027	3.24336442569366
11520	6.954545307294	7.43120506583067	7.16178693199864	7.10653676886889	7.32219857485082	7.46801303350355	7.41641754324987
11522	9.84820039736303	10.3247543595347	10.0721058004804	10.312554001462	10.4784056140529	10.4714415195082	10.4744867443632
11529	-0.15200309344505	0.432959407276106	0.400537929583729	0.495695162624069	1.33913738491959	1.16349873228288	0.765534746362977
11532	7.30003218010115	7.4053967847972	7.19593810042783	7.37989816352469	7.5355086777087	7.46776855726253	7.18378423312753
11534	7.67496903062497	7.86814347966673	7.59103606798305	7.71925190388391	8.11888917628504	7.95646328265351	7.8120489175958
11535	-1.12029423371771	-1.08926733809709	-1	-0.577766999316952	-0.217591435072627	-0.666576266274808	0.594548549550354
11536	3.68929916053589	4.02059109477325	4.13093086982645	4.51790555352995	3.43962313755712	4.19613488076516	4.8293421939028
11537	-1.51457317282976	-2.05889368905357	2.07382023329167	-1.28630418515664	1.70043971814109	1.58014548442338	1.29865831556452
11538	2.35895882583233	2.44890095114513	2.3533232911629	2.51601514700366	2.25701061820602	2.68257329734758	2.76128527336162
11539	1.09085343045111	1.77399632511117	1.53106949272595	1.80322703643493	1.90689059560852	2.4032677223393	1.92599941855622
11540	-0.713118852211838	0.0285691521967709	-1.55639334852439	-1	-1.25153876699596	-0.473931188332412	0.53605290024021
11544	1.48026512205446	2.4905701304462	2.38956681176273	2.66448284036468	1.71369581484336	1.90303827011291	2.39231742277876
11545	3.53729606709084	3.62760683812965	3.59215800212536	3.66220549965362	3.10936055940423	3.38266725274504	3.34482849699744
11546	1.01435529297707	1.20163386116965	1.08406426478847	1.26903314645524	1.36176835941915	1.42223300068305	0.992768430768924
11548	4.55765515472542	4.91456452349394	4.67355642399014	4.77610398807316	4.97131362406888	4.88166461932035	5.25134038278862
11549	-0.943416471633633	0	0.16349873228288	0.0426443374084937	0.238786859587116	0.823749360308273	0.910732661902913
11552	1	0.495695162624069	0.27500704749987	0.985500430304885	1.61353165291793	0.941106310946431	1.43829285157915
11553	-4.32192809488736	-4.32192809488736	-4.32192809488736	-5.05889368905357	-5.05889368905357	-3.64385618977472	-4.32192809488736
11554	-2.94341647163363	-3.47393118833241	-2.25153876699596	-2.47393118833241	-2.39592867633114	-1.35845397091248	-1.73696559416621
11555	-2.18442457113743	-3.32192809488736	-1.32192809488736	-1.39592867633114	-2.12029423371771	-3.18442457113743	-1.83650126771712
11556	0.887525270741587	0	0.545968369105293	0.411426245726465	0.432959407276106	0.389566811762726	0.831877241191673
11564	1.93734439215023	2.08406426478847	2.37851162325373	2	1.96716860753263	1.78659636189081	1.97452931248388
11565	3.47638168756724	3.45680614923047	3.4032677223393	3.20633064787105	3.38818953715608	3.48542682717024	3.4032677223393
11566	3.20320115631661	3.20789285164133	3.41142624572647	3.41818994794577	3.65535182861255	3.46205231879643	3.51727569320958
11567	-4.32192809488736	-3.83650126771712	-4.32192809488736	-4.05889368905357	-5.05889368905357	-4.64385618977472	-4.32192809488736
11568	-0.251538766995965	-1.25153876699596	-0.120294233717712	-0.358453970912476	-1.78587519464715	-1.15200309344505	-1
11569	2.70487196445635	2.48284828306847	2.39231742277876	2.53605290024021	2.02502879449152	2.27202318906105	2.45680614923047
11576	-3.83650126771712	-1.28630418515664	-1.02914634565952	-1.18442457113743	-1.83650126771712	-2.05889368905357	-2.83650126771712
11593	2.9297909977186	2.96162332828694	2.57046293102604	2.77399632511117	2.89141918684608	2.59931779369823	2.62293035092018
11596	-2.12029423371771	-2.64385618977472	-2.94341647163363	-1.88896868761126	-2.55639334852439	-3.47393118833241	-3.18442457113743
11600	-3.64385618977472	-4.32192809488736	-3.64385618977472	-3.47393118833241	-3.83650126771712	-3.47393118833241	-3.18442457113743
11601	-4.64385618977472	-1.73696559416621	-2.39592867633114	-2.55639334852439	-2.39592867633114	-4.64385618977472	-1.15200309344505
11603	2.4276061727819	2.67129337248158	2.39506279951758	2.70929063572336	2.32481060342048	2.67129337248158	2.68257329734758
11605	0.124328135002202	0.20163386116965	0.31034012061215	0.124328135002202	0.678071905112638	0.367371065648529	0.214124805352847
11606	8.04815988055465	8.11332544304199	8.00612968469547	8.08294736012785	8.13134253912326	8.05723363504243	8.15365335879348
11607	3.58014548442338	3.58976348698498	3.48155728070859	3.95419631038688	4.36527259976453	4.40871186102943	4.22958792274065
11610	-0.0588936890535686	0.565597175854225	-0.251538766995965	0.298658315564515	-0.104697378666693	0.31034012061215	0.863938450423972
11611	7.04734207256218	6.79766152585376	6.68706068833989	7.08565834440359	7.12742692986628	6.81070015418722	6.97280751368673
11622	2.82171021503467	2.68032435684402	2.73984810269933	2.64154602908752	3.09423606984577	2.88752527074159	2.8073549220576
11625	11.5146154386669	11.4653419227707	11.4303793696262	11.6778429436402	11.4778442590272	11.4810577159602	11.4551628012445
11629	1.9560566524124	1.48542682717024	1.28095631383106	2.43562859405209	1.1243281350022	1.10433665981474	1.17632277264046
11630	0.7311832415722	0.422233000683048	0.948600847493356	0.978195629681652	1.1243281350022	1.0071955014042	1.38404980679516
11632	3.26002565596146	3.30451104180995	2.90110824301451	3.35049724708413	3.10768786931437	3.31759350462347	3.43829285157915
11636	-2.73696559416621	-3.18442457113743	-3.64385618977472	-2.83650126771712	-2.83650126771712	-3.18442457113743	-3.83650126771712
11637	6.61823865559545	6.91838623444635	6.41616416473313	6.72887286326344	6.69571548860997	6.49393548558052	6.64731450954714
11639	3.12267271882414	3.49825086752783	3.19377174339668	3.23878685958712	3.20476675065461	3.57046293102604	3.44625622988956
11640	4.90448409790142	4.9560566524124	4.72846476509253	4.96716860753263	4.63981097771678	4.9429835981871	4.93404464711225
11641	0.839959587489532	1.52606881166759	1.37851162325373	1.54596836910529	0.903038270112912	1.11103131238874	1.28095631383106
11647	1.54101915313356	1.80322703643493	2.22958792274065	2.03210084316702	2.18269229751619	2.29572302453997	1.98913900736823
11651	4.26303440583379	4.4988890869768	4.19140472885276	4.5077946401987	4.11603199344711	4.4541758931858	4.57228336665041
11652	5.19377174339668	5.18030701996943	4.93404464711225	5.12804589092299	5.0071955014042	5.16751850373522	5.24868662687383
11655	5.57863686247174	7.56719556140687	7.33530102096586	6.62322307589651	6.5737986435893	6.12308675098106	6.07510472220949
11656	5.65963918701565	5.90496571868403	5.97131362406888	5.74550626586916	5.77294133783134	5.99186193055632	5.89117612475454
11657	13.7273599828795	14.3275049276974	13.8982215813859	14.4629667793547	14.6066648790624	14.7267764143175	14.6632589941697
11658	2.35049724708413	2.59454854955035	2.44890095114513	2.89141918684608	2.37016428054021	2.60407132366886	2.77610398807316
11666	2.96162332828694	2.799087306074	2.78659636189081	2.84599177066457	2.99819550315325	3.11603199344711	3.30742852519225
11668	8.49605483230829	8.70390357344466	8.60733031374961	8.56193705962243	9.54525410150638	9.16711703022744	8.96454303311222
11669	9.72626925742519	9.84769944527287	9.51487182487336	9.77246304261542	9.64954360991173	10.004136177875	9.91899736590888
11671	5.4535175792155	6.33091687811462	5.83920378809694	5.83137058796754	6.93581330620453	6.93439855243498	6.72492307026661
11674	5.97727992349992	5.97865326490861	5.66959375118833	5.98777561614291	5.5453506448223	5.74173662382664	5.91671548146183
11676	2.71369581484336	2.31034012061215	2.34198574722862	2.63459326844576	2.4931349223055	1.99276843076892	2.70708299177171
11684	-1.08926733809709	-2.83650126771712	-0.666576266274808	-1.59946207041627	-1.78587519464715	-0.810966175609983	-1.02914634565952
11688	-1.35845397091248	-5.64385618977472	-2.25153876699596	-5.64385618977472	-2.18442457113743	-3.64385618977472	-2.94341647163363
11689	-3.18442457113743	-3.64385618977472	-2.47393118833241	-4.05889368905357	-3.32192809488736	-2.94341647163363	-3.18442457113743
11690	0.594548549550354	1.64616265715789	0.903038270112912	1	0.37851162325373	1.56071495447448	1.09761079662642
11692	4.22958792274065	4.35755200461808	4.18189764310839	4.25323293853803	4.10768786931437	4.05918219921169	4.01435529297707
11695	-3.64385618977472	-2.94341647163363	-3.47393118833241	-3.64385618977472	-4.32192809488736	-3.05889368905357	-5.05889368905357
11699	10.4111825839245	10.4847826230779	10.2402189098396	10.4065026568129	10.2755192772375	10.2721048610609	10.346990120608
11705	-2.83650126771712	-2.83650126771712	-2.25153876699596	-3.18442457113743	-4.05889368905357	-3.83650126771712	-1.88896868761126
11717	-3.64385618977472	-1.64385618977472	-4.64385618977472	-2.64385618977472	-2.55639334852439	-1.43440282414577	-0.689659879387849
11720	8.63611705059967	9.13221694654062	8.7099453802325	9.09634619899317	9.61818358424302	9.35246281709999	9.191626801514
11722	5.85024935828633	5.78031009904338	5.61146750023341	5.94438996227009	6.47702965301306	6.60999129521268	6.32355021453705
11727	6.84323015049655	6.22631584933549	6.20633064787105	6.35191096110308	6.34305243492297	6.44045394382303	6.22612314312524
11732	2.18903382439002	2.15380533607904	2.114367024952	2.33628338786443	2.65764000520782	2.89141918684608	2.65992455840238
11735	0.0426443374084937	0.070389327891398	0.454175893185802	0.650764559116902	0.356143810225275	0.505890929729957	0.799087306074004
11736	1.91456452349394	2.11769504266975	2.17951105027151	2.13093086982645	2.13093086982645	2.49569516262407	2.29865831556452
11737	4.75221336786514	5.0703893278914	4.75595576955096	5.16711703022744	4.98868468677217	4.60407132366886	4.87970576628229
11739	1.79493566280354	1.92219784839637	2.15380533607904	1.99276843076892	1.6959938131099	1.76128527336162	1.87970576628229
11740	7.70860110981008	7.8022578523685	7.68102752741937	7.76712507726907	8.05012073038541	7.82623067805053	7.81985974678364
11744	4.05311133645956	4.12763327972587	4.04439411935845	4.14486214291573	3.80012335282653	3.76022094646651	3.97452931248388
11745	0.356143810225275	0.704871964456353	0.111031312388744	0.839959587489532	-0.0291463456595165	0.214124805352847	0.739848102699327
11746	3.58014548442338	3.77188557851537	3.88264304936184	3.80012335282653	3.86096279785812	3.74631276642546	3.7771566660045
11747	4.59514556799086	4.93734439215023	4.78764141448333	5.10013667128545	5.17751920259781	4.96809075204526	5.19455988602261
11749	5.56132613645392	5.5737986435893	5.38681094647222	5.51947900230724	5.51601514700366	5.32264926213102	5.54442356218942
11750	4.1243281350022	4.28466218548316	4.08151006812092	4.21179097625254	4.35402893805439	4.30158764660319	4.18348651445939
11754	-3.64385618977472	-3.64385618977472	-2.39592867633114	-3.32192809488736	-3.83650126771712	-5.05889368905357	-5.05889368905357
11757	5.05961485629722	5.23993261348524	5.55182359572126	5.34872815423108	5.88655014732434	5.47281266619239	5.41413553298445
11758	7.05028401430171	7.12205144771389	7.00932477555286	6.99050111136325	7.38801728534513	7.30806593898658	7.21907169204232
11761	4.05050169744673	4.73822740036724	4.25323293853803	4.38887833881199	4.1407786557828	4.76234881564413	4.48413813120167
11764	3.83794324189103	4.16671544496642	4.02945288578697	4.27426166125705	3.82476785314329	4.13422093976063	4.24792751344359
11765	3.37712374912949	3.56193705962243	3.26453643099903	3.55949181320504	3.31324585178756	3.62993940943954	3.62643913669732
11766	1.10433665981474	1.62293035092018	1.22032995487956	1.52606881166759	1	1.85199883711245	2.08065766334523
11767	3.48026512205446	3.15218341905505	3.39231742277876	3.71039319217052	3.36036427654347	3.68032435684402	3.71808758396052
11768	-1.88896868761126	-3.05889368905357	-2.83650126771712	-3.18442457113743	-3.18442457113743	-3.83650126771712	-2.55639334852439
