Gene	GSM10378	GSM10376	GSM10380	GSM10374	GSM10375	GSM10377	GSM10379	GSM10384	GSM10387	GSM10383	GSM10388	GSM10386	GSM10385	GSM10381	GSM10382
Gene	20.0	21.0	22.0	23.0	24.0	26.0	29.0	65.0	66.0	66.0	67.0	68.0	68.0	70.0	71.0
2	12.3114645154484	12.0024634388925	12.6726463261246	11.8364449113414	12.1321783809155	11.7262181593322	12.2008986050384	11.8841705191084	11.859146495426	12.3742244261237	11.951284714967	11.7644569636199	11.9392118826664	12.3984765014493	12.3154326379054
9	7.86418614465428	6.70043971814109	7.17990909001493	7.70043971814109	7.85798099512757	7.49185309632967	6.8703647195834	7.54689445988764	7.14974711950468	7.66533591718518	7.54689445988764	7.78135971352466	7.39231742277876	7.33091687811462	8.12412131182919
10	6.28540221886225	5.93073733756289	5.8073549220576	6.18982455888002	6.4262647547021	6.12928301694497	6.06608919045777	6.14974711950468	5.61470984411521	5.97727992349992	5.83289001416474	6.06608919045777	5.83289001416474	5.78135971352466	6.3037807481771
12	7.57742882803575	6.58496250072116	7.77478705960117	6.18982455888002	7.86418614465428	8.4093909361377	7.94251450533924	5.7279204545632	7.36632221424582	7.74146698640115	8.09803208296053	8.25266543245025	7.91886323727459	7.70735913208088	9.3151495622563
13	7.24792751344359	5.20945336562895	5.35755200461808	8.14465824283188	5.49185309632967	5.64385618977472	6.2667865406949	5.4262647547021	6.22881869049588	5.4262647547021	5.61470984411521	7.31288295528436	5.08746284125034	6.58496250072116	6.82017896241519
14	8.7515440590891	9.2240016741981	8.92777796208234	9.36850646150769	9.47370574961942	9.33091687811462	8.18982455888002	9.37286506011259	8.8008998999203	9.49785183695112	9.44501484586842	8.88264304936184	9.31741261376487	9.17990909001493	9.21431912080077
15	5.49185309632967	4.52356195605701	6.02236781302845	6.52356195605701	5.24792751344359	5.08746284125034	7.19967234483636	5.24792751344359	4.24792751344359	5.52356195605701	4.90689059560852	5.88264304936184	4.75488750216347	4.8073549220576	6.24792751344359
16	10.7279204545632	10.6156296369681	10.3049216695817	11.1510165388922	10.9985904297453	10.7657004876511	10.7099453802325	10.7764330324447	10.661778097772	10.7210991887072	10.8336807486547	10.6339034093485	10.7270695580237	10.7788984760084	10.8431359111114
18	7.18322182405577	6.77698127301409	6.9962380812038	7.64144969206763	7.39803107397316	7.09451759878429	6.95031287589965	6.36923380966572	4.70043971814109	7.36923380966572	6.64865717603854	7.01866384426504	7.22239242133644	6.42066204847272	6.56478461878353
19	9.07414146275251	9.59058704991503	8.74259014336008	8.86830813328947	8.76818432477693	8.86315380468831	9.01773636429681	8.98679014278239	8.88569637333939	8.95806931953408	9.091876105753	9.33910768486419	9.11460995256611	9.15734693536284	8.83499767712673
20	7.00749453654693	7.15650448567999	7.23202112253422	7.75933340719466	7.63178335747415	7.68416417842826	7.25108785433691	7.83499767712673	7.31891934501503	7.74595437739346	7.43462822763672	7.5104345220714	6.96578428466209	7.71881824745595	7.7922480296674
21	6.58496250072116	5.16992500144231	6.89481776330794	5.28540221886225	7.24792751344359	6.39231742277876	6.7279204545632	7.86418614465428	7.48381577726426	7.07681559705083	7.71424551766612	6.37503943134692	6.97727992349992	7.96000193206808	7.49984588708321
22	9.2667865406949	9.01122725542325	8.93663793900257	8.79766152585376	9.16741814583174	8.97441458980553	9.17741953798924	9.20945336562895	9.17242750864548	9.34429590791582	9.34651373316563	9.36632221424582	8.55458885167764	8.96289600533726	9.22881869049588
23	10.8423503434138	10.7829982089204	10.5603328342124	10.9483672315847	10.8665062122262	10.7185328760692	10.5488219084588	11.007027266894	10.6411485974112	10.9851303734669	10.9106427304696	10.9121408562957	10.7168194613299	10.9395792143147	11.1786648510065
24	6.14974711950468	6.02236781302845	5.70043971814109	6.64385618977472	6.4093909361377	6.06608919045777	6.04439411935845	6.37503943134692	5.75488750216347	6.28540221886225	6.24792751344359	6.4262647547021	5.8073549220576	5.88264304936184	6.68650052718322
25	8.96289600533726	9.18982455888002	9.04712391211403	9.4093909361377	9.32418054661874	9.20701432017753	9	8.88264304936184	9.06339508128851	8.99435343685886	9.20212382383046	9.18982455888002	9.43045255166553	8.63662462054365	8.82654848729091
26	7.5077946401987	6.65821148275179	7.17990909001493	6.75488750216347	6.93073733756289	7.11894107272351	5.83289001416474	6.8703647195834	7.14974711950468	6.75488750216347	5.75488750216347	8.07681559705083	6.56985560833095	5.39231742277876	7.95419631038687
27	7.18982455888002	5.70043971814109	7.7279204545632	6.70043971814109	8.37503943134693	8.33985000288462	8.46352437327118	7.70735913208088	6.90689059560852	7.57742882803575	5.39231742277876	8.25266543245025	8.05528243550119	7.5077946401987	7.36632221424582
28	6.62449086490779	6.42066204847272	6.42066204847272	7.29462074889163	7.51832530769086	7.09803208296053	7.24792751344359	6.76376565350993	6.72337652941826	6.20294005867028	5.90689059560852	7.16992500144231	6.71424551766612	6.4262647547021	6.89077093024525
29	8.57553924683453	8.76652890859886	8.64205169292798	8.63117705570398	9.283088353024	9.13699111208023	8.66355810421727	8.79441586635011	8.76983784362944	9.10721707559138	8.90839262077375	9.19229281447077	8.74986942739684	9.21674585819531	9.16239132875691
30	9.47775826644389	9.26561504648446	9.51766938813381	9.46352437327118	9.60177078840771	9.43358544115049	9.20945336562895	9.32192809488736	9.4189067312579	9.283088353024	9.18982455888002	9.27379559921426	9.17741953798924	9.59152234657073	9.53818893205242
31	6.11894107272351	5.96578428466209	7.31741261376487	6.18982455888002	6.43462822763672	6.27612440527424	5.85798099512757	7.2045711442492	6.21916852046216	6.25738784269265	6.11894107272351	6.32192809488736	6.08746284125034	7.52356195605701	6.65821148275179
32	9.14593214582051	10.1620765703743	10.3390148682501	9.7469341363723	9.5077946401987	9.90350531042388	9.44759985827995	10.1315354686763	9.87305954766147	9.63299519714296	9.85798099512757	9.88034880815603	9.98370619265935	10	10.3763967510828
33	8.35974956032233	8.02790599656988	8.50977500432694	8.04712391211403	7.93073733756289	8.29232163280204	7.94251450533924	8.24792751344359	8.16992500144231	7.93369065495223	8.25738784269265	8.28540221886225	8.11894107272351	7.91587937883577	7.60362634498619
34	12.4377520723236	12.5658161071009	12.6254805504711	12.4729446337796	12.624338545313	12.4244287640378	12.5686686933805	11.8726748802706	12.3269911749008	11.9207250197512	12.3589258691547	12.075479149488	12.2315212108757	12.2128003344294	12.1721149325331
35	9.58683978796183	9.89784545600551	9.37937836707126	9.62570884306447	10.0579917227592	9.61102479730735	9.25502856981873	10.1228279948077	9.17741953798924	9.98726401207254	9.2667865406949	9.23122118071119	9.50382573799575	9.96578428466209	10.3026389237876
36	7.11894107272351	5.64385618977472	7.57742882803575	7.4262647547021	7.33985000288462	7.28540221886225	7.40087943628218	7.21916852046216	7.25738784269265	7.43462822763672	7.56224242422107	7.31288295528436	7.02236781302845	6.84549005094437	6.78135971352466
37	12.5889488203147	13.0736395102832	12.8107724413447	12.8313072438021	13.0861362250273	12.8824520018821	12.5603328342124	12.8513586490335	12.4046093978377	13.1738332636821	12.1996723448364	12.2212850178105	12.7253662578956	13.0613711926598	12.5500252574658
38	13.6890151718986	13.5355183977687	13.3200953848611	13.539522347721	13.617123050768	13.515576652096	13.4258715247789	13.0329066776283	13.6059424396254	13.7566605597295	12.8340759534349	13.3079123024929	13.344850683943	13.4782640315817	13.176640671134
39	8.62205181945638	7.98299357469431	7.88264304936184	8.18982455888002	8.28540221886225	8.12928301694497	8.2045711442492	8.29462074889163	8.30833903013941	8.43879185257826	8.13442632022093	8.40514146313634	7.85798099512757	8.13442632022093	8.7279204545632
40	6.14974711950468	5.4262647547021	5.12928301694497	5.85798099512757	6.82017896241519	5.6724253419715	5.64385618977472	5.64385618977472	5.4594316186373	5.39231742277876	5.6724253419715	6.74146698640115	5.64385618977472	5.8073549220576	6.5077946401987
41	6.59245703726808	5.53915881110803	5.61470984411521	5.91886323727459	6.01122725542325	7.45532722030456	7.58871463558226	5.70043971814109	6.79441586635011	7.18982455888002	6.19967234483636	6.37503943134692	5.71424551766612	6.6724253419715	7.09803208296053
43	10.1916761463524	10.3674147512468	9.92777796208234	10.6320864128352	10.3949985145017	10.4983506079296	10.2697111211428	9.74399286106017	9.43358544115049	9.75905593916017	9.45738087907253	9.33091687811462	9.69435788722145	10.6040898614692	9.78463484555752
47	7.85590666688972	7.53138146051631	7.72109918870719	7.78790255939143	7.69580826940944	7.58996318177952	7.35755200461808	7.98489310760979	7.55969574211073	7.93663793900257	7.75042785397277	7.74371242660679	7.6724253419715	7.8116422804607	7.56478461878352
48	9.88264304936184	10.103287808412	10.1560830762887	10.1254134704833	10.2252074369435	10.1382718001722	9.90086680798075	9.59618975614441	9.79603960882977	9.89481776330794	9.89481776330794	9.68999797141945	9.9915218460757	10.2227949028681	9.7632123668144
49	7.92481250360578	8.2807707701306	7.24792751344359	8.2240016741981	8.27146302790437	8.39660478118186	8.25266543245025	7.02236781302845	7.4262647547021	6.97727992349992	6.78135971352466	7.8008998999203	7.90689059560852	7.4178525148859	7.70735913208088
50	12.3379006028609	12.3365065598103	12.0894504811159	12.2796105810525	12.4020794045014	12.5227041207983	12.1749256825007	11.7782825099957	11.8915938624337	11.7477734005268	11.5715156504778	11.8145824659063	12.0650794889999	12.1854949242109	11.4117757755765
51	7.53138146051631	7.30606168942834	7.10852445677817	7.79279029430106	7.45327063401062	7.93957921431469	7.79441586635011	7.58496250072116	7.68825030913318	7.19967234483636	8.00140819439281	7.91737207947684	8.06877827798541	7.50977500432694	7.54496443278924
52	9.75877841775104	10.0480326964218	9.85746269261045	9.98868468677217	9.94885388871221	10.0274452924175	9.74259014336008	9.52682523507986	9.78572490608606	9.73527394452049	9.72565028093837	9.73075315730105	9.91637711734024	9.71995916886052	9.48917896203135
53	9.52160043972373	8.92481250360578	9.04439411935845	9.68299458368168	9.15228484230658	9.12928301694497	8.92777796208234	9.08746284125034	8.82972273508606	9.66355810421727	8.67948009950545	9.29001884693262	9.0389189892923	9.35535109642481	9.50977500432694
54	7.49984588708321	6.4757334309664	7.28540221886225	5.85798099512757	6.90689059560852	6.85798099512757	7.08746284125034	7.24792751344359	7.16992500144231	6.90689059560852	5.4594316186373	7.59245703726808	6.64385618977472	7.6724253419715	7.59245703726808
