Gene	GSM175544	GSM175545	GSM175546	GSM175543	GSM175550	GSM175548	GSM175549	GSM175547	GSM175553	GSM175552	GSM175554	GSM175551	GSM175557	GSM175556	GSM175555	GSM175558
689765	9.12071739976639	8.93489387408127	9.02718723381596	8.67861774356851	9.64501348824111	8.93003355646352	8.86066799823591	8.74804521742722	9.65248111706877	9.18103047384967	9.90523655973504	8.80340464957736	9.87401154299089	9.84394302906567	9.66390850669546	10.3462256086126
689926	8.85049316289951	8.80059903752257	8.72886266221596	8.39216713421767	7.57672619288397	6.7869491517788	8.38575025855199	8.68973595700321	8.30291304406975	8.71278147008923	8.83154477008323	8.75053281403529	8.07472484667524	7.52571654819596	8.53950393073553	8.59802643833837
689938	11.824543130417	12.4828495432485	11.4418678103702	12.0834843135964	11.4707478324286	12.5599458343035	11.9755327469695	12.8049114629883	10.8007745482128	12.1557685193072	10.794886939841	12.6598197801543	11.2392763033077	10.7669263817507	11.0207542831976	10.906811696066
689947	9.05882515941154	8.24668360200764	8.32028609521389	8.82806982347727	8.52557561872033	8.50945041090531	8.74759887379248	7.90645772216199	7.84643690082189	8.19513102031105	8.32662722616168	8.41381830143929	8.29112003715396	8.49380342323887	8.60734141136109	8.84489089447435
690139	7.90380052242933	7.71118857675791	8.25048555340147	8.20943898734659	7.90656234514681	7.77004274796083	7.10316399363384	6.46559334030695	8.5038754167217	7.5843789177573	8.15538646954946	7.7072507533109	7.24922108773685	7.16048662092288	7.62010616525838	7.73834293566785
690229	9.40845075646781	9.5725259179356	9.61609299040455	9.20465672531493	9.92319375877504	9.39198676727617	9.4541841202098	9.47216889737215	9.41829116247576	9.22911200866786	9.81910292355708	9.2435191414894	9.43881679809817	9.42545301041711	9.59675255837275	9.74916885485491
690263	5.95956384248689	6.17864891778948	3.82407535625156	7.19968215905496	4.55897166398474	4.27618397338808	4.45938571397387	7.30704594169272	5.03898920239939	7.16947408878326	4.8052047354243	4.75011873572911	3.22802287281703	3.74942700010976	5.18962691588486	4.55572414351527
690286	7.11285752802974	6.72591016983204	7.26340035561986	6.24795788565106	7.31080791473971	6.87603433040293	7.56892287029249	7.56675123572608	6.50902595420894	7.61449980383385	7.36929401765805	6.97891595821342	7.10252026538437	7.01291947211651	6.51577183984635	6.96639893415683
690319	5.96254208242349	4.27368745129995	4.72429009866601	5.24424394253783	6.60157173103563	7.15474723808132	7.22792394216988	6.74836730448804	6.43782529738011	2.92040764403159	7.57573587862959	5.06728591553114	6.76880627021045	7.23879641129703	7.43212427264156	5.09873114678294
690507	3.82605013122092	6.53506070629384	5.85988509046072	6.63067338899673	5.94939952809925	5.27738597898593	2.33570333643381	6.30579363777157	3.0618383962716	4.10618916531466	4.13623240865207	1.88316721483579	3.74113256599005	4.32986269842441	6.0848912806076	4.26491169307446
690585	7.342492522223	7.44621486762689	7.76028083570022	7.10685079645022	7.47706204364723	6.60566322311492	6.85991986778434	6.86289767001989	7.39992301373686	7.22609423497345	7.32310881815943	7.56408850290897	6.81847992304587	6.6981629033851	7.17086645345906	7.74364960181566
690632	7.6965920290243	7.14060485126846	7.95277036283701	7.8954116919361	8.64260771852266	7.47014636704151	7.98148736779826	7.4873335951527	8.2340605660085	7.55366000965147	7.69677978984585	7.68264352028029	7.84213659498155	8.0191848264153	7.61565906065868	7.71810128730578
690660	8.12954576961316	7.19303246844282	7.67164013249788	7.84089748769509	5.80741932664862	6.01318083982949	7.17779822687891	7.29568629558362	6.30203750417222	6.93199028246343	5.88311246018702	6.50926037110756	5.64007136848382	7.03443583633755	7.97301423807381	4.81272924340855
690728	7.87183133036383	7.03542596542984	5.66380855283711	5.56079136638313	7.21292918957594	5.91630465729433	6.91724078377809	4.93095017850727	6.61320453423878	7.36528134970792	6.68331748657896	5.3258972547144	6.23395131470853	4.77644619265874	5.83407911463666	6.88326645234027
690769	8.65452862787721	8.80761896261122	8.61841119888799	8.71354804649391	8.65468793597652	8.1096418512438	8.06110652802159	8.71856541125817	9.04521496507704	8.40264970606358	8.94375726808205	8.78799231703729	8.96076942705155	8.73435567626785	9.0585072655411	9.01064139111219
690806	5.76915285535252	4.58886451819015	5.08432368838904	5.22766022228226	4.57658864789388	5.30551094431599	5.10351442488831	4.22592270135732	4.65253812125236	4.37111971468231	4.44221367240886	4.19585150857564	5.49156452846375	5.6699395030645	5.90904821497035	4.55326833503514
690813	6.60992778451218	6.45047556208402	7.39126077705451	7.09334889443138	7.34766565630097	7.77034674592755	7.02934244868806	7.57879534192275	7.16447455606112	6.93320672515434	7.23027988125897	7.4312134248947	7.52580266498778	8.52925093817015	7.55782361246375	7.62955333780928
690848	14.080904945885	14.3152981838976	13.4355563251957	14.5764902517252	13.4269991522066	14.5102140293754	14.0075222759234	14.6053753402361	12.961736359953	14.2901304728713	13.0675973774303	14.5361682781939	13.4384786976419	13.447816143015	13.1638414775583	12.9271733180296
