Gene	GSM7474	GSM7475	GSM7476	GSM7472	GSM7473	GSM7464	GSM7462	GSM7466	GSM7460	GSM7458
Gene	5.0	5.0	5.0	5.0	5.0	30.0	30.0	30.0	30.0	30.0
11305	12.2164427391605	12.8043327261876	12.5947911180893	12.9366379390026	12.7700444002968	12.450953464713	12.7925869689479	12.4993476328766	12.3963371942311	12.7980667203631
11350	7.33985000288462	7.44294349584873	6.94251450533924	7.86418614465428	8.59618975614441	6.37503943134692	7.11894107272351	7.91288933622996	7.62205181945638	6.44294349584873
11364	15.1022217876438	14.8035257369114	15.2191306976341	14.5918729265508	15.2125723785065	14.2329455026843	14.2784494582205	13.9115792414021	14.5153918530896	14.6623902227334
11428	13.5850799027671	13.1825495403074	13.6714304941852	13.5302844003166	13.7665289085989	13.1506992887445	13.2963426846929	12.6017707884077	13.739569674026	13.7961410320813
11431	11.6626683755175	11.1318569606088	11.3581017074408	11.7444134105577	11.5980525001616	11.1465686757408	11.240791332162	10.8033239190415	11.1331422124006	11.1947568544222
11432	10.9255544398736	11.9008668079807	11.7838167593202	11.8149829364268	11.8253563414793	11.6137894644726	10.2276159434142	11.813781191217	10.6794800995054	11.4496645384762
11435	10.3976746329483	9.13185696060879	9.75822321472672	9.54689445988764	10.769011321097	7.71424551766612	9.54689445988764	9.35974956032233	7.56224242422107	10.3353903546939
11443	9.49585502688717	7.98299357469431	9.51963625284321	9.85953478638265	10.1823943534045	9.10852445677817	10.2969162068793	9.20212382383046	9.91288933622996	10.0901124196643
11448	9.14974711950468	9.20945336562895	9.4655664048094	12.1440208692669	10.3757888297341	9.09011241966429	9.73301532168596	9.24792751344359	10.7013064619586	11.4883422775325
11449	11.9248125036058	11.7784878612224	11.7138160802345	12.6829945836817	11.9754897569458	11.631177055704	12.0556213747817	11.7931968590609	11.7155330635266	11.8933015308606
11459	11.0525680508042	11.0532471259124	10.4888443464573	11.0927571409199	11.2354159356025	10.8548683832602	10.7498694273968	10.8454900509444	10.7004397181411	10.7047682393626
11461	13.1267736010925	13.0557666101008	12.6730881929094	12.7451941059596	13.1477273483869	13.5088558876101	13.1657370094509	13.3818132959883	13.6507472524568	13.1232438303041
11464	11.5346676445924	11.5318687751776	10.9813888961172	11.6017707884077	11.467223429821	11.5441192333437	11.2086916067851	11.5140975968198	11.6815678568885	11.4642904738508
11465	13.2113306528696	13.2141167083079	12.9693265577087	13.2481074436273	13.3328291226903	13.5870351983078	13.2293195393261	13.528006353254	13.6059424396254	13.4477720278656
11468	9.63843591399047	10.3145832442742	10.6626683755175	8.99435343685886	10.4726908392428	9.89784545600551	10.8324944843361	10.047123912114	10.4726908392428	10.1078709142796
11472	8.41362792902417	8.76818432477693	9.15228484230658	9.20945336562895	8.42206476617281	8.4093909361377	8.46352437327118	9.11894107272351	7.55458885167764	8.36632221424582
