Gene	GSM201793	GSM201792	GSM201791	GSM201795	GSM201794	GSM201801	GSM201802	GSM201799	GSM201797	GSM201796
Gene	5.0	5.0	5.0	5.0	5.0	30.0	30.0	30.0	30.0	30.0
11287	4.53605290024021	4.09592441999854	3.48542682717024	4.96347412397489	4.37155886261196	6.96809075204526	4.24031432933371	4.6667565918848	4.52356195605701	7.05528243550119
11298	6.81378119121704	7.29001884693262	4.96809075204526	5.86542397831313	6.25927248703759	6.92599941855622	7.30103884990315	5.76818432477693	7.58571370877816	7.46107011403305
11302	12.2449286710683	12.2356552678925	12.2967155000475	12.1758302033053	12.1959872980285	12.3701424794954	12.4829843761507	12.3118050682176	12.670855380396	12.649952204272
11303	9.60924031152032	9.63196519832991	9.60788508977678	9.63873757526515	9.52271229306412	9.66669742502848	9.65684193909732	9.73572524507657	9.80025280637239	9.69876253544691
11304	6.89845023280787	6.85299758761332	7.69139457853808	5.31831684133498	7.22881869049588	6.4966540825935	7.63517394667492	7.3819754785573	5.18586654531133	6.69766263347052
11305	11.7725207763148	11.7402023887679	11.101910032739	11.7580149584953	11.5264014259875	11.0693154945401	11.6754719377821	10.8320988460391	11.4755814536808	11.5749718895325
11306	9.80654962198596	9.89693781518231	9.73820487778853	9.5208150858443	9.68964860828881	9.80864246791806	9.66159997627773	9.84062058731256	9.68970684135269	9.80316244441589
11307	10.6392502547169	10.5653401272085	10.6255718718435	10.5915223465707	10.7233623071967	10.7821382308692	10.7253662578956	10.7055027981545	10.7373318569577	10.7061506278175
11308	11.3426164105191	11.4550446134698	11.4189330767997	11.4275354650815	11.2247855346036	11.1444033271954	11.3330435091508	11.2351616015337	11.150016964598	11.0125896232673
11350	8.55292521238107	8.67666233485797	8.5118844007234	8.59817659762337	8.69719926586066	8.7873584541461	8.95574676195027	9.00721419291663	8.81719686618547	8.82781902461732
11352	9.27891401949994	9.26107629722287	9.13869844368883	9.17184397844447	9.33129019809105	9.49398884067367	9.23529625456709	9.72576387450096	9.54064469377931	9.6558288314408
11354	8.26115467261557	7.58646452588639	7.76022094646651	8.33091687811462	8.08161658331465	8.14974711950468	7.97269265400426	6.87282875953489	7.4749227003798	8.51491126486135
11363	9.76686014382955	9.96029160078523	9.70597790168252	9.84776207379771	9.71596199025514	9.59535073603301	9.91281450570836	9.65257612279015	9.95819018369374	9.62552621187986
11364	11.7805807758442	11.921543443509	11.8956131478953	11.9580088836569	11.963257356633	11.763170861757	11.7681429625143	11.8171835394257	11.9980614856364	11.7714069330985
11370	11.3646818558646	11.4423733528371	11.6111631565653	11.3645724322959	11.6864129823523	11.3439074377238	11.4385319777616	11.2963426846929	11.3584863748317	11.059276854037
11409	9.44935502475364	9.19770815795585	9.57950451284215	9.70597790168252	9.48964729348844	9.20359271420771	9.71166697356435	10.1087857909046	9.73403213956493	9.64637869954344
11416	9.21383328309929	9.95128471496697	10.0617761975867	9.88447581908648	9.53196621836025	9.8648051942415	10.0067468324406	9.60232770601389	9.84596041829329	9.73386271967854
11418	10.6778957841284	10.5917093331617	10.6398833131998	10.158357226049	10.5221891747006	10.6661352188381	10.7798834749366	10.5719422098977	10.7194743875054	10.5603328342124
