Gene	GSM3810	GSM3811	GSM3812	GSM3813
11461	14.3463959969115	13.3134145108856	14.5753324236615	14.1227673421156
11464	11.467325338454	11.0849080179996	13.5207598495595	13.502769660454
11465	16.1698389005362	16.0178740747949	16.1825126849294	15.9600041953304
11468	14.6388940372076	14.3427830596072	14.3047006865204	14.198360625975
11474	10.5939979542288	9.79205818888274	12.0212923270099	12.134747168669
11475	11.9225472385297	12.1881870109263	14.5842931265678	14.533852882101
11477	8.58683978796183	7.38370429247405	8.30560578958543	8.48743811292871
11479	9.10800164646591	9.67507492038544	9.56395889681009	9.1853710292354
11480	9.4738072013997	9.61268423328404	9.75346748550741	9.78643300401927
11481	10.2306209331299	9.70494111037603	10.6632022785795	10.607237830334
11482	8.61985314739117	8.96568810178656	8.26303440583379	9.407905043961
11486	7.62131930101419	8.17966032804503	8.33940465790782	8.45553271778242
11487	10.4785674055794	10.844117269588	10.4274699918984	10.5734578450111
11488	5.03121873061072	9.17267752078386	8.64205169292798	8.81121411751324
11489	7.50858711208948	6.95070169008901	6.70321146739115	6.39574832817903
11490	8.84643063233652	8.4487357980294	8.58421090130802	8.86727873970966
11491	10.607237830334	8.58496250072116	9.65928239338433	9.07012094447682
11492	10.6589255114924	10.9443460341378	9.27635707925924	9.65194861072345
11495	7.2667865406949	6.82362199813287	6.6906964439777	6.36632221424582
11496	6.84046323386954	8.17292748960384	7.77478705960117	7.58796498888268
11497	8.70147974825286	5	6.9898202201176	8.02070220379104
11499	11.0560279968365	9.83368074865474	10.8124180020711	10.5417742323839
11500	5.85299758761332	7.34340782229781	7.66177809777199	6.24222139509837
11502	10.3477320853512	10.0887882387169	10.0558247001349	10.3691610913492
11512	10.6817654878505	10.8525295094042	10.9143851321554	10.6231499002205
11513	7.81570350334807	8.92362461136832	10.0165297482435	10.3156024566379
11515	8.71373017740671	9.15000109275433	8.5438051759644	9.44366880669003
11516	8.22496636500027	7.83162393682075	7.48518528434396	3.39231742277876
11517	3.12101540096137	7.71149490665009	4.79701297783614	6.82527683005487
11518	9.80025280637239	10.5097750043269	10.7643740238952	10.8357346323211
11520	12.7139663978764	12.6903472499688	12.7713656631266	12.9839199094275
11522	6.19377174339668	7.73267622307331	6.67948009950545	8.27239650903748
11529	9.3391819338563	9.63172273876195	9.55382125653269	8.38499954473004
11532	12.6608649925666	12.8576505987891	12.5280511352591	12.5426208063565
11534	10.1063012033177	10.2182604987973	10.1887742701714	10.259507894567
11535	6.14974711950468	6.11478344724985	6.3110671022556	6.00674683244058
11536	9.47593604244639	8.18883607303053	8.79148851659858	8.49545533300987
11540	11.1421070573025	11.0847419638516	11.6701693680311	11.1238627411607
11541	10.6790401863931	10.793643948004	10.9635463725184	10.9444924560441
11544	13.0129736483745	12.7808678018165	13.0825149922949	13.0664928732588
11545	7.4708621994137	8.86201737686988	7.9485424470626	6.62058641045188
11546	9.82972273508606	9.92079944109916	10.0566377151132	10.5201275503249
11548	5.37851162325373	5.7279204545632	-1.73696559416621	5.94485844580754
11549	5.63517394667492	7.42651636561589	8.28216176658182	7.27705487614873
11552	7.08990063237077	7.44294349584873	7.37590826307501	6.10013667128545
11555	9.70908381255034	9.24911345271373	9.07226661513207	8.98754825895374
11556	5.87528859822269	7.25993153134613	7.21529030565123	7.98013957763916
11564	12.0457596613827	12.1622969084525	11.7222098413858	11.6485373458926
11565	10.7635443642939	10.8336016947058	9.62351574149055	9.61415768679232
11566	13.3321344781768	13.3912704450048	13.0598767535926	13.0937971710316
11567	5.70321146739115	7.12205144771389	7.35755200461808	5.69209237542757
11569	10.6282632550853	10.7471859668866	10.5928307440545	10.8567367561191
11572	3.24792751344359	4.32696871158789	4.51096191927738	4.80219321694183
11576	7.71699089440494	5.96578428466209	5.93545974780529	6.79921685261393
11595	7.09169983413681	8.91348784071516	8.68894962811967	8.42529983947819
11596	9.58101222824091	10.3059477279732	8.75788999032499	10.0498485494506
11600	7.61102479730735	7.70321146739115	7.86851392389546	8.32012359804061
11601	3.6667565918848	5.01033228328482	1.72246602447109	6.33449676839042
11603	10.352871054678	11.0183392940962	11.3579643013699	11.8154633543603
11604	10.8232876189175	10.8804253416719	10.7966074872236	10.9662170282661
11610	8.74953426766926	8.72075727733199	9.07734982962161	9.46372870653983
11611	8.39959836912012	8.15431181143649	8.14923903883703	5.86046625851717
11614	5.71342088486808	4.87282875953489	6.12722055048807	5.86294724802092
11615	13.7477629127376	13.5786911059101	12.9681627697685	12.8906822787743
11630	8.96000193206808	9.41827429388054	7.40854204229686	7.34872815423108
11632	11.886649213372	11.5098739512109	11.94493163262	11.6571397765931
11634	7.69278983497265	8.62278396615612	9.19056547905768	7.94016675048282
11636	12.2258099406235	11.9588789161225	13.0086562137723	12.9689007442293
11637	12.1904420187828	12.5508910476743	11.7889222039606	11.453733621601
11639	9.14210705730255	8.33695280016051	9.55765515472542	9.5688111747436
11640	11.4136103006779	11.3562502062353	11.1732815379754	11.0958585058904
11641	8.37981154378699	8.74011804283313	8.99123838108984	8.98156728190301
11643	6.63807383718072	6.63952159951083	4.54225804976692	6.21334728173344
11647	5.64961545906341	6.51143641197723	6.59245703726808	6.98868468677217
11650	9.19697089788995	9.28840470702377	9.4594316186373	9.30058135979597
11651	13.4147909238803	12.7379233158834	12.8895039634115	12.8881534191349
11652	11.5820008108537	11.6702136367386	12.1620136104563	11.9713639243619
11655	11.3415188232452	11.1310209325233	11.4502833667846	11.4202234193486
11658	8.6409679104499	8.81666369975016	8.7790626892054	8.99435343685886
11668	4.83541884047548	7.4846215270986	7.57553924683453	7.97699364608239
11669	11.5900255807346	11.6571397765931	11.6640620403555	11.6315105532089
11671	10.4637287065398	10.8889715053723	10.8290487915514	10.8427824585809
11674	14.7972486168907	14.5435816704233	14.9509431274098	14.8596124320349
11677	9.49930776510527	10.4482195726541	9.34007262383112	6.97727992349992
11682	10.2546743458842	10.5125429550969	10.7128708676899	10.4971532677619
11685	8.72519581722666	8.41574176829009	8.95942242009367	8.74919903006095
11688	7.21916852046216	6.79051141189419	5.66391384211598	6.41447383643093
11692	12.2723965090375	12.3397386795279	12.0218128235848	11.9128519214543
11694	9.72740997686457	9.22689381357139	9.12722055048807	10.1136119530394
11701	10.5513237480148	11.0553502297279	10.8251177940584	10.7030383889864
11702	12.3985566637919	12.4596237261021	12.490788214893	12.5539532160165
11717	8.71699089440494	8.29047969825131	9.50104099556592	9.65535182861255
11720	8.17692111164436	7.62789861587175	8.02680005934372	7.05636676102453
11730	6.8008998999203	6.73741636593706	7.4446008137115	7.03121873061072
11731	7.96347412397489	7.49505552836802	6.03782146543497	5.36457243229586
11732	11.1030254763737	11.6613327527952	10.8158635804679	10.8267867982857
11733	10.382515955483	10.0846312504672	10.9324854472374	10.7420286741797
11735	9.12644636477543	9.0379587015864	10.6541884730595	10.561478891501
11736	10.7749517414164	10.7661975973008	11.0700538408213	10.7187041056749
11737	9.92481250360578	9.83888875478618	9.91139198784346	10.0376842162277
11739	14.6442675246379	14.6426722433295	14.5995235315789	14.5129996506412
11740	13.7788574197884	13.893873464014	13.7728678171281	13.1284025325932
11744	10.9666496421053	11.0404952185036	11.2658494214408	11.0750111002041
11745	11.4078519480686	11.490650349248	13.4593547684882	13.4649413396378
11746	11.0802845778273	11.0677032443732	11.105712121107	11.1344263202209
11747	13.8359714308511	13.85555957395	14.145390874488	14.0908153967536
11749	14.39834956863	14.1895775009051	14.4982072289336	14.4111402037578
11750	7.96751448080097	8.01569380710515	6.81698362325538	8.34140762859099
11752	8.01066796290185	7.25644459647344	7.25171909260596	7.32732808262995
11754	7.81954046050572	7.36457243229586	7.67362708718125	7.79311555527435
11757	11.1396153002298	11.4623488950213	11.6608427144867	11.9476734614146
11758	13.680700156258	13.5732448050113	12.9608707637962	13.2278866489445
11764	9.24138736399894	10.9837774350998	9.95150328856649	10.0110874526187
11765	10.5229737811324	10.3287310185797	9.94756388825228	10.2571520889474
11766	6.83415498140132	9.22255342742343	8.48944659862258	7.81442224656679
11767	12.1509372328954	11.8457252537883	11.9676945902931	11.9784780935718
11769	13.1071189742252	13.1505882347091	12.9318455401837	12.9548142681346
11770	6.34340782229781	5.08746284125034	6.16188768237689	5.62058641045188
11771	11.5416774494341	11.0936156324899	11.2639733548034	11.1290897859193
11772	11.4513656780208	10.8439995418111	10.8550241734489	11.2252074369435
11773	12.5431043399661	12.2794364721912	12.6718395702101	12.5439742922792
11774	12.5546847723612	12.4817237638576	12.3443513951196	12.3656116212623
11776	12.2904220998866	12.2868176312234	12.9166072633342	12.8736363565081
11777	12.1070862722873	12.3694337661389	12.6436758416226	12.9378887137804
11778	9.08161658331465	9.05338290258571	8.93663793900257	8.72246602447109
11782	9.25644459647344	9.24935052362723	9.15304528950378	9.23625342497266
11783	10.0588035177956	10.3464029228395	10.8133803869247	10.8271044850563
11784	8.75688985507462	8.56414948998573	8.78757612086964	9.03644838544088
11785	9.08533966935737	8.32237886665822	9.51806297565252	9.50422311991285
11787	10.4309751725881	10.357002092265	9.54496443278924	9.56510207836031
11789	8.92303029826377	9.53449743373817	9.99732063793014	9.9344280406268
11792	12.6295387670454	12.6252293868868	12.5836704472703	12.446669787307
11793	10.7563895273287	10.6295387670454	10.9466870032285	11.0365857522623
11796	7.31623627001534	8.05528243550119	3.20163386116965	7.6646250548693
11797	9.86781926292021	9.70277873244058	9.64403651538472	9.66044165020917
11798	8.21674585819531	8.2281773501693	7.33330445837141	7.28909670241999
11799	11.7232769709231	11.8572423576429	11.3599142421376	11.4449113489681
11800	11.5910080084477	11.5729370250173	11.5092801680879	11.7932781582659
11801	8.09434164963584	7.14873077917319	3.65535182861255	7.67807190511264
11803	6	5.23266075679027	5.50143914515887	1.8073549220576
11804	9.92651838694673	10.1005309400306	9.95463254333105	10.140382453192
11807	8.23314029644597	8.82845387393048	8.39231742277876	8.14618679149074
11810	7.54766574835342	7.5274770060604	7.22881869049588	6.73741636593706
11811	8.73843008775478	8.89421146153777	8.34029521043048	8.95913257678966
11813	8.90719112577123	9.25809487286651	9.02486262686334	9.03754695396218
11816	7.35226417325832	6.74550626586916	6.79402589607043	5.95884267524324
11819	9.76005457443831	10.1849992804575	9.24626555896271	9.43379405875492
11820	12.828116645017	13.0051508239781	13.551047315546	13.6590035869503
11821	12.9969324229627	12.1278009172572	12.2769676699928	12.3962569084668
11826	10.4671979515379	10.309362661809	9.98228060455828	10.1973395750181
11827	7.41278152533848	7.99491908871511	6.54070926267143	7.34872815423108
11829	5.02236781302845	5.65334669272218	6.24031432933371	5.42290574261218
11832	8.68790052248075	8.7292808460274	8.70701394843505	8.30012372456901
11833	9.56376827845203	9.62241793925047	9.40705527510069	9.57213175138666
11834	10.6178347501844	10.6969675262343	10.3815970241982	10.5106652820725
11835	8.57931593758001	9.79620188260992	8.71424551766612	7.15785216914174
11836	8.886611111851	8.19229281447077	8.64745842645492	8.88722061546838
11837	16.6805518260777	16.3545662110375	16.6660297807824	16.3244372435981
11839	9.60492381604251	9.8515928971396	9.64457735701838	9.4262647547021
11840	15.5252638612161	15.4504863619989	15.6126755953312	15.5197222419809
11841	8.44501484586842	7.91049283228871	6.5438051759644	7.20847824221171
11842	10.2039189312901	10.7483046820798	10.2803454757929	9.88325423134128
11843	12.2005921376893	12.5031549077097	13.1949107172754	13.2525619567591
11844	13.2439921118851	12.7240234922244	12.5441192333437	12.7170766033039
11845	9.4048222475048	9.42794133250948	9.31548924637062	9.07948478382682
11847	5.0746766862945	6.35402893805439	6.02680005934372	6.37330019660839
11848	12.8536539414906	12.8648245352616	13.138741101102	13.0999175865269
11852	13.0491338300866	12.9977087484609	14.2280896447633	14.092641535724
11853	12.8454018399911	12.6347543393464	12.8601655363811	12.7717989389611
11854	11.034179942503	10.5883398609235	11.4847222141937	11.4650561678312
11855	9.77577486863729	9.82829518779043	9.25432003495589	9.3566720442121
11857	11.6031626795344	11.275717135484	11.3970328170968	11.4285172064335
11859	6.73782194014417	7.2045711442492	5.68650052718322	6.92124588858559
11861	5.50462039240355	6.19770815795585	5.94016675048282	5.86294724802092
11863	9.33181268381921	9.46750366124219	9.0131830735375	8.96895472754222
11865	9.2747275727873	8.897542972507	8.43421120348557	8.76121877592938
11867	12.6673887861601	12.4308706635482	12.1618719405941	12.3370643386847
11870	8.31197531446116	9.35292621305926	8.43879185257826	8.86015583462336
11875	10.7375853690464	10.6120391238615	10.3510496440128	10.4873376152072
11876	10.255146625139	9.33516701000103	9.23338000651397	10.0002817488615
11878	4.81249822533356	0.263034405833794	6.05311133645956	4.06177619758669
11883	6.24222139509837	8.0746766862945	7.8648051942415	6.73199778664374
11886	10.6964459759337	11.0854724591813	11.3685610253412	11.5982386423515
11898	10.7949843841206	10.5540131936102	11.7570149099042	11.4100272788846
11899	6.91049283228871	7.11270013274936	4.39917109381982	5.69766263347052
11906	10.3792700525668	10.0532471259124	10.123604124141	10.06568539467
11907	8.13211410258272	8.64024493622235	8.15557722248235	8.31560245663795
11908	11.2453744380295	11.3706874068072	10.9145346264865	10.9939997917925
11909	9.59348449808971	9.44294349584873	9.1418133815209	9.88478105447129
11910	9.76868057945391	9.36051791468189	10.4683185705576	10.3939802865002
11911	14.8346833696789	14.6129030441724	14.7278460211478	14.6792821552046
11920	9.76055363297574	10.2526654324502	8.11426290059405	9.23792694662626
11924	3.41953889151378	6.74011804283313	5.90929308582382	5.87282875953489
11927	13.1681079654728	12.976814693845	13.1683587272239	13.1025334751955
11928	13.1353779625342	11.9585164663565	11.9939880021305	11.9447242603411
11931	8.72553667843106	8.70355756192103	8.90689059560852	8.11738336693148
11933	13.3983562495831	13.5987271513633	13.5111102150108	13.4714466002343
11937	8.22110372536788	7.65391987311942	9.07654840656189	8.82400405093315
11938	3.64385618977472	7.59320435406329	6.53915881110803	7.08958289312471
11941	7.3741700760685	7.26491169307446	7.58044701959866	7.25266543245025
11944	9.66177809777199	9.73775435236028	9.88539133157044	9.37503943134693
11946	14.9352295199793	14.9619470273431	15.300266751172	15.2007147324413
11949	13.8994135721397	13.9436747435249	13.8591853292247	13.9612718185731
11950	10.6667565918848	11.2075634650326	9.81650371138949	9.90704086851537
11951	8.51491126486135	7.94602898951548	8.75688985507462	8.27612440527424
11957	13.2167458581953	13.202659530029	13.2035009523614	13.3180060770274
11958	10.7882289240667	11.2159576161965	10.8730595476615	10.9744862925486
11964	11.3781141915774	11.4731814684061	11.6490465552885	11.55991875635
11966	11.0820824948449	11.1461231342868	10.9187514538862	10.9510661082477
11972	10.5271837455571	10.2117666456534	11.1455500930202	11.0964516244776
11973	11.8340759534349	11.8849336479498	12.1073805630459	12.1166363697864
11974	12.0203202306876	11.2860956555691	12.4714974065113	12.2308610621319
11975	9.68264352028029	9.36303963025651	9.49445561358736	10.0407006867145
11977	9.09750545581802	9.06231602735572	9.54641219511935	9.68079903457298
11981	11.8851625079097	11.874020767659	11.3127695314044	10.9321409171701
11983	13.6401319387646	13.8601461328003	14.0054052513016	14.0241354183735
11984	14.2183588954183	14.1890446381358	14.191020647532	14.248075809177
11991	12.9518310868882	12.9204086861862	12.4556097717908	12.4410248457263
11992	9.27449463583016	9.76229897961017	9.319672120947	9.44045394382303
11993	12.6910237366176	12.5170788054521	13.0516677836581	12.7742105251667
11997	8.31854280970272	7.57905189079627	8.2588015567116	8.47937609116166
12000	8.3037807481771	5.64385618977472	6.22881869049588	5.04875931191986
12005	10.8605438540552	10.0460326147542	10.7009598269159	10.2028584559642
12006	9.78250685566339	9.18685706717715	9.37460481919094	9.35799178363106
12007	6.43962313755712	6.56071495447448	7.23266075679027	6.78829418814312
12010	12.28909670242	12.4245074972927	12.6789961877032	12.7180404777184
12012	9.3544697921574	9.22761594341422	9.29852085712595	9.09381367340273
12013	10.5001447570303	10.393819447944	10.4297205641685	10.5721317513867
12015	9.95390541512611	9.91990613144777	9.92042729596312	9.7853707267471
12017	11.1555139782835	11.2690682219262	11.0442574940408	11.220499252639
12018	11.7387256224934	11.140318539357	11.7274099768646	11.5796459281148
12020	8.01066796290185	7.69467129325867	7.33539035469393	7.65892551149237
12021	4.55458885167764	6.61470984411521	0.925999418556223	5.36211916672566
12022	9.09934781040319	7.99095486039699	7.94602898951548	7.43796008833447
12028	12.9798895840676	12.8405615817826	13.1943105593305	13.149048462446
12029	9.98342118771158	10.1587359027319	10.1459321458205	10.0621810888492
12033	10.7157904348663	10.6123156346512	10.750372021041	10.977423040909
12034	13.4791486941548	13.5236967123775	13.5353847412033	13.4699342945188
12035	12.2222817192276	12.0881919605349	12.7913257117639	12.435071183756
12036	10.2391211318123	10.1195896207411	10.185742682247	10.233140296446
12038	6.00898878322726	7.05853297020161	3.29278174922785	6.49345520092618
12039	8.51372759595244	7.48381577726426	7.23553560671046	8.39059890555246
12040	9.43003431857349	9.5643400579856	9.08507405303684	9.35380846047454
12041	12.8325340421991	12.6519261945294	12.0444624271656	12.0550112267325
12042	11.2092096465574	11.4696418172395	11.596888567028	11.3622726181026
12043	8.18586654531133	7.58871463558226	8.25668046585039	8.53060141451683
12044	7.80219321694183	7.27798474729977	7.36544758855011	6.60139939053183
12048	12.1293152195999	11.8529975876133	11.7086097309183	12.1096348000294
12049	8.64637869954344	8.06770324437316	8.60288440871842	8.74819284958946
12050	9.33293165932003	8.49785183695112	9.19549524650911	9.15633593669436
12053	9.50838903492284	9.67419226814568	9.07199858075306	9.16666523894805
12054	8.76520320665317	8.60733031374961	8.63698706120399	8.36325870170799
12055	10.3593103168904	9.70494111037603	9.43816807435673	9.98769036139571
12057	8.06177619758669	8.1873520732005	8.08108392868763	7.98697970917658
12061	9.64691866400893	10.1651582453839	10.0923607416755	10.5282587427584
12064	9.877744249949	9.87866404280189	10.2643253031786	10.2623297928572
12068	8.02680005934372	8.57591736111815	7.99322146736894	8.20799043323296
12091	8.64889680647526	8.5239539394967	7.22978016673333	8.15987133677839
12095	8.07165006159666	7.83035674741922	7.37330019660839	7.44997398581035
12111	10.0264542800259	9.90169657169345	9.91811785103177	9.72902587032067
12122	10.133527564771	10.2850553754801	10.7481089695324	11.0123451904198
12124	9.6894738949927	9.52923531833276	7.7045953476324	9.30035256032822
12125	10.3340497675996	10.143638309922	10.3464767973359	10.1007061360041
12142	4.96809075204526	7.01234519041983	6.83920378809694	7.10747864662662
12143	7.62924732086058	6.78463484555752	7.70528679027247	6.80283944093511
12144	8.50581155391959	9.95143043437934	8.21916852046216	7.26772305162742
12145	4.46597446450407	8.03232128705788	2.43295940727611	6.3019533951261
12151	11.6220518194564	12.0339047371913	11.642051692928	11.3760168302603
12153	10.3806233997336	10.0624509532423	10.4469282005053	10.346901502296
12154	8.08321336824898	8.35491051158679	4.77610398807316	7.70507939227405
12156	8.3741700760685	8.82591279878497	8.62862780216015	8.98669535024378
12159	9.37829485591189	10.1635238906684	10.5099728913091	9.75187875229113
12160	8.46229776553889	8.23266075679028	7.97498811199193	8.06447332875342
12166	6.42122329922514	6.95884267524324	6.50303064564116	8.02956331443266
12167	8.04766925139131	8.16339809435316	3.96347412397489	7.55842071326866
12168	8.65999589242998	8.26303440583379	7.36544758855011	7.32373033752135
12173	6.87897051015108	7.01680828768655	6.6409679104499	7.11790278909403
12175	10.8130997576521	10.9943534368589	11.196018045677	11.2144405546665
12176	9.0555535932956	8.93487029119203	9.95259566011932	9.94383344040677
12177	10.1341695900768	10.014299494596	10.1996723448364	10.344739745803
12180	8.41341637465164	8.876516946565	8.3654475885501	8.32755264408124
12181	11.3473999095085	11.2633865833141	11.0092687822657	11.1100264819434
12183	8.33539035469392	8.76520320665317	7.90327934205614	8.61249994573944
12189	8.78528898070402	9.63172273876195	8.72007321139177	9.3391819338563
12190	10.9810677461086	10.4553272203046	8.53294028837287	8.54070926267143
12192	9.44066157065521	9.876516946565	9.28493974248679	9.33806779754262
12193	12.3342872540142	12.1735990662776	12.1925394079319	12.0690972744405
12209	7.33539035469393	-0.514573172829758	4.02680005934372	5.1333991254172
12211	9.65212792773827	9.6637359841313	9.75888943272096	9.54187100884149
12215	13.1236526183636	12.8105113873094	14.0094175096547	13.9978145786694
12224	11.6516795934045	11.7814416825052	10.6097328039649	10.6576757291871
12226	11.988294140671	12.0904763564506	12.1892995101026	12.0638332165174
12227	11.3010960259674	11.6718506247092	11.986233147405	11.8446273123039
12228	12.6988999642515	12.8755381911372	12.6436307510617	12.6145488200578
12229	4.77689356852207	5.51096191927738	4.66391384211598	4.93310047493137
12234	8.39102872681019	7.95594045128948	8.06716542701711	8.35535109642481
12235	11.1555772224823	11.1045987535644	10.2110365368115	10.3350553246872
12237	14.1611555077097	14.0876037225591	13.7776970985886	13.9299426017131
12257	14.5223301901207	14.3105346808967	14.0975219158264	14.0750194595587
12258	9.07173049656741	9.22255342742343	9.5730790854813	9.5762953763282
12260	8.97039353791468	8.94719858426206	8.92124588858559	9.45573818599339
12261	12.4889447392788	12.3035667249292	12.2658201266535	12.1362109361534
12263	8.8648051942415	8.22737527362621	8.60251329745184	8.50541460934675
12265	8.12979817318714	7.58345891013077	7.66249036391378	7.63807383718072
12266	8.06231602735572	8.61691636257881	8.22737527362621	8.00506308001346
12267	8.25597274199961	8.40811740799184	8.3780780559955	7.65033375384593
12268	9.23266075679028	9.2309811116465	9.5208150858443	9.46454575033394
12269	6.96693797927846	5.39231742277876	-1.32192809488736	3.12101540096137
12273	11.6948366745559	11.6944014199093	9.27914624405431	9.74028672977175
12283	11.4018928083188	11.6804913908911	11.6179724579152	11.7750752404427
12287	8.64349547092277	6.29094040240368	7.9086928382425	7.90388184573618
12288	9.03259679456199	9.0555535932956	9.32440559849361	9.94207459222685
12290	9.93913840511203	8.30651744524982	5.37155886261196	7.95942242009367
12292	5.65821148275179	6.67101024127845	7.55228483994351	8.14006285569821
12293	8.62241793925047	7.66746640495737	8.15785216914174	8.23026066466979
12296	9.25361115194717	9.2460279805281	8.59170933316174	9.3524848869497
12297	10.3205749338932	10.2965721209276	10.4794771449943	10.1594929580445
12299	5.46923479366766	9.02597004970865	8.6906964439777	9.02181282358484
12301	12.5916859611632	12.6356047677448	12.5176939904998	12.4451183353445
12304	11.4603023010109	11.4327506689352	11.3748221416348	11.3880172853451
12305	10.9021489690132	11.1146533281931	11.3517674439599	11.2829146633907
12306	15.3742380133176	15.1126024035288	15.8388986006185	15.6840006749296
12307	7.79960542245267	5.87528859822269	5.25927248703759	6.39403389536778
12308	8.08001802908917	6.49345520092618	6.89481776330794	8.43421120348557
12313	14.1576074686251	14.0504013632027	14.0492614845158	13.9110080420496
12314	13.7486680778158	13.6913836727833	13.6939079725131	13.6056685623105
12315	12.0445478073767	11.7865963618908	11.9607802849004	11.8715587644852
12319	6.28540221886225	6.13134253912326	7.02569327368077	6.31469652565629
12321	13.3064604836452	13.3095900369144	13.5406366224646	13.5121478585475
12326	7.67736729213605	7.94953493301701	7.1405741777099	7.71080643369935
12328	10.4171141048024	10.335836940378	10.3687247044611	10.4533735329829
12330	10.6917871308168	10.8066301722242	10.4471865674253	10.6601742120694
12331	11.4319676310633	11.4601998950596	11.2829146633907	11.3424080720851
12332	9.02236781302845	9.38370429247405	9.07841770164733	9.28944257568833
12334	13.9640971487208	13.8263002048044	14.0906334825948	14.0328206056752
12335	9.19846959775471	9.00422046631819	8.94963219882125	8.94241675846154
12336	13.4084491642219	13.3209697369718	13.4372969327076	13.4227743723537
12337	8.8814199080924	9.23792694662626	9.02375435329942	9.70701394843505
12338	10.6050164479114	10.7502882675917	10.6915690594043	10.4914522920374
12339	9.38672474079917	9.50462039240355	10.0605608415577	9.97269265400426
12340	11.983171762188	12.2654978447263	12.1420751389176	12.4301388882137
12343	11.8226903203453	11.9241444345775	11.9458461546538	12.044359964242
12344	6.75888943272096	4.14567745519564	6.4643415327611	-0.15200309344505
12345	12.5349350782253	12.3818583485308	12.4570730165595	12.440393380368
12349	8.47004872601133	7.17392693199981	8.35887093968562	7.54689445988764
12350	5.25927248703759	5.74685018309805	12.3968188150137	12.4990236753406
12351	9.88233736124948	10.2385838707999	10.641284097783	10.6650249580201
12352	8.02956331443266	7.36632221424582	7.44128427192704	7.29370154208074
12355	9.99849640940961	9.9005146427815	9.99572004938934	9.65075259404074
12359	9.95070169008901	10.1627060184824	10.2249663650003	9.91161668919753
12361	10.8521393281872	10.7021726853655	10.4204866128258	10.4437723927637
12362	5.06177619758669	6.68369645430652	6.04875931191986	6.12101540096137
12364	3.59693514238723	7.2807707701306	6.13955135239879	5.456149034648
12365	7.54920708935568	7.40087943628218	7.43546191447928	7.36981542428391
12366	10.5650544638769	10.602791639851	10.12954061806	10.0210493643291
12367	11.3694337661389	11.6012833090853	10.958443965475	11.0204938673627
12368	8.49984588708321	8.9316239677501	8.40087943628218	9.04685116515398
12369	10.1655351413779	10.2183210513583	10.1228279948077	10.0320457269308
12370	9.73758536904636	9.80992886572143	8.82908844400488	9.89026427702111
12371	9.18753765668049	9.00940876140912	8.98006815532468	9.30759928864642
12372	9.2278565730605	9.4214337119785	9.89648378054729	9.78577938749846
12373	10.1977081579558	9.81634370528486	10.173802039558	9.78348939488926
12380	9.25432003495589	9.50600998525763	10.2881739681123	9.94734471695814
12385	12.5926906153534	12.5155520135961	12.8107824809412	12.951239174632
12386	9.75705659243867	9.50521609609692	9.83920378809694	9.87159726561385
12387	14.1082630753043	13.7674499682705	13.7877189468116	14.0259008606795
12388	12.2153206446458	11.8476837877168	12.3076135180219	12.2459388785276
12389	10.9683788013705	11.0593444608244	11.1568731179496	11.3011817858153
12391	7.4966540825935	7.56909609526214	8.59954096564405	8.95623093654988
