Gene	GSM24796	GSM24795	GSM24794	GSM24802	GSM24801	GSM24800
Gene	2.0	2.0	2.0	10.5	10.5	10.5
11287	7.60659028037053	8.12308675098106	6.08746284125034	8.00674683244059	8.07521171134824	8.45327063401062
11298	7.97899639608894	7.60139939053183	8.17990909001493	8.57705110973515	8.66106547980695	8.31922050252387
11302	8.2278565730605	8.70597790168252	9.08161658331465	9.13852780142227	9.17417668445276	8.93191939010004
11303	10.2462655589627	10.5173413164915	10.0322294395302	10.7936845855838	10.4778594336569	10.4461528220093
11304	8.32237886665822	8.76487159073609	7.95361446119936	8.55995061271308	7.60436789989375	3.82781902461732
11305	9.52022578974751	7.7983097824546	9.52982094652869	9.35799178363106	9.56833618213375	9.48924587583396
11306	10.859146495426	10.5500733705551	10.5067042800898	10.7224375619302	10.7135869946595	10.8334699284971
11307	9.86635165707678	9.76071994746562	9.53040633709907	9.21529030565123	10.0764147927585	9.76785339346664
11308	9.47466925361055	9.25838936653772	9.43269847963059	9.7099453802325	9.76188361236552	9.74676622493811
11350	10.7252810400781	10.7198166030181	10.9944948706162	10.7834893948893	10.6109325504298	10.7825068556634
11354	9.48220292629595	9.8705188454359	9.58496250072116	9.26912667914942	8.73843008775478	9.01625115501275
11363	14.3210085064481	14.9690874279339	14.2591032641466	14.0877321611752	14.2256593382912	14.2656956171705
11364	15.1080792630968	15.5915720172478	14.9765283240868	15.3086909854528	15.2885597140058	15.0842519927297
11370	15.1853129498028	15.4682803819643	15.0398615072441	14.9681267613563	14.9033311295999	14.7601845542247
11409	12.7382611835761	13.1172372457472	12.7154687135169	12.7897577750942	12.5543490220634	12.5822125618814
11416	8.27798474729977	8.04494049127973	8.29645740737124	8.62899225714273	8.86573327085176	7.97899639608894
11418	6.5713734359732	6.04875931191986	6.40599235967584	6.28169825009883	6.93191939010004	6.12308675098106
11421	9.95121184974102	10.1153688378202	9.67939212761354	9.97441458980553	9.66631278130485	9.55391722826337
11423	8.22448410023199	7.10433665981474	6.50937914891469	6.24982454861618	5.92362461136832	6.95884267524324
11425	4.85299758761332	5.0574502721839	8.27751988664136	7.18189764310839	4.96347412397489	5.56071495447448
11426	12.4732364423131	12.2886786615585	12.4312755939138	12.0665937763123	12.3220126253235	12.4087808441801
11428	10.8695938432408	10.6323136625861	10.9965794095909	11.0015489382631	11.0081834831556	11.2806547931989
11429	15.2723527655994	15.90200643204	15.1654978487679	15.1707094570661	15.1516448847893	15.0895146197003
11430	12.8464110431442	13.4033183240145	13.0277764383963	12.9385596385595	13.0930708797633	13.0280182709099
11431	10.0332394408729	10.3970684810247	10.3183356733842	10.1525806194039	9.973960389658	10.1495354409714
11432	9.796526375423	9.74449750574819	10.062810693927	9.78425312970905	9.67824800459908	9.66053078523999
11433	5.32912359629157	7.30651744524982	7.72996056101802	5.44294349584873	6.01122725542325	5.71424551766612
11434	8.98925256516599	8.88935185259465	9.07547914948802	8.92065059456398	8.89330153086056	8.81025028602818
11435	7.61397358738023	8.02347715183043	7.67101024127845	8.07199858075306	7.04984854945056	7.34607044078517
11438	8.72109918870719	8.19229281447077	9.26150730920206	8.99293833616581	8.88828662758067	8.59544398458948
11440	5.1106138055009	7.4483228325075	7.25171909260596	7.69557630622205	5.31288295528436	7.43712784427281
11441	5.8703647195834	8.03287224946323	6.98641093525204	7.97670731184688	6.89845023280787	7.84987419379562
11443	9.08640164588003	7.89784545600551	8.65642486327778	8.06123616574775	8.40471582659663	8.49305484153943
11444	8.71493235178568	8.43295940727611	9.2278565730605	8.74112986873613	8.63662462054365	8.57478272083875
11447	4.6667565918848	4.79701297783614	4.81249822533356	5.43295940727611	4.80219321694183	4.4594316186373
11448	6.97727992349992	7.19179950106508	3.75488750216347	6.70043971814109	6.94719858426206	6.85673675611911
11449	6.3779335046161	6.31469652565629	6.64048596788958	6.20815305455319	6.0260622965862	5.91886323727459
11450	7.24697805961472	8.72655877910498	7.82972273508606	6.22496636500027	6.07681559705083	6.82273014794452
11451	7.27239650903748	8.06339508128851	8.4667902378031	8.02680005934372	6.49185309632967	7.53216108498321
11459	14.4709447921538	14.3115212798261	13.3706193021483	14.6657078695708	14.7763919060022	14.7657626357255
