Gene	GSM5261	GSM5259	GSM5256	GSM5260	GSM5254	GSM5257	GSM5255	GSM5266	GSM5264	GSM5263	GSM5262	GSM5270	GSM5265	GSM5268	GSM5271
Gene	21.0	23.0	24.0	25.0	25.0	26.0	27.0	67.0	68.0	69.0	69.0	71.0	73.0	74.0	75.0
2	12.1060721443725	11.8499132779823	11.6362620888064	12.0211882051569	11.7588061722944	12.3346364277395	12.2175336697593	12.4019194663939	11.6502888708979	11.8275808840835	12.0340423464094	12.0818495578878	11.9038818457362	11.3853771076927	12.1499376036333
9	6.96231765494231	8.09169983413681	8.00506308001346	7.46597446450407	8.04766925139131	7.40087943628218	8.04220656012069	7.74617838097141	7.45779126025604	7.55305325276641	6.97842446544086	6.79181407116183	7.11374216604919	7.41023933077602	7.72041528490633
10	6.20750245925879	8.43879185257826	6.80606622608903	5.32192809488736	6.0639343057541	6.87282875953489	5.6409679104499	5.82273014794452	6.2667865406949	6.15177765473205	5.39231742277876	5.61765111942733	6.24982454861618	5.3327079336406	5.39574832817903
12	8.24697805961472	6.34163000932991	10.0768155970508	7.98641093525204	6.50143914515887	5.64385618977472	8.95971220517869	5.77610398807316	6.11894107272351	8.11322124347957	8.6585685412961	7.22689381357139	7.84235034341381	7.49024921062709	7.59693514238723
13	4.65535182861255	5.44294349584873	5.88752527074159	5.67525138605026	5.69766263347052	3.99095486039699	5.41278152533848	7.30012372456901	5.39231742277876	6.86666075081999	5.18586654531133	4.39231742277876	5.19770815795585	7.77214959078454	5.57288966842058
14	8.92748169038176	9.23768799092536	9.30218194087563	9.5480512380126	9.13416959007684	8.29920801838728	8.8808079483628	8.94895120044142	9.12876767668555	8.87344411251538	8.97842446544086	9.2994369994275	9.21601826548884	9.36282052553426	9.50819093055715
15	7.09381367340273	8.3500551772045	5.3819754785573	5.45285896471381	7.74953426766926	5.95419631038687	7.14669594803066	4.90689059560852	5.44294349584873	4.47248777146274	5.5077946401987	4.62643913669732	6.79571500650173	5.32912359629157	5.79960542245267
16	10.5892766150898	11.0909724859788	10.6914818216089	10.8600782182123	10.8999610665839	10.7948219733312	10.83439203933	10.9626791511082	10.8933773803409	10.82964346395	10.8586804082883	10.7953091508598	10.9135626363209	10.9367115440147	10.7251958172267
18	6.239041550212	7.27550375779601	7.79701297783614	6.29829173062012	7.11408934329569	7.43323767809207	6.40087943628218	7.31379002544369	6.65439734955631	7.01308999944045	7.39203114536124	5.81506301719287	6.52042224852645	6.64769825606912	7.32672908115118
19	9.19434647323874	9.43288983118481	8.81313985089045	8.50514991894313	8.51675059946734	8.68240943054412	8.33106621769768	9.32800166214926	8.82017896241519	9.11070079606687	9.91448479676402	9.58182824999702	8.73978060977326	8.86305053005131	8.97565693317588
20	6.80778423169948	6.38543103719352	7.23521646169403	6.94485844580754	6.84046323386954	6.73018706153515	6.95613411462837	7.27984269352035	6.82188025393414	7.20652601587743	7.3983161634002	7.86769058528508	7.48435299381893	7.25392625406503	7.21367130083438
21	7.60880924267552	5.41953889151378	6.40769264866568	7.38629363515099	6.16992500144231	7.28632672709055	6.03562390973072	6.59693514238723	7.26772305162742	6.66249036391378	7.12205144771389	7.8073549220576	6.83415498140132	6.09803208296053	4.16992500144231
22	9.06689644313624	8.95826269732954	9.14618679149074	9.16465556417991	8.92005505480697	9.34872815423108	9.29989485250684	9.14185169044802	9.55708071910529	8.94807515849108	9.19991768027457	9.25290192045027	8.97727992349992	9.41087529950613	8.67842408259294
23	11.0445307317387	10.928666412305	11.0784177016473	10.5102696708982	10.6570504318004	11.020771642582	10.7454222294608	10.3266541884764	11.0363110055388	10.7856976646083	10.9806394348613	10.8439995418111	10.8467440232449	11.178415874383	11.1164739279094
24	6.0574502721839	6.78267065867701	5.52042224852645	7.08640164588003	7.0703893278914	6.31469652565629	6.95070169008901	7.78659636189081	5.00450139223494	6.77346892790519	5.37155886261196	6.44790974874208	6.49825086752783	5.24031432933371	5.30012372456901
25	9.32530545508968	9.38844787631711	9.28794319229146	8.75120928822302	8.5725107596749	9.52160043972373	9.06447332875342	8.94953493301701	8.99802621579958	8.85704791648716	9.44852933004466	9.17317741512042	8.83289001416474	9.13699111208023	9.02597004970865
26	7.0948694327187	8.28123458464702	8.19918154876397	6.90327934205614	7.01457846492289	7.41869594960205	7.40258575823259	2.94485844580754	6.0639343057541	5.39231742277876	5.86789646399265	5.55151601762801	5.77873424411784	7.23840473932508	6.97384083953315
27	7.70528679027247	5.8801957289431	6.16591193893569	7.7488637145357	7	9.16666523894805	8.21674585819531	8.55343730575441	7.33091687811462	8.40514146313634	8.37373520190066	8.61875255353673	8.68999797141945	5.8801957289431	7.86727873970966
28	7.26803508689216	6.52042224852645	7.32012359804061	6.54483567246599	8.03763846359025	7.56020543829723	6.79181407116183	6.55151601762801	6.9962380812038	6.48810791889315	7.09028888532911	7.03232128705788	7.29523322822194	6.57893871309339	6.75755668893945
29	8.45327063401062	8.46291119976579	7.82527683005487	8.57459352733761	7.88843885074524	8.57780644747015	8.06447332875342	8.69714133444375	8.25785923463963	8.52356195605701	8.85782552392306	8.76752238622854	8.8712892278117	8.79685079526716	8.46127479517703
30	9.23230099741659	9.27600805420833	9.87329029887475	9.61755929528315	10.0141599892011	9.55813367641905	9.67180640620457	9.47593604244639	9.31548924637062	9.3169602873649	9.28690424402748	9.48773956409629	9.22049925263901	9.20774646687728	9.15088964720468
31	5.76155123244448	7.09275714091985	7.02680005934372	5.33628338786443	6.57667329251657	6.69835740595729	6.00562454919388	7.0698525111258	5.95768248616512	6.08214904135387	7.01457846492289	5.8073549220576	6.12101540096137	5.69488019279919	6.4110872267986
32	9.4846215270986	9.86615843985324	9.6365793090582	9.76503740822273	9.67917217441208	9.91964547857282	9.87663205062002	9.54283841653608	9.620082332135	9.23254084696675	9.64939091858251	9.66458061434252	9.37721053038855	9.822212303374	9.62931107974466
33	8.05392588153111	8.52101146439777	8.61231563465125	8.13211410258272	7.91767043436176	7.75221336786514	8.01625115501275	8.42122329922514	8.54785850605842	7.20506011054465	7.58496250072116	8.17941152317403	8.01541505238669	7.89330153086056	7.8589134706793
34	12.2965721209276	11.5163894866248	12.1459003119512	12.3911630196959	12.351187710203	12.8217739819706	12.5890190683223	12.6751631559159	13.0558585849079	12.3726202381462	12.2245142465035	12.3460704407852	12.4306354905245	12.0662237639424	12.0556552643306
35	9.81313985089045	9.62789861587175	9.67719108510793	9.60436789989375	10.1818976431084	9.80041460697155	9.81954046050572	9.97024972143239	9.74634636083315	9.38564673503961	9.80106162796721	9.3983161634002	8.62972089101726	9.89618101138754	9.93707951275725
