Gene	GSM285010	GSM285011	GSM285007	GSM285009	GSM285008	GSM285012	GSM285013	GSM285014	GSM285015	GSM285016
Gene	5.0	5.0	5.0	5.0	5.0	30.0	30.0	30.0	30.0	30.0
11287	3.00260171720476	5.77390668118692	3.81215933189363	2.71922725743342	2.93962716623278	2.94481160429904	4.40531168259745	1.15222236642694	4.19632376464091	3.73495885305097
11298	7.13326553635827	3.62751345678777	5.88086181123665	6.5441437752557	6.57107758489072	6.20488801330842	6.07019394970891	5.02098216056955	6.95727619946535	6.99912058973692
11302	11.2083258196232	10.7730650090668	10.5443076349606	10.9508911990194	10.7539354100924	11.1440973689642	10.7614764364079	10.649759146633	11.0733181690261	10.8539800578045
11303	8.49050595219308	8.43406660697078	8.79538719223738	8.73997295628923	8.69501642542553	9.04963802764515	9.34203094930519	9.22849805597053	9.54226127467176	9.33839990016993
11304	5.94706062141379	3.5456471854871	6.3018820814414	6.5840424893478	5.89750909040551	6.55459806034	6.41240386911239	6.5024213083788	5.72892726763183	6.59663256200884
11305	9.81223186692029	9.7092234214443	9.92469969587959	9.82351213922495	9.81455522987385	9.68985998309153	9.74938677271865	9.64779297778352	9.98195251994082	9.88084008270567
11306	8.75854370398301	8.87680668430265	8.56079302192969	8.93413608097113	8.75778967470823	8.99772972697689	8.92484228733177	8.92660446822181	8.9317572107191	8.77534591332894
11307	9.27783717026892	9.01648378406627	8.76943951888122	8.86973417339984	8.9313979288051	9.18212118390488	9.26661439067519	8.90812837771309	8.96248395442874	8.95758527797501
11308	10.5384888761715	10.6176787784689	10.6735607963755	10.6455681260585	10.6921751727942	10.4907497642361	10.5890023098	10.4611006645375	10.5378270011107	10.4369125269913
11350	7.52751897002128	7.31251721446845	7.56230298051976	7.58454190383194	7.33521585099433	7.61258152659642	7.735491263361	7.85738513853959	7.7527557263798	7.44887695006644
11352	8.53532203985669	8.83952725571978	8.14926580221641	8.84491317123645	8.37765954001769	8.73819339113799	8.44519311911861	8.40540997518882	8.43769903731048	8.53325938054896
11354	4.54108732010321	6.81136827081322	6.28513030071145	6.47813861835999	5.42245504020166	6.27784530482909	5.8977970629074	6.79409089843773	5.57729890409823	6.08232577397991
11363	9.02475391518385	9.00645147602758	9.22745528875233	9.25103225268253	8.91295593212993	9.10748479297565	9.22286021503132	9.1640599116009	9.28534915722751	9.15991307848733
11364	10.9410476063406	10.7923673453758	10.9920106923113	10.6639405189226	10.6805353440052	11.02542336592	11.2687700532376	10.9293989720752	10.8950526367629	10.8603420969748
11370	10.6638249158645	10.2321450738232	10.6248776843931	10.258942851951	10.4562106518561	10.399010832952	10.3394380635501	10.2028217332406	10.5614407042555	10.5352462113319
11409	7.70169459435536	7.60849140086913	7.64709140996413	7.88236793297559	7.56153998899142	7.74516336656178	8.02500663991354	8.06577693162119	7.82135944649783	7.87532546389411
11416	9.4442135861282	9.48104459374646	9.66280186980762	9.72489920245412	9.49652826067901	9.3715871760955	9.44312589403586	9.12230775446594	9.68548117623679	9.46453962422734
11418	9.3870932339978	9.28746767771921	9.21180557441507	9.38408003536163	9.28290076731662	9.04877565655961	9.35219133032951	9.22421396152784	9.12933196469635	8.88018348190435
11419	9.80911374424362	9.6452242978011	9.58995070166464	9.79211188923839	9.58627685823853	9.55179091866219	9.62677494767165	9.51185936972753	9.35376436091499	9.59193555453799
11421	7.88982334393321	8.19921590992431	7.3875844118986	7.47842988393859	7.8513648961433	7.76966596594093	8.03180319047331	6.59467095846453	7.89341985430813	8.09560536772638
11423	9.70231989163483	9.1476984610404	9.79939819822926	9.62355049158646	9.64590516439366	9.70973692803953	9.89610833733344	9.62938030048568	9.84111456560101	9.85325808536518
11425	3.6048541529589	3.63408207819899	2.98639455124057	5.46410297003004	3.98204439115465	2.84127675495953	3.9431242963041	3.12139509485943	5.09792677290968	2.51999975047252
11426	11.1004948032144	10.792554434232	10.9056502465189	11.093516601838	10.8720938380765	11.0895266195059	11.1311913929506	11.046435126738	11.3361941094189	11.2143100128488
11428	9.19445975010909	8.91073965633499	9.05101502749425	9.2367245981032	9.15325696047721	9.06521110436866	9.39294080999604	8.94482497380135	9.14225319192973	9.10840414005526
