Gene	GSM1328768	GSM1328767	GSM1328765	GSM1328766	GSM1328772	GSM1328769	GSM1328771	GSM1328770
Gene	5.25	5.25	5.25	5.25	26.0	26.0	26.0	26.0
24157	10.2927012394457	10.5796317872113	9.50016866395154	9.78719735962534	11.135911249273	11.6818555107581	11.0719985807531	11.3404676914273
24158	10.2446730358756	9.89028936054191	9.8588264651242	9.8490304989718	12.7200400687104	12.3049487554991	12.1927998265112	12.6844922256474
24159	12.0787529171664	12.0536985339674	12.1855862899388	12.1704790552436	13.5284174812788	13.3962702897378	13.3017605314843	13.4323722536964
24161	2.88738050657774	3.13517201620972	3.05337812346379	2.97103443993597	2.69291032182289	2.6880482827084	2.67646093580414	2.66879480414599
24162	9.25130960824876	9.74425025190734	9.10828529457126	9.46015278588095	10.3989093251938	10.1749880814558	10.6098851347691	10.2433346707538
24163	9.76935769167604	9.37150114494387	9.71126086270808	9.39707026419794	-4.11008106249616	6.42638133988124	4.87085786436376	4.02834327141248
24165	9.57966289701601	9.92821263067586	9.21190045887112	9.85302254751922	9.71066869967463	10.2816263917118	10.1093736196638	10.4542118860694
24167	4.27480583116419	5.05110318110106	4.20891790943853	5.38838415695533	6.75365266809634	7.33086311208018	7.14006796981549	7.44928485907746
24170	10.5991271403194	10.5724681262128	10.4287213247311	10.7181860738604	11.6861940970306	11.8550202788992	11.9857619036236	11.7426610133116
24171	5.96062175219408	4.89157958539669	6.05188213216364	5.03738222200308	2.00190310168301	3.63124691465516	0.440962825578271	9.2556187498396
24172	11.1657015724333	11.1682615622177	11.2417567801126	11.2311131545756	7.18836185372113	9.15871066071178	7.13499609790405	9.44551359681366
24174	-2.93754114588892	-3.74965443113661	-3.04090588167682	-2.79009552347792	-2.48339578872444	-2.02147046533802	-2.05877948021687	-2.14047882998959
24175	-3.59974539107851	-4.72305603424923	-1.21759143507263	-5.13149528172588	-1.21759143507263	-5.73088065359474	-6.05886483544129	-5.66429540605963
24176	-3.86646067281074	-4.77960664223376	-4.47453885119985	-6.15908387630075	-2.72672522612137	-2.65463541989113	-2.08295174119358	-2.21197453083807
24177	5.76403956254616	5.69229606847083	5.0808260532048	7.10901102293732	6.63650789526822	1.83336779613595	6.47462910355707	2.14801321835762
24179	3.3689392836615	2.91511939515376	0.255591370827288	2.72258952262418	2.92610571848508	3.91094847447332	2.59960820802217	2.88237502552346
24180	2.90955692365878	-1.11503485876559	4.59671702260158	6.46251863190965	5.57425594450632	5.26807577131706	6.39925570437721	0.776192442575634
24183	1.54464117108429	1.83275636885518	1.2162810172908	1.82696331369173	2.01129346130445	1.22158016151315	1.6085727159038	2.0894557778296
24184	10.5516457851329	10.5620277214837	10.5710889649004	10.5809839730672	9.56151803237865	10.4858846411326	9.79076063646073	9.85777965671727
24185	10.2630344058338	10.2374848474563	9.9754883239229	10.3735829649678	12.6987111771123	12.7926012026554	12.7721733082717	12.9532133941408
24186	9.61215526484829	10.0366084165308	10.5352024622931	12.5538332533482	9.54167454584528	10.9258066113111	9.33368088765592	9.99365101286012
24188	13.6296469059265	13.6090921461323	13.26384795245	13.67155765186	17.7119794644998	17.6135772624456	17.4269649301195	17.4086116969294
24189	14.0831676515936	14.0910344901752	13.4990672892463	13.749581404211	15.0840401740364	14.5803763529463	14.7949615462081	14.6262879734353
24190	6.05346436245648	7.88345891942017	8.14372248168216	8.59144193488489	9.93909872567658	11.3382962656097	10.6670006295214	10.5596877766788
24191	9.26575216045582	9.47524907422673	8.39543345389888	9.41268733222648	6.32606989214514	8.31371521373603	8.97194871617819	8.64956516503295
24192	12.4519824897987	12.5415673509349	12.1865677193868	12.7430703770199	12.1820342554887	12.1824657414531	12.2555435153145	12.5870590365586
24197	4.91905637855768	4.5632344130223	5.43582858412346	5.2961288172666	1.21795963599217	4.08381330249185	0.349059493494251	4.70229460786167
24203	3.91392339586061	2.76679019328329	4.63589366323973	1.59514079282353	4.17318741124059	3.05001752541891	3.98810749330942	3.81790460676815
24205	9.92223873884758	9.83516615722045	9.7174819374079	10.0441065080155	12.0856102157064	11.7381682778482	11.5174504085917	11.7377459036646
24206	10.5315422925524	9.80022610752937	10.5933491019359	10.2845407375007	11.9622688460196	11.79521578791	12.6079486442426	12.0656416433406
24208	6.49800747200441	6.49827959347053	6.83640388251507	7.16016892499119	9.31889976760084	9.29630252960013	9.32332728120496	9.04331032490227
24209	-1.30125344533481	-0.862496476250065	0.327589648453784	-2.98844138775305	0.811383479712752	-1.12433944577566	0.151081421913087	-0.0843360797116383
24210	6.55556464293228	3.04598283190977	3.99648365747301	4.56295062126943	12.040762321472	3.14006285569821	5.44101197697238	4.43158953265689
24211	11.196632861071	11.1716678309941	11.2813852922647	11.393390457444	12.6940030468287	13.1329888456377	12.8445704318577	12.7671581905284
24213	3.51175897789616	4.48647304569329	4.76563286750506	3.07892999959435	4.48662749983957	4.8502818679487	4.22633897235105	5.44486912010011
24214	4.47525256055497	6.70229114429659	3.96853317213742	6.91684204905524	10.0461315475996	8.3485644034766	8.48178732508314	8.03194651239909
24215	5.45256907905401	6.05841174842134	5.62815678996124	5.92000978373206	-0.672479446304245	3.60586171679758	0.359623493571066	2.33077579177068
24218	10.0467229562678	9.97427332497557	9.13294435819631	9.45444221926317	4.00367463944616	5.7101093644264	5.09699760520912	5.24732373313994
24223	10.5399245548179	10.8307290997754	10.3024675721583	10.9213240026936	12.5168892756049	12.8958441060158	13.6279043140683	13.37049670566
24224	-0.863397786364021	-0.27497175239744	-0.128508790538011	-0.52203882356203	1.54974555392434	1.99851506353146	2.5205856818444	1.89510287956429
24230	8.28103052463022	8.48394472748251	7.58204410470254	8.6552140646962	9.29641266661183	9.88870976824511	9.77685163292771	9.77753478459684
24231	8.3113328134901	8.36616482074701	9.34657578323084	8.27313586406691	10.7093164865353	11.345310986084	11.2238177067888	11.7664564407535
24235	4.73908659936297	4.9216267478911	6.48897445421408	3.25510790405862	2.27629118979535	4.00227797437888	0.0379022716612749	5.20702408457793
