Gene	GSM2044636	GSM2044637	GSM2044630	GSM2044631	GSM2044629	GSM2044628	GSM2044632	GSM2044633	GSM2044634	GSM2044635	GSM2044643	GSM2044642	GSM2044646	GSM2044649	GSM2044648	GSM2044641	GSM2044640
25	4.83413879682629	5.20438920648773	4.75183323857726	4.89323599369823	4.68838460467533	4.79229081090707	4.55987721459593	4.52676963842204	4.7504564395975	4.8388559873723	5.24385755420354	4.8841754044167	4.49982356897624	5.12559324724024	5.06692872385003	4.55346433923306	4.63813090651842
27	0.662153838637649	0.76681002667875	2.0301294008875	1.74813916691477	1.86312689120397	1.04702771835802	2.16577154741397	0.756815506387403	2.58510596163072	2.01220512337402	0.698132136233403	1.24633308745149	1.4894727172947	1.48486614322262	1.69918735940163	1.02214761876696	1.15037120410198
29	2.76820966657367	3.69509593106132	4.02979306726944	3.41149015317024	3.80255286339007	3.15768781916926	3.20188359306505	3.77576731995081	3.37905780188	3.69042938800175	3.79000774913258	3.17852662449068	3.44876301656402	4.24007352928876	3.69599121566279	3.17854866726261	2.88633162929608
30	4.173240749367	4.6506958112224	4.28630188405622	4.03007206044617	3.87150471332711	4.46641761715858	4.1811140827243	4.44524698311072	4.23679084657741	3.79007773019147	4.60982291188682	4.57870236942224	4.26601889768714	4.40664193657291	4.35040460045728	4.72388927314283	4.35213158755329
31	1.69791493941821	1.82357492222692	2.24817087810058	2.61262827133138	1.93394673370428	1.81362237060529	2.06618680234236	1.65117341792353	2.23694227116905	2.09145408966585	2.04728523767117	2.33665272765055	2.43885074548615	2.39002909758844	2.72030108698124	1.32601397906142	2.3492222089044
32	0.269751322048375	0.852733984646226	-1.00522913587917	-0.196903597454295	-0.788945429917519	0.074149171380738	-0.175554727581932	0.634314459856448	-0.717605270650752	-1.01734696433263	1.04605794220873	0.753972436500871	-0.335584517316882	0.0459601233751315	0.437302322400696	-0.705690392194296	-0.433385498037078
34	4.20888397361727	4.87528859822269	4.77895496745716	4.65786290837777	4.65260695349097	4.30944543049542	4.73788141477489	4.58378381841028	4.53304622753151	4.83815509064278	5.18572385413014	4.40249707921627	4.66266125547509	4.79435347818858	4.74814990360951	4.42795473727918	4.31812157616083
35	2.77757331424944	2.28013380260687	2.0391032914108	3.21303926651761	1.54994511674202	3.04113081499182	2.80004256792787	3.06972794108493	2.51240642196449	1.01945996255753	2.80905835715334	2.62754847549929	2.77357442277131	2.89174385391231	3.31922628413299	2.80512733083907	3.58190555981294
36	2.63228915769488	2.84869203792104	3.25809223393148	2.85819987018505	2.65450199127847	2.59847716707373	2.48522844296289	2.73983514430244	2.87029369284841	2.9142066754398	3.11974792595264	3.09076198913521	2.88372637547557	3.28164632697791	3.0488395078442	2.7782632547658	2.88133571783372
37	4.97782300740149	4.90109918992988	5.50628933032227	5.19263329964183	5.35871132475249	5.4077208565615	5.5615109680061	4.93145874119571	5.42915429487474	5.69226886455713	5.00427991480525	5.55782675171672	5.06698101707358	5.40356512821934	5.36633664112409	5.43979847750852	5.14930885972536
38	5.78207301543385	6.02872605443019	6.43561192696135	6.22326035347373	6.28274743841353	6.12176971665302	6.05853513478369	6.29338887830211	6.13534401360249	6.3995112152326	6.16267128010726	5.90206634169205	6.04718936371245	6.38502889030738	6.20652015522216	6.03004910008222	6.60818531955614
39	4.39456215782336	4.66393091532905	6.54278271145586	5.8095970848641	5.55589282686783	4.57898096714108	5.71147288060346	4.70059507693402	5.97954980907539	6.08025472681744	4.68436431802263	4.20125745684324	6.05729862960065	5.61015965888807	5.11490835050441	5.37118594396128	6.33839945444582
41	2.01042180548651	1.75474643175147	1.29669233094699	2.01512642875328	1.58872782587662	1.76533105739059	1.37349787927247	2.19792513555211	1.48595743525799	0.151287339183034	1.94992333454007	1.35871132475249	2.05754038365447	2.04639327072366	1.7927637497693	2.29530572856186	2.06788992767941
43	-3.7669974570611	-2.31327627854683	-2.69185817289856	-1.44585323325349	-2.12029423371771	-3.61246099349919	-3.51316743634903	-2.0732171829779	-3.62019452671924	-2.12029423371771	-1.01156761380339	-2.12029423371771	-5.20068983962936	-5.39927961742242	-1.76075350742224	-1.05869232692385	-1.4811909512094
47	5.02907294668221	4.9624194614252	6.35690352582084	6.20719104559823	6.1024618258285	5.16193402518835	6.22182295966914	4.62068903754635	6.14224187276996	6.34280094546537	5.05238111323428	5.48104378622172	6.25598406831464	5.83212037155332	5.87921686269611	5.39086025213706	5.90006857763641
48	5.86928907931581	5.59818652495918	6.27351029495869	6.17063615494251	5.7787473833571	5.51350022034931	5.81487594158649	5.47369600987318	5.81604156537057	6.19115201793431	5.48414135437734	5.67737011127358	5.97337708258769	6.49713649794421	6.15663526612505	5.62306208450962	6.07429990961054
50	5.33074481975078	5.5484766990017	5.99591861884043	5.69471864647235	6.10218569315594	5.25451845979588	5.95076233565518	5.3164426519833	5.87316600547372	6.05684360619195	5.84586134032145	5.33039347019646	5.82507326083753	6.08017583188951	5.59118870229658	5.78098456404248	5.52953050465683
51	2.41785926432059	2.13722151488563	2.64440661718746	2.79720394065581	2.34173816293122	2.78137859959067	2.82017794103781	1.77561739134393	2.62711535101304	2.23094231273594	2.25613809737174	2.45430751994023	2.78980540029737	2.58242232474294	3.04769629485441	2.26626932613495	2.49557365393557
52	4.50287363200523	4.39039144519008	4.7571994821414	4.39239321952706	4.74151708884677	4.03468233199131	4.5264599060061	4.06975947120852	4.53911909766569	4.93504338063011	4.06241792455165	4.30090515579786	4.61452414651718	4.72379717070684	4.47522412916728	4.64989573234781	4.64530294890327
53	4.45470232816369	4.74057682517647	5.6405920090672	4.84401900679978	5.14048419817571	4.30253108886932	4.4657916680319	4.60346611905634	4.78141217420869	5.39668697392887	4.6086436780071	4.29725012117171	4.87035978728423	5.66202600628526	4.79703892535534	5.49255824155043	4.74397267160055
54	-2.1146786663108	-3.24065664934148	-4.15599686656476	-1.12029423371771	-2.33596141426222	-1.37048204026046	-0.265224924898108	-3.41596111969508	0.627485441206526	-2.13047282916243	-3.23065478614076	-1.74579298491348	-0.268639474267723	-1.12029423371771	0.18966644665005	-3.4010966954628	-3.14216228652921
55	-1.23048212972048	-2.83650126771712	-3.35650506012187	-3.91139811705619	-2.57757752345599	-2.61439446938504	-2.24650499632701	-3.0785392944042	-3.14100370490731	-2.03118522440748	-3.32273478690665	-2.84571233327224	-3.31949199819065	-4.48596845884058	-4.21989353062673	-3.57027585446292	-3.29235506313851
59	7.91121070324544	7.37387611548692	7.7150346620851	8.12983680249078	8.53765405584022	6.80248017612432	7.98249424738149	6.63217513539748	7.5190712504578	7.11015023132063	6.60869172328289	6.74526422775975	9.77400810694074	7.74179593729787	7.14294740579729	9.63036287675031	8.83568663641521
60	11.8693432197155	11.5340304665741	12.8927571938548	12.6229760931131	13.0816199117877	11.6420200941298	12.8569390179921	11.6501856348179	12.850350948549	13.1565555732023	11.2885373651894	11.2249422555903	12.7933269355899	12.7758489270568	12.0483199803522	12.9003875906633	12.3434522395648
70	0.189590546624207	0.507779420478424	-0.454156142825883	-1.40674376662941	0.719025688436048	-4.41664189851035	2.86808024768175	2.04129906258177	1.8941542134865	-0.426701100679508	0.00119694022243153	-1.03954760024876	1.52190504194692	1.09960492125095	-0.803040508024943	0.0435964820048536	1.29667471300569
71	10.4993740147685	10.5346181833881	11.4912848481209	11.1821987630931	11.7060510753161	10.2508544530962	11.4810680117674	10.8550540131398	11.3491638564607	11.7883058945745	10.8362826434055	10.2250415596622	11.4223949341551	11.5541328294666	10.8750493324796	11.3074284113432	10.7784125007173
72	6.85542914922502	4.35388078083416	3.04383092119607	4.90442629260151	6.0751475188171	-0.471290669071729	4.48370616051588	1.80168430571628	-0.782258070830343	3.84250623406307	3.93719371117032	1.42789039324871	6.90681845905304	3.86915086554907	2.92208174293626	7.82813648419411	8.41534460283921
81	7.33473809124256	7.40422193083879	8.77710405034626	7.84973035487011	8.88370328506274	6.56092736956791	8.22984264051565	7.39105451201391	8.7149907176105	8.91685279484895	7.55563212610025	7.04500604200744	8.18780238112769	8.75733666783599	7.46454575033394	8.52436148932734	8.18462743586396
86	4.3513279719219	4.43117831650029	4.83170499905837	4.8026895427542	5.54498760842704	4.147974157187	5.24718509381665	4.40793052929529	5.31438475384677	5.69166815514027	4.09186905530185	4.41104992985246	4.6807997376834	4.58438831407267	4.6286336341647	4.14813283661413	4.2821432287815
87	5.73189029303693	5.69507031151003	6.91358704876723	6.50120616135346	7.05848586448348	5.384646890795	6.8310176410847	5.57781681802272	6.88742754433859	7.13683841236794	5.81548747807418	5.67053152878941	7.04933703700037	6.71952199682559	6.2024657191859	6.53661639475102	6.54434148667432
90	5.75529620786115	5.68242722269779	5.30484320308516	6.20928374151091	5.50512238835307	6.07351392792876	5.7454524831317	5.22641219278879	5.83004992024233	5.53177444390728	5.78174525504279	6.27289474068796	5.96009231495024	5.75880150956843	6.25884300474943	5.01214849666565	5.58372064753082
91	2.30095102305492	2.38078485047513	2.2868914949491	2.6518209234237	2.58797698629675	2.34092311128362	2.32542671284111	2.13594081276988	2.46421343274661	2.40578819337749	2.44658179221745	2.34074170463445	2.18921241012374	2.57430863079587	2.65513769845834	1.98576817840101	2.44065193743123
92	2.64666958551275	1.58978745181984	1.06927596222072	2.93616866292979	1.14519484597275	4.05666155663706	2.25815104333887	2.0877683207976	2.11005582769255	1.34470921412994	1.88094407065408	4.35467077691609	3.21832240770653	1.38153256893404	4.09926995274501	1.00051927675051	0.552308205726189
93	-1.41524141458831	-0.335191338496611	-1.21078324152357	-1.12624033783902	-0.480347394084973	-0.665733795202654	-0.897339181430306	-0.325094676399381	-0.918914025542414	-0.451040647196547	0.0870554345433757	-0.325720148620552	-1.36006402884972	-0.278125164427779	-0.794217148794581	-1.07910001877952	-1.19545405871719
94	2.39560028156709	-0.655594149594146	-0.418463636923384	3.09579617473947	0.226498048652789	2.98868468677217	2.4265693660529	2.12820430227023	3.24025249822128	1.81356368052877	0.159021369334561	3.32485955631389	1.95580192732248	0.661229698196187	3.99038765180274	1.35497396409667	-0.221281733358339
95	4.12846663280854	4.30297699797526	4.40486907021757	4.39802879303057	3.77835578266737	4.20298967085935	4.6893383028936	3.98101235834619	4.01841162874226	4.31988523574056	4.00507655783333	3.99225179545287	4.11840956485638	4.25593121141703	4.29451047499263	4.2976243068903	4.23485382728
97	4.65743993457491	4.24414116953626	4.58028419843155	4.56961868316563	4.88599403192449	5.63010546130736	4.63419246415345	4.47881652904942	4.93800343645877	4.88332266760226	4.11378383173029	4.89451221906405	4.43736092100771	3.26343710199232	4.32974791128069	4.25041591340745	5.20704947170968
98	3.40578819027093	2.81751070244398	3.29494270044482	3.09559872225128	2.76864167925349	3.3421991478711	2.05918566098328	2.65943368465916	3.32095539059162	2.55074801648249	3.08326784066167	3.8963687357515	3.17782532921924	3.10749538555827	3.34221337345832	3.5432607767418	3.63926689866677
100	5.06922095893084	3.64882204605083	2.06428275323569	5.08801011290765	1.88428141153194	5.82225851859707	5.83195575651697	4.36538459503238	3.87625171186282	2.29638985976261	3.28915426148311	5.19759022166077	4.1998293643229	3.03092928018572	5.37972838394572	2.85626864451849	4.40018267684189
102	6.26119605310542	5.27802936604404	6.44801881434755	6.72556394384865	6.15303312550345	5.79881522047013	6.6372595566111	5.00560209462161	7.12565110166152	6.1957786886769	5.383075243983	6.57489622503148	6.42333613287239	6.29644822989268	7.08833243936366	5.39475763450104	6.46230594637785
103	3.60864012998483	3.85512985193613	4.03412655758004	4.02349600321818	4.64782280874934	3.60201051209825	3.81887588859944	3.47335150522272	4.0708746530191	4.3237402699292	4.03509672390814	3.7998097681932	4.15716723157702	4.25987015878958	4.25889989966218	3.29708042164264	3.732904458773
104	1.20835360982707	2.16171465605996	3.17507157535575	1.2948981117458	1.79724229751412	0.453571660060673	0.694590510659756	1.65239532212409	1.0185582158359	3.48828533858028	1.96781539994338	1.12313863463302	2.24378584843284	4.22206834532904	1.24443938897248	3.25958183599116	0.989824457767929
105	-4.32192809488736	-4.34754269198688	-2.79309676429382	-4.17458492211112	-5.03513682270446	-4.6312124337252	-5.56099013151439	-4.32192809488736	-4.00196571212839	-4.24027487216392	-5.89729403711863	-4.43294059465543	-4.74921689524459	-4.27091244726378	-5.6752714107964	-4.05832634057537	-5.81114437210739
107	-1.0923955431682	-2.51366662083342	-1.55681348854494	0.389467691904615	-1.71552377057166	1.96953548900333	0.546373452617985	-2.59799389186604	0.952005474379523	-1.62942947801885	-2.24060210355885	1.09231570383132	-0.929984447238825	-2.39964650409062	1.07744127040789	-3.83790755005722	-3.08400955882974
108	-1.92082194280885	3.23773196174568	2.57748925378772	-2.10149907422181	1.09447931407621	-1.67830275478765	-2.30818714939709	3.65156838492559	-3.69660710037907	2.06606507356298	3.50215235446637	-2.98602185680188	-5.34026830081219	2.84598173797989	-1.89613581629199	1.88300294465477	-1.54188261920197
109	4.43960984076735	4.83617157423136	4.14435641781155	4.87470845428534	3.90490793267866	5.14392396382672	4.34626195980498	4.2161133584463	4.32936761362098	4.40416742163711	4.66316811470095	4.5240448644362	4.09125130203192	4.88388469978015	5.68885454065101	4.20897758773967	3.58753301551569
111	-3.06240852510669	0.601183044344034	-2.53635243482346	-0.217591435072627	-0.782099284264309	-0.217591435072627	-2.81954656943047	0.669942903491129	-3.92631245963222	-1.77161349024939	2.65466466735122	-2.38404138148072	-2.46387546426732	0.815632807637924	-2.62672709129533	0.74569341416781	-13.6900048271226
112	2.53905207875271	3.4643415327611	4.38030693849645	2.89711842070126	4.37041540482148	2.99537597347455	3.04003497312062	3.09361763944083	3.28039070213697	4.28450673023346	3.92601840126082	3.54370620956613	2.85019934199064	4.42272413320481	3.35803047776732	4.06477940415905	3.57178600899514
113	3.37969026741642	3.13188740861063	3.17462692883194	4.06717403367326	3.38007831592205	3.67219901911577	4.00952633339464	3.05581689297033	4.36271534344683	3.30579983816849	3.07508589129994	4.48151207469468	4.0983100645652	3.71568474659211	4.51946013109106	2.60276328849505	3.03251877617683
115	3.30450666115034	3.85133928282125	4.44010174038751	4.10378296129195	3.75939022606508	3.74618375662992	4.06840425716108	3.69407785357268	4.11732102370299	3.98106717511162	3.90187091226116	4.08538216343083	4.23696706074538	4.75783400107343	4.24412594328373	3.88670621136873	3.8631653709873
118	4.45623496938999	4.74150990256951	5.1852353272498	5.04876138225113	5.11935164267026	4.63730936842514	5.02890536615815	4.67181532076417	5.40120942570129	5.19924202385883	4.79088067892352	4.85967838407539	4.99869106232362	5.31311176944088	5.10836334683646	4.68010360311294	4.90872385315083
120	4.59745489589002	5.88060635279062	5.68122547842446	4.62258524947076	5.63988649587775	4.77280061455373	4.1881257903311	5.61671252371432	4.21030313563726	5.88898160869085	6.18129220019539	4.60348392281622	4.47222117318042	6.21252731799494	5.18974300148526	5.39728364419456	3.42133686981365
123	6.21394406849503	5.97332656540222	5.95801439551386	6.66786374778669	6.01220661352054	6.68778857283835	7.21187856301206	6.08075784702228	6.69917680737624	6.4699608434337	5.82607810474411	6.6416110529395	6.06336487875843	6.18077245872586	6.73146838466289	5.75032511970838	7.22007839008945
125	3.62140722286775	-3.20821426218868	4.02144419261222	3.32892260984868	-0.53477358072497	7.96876469732103	2.51446316313872	3.94768485654573	3.99157173014985	1.62682691838533	1.21741065405784	6.34854050316352	2.42756326671516	1.34139944432583	4.06785379731181	3.70083917838355	4.62245015334491
126	-2.10019328014272	-1.47393118833241	-2.1499207041942	-1.50180633071915	-1.60231968611699	-0.621253125659554	-2.81443280532976	-0.973358557321095	-1.9214174893321	-3.12932990529574	-1.22950075052647	-0.151858831153956	-3.07485126295654	-1.47393118833241	-2.96346431368196	-2.38955694376239	-0.799483091608187
127	-0.140615597177408	-1.965209575342	0.209103957170046	-0.976716255456749	-0.546538259628432	-0.263944167574609	-0.226945530607135	-1.80788160187244	-1.20655852872906	-0.0680658640014366	-0.672979533464535	0.142910044682944	0.107045040627628	0.130166500136495	0.297614036420879	-1.02624033012754	0.394931140730845
128	7.7384098202974	7.19420527512194	7.12442119575764	7.89512687912691	6.86046625851717	8.26267744493477	7.57248802198523	7.51987995730618	7.6724819171383	7.03063403387771	7.19685290130805	8.31586507025002	7.78289995165571	6.95914417163992	8.05910647087983	7.15410924262952	8.8849153375845
130	-2.02855172454594	-1.51457317282976	-1.51457317282976	-1.43114679024317	-2.87869277300717	-1.86852114189715	-2.76225029736366	-0.892432639248634	-2.86957515031716	-1.51457317282976	-1.90433208192069	-2.45305962148012	-1.81782640327499	-2.03712971476191	-0.162684820249231	-1.51457317282976	0.0336520524899971
132	3.53456383457082	3.89922881195824	3.99364870153526	3.82212099474006	3.96560299383108	3.5769973549012	4.00379470310495	3.82283216955536	4.30411064324631	3.94923951602156	3.63020900584971	3.48261039513304	4.04909430371579	4.10780669429079	3.97910038684677	3.99562950470486	3.5621148303953
133	9.88511216183336	7.50160633522729	7.35549205516071	10.1228668111924	6.3806169066985	10.0940380869114	9.1053664142268	7.66182796784973	9.01560461145512	6.62280153311207	7.73010326048829	10.0492904179495	9.6476832678862	7.28114183367197	9.79433625598133	7.0049619923508	9.9966429583729
134	0.797087705428069	-0.0297809766142315	-1.47488528547076	-0.0354180157737685	-0.448801964020859	-0.509873527982835	0.71269261713874	2.82489816833397	0.342725401200669	-0.055760734370892	1.64087538996563	-1.43969199182099	-4.09539983605063	0.440516401116466	0.071240953555559	0.345055675179296	-1.16146285320934
135	-2.42128344282828	-1.33153227369816	-0.888608058927741	-2.0100355856897	1.22056522501493	-1.26800004185077	0.886300409732861	-1.99185162975051	0.385718167057625	0.427831408699692	-0.133561987829012	-2.06015058333719	-3.97859987175318	0.248899107076326	-0.974857779399106	0.0731895589121136	-0.136061549576028
136	3.58452962727463	3.41939056944617	3.12666070096648	2.39004304277486	3.97192975367594	2.36154660520175	2.15929333589033	3.22211673719547	2.74849343565894	3.7254794193768	3.55688306036688	2.69826960518587	2.73357127092638	2.64098641383477	2.67843704108429	3.08592597705443	2.58011653373075
141	1.58552984919935	1.3605946398321	1.73341508438937	1.39084924902502	1.55288853952128	0.646743305709801	1.81027445394049	1.65790062704564	1.29575828345838	1.01519067146647	1.24315112871702	0.600269753509005	2.58768902081886	2.57146081422545	2.21116798367419	1.0792108324309	1.64902676537674
142	4.86154353202575	5.20882936257385	5.75012141622976	5.61893457632981	5.98147823447585	4.80112243302316	5.81536536209002	5.00850033483783	6.04754056990443	6.38054591427513	5.55063906013173	5.03555353264634	5.48850858211242	5.70636754254904	5.58709791160194	5.15674446545538	4.92003122810252
143	4.91890615979432	5.16919545452063	4.7628537237029	5.07074995657491	4.93436080666992	4.79713233256053	5.16017396833022	5.08701298972768	5.74626170142751	5.11821019891193	5.38795182426415	5.03020804895652	5.0261006695501	5.4643872800099	5.44559760178952	4.42168111811784	4.84883322685297
146	-0.480933201239789	-4.1988526040091	1.31034012061215	1.99573052489334	-4.29905041256312	0.841997264248825	2.39391586744979	1.31034012061215	2.66249036391378	1.31034012061215	-3.19375349341984	0.818433394878816	2.13115483249368	-4.20343015327594	-0.771943561594237	1.31034012061215	3.16426656980687
147	-1.48057081823784	0.525467563465141	1.92851055847959	-3.80376160780824	0.426318435379334	-1.32623374471854	-1.96415653582873	0.213005038545048	-1.65613968305427	0.697400200331637	1.07218813982149	0.27500704749987	-1.18794050280775	2.00827532407651	-2.35432416169769	1.73846954092189	-0.51706087387855
148	-2.39592867633114	-3.84617702748714	-3.23772773321271	-3.65180566025257	-2.44591218814766	-2.03405986652543	-3.51506294787302	-2.44645468624159	-3.41379154893659	-2.19740143752984	-3.70968507052511	-1.00049925886091	-2.12785995935103	-1.943388727765	-2.03387080241624	-2.39592867633114	-1.85608419692856
150	-0.939681401318286	0.526068811667588	-4.69694570563681	-1.84246469279845	-4.87743064213505	2.19719545805573	-1.22477916943025	-2.95024657356362	0.585933588485817	-4.6694370108869	-3.77213079980401	3.47268271708035	-2.29511387418944	0.526068811667588	0.956004595466596	-2.35103027708894	-0.0195841827075347
152	0.328549275009742	0.539630324684666	0.133971157721684	1.78117923420206	0.83745889932575	1.27778245834973	1.3800478301746	1.50896100765442	-1.4263889219872	0.923712073589434	-0.893734773544964	-2.21408625705636	2.28674514963265	0.609537501577423	0.194011384308166	1.08544505236261	1.7451942980788
153	-2.05889368905357	-2.30961687692735	-0.910461172242593	-2.9260536649096	-4.378020267298	-2.05889368905357	-2.92685432434655	-2.40471786891324	-1.82533792046641	-3.18279917632366	-0.7619077574216	-2.05889368905357	-2.25479193088523	-1.83034176150232	-2.68031733093628	-1.30015346242703	-2.95688511260545
154	-0.838218065403276	1.13088475554934	3.28305500623638	-0.837269191918981	3.76218933427533	1.6959938131099	-2.39010890526891	-0.629105905975958	1.45702161764462	3.79498763214995	1.51631273521647	-2.28187031977708	0.845164843376477	2.30773160504003	-1.3478650721775	1.23467298676648	0.22652086048283
156	3.67334158663292	4.01519424042221	4.3968239514355	4.13530501837777	4.65632474713704	3.62695304177067	4.01451598025787	3.89474017089988	4.26835204561889	4.72910134782521	4.10164167267387	3.84640305067735	4.43514850474009	4.44702369830939	4.12513032832901	4.09745067555776	3.85900544227535
157	-1.50610267519242	-2.22204717763584	-2.76250480826506	-1.59323695708539	-0.751640046586657	-1.88811401042934	-2.09407614153819	-2.60410364039973	-1.16449303401465	-2.20447241318576	-1.75516651029447	-1.01910897683518	-2.29215719748084	-1.51080647726101	-0.721066063456812	-2.58926815055233	-1.14758879487912
158	4.75868560267976	5.11273161317919	5.48011111648111	5.17860071873679	5.47137998033279	4.64077708044944	5.12543950850441	5.16440777844291	5.26632049366537	5.73878269594226	5.29228868283568	4.75195719314578	4.95865154028134	5.48339564198611	5.17536291757214	5.08297481443572	5.07859574580881
159	5.0894515404602	5.93759627676828	6.28861695423412	5.21416755699702	6.07086585379558	4.84256154605109	5.32211923931724	5.51652264929834	5.45644148759771	6.26195385851004	5.8143555900806	5.10292262919886	5.33303724578944	6.2824490720311	5.13509155215538	5.75707126440424	5.02668056738277
160	5.93552103746918	6.28628421270892	6.75197245247521	6.3861332309696	6.62202106116316	6.24529599303107	6.39303515674677	6.01091184110033	6.37136370225713	6.54448229509668	6.26133523331595	5.9994273167563	6.2532159166031	6.61121960333138	6.29673453972284	6.46129608034903	6.1897336464651
161	3.4899603217414	3.98232601700232	3.89584304596458	3.81700972588295	4.02698901346692	3.67268274106446	3.89277617893059	3.95215787866031	4.00191255685736	3.93285016569879	4.0917675249847	4.04204016991423	3.66612200731703	4.355485007551	3.8470703788476	3.96711141516338	3.55770048710578
162	3.12540892411398	2.99638603461229	4.43881580028566	4.1259035677316	4.20602660263281	3.00627468203695	4.36429927485249	2.82171735707165	4.39051670914308	4.64857760993196	3.17673046788641	3.04103529070083	3.88401711201318	3.93646786762029	3.80219631950847	3.51005805351162	3.81379555397617
163	4.87049048751511	5.26834455920786	6.20666178106033	5.69241603858614	6.32411572516693	4.91475345825102	5.62810136665014	5.11702173869946	5.87158001723528	6.27588797006877	5.47253001191538	5.18764503675107	5.65438684677457	6.09705345645221	5.74978229335778	5.47591983457508	5.40281254707346
164	3.10453627473689	3.14691747685153	4.3858313467817	3.90511787742644	4.20823748031384	3.15733621368644	3.95661475216331	3.06555163258674	4.21605125763313	4.41904802203884	3.44275643084723	3.55683525046529	4.06587729252097	4.13283591230264	3.92330608998908	3.41533885581319	3.5643470704078
166	6.22905591417586	6.13772551229921	6.11232134083096	6.30939328374456	5.84428680163714	6.28765334710783	5.96476842366992	6.43541751890547	6.35523021333944	5.62870526869729	6.2778600553812	6.16357011386532	6.15060916005834	6.30799268107758	6.24746577714875	6.29979010854104	6.31629281678329
