Gene	GSM506981	GSM506977	GSM506976	GSM506975	GSM506974	GSM506979	GSM506978	GSM506980	GSM506992	GSM506993	GSM506994	GSM506991	GSM506990	GSM506995	GSM506996
Gene	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	17.0	17.0	17.0	17.0	17.0	17.0	17.0
22933	5.44467700454905	5.03223311354356	3.2590781056296	6.57064507799186	5.93725492721648	5.48968100748689	5.90095131483862	4.91990732289565	6.89513293955938	5.52993960487734	5.57447697179075	5.85732417064791	5.92505471355115	5.36337085341623	5.86337107038682
24152	1.97580624815869	4.31110344172338	4.48220292629596	4.68574957008042	5.04625530644878	4.70907553900667	4.40684955579444	4.4127341120463	3.97234342440437	3.76898883306782	3.82409572855238	4.7071603163862	4.40387439938752	4.73004754142242	4.51898827044407
24153	9.05543971322939	8.72112653811697	8.96000482904317	9.00799434752824	8.75979166752246	8.97752035263819	9.01121886763701	8.84048841157377	9.32839892660537	9.04932309501222	8.91912552162054	9.07764624335567	9.12175883990247	8.91846673973589	9.11989563415357
24157	8.98272553925577	8.90938010099537	8.70527642108063	8.78059553857291	8.81883139230719	8.92132325876971	8.76843909016677	8.95367556639149	8.94978294785954	8.99766782536554	8.92910155326485	8.87005025177868	8.96018732674703	9.00167841049809	8.93172146381335
24158	9.52007646318124	9.45790409461944	9.42197433201667	9.37619920474124	9.25315019113615	9.87643406595861	9.5975330364378	9.35417002602486	9.59872063899775	9.48783400583675	9.38972597437025	9.46607034178607	9.57808959719613	9.47427581602931	9.50131373989135
24159	11.810933066506	11.8194845781414	11.7562310540295	11.9267629787399	11.8362752653632	11.7031292577379	11.8031785926918	11.8034773031974	11.910781372422	11.9152818658677	11.8428963582968	11.7899981668866	11.7813638120843	11.8156794902481	11.7717081681327
24161	10.6351421968748	10.6239729126579	10.6437975790982	10.5329451570709	10.4947656007053	10.5920645409306	10.6721159072795	10.5848169089146	10.554838232191	10.5307184483074	10.4868601554041	10.4667494600917	10.4409470087685	10.6269136293972	10.6094742663943
24162	10.0372998489694	9.84569703147156	9.76857307209212	9.86332212650198	9.91381840798782	9.9037387738939	9.7582098872283	9.9147962042969	9.83960535582393	9.78221196336343	9.85822194238883	9.85403306098174	9.95645747445695	9.9354921609327	9.84743950783759
24163	1.10866495588839	0.872214129170514	3.8238512419538	3.2955041061378	2.2708129683664	3.03857665145232	4.70060062515293	3.80369201362272	0.994290070038016	2.03160692658546	2.0437854359735	1.58998874071786	3.15930786947689	0.904595848247538	3.18659563546759
24165	5.51749617560298	2.92112589707752	5.17277951329303	4.61661647426703	5.16479432169273	6.41309136670351	4.13177878036353	5.12314884555755	5.66852196077787	4.81379657988207	4.90587073071824	4.54310608039436	5.6845438588917	5.69193051661449	4.39211817970601
24166	8.02063276165771	8.22164245976198	8.11205134744759	8.13246297096141	8.18364034344247	8.20406978174748	8.10495695870475	8.05753421033187	7.7118121820721	7.48668219838467	8.3051041333048	8.07821486677679	7.98788047257301	7.73810070628804	7.68427208424065
24167	8.76785777880278	9.16405852841511	9.17859402153025	9.27484664727901	9.14953146111754	8.80868839598207	8.9720873359913	8.99289940127967	9.13426355861019	9.22814287005142	9.08659298402363	9.18288623848263	9.27902955588815	9.09577544982622	8.98638775295896
24170	11.1298567605591	11.0905832040905	11.1225009252951	11.0941591896997	11.0838934609789	11.0537412916177	11.1411929545197	11.1178541012098	11.0558535022427	11.0561296344455	11.1376632949154	11.027577068827	11.0927369932523	11.1010269084879	11.1947783962096
24171	3.06075817696224	4.29905412270833	2.0005300930289	3.08609927457258	4.36359162661672	1.98046042019191	2.21914373300557	2.22687532230149	4.13745434012609	3.19654409791182	2.07414574532883	1.59857006490879	2.50728469214416	4.38087487414158	2.28441641044294
24172	4.8747059955519	3.50243817600651	4.640800212703	4.53559421198895	4.1852615963441	5.62184821665291	4.0356107142889	4.56685472105382	4.50367820196756	4.45723968095574	4.47871656129216	4.32192701286568	3.8386361744014	4.13416548202318	4.37257605695741
24173	6.54352372246971	6.35056973361687	6.62800218277905	6.5552179750881	6.85723458049979	6.61749244362991	6.63093688975595	6.83760270549657	6.80255513803915	6.31675216958909	6.3352134685452	6.75784999822417	7.19659720893476	6.81057163474115	6.13209558989168
24174	3.71756383591548	4.59084689873983	4.24363684132768	5.1533931365088	5.14486499731237	4.09136556401244	4.19051135537379	4.7677102311228	5.83174975021737	4.30225835849716	3.92764176366178	4.93724189940371	3.93144542454545	5.53473718858969	2.96585137803932
24175	8.16122763947723	7.77278302317885	8.12580605743221	7.84204857171561	7.88918755489678	7.83820174362857	7.63302426879042	8.18027220547985	7.8849275445205	8.07369707636521	8.17647736732414	7.87854143763135	8.01438877096984	8.13755987792431	8.2864838345877
24176	6.04749258403911	5.31161573080054	5.59693812315903	5.56261488152493	5.47808197655707	5.77981126452777	5.39305575627807	5.48108900691133	5.71150316633088	5.79557215833676	5.99803298767514	5.64789584571483	5.77294133783134	5.95908851550879	5.72188391075331
