Gene	GSM848134	GSM848135	GSM848132	GSM848133	GSM848131	GSM848140	GSM848138	GSM848139	GSM848136	GSM848137
Gene	2.0	2.0	2.0	2.0	2.0	12.0	12.0	12.0	12.0	12.0
11287	2.32354012698495	0.111712424241519	1.65964603659009	3.15519386951601	4.19882414417383	2.35189117866522	2.2314170474735	2.14702334258401	2.42238641345384	1.28966333782544
11298	4.55155293046173	3.88016633587544	5.33546539075086	5.71459996490301	6.45147984027916	5.74023949941705	5.53336711339346	3.99288623397132	3.70708299177171	1.52711538774248
11302	5.87898767039785	4.32160345197947	5.81589815479328	6.35615789897524	5.67329635363874	5.81258807009186	4.43239156832604	5.20773670736488	5.59820439399151	5.47257550025053
11303	8.37640847276284	8.37171269251392	6.20693223150505	8.4025544938169	6.67493232036044	8.0713536289519	7.90435242690315	7.7914096128164	7.28244854690129	8.06243294586362
11304	3.30698982091382	2.53899002142762	3.01209484826004	1.5327009618728	1.47123949533824	1.86089527854741	1.69596709628769	1.83244043071852	2.30366386688233	2.59716643197685
11305	6.61012569236025	2.09298541745877	6.75750335357129	7.29204549249286	6.41312861091188	3.51427378254596	3.9145166879847	2.91545971159312	2.96945628709238	3.92569566130889
11306	10.1041895169886	10.0334947215216	7.41178919018634	10.020287353124	8.20846848764836	9.88544720987963	9.88905640756551	9.46687267322273	9.70063963546471	9.84412564097516
11307	7.29562201765991	7.12490708219868	6.45362786775169	7.48916557889839	7.16154510238052	7.38256350776081	6.69481056297988	6.80104222155881	6.08302397549559	6.41149573476801
11308	8.34786723688298	8.55438745504334	6.93521067282353	8.63669439744802	7.22788376168683	8.53318457936931	8.30048595482861	8.88994347354413	8.72031130313823	8.63999199948606
11350	8.57088790484552	8.73457414954252	8.93372605807713	8.84483127891195	9.14438803082478	8.28222201278784	7.9575722196594	8.69916292309304	8.97462968734451	8.37451788104629
11354	5.06052733724785	3.64147666708165	3.33669756757599	5.4193029174199	5.99713656647427	3.44149675911506	4.8624761882084	5.48267729163615	5.35097806529918	5.66192342861882
11363	12.5826915927026	12.3309165980884	12.358172282356	12.3749020537311	12.1777196648918	12.4562313315417	12.2682580093815	12.095208794198	12.1390263134802	12.1191935709105
11364	13.5463036633259	13.6304264043299	13.0420611749995	13.5163279242818	12.8129794712515	13.483160774004	13.5798108950817	13.1842136461025	13.2716701961762	13.4196047256133
11370	12.8409313099517	12.4519786274975	13.0883162054811	12.3327275110227	12.9199359173495	12.5115080665817	12.4952054680928	12.0425417452747	12.211830512601	12.1871540911718
11409	10.9051312387014	10.6081346694056	10.8746586641164	10.7502715163183	11.2539420073645	10.7907150299546	10.6381281544956	10.4215599449018	10.692781118809	10.5436891990327
11416	7.0116074505268	8.38260241300416	6.92742242873987	7.07804403634318	6.94781808524719	7.62201520236629	7.99484556651429	8.80328516677959	8.5368805023752	8.11992675052581
11418	3.76442047072846	4.5392829085698	1.62560715687351	3.37381522858897	3.12982866467014	4.63141281610807	3.69338659261418	2.99604159008647	4.38061171224939	4.45061742373415
11421	8.45320683296185	6.93644360372521	7.73031388629378	8.80543273229802	8.02102437156099	6.64393337189481	6.4253216620848	6.39734691466148	6.50718889820921	5.80851247794151
11423	8.14039523561925	6.37172263753535	7.93656727465775	8.57410150808939	8.70479244255151	6.78719735962534	6.72849197522901	6.05785313076273	6.74079267227768	6.26298180661825
11425	2.15675255396587	1.90558195876639	2.070506112763	1.90274507234553	4.72019636720087	2.24880501256158	1.88291297924803	1.77321148805249	2.22573765346606	2.6681123152224
11426	9.91199485745395	9.31780037074111	7.5250274287426	9.13359178016021	7.83418343040953	8.73135806812744	8.8060646144985	9.29350383609752	9.24986009421247	8.82710130853483
11428	8.90315127760199	9.6458970607286	10.0747402309025	9.05742184041364	10.0285284045475	9.04173032648693	9.04738297397379	9.35200810306669	9.30186768113499	9.38272020303846
11429	14.1399469841202	13.8676214163135	14.1899442123787	14.0228142511259	14.2899828367228	13.764933774527	13.6998868970404	13.4486525691779	13.5779362313262	13.6903035947742
11430	10.7683290833583	10.8533087755683	11.1712424869539	10.4770701411921	11.0847917821029	11.0141735915706	10.6244157733574	10.707878477835	10.5942359491771	10.7384233319673
11431	9.64348052920508	10.1014103142849	8.855830118989	9.52299015524582	8.60226353531293	10.0784295105623	10.0929078101302	9.70459343418134	9.92694856906241	10.116730339476
11432	8.05374672106993	7.73100216908487	7.89513697983355	8.34747373297234	7.73912351364031	7.65924670916759	7.59124955199772	7.32506914710317	7.66650334070582	7.19213168397556
11433	2.90025434751573	4.41543418587318	3.97072483653238	5.32586488289615	5.00331888657609	1.76563658006589	2.69059588476848	4.36239975116586	4.18560493403075	3.15806714297371
11434	5.93031865874796	4.80162430028602	4.91217559435694	4.54510966064278	4.65310588903159	5.43394758204216	6.08325166937882	4.26428870454766	5.32647622788671	4.51614755611898
11435	8.44414524105848	7.7423902853795	8.76837953865017	8.06612687229882	8.89529050186842	9.46579493245773	8.31607784277383	7.56812333470971	8.08212242311863	9.20831972238472
11438	5.62522080088594	5.48658406128224	4.90285912757143	5.59371678961122	4.16642221712354	5.04966343707936	5.25856414955232	3.39907058028483	4.17306345445491	5.35436223618063
11440	4.44074793461743	2.73033127853422	2.28192965614221	2.26903913272929	2.12858870748659	4.86574217749461	3.14416631721568	3.09948457719671	3.48055143499662	4.47698689626242
11441	2.49571051036202	5.6001359221104	4.80257064691456	3.57299877568438	5.18591014257965	5.21698636814336	3.37190729759515	3.63940583197419	4.7066134319101	1.15630600033525
11443	9.49576110877911	9.51537066129066	9.4334310446996	9.07854846164258	9.3341592956033	9.4936093096735	9.62801166388501	9.77861105792975	10.1536660241788	9.32323944952394
11444	5.54178120050573	3.14445105082939	4.93046769394842	4.22135124430149	6.00814173534966	4.56898669243802	5.49276651397051	5.76943323736125	6.04795274637052	4.3603923715969
11447	4.15877326011128	1.78289078063622	3.55631904781652	3.24394169289077	3.00413820085534	5.47472481295271	2.68013978810637	5.73413513713116	3.06330619774951	2.46567675553637
11448	6.76299984832562	5.3371758685863	6.97534358128223	7.61019805486961	7.43566192765593	6.55622093616515	5.81333228292607	5.36562955437452	4.41053784701197	3.53944421931323
11449	1.13667045477192	2.00285131219528	2.37047399419794	3.74190952477545	2.408633973319	3.63352420945583	2.90316556111847	3.56772309652015	1.39703441485968	3.48577844123523
11450	6.31124334012915	6.15120330315299	7.28261586829782	7.36728369048326	7.5610052981991	7.55812984887523	6.92672295746578	8.78452034140722	7.57127482568663	7.54299314158552
11451	1.92814288518444	1.80138218406245	4.14855996372876	0.7949689234009	3.46089979718753	2.29814507055688	1.29689785770008	0.848165211158809	0.370320540786016	1.17134135309914
11459	14.7271653089418	14.6563857562372	14.4235821100683	14.8414660681542	14.5097317129312	14.5398797360845	14.7513505291555	14.2228024483245	14.296866032789	14.615876731353
11461	11.8644869972406	12.6119446371935	12.5959622201617	12.6199070090787	12.679121580432	12.6075672754447	12.8938977898446	13.0521545072616	12.7564729273369	13.0836438649639
11464	13.5830474991031	13.6637359841313	14.0767237559016	13.9760897102031	14.2234285836777	13.1536074458397	12.5382568448136	12.3536761577516	12.9070465034449	13.385066973935
11465	12.3694910212977	12.0200979452445	12.6742915934854	12.2147956900617	12.6389901680577	11.95323613335	12.2813708018317	12.8751561044395	12.7975561566378	12.4989788139477
11468	6.58364995302883	5.42008822451347	7.18294053728157	6.68855805125058	7.75884946831589	7.0393577651597	5.91743652935653	6.66455394936935	6.22212833244956	6.49152123830513
11470	5.49933248325328	3.12788416139608	3.64963845003625	5.42225655194904	1.73588605447742	4.25635401238449	2.8630662282726	2.75594295503032	2.79721224281374	4.34263296518969
11471	6.10963845621897	5.69194726147176	7.30752870886931	6.94358147044324	7.35786865901992	7.04293976199897	6.95909779167975	6.38200315589452	6.81818590116784	6.83789279712657
11472	14.1046151328429	13.4235492840185	13.6303808977519	13.2754276131172	13.8965783828805	12.8809724380486	12.8676223814848	12.5402588344195	13.1109889148575	12.6082525114459
11474	14.8369133068203	14.5343515227352	14.7108225735446	14.9390465529062	14.8104963250584	14.6942490497546	14.7039306021004	14.2823210659847	14.3190440506722	14.6977929288006
11475	9.88322406030676	9.54423053819602	10.3646125369973	9.56742860648703	10.7831206936062	9.77395216299167	10.0705577800752	9.53076925752246	9.71342475143409	9.81804196040562
11477	8.39685262945446	8.3395895372967	8.75007048586569	8.15471602000157	8.91378151584813	7.37996168136052	8.04844927351829	7.8029489256833	8.05594668159351	8.27225388109996
11479	9.62329112594444	10.0654957062357	9.44065336996215	9.65105886874834	9.63712938487366	10.1604181709268	9.22545349369246	9.78254917595374	9.44822339340037	9.33597635844059
11480	9.40718064748098	9.91893328378373	7.34324790881269	9.41909640842137	7.81294418533815	9.66053969844019	9.96270662111352	9.83764291189462	9.61570319506942	10.0053276995888
11481	8.06849884629981	7.72343569235508	7.53718733274694	8.13889636343532	8.1149707980768	7.55352178369333	7.83715484084354	7.53325185192897	7.99110796849126	7.7683299105085
11482	7.54115858212784	6.76548170512909	7.95786237658356	7.92002527136492	7.97778363382386	7.11509568511297	6.95176261961483	7.10044158189141	7.15471686374234	6.89579943175541
11484	7.83868709735922	8.06474815295697	7.41904161535782	7.59572742319546	7.07333825495173	8.05157874558944	7.9755212830884	7.46476627284845	7.87562649828811	7.48334823608103
11486	6.13947563450191	4.9193210116611	6.86993307957906	5.40300861395196	6.86188094535615	3.64616265715789	5.08465534242289	5.10847009333209	5.97831691715483	5.33403188468688
