Gene	GSM1328782	GSM1328783	GSM1328781	GSM1328784	GSM1328786	GSM1328787	GSM1328785	GSM1328788
Gene	5.25	5.25	5.25	5.25	26.0	26.0	26.0	26.0
24157	10.0972354848831	10.1548733691196	10.1996839992135	9.76523967975096	10.2111339060079	10.4720358430756	10.1831434415623	10.4791048950592
24158	13.2861440392323	13.2886181076663	12.729940386591	13.3055808534075	12.8195833687092	12.7239541886564	13.0447245283601	12.4226753988581
24159	12.7742362682249	12.7365372304876	13.8592678475765	13.98220483077	12.9387865794665	12.9406145860855	13.180626372625	13.0005153239063
24161	2.44232516024271	2.23481704799494	2.83555830267717	2.57797981720527	2.22150360202889	2.65087712169534	2.6044598261454	2.44990819598626
24162	10.3769393216198	10.1044117982247	9.84704011510304	10.4191332871963	9.9704417132306	9.86685003804034	10.4132841374137	10.0866042176058
24163	-3.86600517686221	4.87085786436376	2.22993548116999	4.87085786436376	4.87085786436376	4.87085786436376	3.60977345072035	-1.51766797925262
24165	10.6801616998453	10.1551230676123	11.1993901574962	11.3306060155311	10.215460195804	9.77071674397079	10.6481867855712	9.81725230418484
24167	9.28513978171337	9.27807305389407	5.07862029453904	9.00874794058355	9.45851324773499	8.84990546122967	7.36788647143733	8.10656294044488
24170	12.4046187106676	12.3324114436653	12.526308497353	12.3919685146031	12.4583771335591	12.5242196926807	12.5926310565337	12.5813096588559
24171	2.74201235686391	2.86882403604401	1.95360608085691	3.58425564746601	0.358840705613468	4.61163156094823	1.75217054140268	2.77870831566796
24172	12.0474698856235	11.9152370424174	12.5246616897773	12.0174313249802	12.8511936765015	13.0722012863418	12.6897086610981	13.133342929604
24174	-3.78059465686335	-3.30015559405447	-3.63234981663873	-3.54637433135226	-3.47939893123374	-2.99329840113326	-2.6594719117151	-3.23723879766176
24175	-4.24316935333098	-4.7590629272312	-3.78140975787685	-2.94776219298777	-1.21759143507263	-1.21759143507263	-4.02168954515072	-6.34690744425817
24176	0.404140166263924	0.367866045071468	-0.0665338682884888	-0.0197903976427711	0.153559570688311	0.470417123593307	0.534569644498278	0.506334507188932
24177	7.82004490045266	4.45584425092948	4.61131817696278	4.88274819110123	6.57066253253528	7.93379479666361	3.55770232487494	4.15807387722542
24179	1.94325560216793	2.96199231964708	1.82839192493835	2.14749068765667	-0.823857256291457	0.784428600667789	0.341201299773144	2.0561973708064
