Gene	GSM1269621	GSM1269620	GSM1269619	GSM1269625	GSM1269627	GSM1269626
Gene	2.5	2.5	2.5	24.0	24.0	24.0
11287	4.52965	4.49437	4.31478	4.37923	4.38215	4.29224
11298	7.77127	7.70507	7.6226	7.80257	7.67952	7.89716
11302	6.72342	6.59071	6.45384	6.50131	6.62517	6.41036
11303	6.46765666666667	6.41318666666667	6.71444333333333	6.61470333333333	6.80708333333333	6.44421
11304	6.25293	6.16024	5.91444	5.75942	6.28437	6.10687
11305	6.89639	6.96956	6.50202	6.66058	6.70957	6.6504
11306	8.40263	8.16357	8.22623666666667	8.16308666666667	8.26948666666667	8.28625333333333
11307	6.321575	6.25139	6.411135	6.38372	6.42982	6.322185
11308	7.5926625	7.4056425	7.66216	7.5008825	7.3493475	7.37006
11350	7.08323	6.96531333333333	7.13676666666667	6.98160666666667	6.87653	6.95958
11352	8.25327333333333	8.31885666666667	8.20185333333333	8.13823666666667	7.99026333333333	8.05079333333333
11354	5.85896	5.73226	5.76508	5.74318	5.95141	5.70278
11363	9.0829	8.93548	8.97585	9.09225	9.298725	9.05123
11364	13.7257	13.7761	13.6114	13.8357	13.8767	13.7293
11370	12.9307	12.9999	12.8207	12.9143	12.9934	12.7793
11409	10.5448	10.6578	10.4626	9.976	10.1511	10.2169
11416	8.07277	7.35483	8.25811	8.32284	7.63828	7.95707
11418	5.58379	5.85059	5.84198	5.87175	5.9079	5.77829
11419	6.78026	6.63582	6.32987	6.35209	6.67096	6.70773
11421	7.680075	7.77959	7.8316	7.67274	7.74388	7.75487
11423	8.5653	8.55182	8.45299	8.04626	8.19537	8.41847
11425	5.63342	5.52865	5.64734	5.48089	5.34255	5.47329
11426	9.31828	9.180765	9.515265	9.58259	9.46363	9.555535
11428	8.32213333333333	8.18362666666667	8.14484666666667	7.99870333333333	7.94773	7.89252333333333
11429	14.4088	14.44445	14.3139	14.36745	14.45975	14.37425
11430	10.70675	10.7172	10.57951	10.8413	10.88405	10.77265
11431	9.02744833333333	8.94279833333333	8.97667666666667	9.20654333333333	9.077045	9.07673833333333
11432	8.15307333333333	8.06599666666667	8.09854333333333	7.85033333333333	7.94062666666667	7.84096
11433	7.36248	7.05446	7.00277	5.90985	6.53836	5.98124
11434	4.84865	5.49885	4.84786	5.15946	5.26009	5.16824
11435	9.39216	9.21973	9.4738	10.4492	10.5279	10.3974
11438	5.24912	5.46514666666667	4.92274666666667	5.20775666666667	5.40575	5.26963666666667
11440	5.41058	5.53432	5.53712	5.34988	5.582465	5.21579
11441	5.0894	5.43334	5.10065	4.98454	5.41905	5.03471
11443	9.95422	9.8161	10.0393	10.4269	10.4325	10.7155
11444	5.45027666666667	5.44826333333333	5.21426666666667	5.44476666666667	5.48005	5.45982666666667
11447	6.4267	6.60555	6.29023	6.69829	6.65302	6.70792
11448	7.84664	7.76858	7.82206	7.84308	7.68929	7.93407
11449	4.98103333333333	5.19460666666667	5.13329	5.30576333333333	5.62376	5.19903666666667
11450	11.567	11.5698	10.6218	9.3805	10.2788	8.8946
11451	4.89298	4.85745	4.94599	4.92624	5.10989	4.91411
11459	15.9422	15.9446	15.9302	15.9461	15.9502	15.9422
11461	12.76855	12.70315	13.0886	12.8067	12.74605	13.01535
11464	13.6415	13.6223	14.7299	11.8639	13.2544	13.7321
11465	12.9477	12.9139	13.0993	12.7899	12.7442	12.9826
11468	5.85304	5.63077	6.05661	6.13249	6.22672	6.03923
11470	5.83946	5.6496	5.46515	5.48386	5.39599	5.56883
11471	6.40762	6.5084	6.33661	6.48479	6.38315	6.49859
11472	13.6282	13.6118	13.3859	13.779	13.7823	13.9803
11474	15.5559	15.557	15.5869	15.5103	15.5557	15.4944
11475	6.70582666666667	6.78049333333333	6.85312	7.04648333333333	7.00995666666667	6.97935
11477	7.59097	7.64913333333333	7.66850333333333	7.74999	7.39709666666667	7.51034666666667
11479	8.385395	8.42086	8.19944	8.21631	8.397335	8.06673
11480	9.30116	9.35796	9.502365	9.33115	8.947385	9.128935
11481	6.99430666666667	7.18441333333333	6.98586666666667	6.29960666666667	6.60214333333333	6.57567333333333
11482	6.61991	6.69129	6.66331	6.636065	6.9082	6.988815
11484	8.55681	8.47781	8.44814	8.52117	8.5161	8.63595
11486	4.59995	4.69729	4.77918	4.27052	4.42625	4.51241
11487	7.84026333333333	7.78065666666667	8.03584666666667	8.04898	7.78705333333333	7.96969333333333
11488	5.759845	5.74659	5.511885	5.535195	5.745235	5.478055
11489	4.76995	4.984265	5.16333	4.96302	4.867955	5.023825
11490	6.77454	6.9219575	6.73404	6.8202025	6.8452025	6.7685125
11491	7.79910333333333	7.81381666666667	8.01372666666667	7.95742	7.71621	8.03396666666667
11492	5.80469	5.75002	6.07262	5.89762	5.68523	6.015535
11495	4.63492	4.78289	4.68178	4.71302	4.85354	4.75713
11496	6.29093	6.291495	6.27058	6.237955	6.427395	6.36269
11497	4.31292	4.48066	4.03167	4.40977	4.53692	4.44543
11498	7.38207	7.4294	7.49147	7.53919	7.7522	7.76923
11499	3.85114	3.99589	4.09473	4.00197	3.74658	3.93682
11500	5.51714	5.6593	5.65529	5.72982	6.14263	5.96459
11501	5.49775	5.2651	5.52941	5.64439	5.57838	6.20899
11502	11.2135	11.0773	11.3155	11.5658	11.5181	11.525
11504	9.27701	9.25402	9.13057	9.10263	9.49547	10.1545
