Gene	GSM154933	GSM154925	GSM154922	GSM154921	GSM154920	GSM154932	GSM154924	GSM154918	GSM154919	GSM154929	GSM154930	GSM154931
Gene	4.0	4.0	4.0	4.0	4.0	4.0	4.0	28.0	28.0	28.0	28.0	28.0
22933	3.25365804350098	3.25127068935218	3.30469209743734	3.33629767190304	3.25276532971045	3.63141863686525	3.29617104253209	3.42643920960068	3.26814241142384	3.31432674235497	3.27665745241238	3.42049587636142
24152	2.11400380657858	2.12644099563736	2.14694516556253	2.31072692044965	2.11026634766521	2.11855574904118	2.14087352376605	2.67587463118474	2.13051249348313	2.12527748651535	2.12984349813156	2.31987801202574
24153	3.95080431955381	2.62923537031046	3.14117280772351	2.69000356054195	2.64990511854901	2.84238353444732	3.42924101561099	2.90842288552605	2.6300023366069	2.68865036108654	2.69000356054195	2.94521439157937
24157	7.70319069907888	8.14228578720953	7.71905335106624	7.60596835884146	8.0240425863381	7.4877435830197	7.80794089789968	6.49007267429316	7.42273758653753	7.51334861670285	7.28902290538983	7.35800937200346
24158	9.91287137725875	10.5875806439236	10.5196264251868	10.2787746668227	10.353201973337	10.1479553382768	10.2919074025152	9.711799451105	9.9756330520433	10.0225203977039	9.77144985261686	9.68391045691006
24159	13.0482893243194	12.2377447464881	12.6402268572238	13.2153221615788	11.1546472534701	10.3251480206966	13.142574580708	9.91393954716294	9.51279576011628	9.82753007568172	10.3547232222795	9.55028312487799
24161	9.11590328707807	9.02372940734817	9.17398437889265	9.04983766114501	8.67903138676244	8.74756866509888	9.19380377008274	8.28098646242861	8.59203276274502	8.58417519059276	8.70200294655238	8.3476435126045
24162	7.17357720591335	7.64707701525787	7.28360698160544	7.3458043999618	7.33223352042841	7.21041808901113	7.35945967466253	7.1300247836709	7.20074170188873	7.17641253931235	6.8193488548157	7.05712530427152
24163	5.3174379398505	3.77257190994768	3.790042166471	3.81146075488754	3.76092349030882	3.76145549282272	3.67771118626068	3.81998488772827	3.77258246634298	3.67274213433396	3.77696724065365	3.84867801840773
24165	6.72698103596622	7.26422676628779	6.06005819519298	6.93328935880711	6.96842488392593	6.86155841957203	7.13910107943199	6.64745842645492	7.40697027067921	7.71004184378037	8.82641183789716	7.25388529468139
24166	2.29968572324745	2.30395167002121	2.58191640293636	2.38862214300815	2.41031667954772	2.38314300084657	2.33185853410619	2.56456230470132	2.37987044577446	2.32055543910215	2.39121368246821	2.70709072441966
24167	4.27592930248211	4.31059896807238	4.39802297661068	4.4327214431572	4.47198257729019	4.51580437076055	4.57525030072907	4.22797109867469	4.41583707173112	4.80211539204576	4.37815246539879	4.59481768619559
24170	8.73092350864272	8.9116062039128	8.6698966428333	8.86514401139608	9.00840901249015	8.63325137087224	8.78092847999535	8.66183028320432	8.62518152384741	8.79122150702719	8.45004267411634	8.48453613893559
24171	2.18989412277197	2.25850083437793	2.29646034415205	2.30362295619195	2.23855454252908	2.23103296994708	2.27243532876986	2.36540139357272	2.25526202668264	2.25506559300691	2.2688415725691	2.34360111627009
24172	4.24859289798094	3.99934522856269	4.27273502673226	4.32978916396179	4.14779429940181	4.32756306288407	4.84626463293371	3.58867986059178	4.16303694766806	4.14656195545181	4.62333517383406	4.4208215781466
24173	3.37076411604493	3.74436564230645	3.52139000681507	3.54546185471463	3.55946733979914	3.49968008718706	3.51264408242061	3.43557525868393	3.66825530721796	4.13056026699676	3.66715413022992	3.57730796893868
24174	3.50923049035084	3.63350754755787	3.58948946074133	3.37226029255561	3.45758203515614	3.37305467972293	3.37848757813601	3.60395386262984	3.56434158242811	3.5821252175642	3.58602609616118	3.64163349752949
24175	3.3045665290137	3.29296722666695	3.33562616916088	3.35490346113564	3.56968551215184	3.29613432498001	3.52723301748801	3.49630894482473	4.86046625851717	3.53987842784112	3.74197386308165	3.87665445647491
24176	5.2953336500183	6.12524607198293	5.52171977609204	5.93314061482418	6.22321787043466	6.14970647963536	5.91059356558272	5.61845304670479	6.08614896634399	6.03803445035042	6.95396359887078	5.3469178970941
24177	4.95826733807814	4.09594129352607	4.64788433638064	4.89424542117267	4.22794896418071	4.24285398393787	5.01172372549156	4.15369996686308	3.91826218787329	4.31993580073157	4.0775848292956	2.85017133210762
24179	11.0889472046188	11.693073081627	11.2157999161032	11.1466704944709	11.4741723687489	11.1216241685789	11.2863960413307	8.84416592759651	9.79434113021179	9.03365700751739	10.1828164227381	10.9643625297175
24180	7.94764278176801	8.16178189429503	8.10062554849863	8.21733978682346	8.48038025189342	8.56743326510321	8.46793358326931	8.66794710493874	8.9839868675013	8.72518559014617	9.08103464819631	9.27752104897979
24182	2.32958288875942	2.29502207471861	2.47154256162849	2.69638003855131	2.45431278476062	2.33989844812692	2.30172078979872	2.50767287794059	2.26152780649149	2.27931379407694	2.25518496742873	2.53084108953225
24183	3.65289715998304	3.96792204365573	5.04791785768687	4.1168658365007	4.39139483351855	4.27967520491472	3.79257896547585	3.80885351580495	3.74206766966028	4.13916781056883	3.74578052664701	3.84092744009646
24184	10.6778363384431	10.378844839521	10.5130238391304	10.5099575560382	10.3021756563516	9.84196997497536	10.6515199527471	9.58148871547557	9.41891516188362	9.87650236606272	9.71700975079959	9.19131465630755
24185	7.66498233066037	7.97184309761489	7.54228498395081	7.51720728432286	7.99528368461391	7.75004394775297	7.73710381576324	7.55258328886593	7.87889281662267	7.88652220438863	7.97392706964298	7.46522153158928
24186	9.43515142243193	9.6695910939627	9.87013812468365	9.94262886077967	9.38250082488409	9.84289085989642	9.94851324596068	10.6292673596706	9.35736615769254	9.54499726483291	10.6485297063833	9.73054316168892
24188	5.17910891862769	3.69891853783521	4.2746120407575	5.58147779381514	3.9817339456496	4.84771635524252	5.45333649019838	3.44278429312942	3.14363504497907	3.32244737163787	3.12059082132996	2.82408350520641
24189	12.8488263429613	12.9614985310416	13.6579101458529	13.0712394382243	12.8537695847943	12.8707538556642	13.0825781926025	11.2288968343609	11.6886612001116	11.9186918325373	11.3555162810565	11.5711695707328
24190	3.15580589036974	2.95873319326617	3.37921892529562	3.49089097889429	2.93865653474961	3.1236728173429	2.99719483948801	3.55546034455441	2.98726992497803	2.91716438805454	3.19616164081779	3.27407674585646
24191	4.10054881099426	3.72248788332127	3.86970364118643	3.89124418626809	3.85124932023306	3.86608702021733	4.40562483394082	3.86970364118643	4.01132566847246	3.85555124269322	3.86033713029081	3.78425269340458
24192	11.3779328089276	11.3367219995722	11.3822668748228	11.2665219833147	11.3972160579016	11.0142172229213	11.3916528141906	11.2928322955737	11.4005000387024	11.5216314524266	11.0395468432676	10.5838699688789
24197	2.54131162866509	3.02379648325991	3.31585601540396	2.43576459031685	2.32993587046184	2.48163735645632	2.37527302474023	2.43385680502897	2.49839895959468	2.34252630089405	2.36092326524328	2.49873338746966
24203	2.52722175548074	2.49941221632818	3.12175065638848	2.73213675640578	2.48773972485344	2.77526234602473	2.51046321743875	2.73592070466094	2.49871169030276	2.4198071808775	2.42213206233109	2.9977738279029
24205	6.70859655784417	7.00154030636758	6.96361900274054	6.81379102288308	6.97483943869797	7.05725457805315	6.99036571525837	7.34132314457639	7.10982536221126	7.11818285317031	7.01102861954842	7.13555959712558
24206	7.77141683771603	7.95494654939515	7.61207230795467	7.72877084954266	7.83091444788652	7.56726402408701	7.70711751220099	7.28435681109114	7.4966540825935	7.73651017166878	7.62095290227168	7.45578749401004
24207	6.3673378637091	6.23013575060062	6.12057381895764	6.23046819028857	6.0557704828425	5.85825955761995	6.08188070706496	4.95701843830056	6.12305363278077	5.2107512072246	6.8753008868845	4.68003736477839
24208	5.35821689860607	5.73224206051329	6.28092477308544	5.85666704699559	5.53432934297065	6.03186934082367	5.70581206513531	5.3435925891409	5.34214935721117	5.43387415989957	4.39035814970133	5.51806612391977
24209	2.23342487581317	2.11301699050356	2.27976842159359	2.32198868680666	2.23436642564182	2.23715985402233	2.25787356254275	2.40688492120115	2.25701061820602	2.30546862672262	2.25963706989632	2.53287547469919
24210	2.29626944096377	2.32208966768403	2.37059953485017	2.68001822994398	2.30571375968726	2.32604255926174	2.34869133405957	2.58056520419473	2.33620053765151	2.33606339580887	2.33746848205966	2.9797784301567
24211	7.15711446839694	7.34121190518167	7.10472454165355	7.01557785168473	7.05846586654612	6.98228916228895	6.97134409188438	6.1365810516665	7.13972016853687	7.18302691470229	7.31721044139187	6.04797564161066
24212	12.2563089541179	12.4751228918512	12.692391016573	12.5209402802608	12.5559287653744	12.6025272158473	12.5761134688719	11.9262774605531	11.7831005531223	11.6636648347975	12.153548865122	12.0030821566209
24213	4.00414179725778	3.77382757898069	3.31044192009796	3.35864944284759	3.31451092078774	3.57996453306237	3.30360834494995	4.42451232612582	3.28918525387363	3.30360834494995	3.49044177108486	3.37697100143385
24214	4.09591640500382	4.11166318796658	5.44868790008926	4.46059350380887	4.90425117657838	4.47630909731132	4.49293375097892	3.20700182164859	3.85334548976019	4.21491783643161	3.50370872790094	3.67359769171417
24215	2.77687883364429	2.54799388367403	2.55753507829414	2.60195080769215	3.09645331122273	2.59985691807897	2.56429157987374	3.13385857733621	3.10629638690967	2.59049782835004	2.5290250588624	2.68722869428394
24216	2.35897288711898	2.29989521873114	2.31294973509412	2.33726865489392	2.28902290538983	2.35937498191806	2.3069533776805	2.37597913665943	2.29543798330999	2.29519697668566	2.30124229489652	2.36129112454726
24217	2.27060369148262	2.28781504961675	2.29205138403792	2.33574906324051	2.26936235464763	2.28625130941444	2.68159319029874	2.38286642220431	2.28832312196207	2.29016486056226	2.28264144202033	2.36038394313832
24218	4.43526854204647	4.45460264928305	5.20813406132844	4.75073404801624	4.85418021253644	4.75928422155299	4.45632582789984	4.15169040049472	4.55993409846229	4.43470194496813	4.75142810325476	4.68928294410515
24221	2.733946483357	2.64261840366908	2.75021630274431	3.01181584438716	2.72901104634684	2.81010372725014	2.70108767561375	2.82774180788678	2.73259482754501	2.79252847100235	2.79563397436962	2.80275984177148
24223	13.0726426169344	13.22497163888	13.1250614719512	13.0263669576417	13.2223602179627	13.1319485726926	13.0690905594524	13.2440434153886	13.3720617525898	13.327274042313	13.6449051435671	13.1900183153758
24224	4.03648575051129	4.20553327211764	4.18600129624721	4.13578930537015	4.19859630163242	4.04857623930256	3.94605707089748	4.13345666766158	5.00339984942752	4.00336836441408	4.05977923197481	3.48599348892075
24225	2.54264684393421	2.58156215207974	2.7744687092998	3.08044618899913	2.58101494070847	2.70469382930163	2.63194240886557	2.9105868502486	2.74615150237839	2.68291932288246	2.65301873112315	3.04411866946596
24230	11.3816619091395	11.5389454936521	11.4420000462772	11.3369918396249	11.410838209029	11.0696041658009	11.3899808130593	10.9784745184251	11.3056741837468	10.986410935252	11.4526222016659	11.2365284939724
24231	9.66293713142221	9.75240517912954	9.23232098640219	9.4972244707694	9.79431080139915	9.77909662426897	9.48056605611344	9.60371844211555	9.82604896564569	9.66739780493951	10.4646597592376	9.68704026961749
24232	4.23626299347047	4.40522317098412	3.06469836516085	3.65355306389992	4.85134428057833	4.38016838368543	4.72934611256423	4.97606113301473	5.06575754781037	6.46678371344672	10.1785279191809	6.4994568649254
24233	11.5776695718456	11.9258993103182	11.3805692902149	11.4140562316375	11.8509173784715	11.7482976928031	11.5679655793041	11.5838866531814	12.157365884823	12.1412290443041	12.705148528253	12.0159794748055
24235	3.40083845974644	4.41613037756838	3.22637288543684	3.66984315431245	4.66210293474907	4.82804760255384	3.79554878183583	3.80780826926248	3.45061742373415	3.22389976518327	4.31762244505618	3.4035540511626
24236	2.48077695529748	2.54674879433963	3.13773302516022	2.54674879433963	2.49850108319826	2.57779617752909	2.66487873073728	2.62493842085998	2.62713520053054	2.4843521344322	2.57950119413062	2.60235235393166
24237	9.76181548072144	10.1101439657845	9.87291030889082	9.86902158667127	9.36295199236067	9.51128024202621	10.02461333953	7.77181956789831	8.56250574928293	8.58564611606844	8.25212136289068	8.50298292616263
24239	3.7950640236907	3.59138680353934	3.54547977106215	3.61206876835443	3.81038551828944	3.80428644948426	3.54021453955717	3.76493314441137	3.54460160827198	3.75730972961352	4.02443094471029	4.00241044181955
24240	8.0655023033422	8.27739202369657	7.86120790115071	7.97227333854351	8.2251809210015	7.86938872075932	8.16770239147721	7.38968080838769	7.4348312747593	7.16582804719584	7.41167367924836	7.23830393823625
24241	2.74687955610589	2.71733534472151	2.7340614133054	2.83817123022476	2.84468358904857	2.72138870148563	2.91620272931136	3.25461319015795	3.05810403025684	2.86938779532866	2.72483723522324	3.09517053442266
24242	12.1271646509921	12.1703747299226	12.0935804223703	12.0082079989216	12.0660768539269	11.9545598469998	12.0901951406322	12.0239899326781	11.9966676710322	12.2402795417075	11.8739118615651	11.6162991838644
24244	8.50910594533718	8.75469546400127	8.07603258896186	8.10503372409307	8.31996333984729	8.12993465876436	8.15874095108297	7.89652313587144	8.62275468742086	8.54343788369214	7.9417548378572	8.1622503254926
24245	3.78427363587017	3.91187849702791	5.76137038560263	3.89532685995766	4.8545717122237	4.51501222631776	4.23389189386136	6.23993070465222	4.6669610538582	5.77357178549367	4.12653102931087	4.30441247375128
24246	7.59862415330734	7.63333076943767	7.77749640733863	7.73899908174117	7.75361694820296	7.52176141064689	7.83270019447489	8.53825802193998	7.99496519841951	8.11863691570552	7.48486324486132	7.82162110664853
24247	2.27628225539907	2.30168713938216	2.34526010496131	2.32254832041601	2.3144761172164	2.28601172122963	2.3144761172164	2.5344401605652	2.32069839478586	2.2081051807404	2.3278310517456	2.45108447887014
24248	12.434432762575	12.4641143067375	12.5633226097734	12.5898383757722	12.4631079546603	12.6685526298687	12.3970087434472	12.332081317102	12.3390009452429	12.1153493286276	12.1912535765191	12.0641095103199
24249	2.46991462155948	2.54774347135872	2.64348219474828	2.62192057950175	2.5330948323068	2.53194532709615	2.62399792488414	3.09831511828044	2.71120633878416	2.7345036997596	2.56680297931783	3.15542867011627
24250	4.14331177904509	4.15524731025294	4.3575871918729	4.47591497217818	4.39188454933223	4.22898795678392	4.11309202556935	4.61012716918243	4.60215991080459	4.09444722169991	4.48742203376371	4.46160713549429
24251	8.26674438340569	8.44967279126655	8.03790929807576	8.50782238406733	8.62126434713463	8.63097328110596	8.58436876966795	9.92726833707749	9.78470354368572	10.2680389869059	10.7059692648329	9.65015780469748
24252	9.71357423352345	9.85908280573301	9.55011178289379	9.64471145437307	9.54818879433468	9.46462522399912	9.56808729957335	9.04575807810249	9.32802904772954	9.30047268457315	8.44110413132316	9.37257475108888
24253	8.91539840032127	9.80437790424287	9.08042316371117	9.36986339702152	9.26612359181337	9.4804913333799	9.31322997697486	8.29355441462571	9.35567484051139	8.58213445289789	7.72301922473214	9.08112921197934
24254	3.6859513581541	3.69727341468003	4.03416288130014	3.86133012697864	3.75516532778899	3.80017513563879	3.70941195818655	3.7884038251455	3.69955163252309	3.69955163252309	3.70369874464491	3.99529455906258
24255	3.09491333557205	2.52068624699232	2.59227044661045	2.85735602358212	2.51619673355256	2.75057434931289	2.8834605079305	2.68256206136114	2.4971524692036	2.56891253691764	2.60587119640958	3.35217941022736
24256	2.50479070934141	2.43409308033956	2.4748318701768	2.57875398801136	2.44266355268681	2.38174988845875	2.45866285085282	2.74894419736972	2.46165427905301	2.54661792969595	2.46517259939049	2.8911168113887
24257	2.68871898356133	2.65190738856833	2.8524896429266	2.81713682016447	2.75912031649846	2.8725956773448	2.62697483975679	3.10698029547434	2.70420799495431	2.68008726423113	2.6886712465331	3.14591163640013
24258	2.44171187051226	2.43941569367934	2.47186896954847	2.52174427023085	2.43432397870732	2.44571081455059	2.45458916085269	2.82195506470135	2.44941874874016	2.50164040777881	2.43081782089592	2.76136400235873
24259	2.57064507799186	2.61524207095816	2.5991035161464	2.8971513436677	2.56580674133128	2.57008642107296	2.61165162464739	2.77307008760556	2.59442672744176	2.5710408647806	2.70236498570296	2.75054004929869
24260	2.37346864621895	2.47947504314665	2.46496095804409	2.60178326571627	2.54426651719886	2.58427946340355	2.43801067329451	2.57403609474062	2.43076430737688	2.58260778496185	2.63563019577178	2.62271955215418
24261	2.3438810623554	2.40963396734865	2.63947182060852	2.56720590708692	2.49132465257598	2.74071281261402	2.35634244889428	2.54182579568849	2.4211519202485	2.37250362299738	2.41429792853919	2.56122714254658
24264	7.41291698330213	8.03086573451381	7.0996002928191	7.57525937845054	7.17411674780705	7.28802627583967	7.57136585080583	7.21974935454673	7.41291698330213	7.79176849794525	6.84719518658939	7.11492916666222
24265	5.80483057478373	6.10995180946275	13.370891701496	10.1597199971932	11.5397210423495	12.0463703230713	10.1946091306437	3.80086884606055	3.98324901744563	7.71480874577328	4.01018903620663	4.49592536155138
24267	4.90941310537723	5.69624704175024	5.31899644732431	5.9165029184459	5.29718040918632	5.89795917339687	5.76791429052675	6.99800364265149	6.64502429973715	6.20193765762065	6.9690353388625	5.66805102859978
24268	8.27473688948335	8.05471464679002	8.09962659052984	8.26702696983318	8.11005172001982	7.92318880569831	8.28776162269977	8.41294379118314	8.56812840287047	8.53177002603819	9.19628572751563	8.32934189805395
