Gene	GSM74435	GSM74446	GSM74447	GSM74444	GSM74445	GSM74434	GSM74433	GSM74432	GSM74437	GSM74436	GSM74448	GSM74449	GSM74439	GSM74438	GSM74451	GSM74450	GSM74452	GSM74442	GSM74443	GSM74440	GSM74441	GSM74455	GSM74454	GSM74453
361726	10.7018262584121	10.1948799460175	10.2403143293337	9.899810054385	10.3939266756404	10.2493505236272	10.1422347237812	10.7071002520896	10.7677706487767	10.7004397181411	10.1908123679161	10.0878605883578	10.8749813476538	10.8456468571008	10.1625172128843	10.500742311246	10.2008986050384	10.7883105037009	10.6419614088114	10.270762520466	10.5052160960969	9.9990134454472	9.8369971089196	10.0794847838268
361727	1.76553474636298	1.43295940727611	1.58496250072116	1.20163386116965	1.84799690655495	2.60880924267552	2.48542682717024	1.84799690655495	1.88752527074159	2.4594316186373	1.67807190511264	1.88752527074159	2.23266075679027	2.32192809488736	2	2.03562390973072	1.58496250072116	2.03562390973072	2.16992500144231	3.36457243229586	2.20163386116965	2.03562390973072	1.63226821549951	1.72246602447109
361730	3.4594316186373	4	3.94485844580754	3.62058641045188	4.78135971352466	3.73335434061383	4.12101540096137	4.27798474729977	3.81762325751143	4.79701297783614	3.84799690655495	3.70043971814109	4.37851162325373	4.48542682717024	4.91647664443772	3.81762325751143	4.70043971814109	4.74953426766926	4.14567745519564	4.90689059560852	4.72246602447109	4.07895134139482	3.83794324189103	4.92124588858559
361733	4.16992500144231	5.93545974780529	4.94953493301701	3.82781902461732	4.30742852519225	4.83794324189103	4.41278152533848	4.53605290024021	4.35049724708413	5.20945336562895	5.77610398807316	4.46597446450407	4.26303440583379	3.73335434061383	3.96347412397489	4.35049724708413	6.16591193893569	5.44294349584873	4.74953426766926	4.35755200461808	5.51727569320958	5.5298209465287	4.08746284125034	3.39231742277876
361745	5.97039353791468	5.27426166125705	5.4594316186373	3.94485844580754	4.17791779219584	5.72519581722666	5.57288966842058	4.38543103719352	1.58496250072116	5.01346225980656	5.1168637576909	4.4594316186373	6.01346225980656	6.0746766862945	6.47735352663456	5.82781902461732	2.40599235967584	5.94016675048282	6.26303440583379	3.0703893278914	4.8972404255748	5.72519581722666	5.42290574261218	3.01792190799726
361749	7.62935662007961	9.4667902378031	9.04111153536915	8.94807515849108	9.75020450927987	7.73809225962049	7.30560578958543	6.71973105674985	6.63662462054365	6.90809234081827	9.30514974563003	8.79376585730965	6.71287086768991	8.03727239024627	8.59916899321943	9.62735148418923	9.14031853935699	7.82336724004623	7.54920708935568	6.74416109557041	8.16289479937478	8.14923903883703	8.4761386254757	8.96751448080097
361774	9.48784003382305	9.69731512171625	9.65445702300123	9.85813644957963	9.54361187589834	9.45368218587218	9.18883607303053	9.04248018649247	8.87159726561385	9.48763908737229	9.66195619727729	9.75522142070237	9.2588015567116	9.55937709052668	10.0707918094231	9.87282875953488	9.75672309843791	9.22472525276759	9.25856603388993	8.83415498140132	9.33315535031062	10.1241213118292	9.85517994681633	9.62935662007961
361778	3.74416109557041	3.84799690655495	2.86789646399265	3.40599235967584	4.61470984411521	3.79701297783614	3.90689059560852	3	3.13750352374994	3.47248777146274	3.81762325751143	4.17791779219584	3.62058641045188	3.03562390973072	3.27798474729977	2.43295940727611	5.69766263347052	3.33628338786443	3.43295940727611	4.6724253419715	4.16188768237689	4.32912359629157	3.43295940727611	4.16992500144231
361798	9.42101285577923	9.29553937040683	9.34872815423108	9.3654475885501	9.36106648879432	9.26232979285721	9.29530976985874	9.37569110419135	8.87159726561385	9.59451122769341	8.99265514938683	9.30241045042562	9.38132663886078	9.11139653182856	9.41827429388054	9.40407713624123	9.403012023575	8.72894086840337	9.08587075533461	9.16616308264611	9.11270013274936	9.23314029644597	9.12463831417871	8.92481250360578
361801	7.91767043436176	7.58270652678079	7.76619759730084	7.78135971352466	7.7045953476324	7.7515440590891	7.98527271425345	7.51569983828404	8.39403389536778	8.91498301655724	7.90267658665114	8.06770324437316	8.43254190038826	8.02513956227851	7.78201533500419	7.17990909001493	8.16188768237689	8.00842862207058	8.11217883372259	8.42038134119664	8.38543103719352	8.01010845347429	7.98527271425345	7.98697970917658
361802	8.00225245173138	7.9413411054853	8.14974711950468	8.19623326086959	7.88691589584725	8.44045394382303	8.79506558265962	8.13082793414513	8.94251450533924	8.55688918972687	8.20945336562895	8.29047969825131	8.42794133250948	7.82017896241519	7.12412131182919	7.47329987114132	8.15279185163912	8.15936680974374	8.48784003382305	8.70873904135958	8.75622271284729	7.28447711781042	7.77544567410286	7.86170728658586
361805	11.0979333550131	10.6423225113828	11.1043038947479	11.1753936088924	11.2897019262342	10.588574106494	11.6666234630456	11.7463463608331	11.2073499335373	11.6468736746882	11.0992162916428	11.1165713952304	11.3968990695149	10.977566144122	11.0771161272135	10.6235157414905	11.198475736765	10.993009124176	11.2246348252905	11.3560117215028	11.7909389766335	10.9960144084662	10.8341944937612	11.3095900369144
361809	4.79701297783614	3.75488750216347	4.97727992349992	3.37851162325373	3.94485844580754	5.04439411935845	3.96347412397489	4.03562390973072	3.72246602447109	4.51727569320958	3.49825086752783	4.00898878322726	5.00450139223494	3.76553474636298	4.79181407116183	4.06177619758669	4.43962313755712	4.4594316186373	4.11270013274936	5.16188768237689	3.41953889151378	4.28540221886225	3.49825086752783	3.65535182861255
361813	7.79376585730965	8.18784690943957	7.95623093654988	8.81217730551445	8.83273181524569	8.46107011403305	8.25171909260596	8.92659251005107	8.38823259689555	8.4606606646076	8.79814774561039	8.06608919045777	7.70286528981519	6.54689445988764	8.05961485629722	7.84643063233652	8.8801957289431	8.20628180173535	7.71011763204345	9.14758653982103	8.57042498084675	7.82432235099862	7.96116025813664	8.38672474079917
361814	6.6646250548693	7.15987133677839	6.89663514130291	6.88264304936184	7.17342729734862	6.96462966672059	6.47411151394241	6.50303064564116	6.91169158187234	6.71011763204345	7.16591193893569	6.6906964439777	6.47654370621426	7.03452387533439	6.83605035505807	7.17741953798924	6.96809075204526	7.11426290059405	6.84674402324487	7.16641418264516	7.04439411935845	7.0503928599799	7.51056638944875	7.2215871212648
361818	5.93073733756289	5.6409679104499	5.98185265328974	5.40258575823259	6.18784690943957	6.16390121381454	6.0703893278914	5.97956810009519	3.48542682717024	6.86542397831313	5.12928301694497	5.25171909260596	6.6724253419715	6.39746072605472	5.38543103719352	5.94251450533924	5.65248649491816	6.24412594328373	6.52356195605701	3.65535182861255	5.40258575823259	5.6409679104499	5.16188768237689	6.44790974874208
361825	7.67666233485797	8.02384674195437	7.8318350268849	7.98735876725571	7.80068423431846	8.11426290059405	7.67077425615633	7.78135971352466	7.89097354172523	7.84297883178833	7.94055830837392	7.81719686618547	7.67148209575229	8.03690622399027	8.07521171134824	8.37170405408201	7.79506558265962	8.08781639964958	7.88345790114339	7.69511226792892	7.7292808460274	8.12876767668555	8.14652624914898	8.0911708900279
361833	7.39902864059424	7.61593610431729	6.85466063683596	7.17059276125099	7.27130738897646	7.73685287921315	7.17042585027251	7.08463125046717	7.56706877008624	7.51976728186477	7.29293508876574	7.28925043410972	6.63831523181709	7.6748984331333	7.19031854794182	7.62009760982349	7.11443643701586	7.59854882597398	7.05871334090147	7.32057493389316	7.36573918936785	6.94016675048282	7.55369328429321	7.09522118087133
361840	7.85174904141606	9.43462822763673	8.16188768237689	9.09750545581802	9.23935985027747	8.36238221623699	7.67877617412388	7.34163000932991	7.24697805961472	5.73335434061383	8.78953364497036	8.95099323197964	5.06608919045777	7.75288236627309	8.68580001974489	9.26725487215199	9.36347773989878	7.57818396809009	7.15886210620845	7.54303182025524	7.58871463558226	8.63915979510997	10.0106679629019	9.38327228317575
361843	7.61948637605555	7.77280941016073	7.0948694327187	7.52708597880746	6.82081718186417	7.58833986092348	7.08799314636232	7.16691625156997	5.99887245399427	5.80348537559595	7.54959216744175	6.99943633715208	7.55842071326866	7.61801835757132	6.48300957716455	7.53915881110803	7.4483228325075	7.51609396341718	7.59544398458948	7.04821438460804	6.89965902637744	7.68053534400517	7.19770815795585	6.66249036391378
361846	6.20163386116965	6.3037807481771	6.47248777146274	6.04657836662033	7.04111153536915	7.09275714091985	6.4966540825935	7.06177619758669	8.05690861832325	7.0574502721839	6.36457243229586	5.5298209465287	6.90448409790142	6.44790974874208	6.45285896471381	6.61618123133188	5.88752527074159	7.58421090130802	7.08427691053149	7.94251450533924	7.19278595925112	6.41278152533848	6.59544398458948	6.33628338786443
361848	9.34939181829594	9.38327228317575	9.35160182951378	9.60825482197791	8.85330955540367	9.3389591754152	9.56491161099706	9.19574129324645	8.89935692292311	9.34629210400153	9.29553937040683	9.09169983413681	9.52767247995012	9.52454171503585	9.58740249811947	9.38607803400871	9.22665302327777	9.3391819338563	9.64565843240871	9.07654840656189	9.35909064501474	9.04575966138268	9.55170826162069	9.15228484230658
361857	7.66177809777199	8.97842446544086	8.5018371849023	8.94749083485373	9.37525668833715	7.87467403163581	7.92243574023315	7.63734941083314	6.98299357469431	8.21431912080077	8.74718596688658	8.8972404255748	7.86170728658586	7.74483383749955	8.75087443965685	9.01903466936434	9.04848687399234	7.72451385311995	8.00168966840421	6.84046323386954	8.12773644358883	8.64349547092277	8.77379857375169	8.88294867271663
361877	5.93073733756289	6.74685018309805	6.17990909001493	5.1333991254172	5.98413359454098	6.14567745519564	5.44294349584873	5.53294028837287	5.85299758761332	5.73335434061383	5.95652136333312	4.77082904603249	5.72519581722666	5.01346225980656	6.27798474729977	6.74953426766926	6.13955135239879	6.67383905599044	5.877744249949	6.91408609701272	6.32012359804061	6.39574832817903	6.61911951145322	5.96809075204526
361920	7.36981542428391	8.69801006153743	7.51175265376738	7.35931031689044	7.64313466185726	8.56795607541547	7.08427691053149	7.49904859773388	8.0574502721839	7.24792751344359	7.05093696522523	6.72109918870719	7.40429006444484	8.36413465500805	7.59916899321943	8.61948637605555	7.04439411935845	8.93752095139832	7.30286736097287	5.85798099512757	7.77610398807316	7.8073549220576	8.23601419190008	6.89481776330794
361945	7.09275714091985	9.06150620693541	8.95390541512611	8.66498052981033	9.38370429247405	8.86263735755879	7.75555526197214	6.81121411751324	4.95419631038687	6.24792751344359	8.54187100884149	8.4487357980294	4.05311133645956	6.16591193893569	8.86974805146506	8.73606362787181	8.06824086131282	8.32732808262995	6.33449676839042	7.17791779219584	6.34518344718767	8.72109918870719	7.55765515472542	8.73707830031375
361967	7.3019533951261	7.45038647903429	7.27984269352035	7.72246602447109	7.69974594797101	7.72451385311995	8.17592374206376	7.71493235178568	7.84924870276441	7.59469782732387	7.86418614465428	7.65463602852797	7.55458885167764	8.36894291440495	7.72109918870719	7.43879185257826	8.21140163741847	7.51648798090997	7.73538678289534	7.95535930524299	7.74146698640115	7.79895774790043	8.15025502130218	7.85174904141606
361969	4.32553033156756	3.72519581722666	3.78920757534734	4.24031432933371	3.18586654531133	4.60880924267552	3.89481776330794	4.38543103719352	4.05093696522523	4.05961485629722	4.28169825009883	3.97498811199193	5.07574653806091	5.19179950106508	5.2045711442492	4.22110372536788	4.24792751344359	3.72246602447109	4.58195375084882	7.09750545581802	4.41953889151378	4.53915881110803	3.62935662007961	3.77082904603249
361975	8.19721669311005	8.50104099556592	8.53799487797439	8.71664800788143	9.14923903883703	8.03232128705788	7.97326686099329	8.58308276750293	5.64385618977472	8.59357786734457	8.89421146153777	8.28447711781042	8.51372759595244	8.61397358738022	8.76155123244448	7.86789646399265	8.15431181143649	8.71527564626461	8.2950801327646	8.3562318626554	8.73978060977326	8.37981154378699	8.32867492732795	8.01457846492289
361995	6.9898202201176	6.37155886261196	6.20945336562895	6.29645740737124	6.90689059560852	7.48784003382305	7.00337736020232	7.01903466936434	6.80219321694183	8.18487534290828	6.46107011403305	7.52825874275841	5.16992500144231	7.11270013274936	7.10643207781693	7.25550073314839	6.77610398807316	6.50937914891469	7.06069593168755	6.8972404255748	5.46923479366766	6.59991284218713	6.65535182861255	7.08640164588003
362019	5.49185309632967	6.27798474729977	6.33985000288462	6.15785216914174	4.91169158187234	6.31831684133498	5.83541884047548	5.2667865406949	5.75221336786514	6.06824086131282	5.65248649491816	5.12101540096137	6.10223819393074	6.84674402324487	5.8703647195834	5.64673869830785	5.50143914515887	6.21334728173344	5.63807383718072	3.15380533607904	6.14159627838382	6.52042224852645	6.27239650903748	5.70873904135958
362036	3.93545974780529	3.48542682717024	3.48542682717024	3.15380533607904	3.65535182861255	3.21723071622067	3.96347412397489	5.27798474729977	4.39231742277876	4.43295940727611	4.12928301694497	3.52356195605701	5.12101540096137	4.52356195605701	3.92599941855622	3.86789646399265	3.73335434061383	6.00674683244058	4.03562390973072	3.96347412397489	4.53605290024021	4.5909612413426	4.02680005934372	3.70043971814109
362053	2.43295940727611	2.10433665981474	1.67807190511264	0.925999418556223	1	1.67807190511264	3.01792190799726	1.32192809488736	1	2.4594316186373	0.84799690655495	1.76553474636298	2.0703893278914	1.32192809488736	2.92599941855622	1.26303440583379	0.84799690655495	1.43295940727611	2.26303440583379	3.21723071622067	4.29278174922785	2.03562390973072	0.584962500721156	2.63226821549951
