Gene	GSM74458	GSM74457	GSM74456	GSM74460	GSM74461	GSM74459	GSM74462	GSM74463	GSM74464
Gene	6.0	6.0	6.0	18.0	18.0	18.0	30.0	30.0	30.0
11787	5.41616416473313	5.64961545906341	4.92599941855622	3.78659636189081	4.81249822533356	5.88996019965864	5.16992500144231	5.75221336786514	5.66391384211598
20209	7.14363830992204	7.47411151394241	7.67313237214536	7.01792190799726	7.28447711781042	7.13545278418517	7.30560578958543	7.2460279805281	7.56909609526214
24153	7.35402893805439	7.28021399581062	7.22438762792991	7.00225245173138	7.4589397069291	7.33771109212829	7.23381138429316	7.14791719108402	7.36998986295662
24157	7.73335434061383	7.84486265583082	7.64745842645492	7.61397358738023	7.64601861092535	7.57742882803575	7.30469355747101	7.467605550083	7.64385618977472
24158	13.7548979382878	13.5588272510718	13.7755382676582	13.5227408956301	13.8943251625301	13.6464349552722	13.4103718473824	13.4004125122988	13.7561914329846
24159	8.37271998544397	8.45079885435249	9.20880335658849	8.33702716013481	8.03177011416067	8.32942263143429	8.62217386971159	8.30742852519225	8.16138386011199
24162	8.42500604148493	8.71424551766612	8.4262647547021	8.33940465790782	8.44542875923832	8.71973105674985	8.21091481607392	8.21916852046216	8.467605550083
24163	5.66391384211598	5.78135971352466	6.4757334309664	6.12515513132229	6.63372181264101	6.1106138055009	6.4110872267986	5.91408609701272	6.3037807481771
24166	5.97498811199193	5.59395128394841	6.16725086714399	5.43073130638399	5.97116031712002	5.28540221886225	5.52356195605701	5.55561167698874	5.66201555889356
24167	3.8612937291684	3.93231319248843	4.02088736647382	4.11824896666999	4.15110112715066	3.74416109557041	3.42402628250609	4.65916344256258	4.32433058510266
24170	8.39823064248723	8.21674585819531	8.48034591588535	8.06156020910797	8.54473265593262	8.60969587286274	8.15936680974374	8.13319359866411	8.13750352374993
24171	5.00450139223494	4.72246602447109	5.01792190799726	4.59693514238723	4.70597790168252	5.16188768237689	5.06177619758669	4.15380533607904	4.02680005934372
24172	6.34961297182452	6.6906964439777	6.79636413813963	6.14465824283188	6.30560578958543	6.99095486039699	6.38715571766298	5.95768248616512	6.49585502688717
24173	6.28909670241999	5.52356195605701	6.65821148275179	5.27798474729977	4.96809075204526	4.77082904603249	6.24792751344359	5.56376827845203	5.73606362787181
24174	7.11894107272351	7.4870360800319	7.34784279363816	6.98185265328974	6.68369645430652	7.14873077917319	6.51412226017071	6.78659636189081	7.12928301694497
24175	2.98185265328974	3.94485844580754	3.78659636189081	3.4594316186373	3.29278174922785	3.86789646399265	3.8972404255748	2.13750352374994	3.54843662469604
24176	7.1623913287569	7.41616416473313	7.22978016673333	7.4898479604393	7.61728378777903	7.20359271420771	7.51412226017071	7.56262403909987	7.59991284218713
24177	3.38681094647222	4.01613970265525	3.40871186102943	2.43829285157915	3.48284828306847	3.40871186102943	3.38128337250378	3.67581593117227	3.36737106564853
24179	5.71287086768991	5.63226821549951	6.20750245925879	5.86542397831313	5.66959375118833	4.99322146736894	5.47248777146274	5.25171909260596	5.15583017155653
24180	6.5618607083726	6.05256805080415	6.55305325276641	5.51648798090997	6.40599235967584	6.1053847492476	5.96636124729361	5.55842071326866	5.38456792317383
24182	4.70413420169884	4.9196578916824	5.30621362403339	4.95419631038687	5.15245386521591	5.4875720990018	4.63226821549951	3.92599941855622	4.97422336506658
24183	12.4699342945188	12.4332202877385	12.5714326937205	12.3713546623822	12.5345339091832	12.2885200626422	12.3077984871336	12.4868098872842	12.4559307858683
24184	9.75472051390691	9.45368218587218	9.63354019307246	9.50223511485679	9.66498052981033	9.37829485591189	9.12282799480767	9.71819035587747	9.05501122673248
24185	10.0103882353119	10.0685095946732	10.1619506477906	10.0765484065619	10.1387837572538	10.1844414776209	10.1050573030852	10.1379517347154	10.0096886789577
24186	5.27798474729977	4.97956810009519	5.35491051158679	4.48381577726426	5.03011533090807	5.08108392868763	4.2460279805281	3.94016675048282	4.60436789989375
24188	11.7378810768578	11.5130366736742	11.7686805794539	11.6390240950637	11.5428384165361	11.7110216167918	11.5574637015978	11.5696183034466	11.5445781173388
24189	14.5788134409607	14.6308714398774	14.925605433977	14.7993739627884	14.9563364499166	14.9157440264845	14.789531097837	14.9499463681603	14.9663871601222
24190	7.78681414361677	7.78899015464904	7.56453060081634	7.55202861135908	7.6806525457633	7.31922050252387	7.39689015256858	7.57919020704345	7.53708894699273
24191	10.2589193037054	10.1914910945052	10.2741451598607	10.1204970984442	9.77980141737379	10.0505289055306	10.2630344058338	10.2234587520129	10.1484130259307
24192	10.9613049835258	10.9180805716085	11.1644670135633	11.1844414776209	11.1895466156833	11.0080083584251	11.2409105582304	11.2998090161218	11.0031313614127
24197	7.32732808262995	7.54148386405428	7.43629511983936	7.04548665635946	7.54689445988764	7.62862780216015	7.08533966935737	6.96462966672059	7.04439411935845
24205	7.23744899563932	7.12170618145859	6.45888503971775	7.12066988664026	7.36428059553126	6.41221698021647	6.62351574149055	7.19770815795585	6.91288933622996
24206	8.59320435406329	9.02901108665907	9.06501215043695	9.08427691053149	9.05609575603812	9.47775826644389	9.17217745317369	9.10039952908719	9.07547914948802
24207	7.63831523181708	7.95632775197392	7.66628318907796	7.64553835291795	8.08922976742453	7.34607044078517	8.12412131182919	7.82570084035649	7.40315408403899
