Gene	GSM114426	GSM114427	GSM114428	GSM114434	GSM114437	GSM114436	GSM114431	GSM114430	GSM114433	GSM114397	GSM114400	GSM114402	GSM114424	GSM114425	GSM114409	GSM114414	GSM114394	GSM114412	GSM114396	GSM114410	GSM114417	GSM114391	GSM114393
11350	8.97211821838414	8.91199111369962	8.83162393682075	9.02236781302845	9.02541644454419	8.99491908871511	9.01875655947608	8.85486838326024	8.91587937883577	8.72349030214343	8.29047969825131	9.03039125995948	8.86294724802092	8.75688985507462	8.70182625841205	8.70908381255034	8.98327866412136	8.71252700043982	8.93221475196838	9.00646634346509	9.05365441760314	8.5853381536437	8.8607766156316
11354	5.1333991254172	4.86294724802092	4.8073549220576	5.17791779219584	3.05311133645956	5.39574832817903	5.40258575823259	5.24792751344359	6.34695688937888	4.08746284125034	5.26303440583379	5.17392693199981	4.41953889151378	4.97727992349992	5.51412226017071	6.14771372235215	5.35049724708413	3.35049724708413	5.05311133645956	1.92599941855622	5.49825086752783	5.43629511983936	4.67807190511264
11363	7.17592374206376	7.66106547980695	7.62643913669732	7.32373033752135	7.56376827845203	7.98754825895374	7.1168637576909	6.98185265328974	6.91049283228871	7.60880924267552	7.38370429247405	8.40556697413807	7.83668159332712	7.40258575823259	7.89299809305507	7.65821148275179	7.84046323386954	7.68158981722124	7.37677657188298	6.94953493301701	7.77873424411784	7.5022351148568	7.56605403817109
11364	9.67065624911844	9.99732063793014	9.68106267695319	9.90659000282883	9.94266111323946	9.83019827045516	9.66195619727729	9.7971751421752	10.0080083584251	10.0663583248753	9.79344074293286	10.0361736125535	9.61452581515382	9.66266837551754	10.0537901559521	9.74919903006095	9.96722625883599	9.40429006444484	9.85096815098244	9.83209884603913	9.85393328867793	9.92585110757785	9.98896865391035
11370	2.05311133645956	4.762880292917	4.29278174922785	2.20163386116965	2.51096191927738	4.11270013274936	3.23266075679027	3.44625622988956	4.43295940727611	2.05311133645956	3.66106547980695	4.20163386116965	4.52669484554198	2.21723071622067	3.24031432933371	4.29278174922785	2.78659636189081	3.7279204545632	4.48864353985378	2.16992500144231	1.94485844580754	3.52356195605701	1.90689059560852
11409	9.22351908679073	8.83178225726435	8.93073733756289	8.72672905883853	8.48763908737229	8.31220227820596	8.89223921920617	8.50283180406674	8.88004263348576	8.43983088398139	8.86015583462336	8.66569121703696	9.27740364806893	8.47106549611535	8.27751988664136	8.74718596688658	8.45162325154114	8.67436884180001	8.5713734359732	8.40066600406922	8.63263175211247	8.6499746511581	8.34429590791582
11416	5.46597446450407	5.4594316186373	6.12308675098106	5.46597446450407	5.19770815795585	5.43962313755712	5.18586654531133	5.56071495447448	5.68088692071969	5.6409679104499	5.05311133645956	5.38887833881199	4.53605290024021	5.24412594328373	4.7279204545632	5.92837032301897	5.06608919045777	5.23266075679027	4.8073549220576	4.79181407116183	5.10433665981474	5.24412594328373	5.0574502721839
11418	10.471675214392	10.3438519334421	10.5693809595223	10.4863322527687	10.2357749191504	10.4633200110581	10.456559766335	10.4155305236831	10.4590217038623	10.4353577299664	10.5618607083726	10.5441916984157	10.6242471458362	10.6574971004441	10.4547105521862	10.521207816224	10.2959984619114	10.8196202887	10.4746185589133	10.3142433467486	10.3389591754152	10.4353577299664	10.3407402806302
11421	5.54946381949977	6.30317188763171	6.59245703726808	5.48864353985378	4.85632177120588	5.55458885167764	4.41953889151378	5.6312983364439	5.8073549220576	5.78310737581093	6.03268861870618	6.5909612413426	6.59245703726808	4.60683700034392	5.1632303488683	6.07110477300444	5.82102985895468	5.78659636189081	5.46923479366766	5.44515283018692	5.19508507534071	4.78659636189081	5.39917109381982
11423	10.2358945604857	9.66426949231891	9.57478272083875	9.90583824675904	9.90508609876177	10.0380959246845	10.0586682503406	10.1531719917426	10.0126245388651	9.65642486327778	9.47471994652648	9.66870773811566	9.82718389581953	10.0583976773764	9.61213130001343	9.5401280385821	9.93383816224145	9.98740614251361	9.74752167254042	9.83526091862749	9.9956258417988	10.0919642334853	9.86124202615477
11425	5.02236781302845	4.40599235967584	4.91169158187234	3.03562390973072	4.74416109557041	4.21723071622067	4.96347412397489	5.12515513132229	6.0639343057541	3.93545974780529	5.20945336562895	4.04439411935845	4.11270013274936	4.78135971352466	4.24792751344359	4.90207357931074	3.98185265328974	4.34340782229781	5.25550073314839	4.41278152533848	4.38543103719352	3.62058641045188	4.94016675048282
11426	11.8610093396607	12.0502908173972	12.1138723673074	12.074576347004	11.8257935760007	11.8030817003252	11.8874871923505	11.7785699935295	12.0651804909514	11.9548142681346	12.0957596290814	12.1078382293819	12.0909063452319	11.5035773187027	12.0090587880816	12.1069554571228	11.6389788588784	11.88973209957	11.8853913315704	11.6802276440821	11.8646891426756	12.0125896232673	11.5572243494544
11428	4.29278174922785	3.01792190799726	6.25171909260596	6.29278174922785	3.47248777146274	6.41616416473313	4.26303440583379	3.92599941855622	5.83794324189103	6.46107011403305	4.5909612413426	5.58796498888268	4.81762325751143	4.36457243229586	5.89965902637744	4.60288440871842	4.66106547980695	5.38887833881199	3.77610398807316	4.24792751344359	4.24792751344359	5.97269265400426	5.3110671022556
11429	13.5698081504767	13.5651973026131	13.6264163206161	13.3226323638986	13.6814031437369	13.2248156745771	13.5806236710873	13.512419499048	13.4782640315817	13.6316318059176	13.6338239636016	13.6753616661308	13.548316202416	13.644250622776	13.6733201188066	13.6067637597553	13.1283004905169	13.5939279482421	13.7232129654052	13.586370695114	13.1828598640429	13.4793381941495	13.4808785369611
11430	8.45881670279043	8.01485738131639	8.40279890664708	8.21698830757675	8.19721669311005	8.3544697921574	8.17517526212952	8.09090634523191	8.14287288676806	8.20677018868682	8.28239346898991	8.39339045744399	8.25266543245025	8.17492568250068	8.08214904135387	8.43525353792935	8.37482214163481	7.64709860726341	7.94982671075911	8.12567176339259	8.24863919398464	8.36391571653872	8.36937923530375
11431	8.37605301750657	8.55055441321936	8.61016359698449	8.56567332962135	8.70407654809158	8.36537467913551	8.5870273824021	8.9294556867777	8.62436901051852	8.64889680647526	8.76697053867529	8.5928307440545	8.68305308594405	8.5077285812211	8.25966481158272	8.74925490840559	8.42171421458783	8.50475279226056	8.32934787845928	8.57440430902258	8.54238704033796	8.94568767902886	8.61489384960502
11432	8.33806779754262	7.8923910259134	8.67136414660119	8.28725064325462	8.50462039240355	8.17592374206376	8.2588015567116	8.42122329922514	8.13596574242734	7.992088609014	8.57931593758001	8.14873077917319	8.71904650392994	7.7839804136838	8.10643207781693	7.97384083953315	8.44169925684027	7.99717948093762	8.13237119873254	8.44335800383632	8.08480838780436	8.23409889783732	8.55228483994351
11433	5.97269265400426	4.09592441999854	4.21723071622067	4.11270013274936	2.76553474636298	4.01792190799726	6.12928301694497	4.17791779219584	6.75622271284729	5.60584986719498	6.15380533607904	4.84799690655495	4.62643913669732	4.4262647547021	4.10433665981474	3.01792190799726	3.29278174922785	4.39917109381982	4.88264304936184	4.20163386116965	5.54843662469604	4.06177619758669	4.30742852519225
11434	6.69348695749933	6.27426166125705	6.76553474636298	6.12928301694497	5.7279204545632	5.18586654531133	6.27984269352035	6.15177765473205	6.47897180503294	6.80348537559595	6.47897180503294	5.93781516880342	7.21626083716506	6.01569380710515	6.04001567884788	6.35755200461808	6.05961485629722	7.4966540825935	5.98868468677217	5.82781902461732	6.35226417325832	6.02014657311178	5.02236781302845
11435	4.82273014794452	4.67807190511264	3.90689059560852	4.31469652565629	5.7279204545632	5.69766263347052	3.64385618977472	4.76553474636298	3.59693514238723	4.43962313755712	5.79701297783614	4.44625622988956	5.01792190799726	4.67807190511264	4.12101540096137	4.4262647547021	3.36457243229586	5.47897180503294	4.38543103719352	3.68929916053589	4.04439411935845	3.75488750216347	5.25550073314839
11440	5.53605290024021	3.96347412397489	5.71149490665009	5.74685018309805	6.4446008137115	5.8923910259134	6.29829173062012	6.08321336824898	6.08746284125034	5.22496636500027	6.46923479366766	6.49345520092618	6.46597446450407	5.48220292629596	6.05311133645956	6.61618123133188	6.34518344718767	5.762880292917	5.51096191927738	6.57742882803575	6.3110671022556	5.87528859822269	5.75488750216347
11441	8.39660478118186	8.08746284125034	8.45655976633501	8.30103884990315	8.81153525163608	8.24317398347295	8.64745842645492	8.56909609526214	8.28401434473801	7.95710204156229	8.54766574835342	8.17042585027251	8.3562318626554	8.1644041578813	8.30514974563003	8.10590850857116	8.36018867006271	8.43712784427281	8.19819945543749	8.5208150858443	8.51135734069712	8.49185309632967	8.63626208880638
11443	6.27612440527424	3.18586654531133	4.51096191927738	3.54843662469604	4.12101540096137	5.10852445677817	4.39917109381982	3.96347412397489	3.52356195605701	3.63226821549951	5.28540221886225	6.17392693199981	6.79441586635011	5.32553033156756	4.72246602447109	5.51096191927738	5.38543103719352	3.78659636189081	5.84046323386954	4.57893871309339	5.82273014794452	4.16188768237689	5.59991284218713
11444	5.50462039240355	5.53294028837287	5.0703893278914	5.0703893278914	5.44956137461324	4.65535182861255	5.33628338786443	5.43962313755712	5.1333991254172	5.50462039240355	5.18189764310839	5.76553474636298	5.13750352374993	4.86789646399265	5.01792190799726	5.21334728173344	4.58496250072116	5.33985000288462	4.66106547980695	4.98641093525204	5.17791779219584	5.40258575823259	4.79701297783614
11447	6.43962313755712	4.57288966842058	7.28540221886225	6.82654848729092	4.30012372456901	3.95419631038688	5.5298209465287	4.47897180503294	7.86604249709684	4.08746284125034	6.44790974874208	4.05311133645956	6.20554891117303	6.59544398458948	6.75622271284729	6.6409679104499	6.24412594328373	6.06608919045777	6.5077946401987	5.96347412397489	3.70043971814109	6.43462822763672	4.31469652565629
11448	8.32807648490896	8.1999994494837	8.31363888668278	7.60856285978006	7.50567925119669	6.97307548405583	8.1532986828549	7.84924870276441	6.8976438073867	7.56046021887907	7.0948694327187	7.36398869972026	7.79766152585376	7.39574832817903	7.0948694327187	7.78376220373997	7.12687651923787	8.17525844574535	7.86542397831313	7.92104748453647	7.31620609473918	7.35579154675365	6.67854145598444
11449	4.17392693199981	6.86604249709684	5.44625622988956	4.58496250072116	5.65821148275179	6.32553033156756	5.44625622988956	4.80992886572143	5.52199295640167	6.12101540096137	5.53138146051631	6.22303633790187	5.76553474636298	4.80477637795583	5.56071495447448	6.2364926183813	4.29645740737124	5.456149034648	5.01569380710515	5.44294349584873	6.58345891013077	5.22110372536788	6.8592241619782
11450	3.877744249949	5.48864353985378	5.70043971814109	4.75488750216347	4.56071495447448	4.38543103719352	4.86294724802092	4.23266075679027	5.04439411935845	5.02236781302845	4.82781902461732	3.53605290024021	6.86418614465428	5.16591193893569	3.36457243229586	4.62058641045188	4.68369645430652	4.4262647547021	3.37851162325373	5.25550073314839	3.94485844580754	5.10013667128545	3.71149490665009
11451	1.48542682717024	2.40599235967584	3.47248777146274	2.58496250072116	2.13750352374994	2.20163386116965	2.32192809488736	3.8972404255748	4.86294724802092	2.74416109557041	2.0703893278914	3.29278174922785	3.57288966842058	0.485426827170242	2.56071495447448	2.70043971814109	2.60880924267552	1.84799690655495	1.8073549220576	1.26303440583379	2.13750352374994	4.17791779219584	1
11459	8.33270793364061	7.94485844580754	7.71080643369935	7.92540608314137	7.56224242422107	8.4254257345907	8.06824086131282	8.04220656012069	7.84360704649056	8.28771237954945	7.79051141189419	8.02292258905563	8.20163386116965	8.23935985027747	7.67666233485797	8.04439411935845	8.39446269461032	8.15177765473205	8.44128427192704	8.27146302790437	8.32327998788732	7.96693797927846	7.98356369722332
11461	9.66773249484916	9.98832964923109	10.2348174311173	9.7733865046732	10.3563419206362	9.52071688654256	9.96888274934274	9.45830407263157	10.1649069266757	10.1030254763737	9.86162975359963	9.8219333869805	10.1645298665069	9.87996607966436	9.6269866144248	9.89557528238069	9.62589145113266	9.62086128804457	9.97541810405936	9.88210805265154	9.75513794831302	10.1633980943532	8.89405984627402
11464	6.72587745912023	7.01122725542325	6.27612440527424	6.11165734626313	6.82718389581953	6.91707366287822	5.80606622608903	6.8073549220576	7.35402893805439	6.98925256516599	6.86418614465428	6.74617838097141	7.07092594498551	6.81378119121704	6.77478705960117	7.00506308001345	7.05853297020161	7.01792190799726	6.78070379396761	6.74079267227768	6.61028665708102	7.01792190799726	6.82527683005487
11465	13.8722131439758	13.7887489152177	13.7422357413728	13.5301380625723	13.8284241216087	13.486080802652	13.8148327730084	13.6741591581794	13.7781900924067	13.6840143770515	13.8126686849561	13.7548040104512	13.8778592561303	13.8300595888299	13.8882009949918	13.7885959960983	13.3652288492515	13.7420883406562	13.7781900924067	13.691525441166	13.4637797853354	13.7645295319678	13.6320182309291
11468	8.78299820892041	7.79441586635011	8.39660478118186	8.02125762056052	7.8801957289431	7.72314895704758	8.38758656581935	7.99830835035429	8.24269776790801	7.92540608314137	8.01903466936434	7.64385618977472	7.63952159951083	7.72383156649532	7.53060141451683	7.00112666545428	7.86046625851717	7.92124588858559	7.89117612475454	7.89905475619441	8.15532422905059	8.01959072835788	7.72383156649532
11471	4.44625622988956	4.53605290024021	5.0574502721839	4.4594316186373	5.02680005934372	4.21723071622067	4.35049724708413	4.00898878322726	5.21723071622067	4.22496636500027	4.26303440583379	4.61470984411521	5.06177619758669	3.92599941855622	4.49185309632967	4.62058641045188	3.92599941855622	4.70597790168252	4.24792751344359	4.5298209465287	3.67807190511264	4.17791779219584	3.91647664443772
11472	4.17791779219584	3.95419631038688	3.64385618977472	4.03562390973072	4.15380533607904	3.44625622988956	3.68929916053589	4.16188768237689	4.40599235967584	4.68929916053589	5.41616416473313	5.84549005094437	5.23266075679027	4.58496250072116	4.01792190799726	4.23266075679027	5.3327079336406	4.5668151540109	4.8073549220576	3.95419631038688	3.63226821549951	4.49185309632967	5.762880292917
11474	6.69557630622205	5.58345891013077	6.49105137636412	6.14974711950468	6.12928301694497	5.82654848729092	6.59842476052772	6.07895134139482	6.37503943134692	5.52042224852645	6.27984269352035	6.36632221424582	6.82527683005487	6.25833047261243	5.62643913669732	6.94485844580754	6.38370429247405	6.89905475619441	6.16490692667569	6.22978016673333	6.34784279363816	6.53760669149529	6.22593041117105
11475	8.40002551791402	9.0930213465869	8.20994068029019	9.07761687174007	8.43629511983936	8.80316244441589	8.16892278185294	8.62607403609031	8.7045953476324	9.14873077917319	8.22978016673333	9.35358794919542	8.6585685412961	8.97642092077082	8.76022094646651	8.51017075115177	9.01513624379738	9.09829532446128	8.32912359629157	9.11660388287422	8.87221314397577	7.91348784071516	9.10039952908719
11477	6.63517394667492	6.89117612475454	6.59245703726808	6.64961545906341	6.51884982870769	6.46597446450407	6.51254295509686	6.27052894238072	6.65391987311942	6.15987133677839	6.62497817956904	6.39231742277876	5.762880292917	6.35402893805439	6.21529030565123	6.49345520092618	6.4594316186373	6.29829173062012	5.71424551766612	5.37155886261196	6.56071495447448	6.03342300153745	6.38370429247405
11479	7.76884595975339	7.58496250072116	7.41616416473313	7.97441458980553	7.7515440590891	6.68509917200661	7.30012372456901	7.37677657188298	6.29645740737124	7.43379405875492	7.78659636189081	7.52199295640167	6.51569983828404	7.27239650903748	7.27798474729977	7.39059890555246	7.49185309632967	7.56757586852411	7.71561885907482	7.10643207781693	7.35579154675365	7.60362634498619	6.80992886572143
11480	7.79960542245267	8.32327998788732	8.58214198165878	8.39724678744072	8.58345891013077	8.3843520639618	8.31310977629589	8.39231742277876	8.55266909751427	8.23601419190008	8.23409889783732	8.57099412874323	8.76884595975339	8.20334800297976	8.40705527510069	8.09249288685906	8.57345784501114	7.79960542245267	8.34872815423108	8.4980513660353	8.52512925120397	8.2592724870376	8.69278983497265
11481	9.37937836707126	9.01597250797357	9.17517526212952	8.98754825895374	8.88417051910844	9.27122956321564	9.47654370621426	8.89117612475454	9.00534384191779	9.14669594803066	9.18090370917938	8.48220292629595	9.12412131182919	9.17966032804503	8.89056829030659	8.96549571679616	9.10983065427879	8.98726401207254	8.58571370877817	9.1103528023268	9.13724734066467	9.29714555193039	8.63807383718072
11482	8.3169602873649	8.44197584714803	8.14669594803066	8.49545533300987	8.24174486494015	8.22110372536788	8.32837573714834	8.31424334674856	8.42794133250948	8.47397627184801	8.39931353298081	8.26225148127945	8.24396732693033	8.13955135239879	8.35079188510025	8.30012372456901	8.41588258084604	8.4637968111987	8.38715571766298	8.33628338786443	8.35034990550806	8.10223819393074	8.21318524488924
11486	7.12412131182919	6.76597668082527	7.8139949079852	6.55151601762801	6.35696542398756	5.84632615357044	6.14839183989267	7.28878918988747	6.86005234514727	6.43407216864318	7.31590430725959	6.66106547980695	7.13099948953399	5.55254102302878	6.27860432860235	7.14771372235215	6.00375213486111	5.49505552836802	5.88589969869254	6.47411151394241	6.99095486039699	5.50885117268157	7.27177425539795
11487	8.20065343636747	8.6006563078263	8.59058704991503	8.49964660604955	8.45265308600623	8.58007009078113	8.39596248909992	8.56281480869233	8.47167521439204	8.38801728534514	8.56700537024703	8.42227505624547	8.2045711442492	8.22351908679073	8.42038134119664	8.39317591434881	8.75137668336632	8.00870872983593	8.23242092717608	8.44956137461324	8.62497817956904	8.49265437101891	8.7693419869341
11488	9.81057163474115	9.83051520697684	9.83304819573838	9.73758536904636	9.64295422348033	9.76636326246046	10.0604257387771	9.71938882094208	9.84235034341381	9.59301756115296	9.68807542640784	9.45697038112101	9.57232126797687	9.57364718749332	9.63099511547536	9.41172282195135	9.51135734069712	9.87375169060862	9.48139582415413	9.51451681645401	9.64943582947457	9.82384487456173	9.78053976747196
11489	6.17192735435346	6.00898878322726	5.69209237542757	5.34340782229781	5.73063995591679	5.74953426766926	5.12928301694497	5.68088692071969	3	6.21723071622067	6.06824086131282	4.70043971814109	7.30103884990315	4.8073549220576	4.52356195605701	6.37851162325373	5.25171909260596	4.95419631038687	3.76553474636298	5.4093909361377	5.70873904135958	2.72246602447109	4.48542682717024
11490	7.3389591754152	8.10381232942885	8.36106648879432	8.50303064564116	8.25974326369078	8.12979817318714	8.06285565520599	8.16641418264516	8.31876874268273	8.41151098801207	8.25266543245025	8.16138386011199	8.21577565302028	8.33539035469392	8.17592374206376	7.43462822763672	7.65963918701565	8.13391281423904	8.24507727535967	8.01178633120661	8.16138386011199	8.21480479494805	7.84611717333673
11491	2.92599941855622	5.39574832817903	6.96116025813664	4.5909612413426	4.25550073314839	5.48220292629596	6.30924896081662	5.66959375118833	4.08746284125034	6.71149490665009	4.15380533607904	4.8923910259134	7.09275714091985	6.5453506448223	5.01792190799726	7.03342300153745	3.96347412397489	4.83794324189103	6.16791986555194	4.68369645430652	6.30742852519225	5.88508622529017	5.47248777146274
11492	7.49825086752783	7.24126817732937	7.56985560833095	7.44708322620965	7.4870360800319	7.58345891013077	7.85735900975864	7.70597790168252	7.84046323386954	7.74819284958946	6.96578428466209	6.37330019660839	6.69766263347052	6.40429006444484	6.97269265400426	6.32553033156756	7.76686014382955	6.4643415327611	6.57288966842058	7.29553937040683	7.6409679104499	6.84046323386954	7.54689445988764
11495	2.96347412397489	3.54843662469604	3.83289001416474	3.60288440871842	4.82017896241519	4.33628338786443	4.33985000288462	4.12515513132229	4.0574502721839	3.26303440583379	1	2.44625622988956	3.49185309632967	1.72246602447109	3.05311133645956	4.19377174339668	3.47248777146274	2.90689059560852	1.10433665981474	4.01346225980656	3.88752527074159	1.76553474636298	4.38887833881199
11496	5.4093909361377	4.51727569320958	5.99095486039699	4.34340782229781	5.18189764310839	4.90207357931074	4.62643913669732	5.80477637795583	6.17592374206376	4.43962313755712	5.762880292917	4.50462039240355	6.19574129324645	5.01346225980656	5.91169158187234	5.87282875953489	4.06177619758669	4.69488019279919	5.20554891117303	4.6667565918848	4.73876783680019	4.81249822533356	4.79181407116183
11497	7.28401434473801	7.50342824659197	7.19031854794182	6.94602898951548	6.92955431573285	6.61618123133188	7.56262403909987	7.61581352518973	7.71527564626461	7.24697805961472	7.82591279878497	7.10381232942885	6.75622271284729	6.88447581908648	6.42794133250948	8.47370574961942	7.4245862262511	7.62205181945638	7.62826325508534	6.4797802640291	6.55151601762801	7.6499746511581	6.42374622911477
11498	2.40599235967584	5.09169983413681	2.29278174922785	2.23266075679027	4.39917109381982	1.63226821549951	2.98185265328974	4.13750352374993	5.21334728173344	4.85798099512757	2	4.85299758761332	4.4594316186373	2	4.17791779219584	2.53605290024021	1.67807190511264	1.84799690655495	1.58496250072116	2.03562390973072	4.62058641045188	4.58496250072116	1.48542682717024
11499	9.20725841036353	9	8.68912440491326	8.73437091966298	8.72024425828757	8.64799798703251	8.74180402530956	8.22376040067285	9.46780930617978	8.89663514130291	9.03809592468451	9.14809520268778	9.4738072013997	8.58965114651479	9.26795708440284	9.12670447284319	8.39167321868639	9.00604550772652	8.75805661214661	8.82225214417156	8.59581691855585	8.57459352733761	8.56166981256803
11500	4.54843662469604	5.61176256006487	6.37155886261196	5.76553474636298	5.08746284125034	6.29645740737124	6.00898878322726	3.98185265328974	6.25361115194717	5.27798474729977	5.86542397831313	5.28540221886225	5.6409679104499	2.0703893278914	5.82781902461732	4.21723071622067	3.05311133645956	3.32192809488736	5.09169983413681	4.6667565918848	4.4594316186373	5.8972404255748	2.78659636189081
11501	5.81249822533356	4.7279204545632	5.43629511983936	6.78135971352466	6.95652136333312	6.45450493755737	5.07895134139482	5.4262647547021	5.62643913669732	6.50143914515887	5.21723071622067	5.86294724802092	4.63226821549951	4.58496250072116	6.92481250360578	5.21723071622067	6.11894107272351	5.83794324189103	6.31469652565629	6.57591736111815	5.61176256006487	4.95419631038687	6.79571500650173
11502	7.47654370621426	8.13185696060879	8.01122725542325	7.81506301719287	7.93310047493137	8.00112666545428	7.5894638929561	7.9692426044345	7.76818432477693	7.81570350334807	7.99491908871511	8.04821438460804	8.0869323411374	7.41023933077602	7.90388184573618	8.13955135239879	8.18090370917938	7.44211412241923	7.64241277290506	7.89299809305507	8.27984269352035	7.71836162613835	7.60806996772166
11504	2.67807190511264	4.43295940727611	4.74416109557041	3.82781902461732	0.765534746362977	3.35049724708413	3.37851162325373	3.96347412397489	4.68369645430652	3.23266075679027	0.925999418556223	0.584962500721156	0.263034405833794	4.44625622988956	4.01792190799726	3.82781902461732	3.44625622988956	1.37851162325373	3.96347412397489	1.63226821549951	3.92599941855622	3.10433665981474	1.37851162325373
11512	9.30902153194551	9.14210705730255	9.15152399406487	9.28563340146684	9.29852085712595	9.11478344724985	9.17941152317403	8.89147994597097	9.33695280016051	9.11894107272351	8.82241149636048	9.64331507766953	9.39274673242064	9.3297963382207	9.22255342742343	8.83857365266832	9.17916267538715	9.26185985961497	9.19795382761006	8.90538700501813	9.17816685478444	8.72314895704758	8.98498801863518
11513	6.48542682717024	5.97269265400426	6.37851162325373	6.50462039240355	5.59395128394841	6.31288295528436	6.5713734359732	7.07253459972295	6.74416109557041	6.73335434061383	6.86789646399265	6.54070926267143	6.79051141189419	6.76420813013995	5.53915881110803	6.84423498775875	6.11478344724985	6.16591193893569	5.8703647195834	6.5453506448223	6.08533966935737	6.32192809488736	6.31469652565629
11514	7.68088692071969	8.02347715183043	7.26491169307446	7.36981542428391	7.44211412241923	7.89602960297675	7.37155886261196	7.67666233485797	7.61102479730735	7.4870360800319	7.14669594803066	7.11165734626313	7.61691636257881	7.48058827023386	7.00562454919388	5.79441586635011	8.04001567884788	7.03562390973072	7.24126817732937	6.58345891013077	7.74819284958946	6.88630626345243	7.56833618213375
11515	10.4693365603267	10.20622074174	10.546267484247	10.6899543056545	10.4697944214786	10.6258458012825	10.7407505171784	10.5120984638701	10.5522368005502	10.5981921090556	10.877322482164	10.5976335924021	10.436919708221	11.0243778619344	10.5683361821337	10.935607074335	10.4793760911617	10.752589717641	10.5571764742602	10.5464604288514	10.4796287124726	10.8179030083478	10.4802348232013
11516	7.72383156649532	7.05636676102453	7.04548665635946	7.88935185259465	7.09381367340273	7.5453506448223	7.34607044078517	6.80219321694183	6.82017896241519	7.10328780841202	6.50620838930675	7.03121873061072	7.70251902915328	6.97727992349992	7.40087943628218	6.83289001416474	7.65320336203398	7.4966540825935	7.31015831794782	7.5274770060604	7.80606622608903	6.83541884047548	7.32822611878773
