Gene	GSM6176	GSM6177	GSM6174	GSM6175	GSM6178	GSM6172	GSM6173	GSM6170	GSM6171	GSM6169	GSM6168
Gene	3.0	3.0	3.0	3.0	3.0	20.0	20.0	20.0	20.0	20.0	20.0
11787	8.54882190845875	5.51412226017071	5.62935662007961	5.83794324189103	4.33628338786443	5.51412226017071	7.01122725542325	5.28909670241999	8.54612275885779	4.86294724802092	4.79181407116183
20209	7.97956810009519	5.33628338786443	7.67313237214536	9.00562454919388	7.96693797927846	8.5913353357414	6.69488019279919	4.41953889151378	9.31492306173917	7.85984534392145	7.73131903102506
24153	8.69272010418934	9.06377255957523	8.45540942280827	9.24083902377172	8.23620558153169	8.90749159334305	8.61493064788691	8.64183500155537	8.17072627613155	8.67263748740837	8.20672135743089
24157	9.20969704353526	8.53488645761565	8.27146302790437	8.99887245399428	8.73978060977326	8.85549144310187	6.14159627838382	6.10433665981474	6.89117612475454	8.70217268536555	8.56147889150101
24158	12.9111297920231	9.94953493301701	12.3928808654889	11.1547548315661	13.2074109457609	10.5519965795861	11.1297337887158	11.2488170592785	10.6793921276135	12.3294880371102	11.9548142681346
24159	9.27068466530611	8.49758575523865	8.98080601545655	8.36923380966572	9.0122520622501	9.63287405897244	8.47004872601133	10.3144699539965	9.41750093817138	8.67901085408225	9.33888491495754
24162	9.61213130001343	9.96722625883599	8.74348803978918	9.50521609609692	8.71699089440494	6.85424505422013	9.26702072542732	8.90598862931413	9.71990214421414	8.62314990022045	9.52512925120397
24163	8.00393948568806	9.38219169362566	6.62497817956904	7.98527271425345	8.93545974780529	8.84077792359505	10.0263851142162	6.45450493755737	8.70217268536555	7.50541460934675	9.18858884570735
24166	7.79960542245267	8.33226037817218	6.62595231535276	8.50832300315677	7.04984854945056	6.99019853270423	8.53151142718825	8.30970371103028	7.84214078643169	7.73651468150716	7.31711107858959
24167	5.93781516880342	6.97537033349128	5.44183755862256	6.15987133677839	5.36690500360575	8.07734982962161	8.44377239276374	7.68766728425522	7.42514595275313	6.57036172832943	6.06177619758669
24170	9.02347715183043	8.95373084981149	8.97343907853414	9.02364347910317	8.89681675325047	9.51345126674671	8.74799152925875	8.60139939053183	9.41032414280632	9.09650433433094	9.25502856981873
24171	7.20554891117303	6.60288440871842	6.23266075679027	7.07788386443832	5.50462039240355	6.762880292917	6.77610398807316	7.93545974780529	8.60251329745184	5.49505552836802	7.32553033156756
24172	7.97584796800678	8.78185145756426	7.02569327368077	8.04984854945056	7.33985000288462	8.56033283421244	9.35303652349559	7.42919748847991	7.82623067805053	8.14898493138752	7.13237119873254
24173	10.1053847492476	9.68492390686141	9.92659251005107	9.14567745519564	10.0265234425198	9.53818893205242	6.99435343685886	8.88722061546838	9.91468410532839	9.49924796138249	9.18883607303053
24174	9.15355203170811	8.61065577440193	8.78463484555752	9.33382621525685	8.58608916617544	10.2480461512497	8.79376585730965	8.81922110355015	8.67348575733779	8.72894086840337	7.90327934205614
24175	5.4093909361377	6.98527271425345	4.68929916053589	7.15279185163912	5.57288966842058	6.51884982870769	9.3819754785573	6.23074100262691	8.5453506448223	5.73606362787181	7.36106648879432
24176	6.952450058359	7.69522829149575	6.70182625841205	7.80477637795583	7.16791986555194	8.31560245663795	8.12023787734196	6.67595703294175	7.43170652396602	7.12515513132229	7.02513956227851
24177	4.82374936030827	6.10936055940423	4.88849973551412	6.32517051237605	6.18189764310839	5.5957423394744	7.71630503984442	5.85798099512757	7.27276973243651	4.70597790168252	4.34056226902641
24179	5.94602898951548	7.66426949231891	5.79960542245267	6.46923479366766	6.32192809488736	7.45409362036545	7.96318509361413	9.38726344176539	6.96000193206808	6.4594316186373	5.92599941855622
24180	7.48421870843316	7.17467605968824	6.25124568979912	7.43650334601291	6.54843662469604	6.99830835035429	7.64943582947457	8.09130314423718	7.05311133645956	8.09090634523191	7.6875506510007
24182	5.43962313755712	6.68369645430652	5.94094976002219	6.77917215428689	6.17326071400557	7.05419729438881	6.21075250578057	7.55382125653269	7.3327079336406	6.42066204847272	6.06105611020419
24183	9.51766938813381	9.97441458980553	9.81129440774566	10.0831468708167	9.57657882274992	10.0354177171612	9.14465824283188	9.02749136945368	9.54448152231079	9.96960236978907	9.69060915339888
24184	10.2807707701306	10.1994269676709	9.37068740680722	9.91408609701272	10.0345238753344	9.93472288939973	9.17517526212952	9.70251902915328	10.4902492106271	9.93604896367662	10.0144389865024
24185	10.0662910459777	9.50392509373705	10.7602209464665	10.7148894342315	10.1341054004018	9.86379910372885	9.85479048185678	9.64394635539713	9.24567153950322	10.3215335540185	9.41066334107765
24186	6.40173284952262	5.98299357469431	6.37547391261535	6.99971819610402	4.96578428466209	7.34695688937888	8.09816370971495	7.74617838097141	7.3963907155919	6.16339809435316	5.83225711437793
24188	9.89845023280787	10.5056130952851	10.7497018572659	9.98669535024378	9.75020450927987	10.762465093029	10.0141599892011	12.3274122972704	11.5456402360128	10.8536994203002	11.1746760596882
24189	14.1131113373485	13.700797313065	14.3891338651614	14.1987136032967	14.2352644626231	13.7510523376344	13.9235085538275	13.1052210354564	13.844409094943	13.6384076300118	13.6465193347526
24190	9.90969311217905	8.96981818594658	8.37097795056832	8.66367669326348	7.65296444590511	8.8502910372082	10.2107119253538	8.52251614590546	8.77982877041333	9.20929089082266	9.20351114841032
24191	7.14567745519564	6.30286736097287	5.97269265400426	6.74146698640115	6.47735352663456	8.46270675067016	7.42080238163181	7.24887634283713	5.91767043436176	7.55382125653269	5.97154355395077
24192	11.9698721349419	10.5359071464768	11.4950305368988	11.222825084457	11.6242928462984	10.3750394313469	10.3622178159131	11.2028278537595	11.2358048304144	11.0538240885439	10.133206444944
24197	9.26631805715746	9.54573675349338	8.55573947918052	9.98683753671616	8.93604896367662	10.2384047393251	10.6122234702764	8.95477792500507	8.74819284958946	9.06258586651126	9.29393139869572
24205	6.18916564357243	6.63807383718072	6.19442855881476	7.72405903122435	6.39689015256859	7.59170933316174	8.3701061436886	6.8592241619782	7.64625867999003	6.86418614465428	7.37068740680722
24206	8.78626962764847	8.66355810421727	8.37851162325373	8.65749710044411	8.79636413813963	9.58852726042246	10.2972602107853	9.36654078784534	9.27169645481871	9.03809592468451	9.40343816300828
24207	9.18520581938227	9.53935270870135	9.15599877963723	9.07957367172561	8.44211412241923	9.72735324596895	8.0881698714242	8.44280530004989	8.14176655811737	8.35872445087594	8.84528094955392
24208	5.83035674741922	9.13442632022093	6.09169983413681	6.49825086752783	7.40173284952262	6.98527271425345	5.94485844580754	7.24222139509837	4.95419631038687	7.42374622911477	8.04111153536915
24209	4.877744249949	6.52199295640167	5.93073733756289	6.12515513132229	3.88752527074159	8.00786824333334	8.30833903013941	4.29278174922785	5.46923479366766	5.93073733756289	5.00450139223494
24210	6.3327079336406	6.36632221424582	4.37155886261196	8.10276309662559	5.77214959078454	5.93310047493137	8.19893608810138	7.07948478382681	6.29645740737124	4.66391384211598	4.73876783680019
24211	10.4470057154398	8.93730024896182	10.7292171063253	10.6208154787493	10.5138262721291	9.22502663676269	9.88138166821324	8.40407713624123	9.25006150271721	10.4399087811786	10.3377055179063
24212	8.72860081064319	9.1550711912457	8.1184220243132	8.10223819393074	9.87605643848824	8.6906964439777	8.79441586635011	9.08161658331465	8.66320227857954	8.58983837577219	7.55458885167764
24213	8.73284578234258	9.10079372601325	8.66657908403581	9.68176548785048	9.01485738131639	9.35049724708413	8.62972089101726	8.31718646829205	8.5501695919205	8.977566144122	9.41626974452321
24214	8.45436784485609	7.79354912253258	7.21658420263562	8.92708656678029	7.33091687811462	7.31136990318878	9.52838899103556	8.27177425539795	8.5077946401987	7.9922774805258	8.3803889104944
24215	6.48446041312882	6.06608919045777	5.07638806851284	6.27052894238072	5.90207357931074	6.97452931248388	8.05463144878297	7.8760257327227	6.22573765346606	5.55458885167764	5.4905701304462
24216	8.08533966935737	8.77632335932591	7.49212023734347	8.23234097511083	7.51227956942002	8.00824185334213	8.49918150989399	8.47721858812809	7.17525844574535	7.77434781616928	8.10136293148753
24217	4.99322146736894	5.56985560833095	4.89965902637744	5.61911951145322	6.42122329922514	6.12101540096137	6.22303633790187	5.70321146739115	5.41616416473313	6.19377174339668	5.0639343057541
24218	5.29645740737124	7.74416109557041	4.00898878322726	7.66106547980695	5.38543103719352	6.4110872267986	6.21723071622067	7.74214098549815	3.40599235967584	7.12101540096137	5.74416109557041
24221	8.27006167272776	9.26287785490956	8.0574502721839	9.14168142076284	7.96019505100832	9.50891718027845	9.37518427297557	8.4875720990018	8.16908986680777	8.48676799584625	8.40882506241369
24223	12.1634138194924	11.5801643322183	12.0306326545958	11.3097889607397	12.1385118026749	11.4478839270791	13.6757365553619	12.499957970569	11.9711842724047	12.2671378035399	12.3695019267846
24224	5.45066140900956	6.74281466986289	7.45148588471972	7.70735913208088	7.64697864758755	7.72246602447109	8.99821431163308	7.74752167254042	7.86707277282504	7.18057224564182	7.28015211873137
24225	7.94644681078194	8.22544846861074	7.27705487614873	8.3307248473615	7.0765102324522	8.48099210369791	8.84723635717087	8.12567176339259	7.70962542943866	7.79358008663712	7.78874163372236
24230	11.5071008700286	11.4036511855322	11.0424801864925	10.5788443915582	11.0984927240704	11.4845711809158	10.7632953733471	11.0369977742674	11.0380959246845	11.0742083765551	11.4131518880539
24232	4.27426166125705	7.20799043323296	4.66391384211598	5.59395128394841	3.61470984411521	4.77610398807316	7.15583017155653	8.35314682549808	5.24222139509837	5.15177765473205	7.27891401949994
24233	7.84830995744929	6.82527683005487	8.18338726124887	7.77082904603249	6.91647664443772	7.45121111183233	9.60371906019723	11.2089354133791	11.0204244152004	10.1178378715499	11.4982508675278
24235	5.00898878322726	5.71149490665009	4.70597790168252	3.63226821549951	4.5298209465287	4	6.12722055048807	5.8073549220576	7.84046323386954	6.22496636500027	0.137503523749935
24236	6.82781902461732	7.22110372536788	2.78659636189081	6.32192809488736	6.97956810009519	7.68720069465189	6.04439411935845	6.992088609014	9.09671515448854	4.98185265328974	4.18586654531133
24239	9.14745934607698	8.81046452645639	9.13886906577416	8.68999797141945	9.21261797257263	8.16373352682175	9.82448147470042	9.00375213486111	9.30871823766975	8.49398884067366	8.90699077928558
24240	5.73335434061383	6.91647664443772	5.29645740737124	6.23266075679027	4.76022094646651	6.15380533607904	6.55151601762801	8.15431181143649	6.72383156649532	6.27798474729977	5.456149034648
