Gene	GSM2127867	GSM2127866	GSM2127865	GSM2127871	GSM2127872	GSM2127873	GSM2127877	GSM2127878	GSM2127879
72454	3.23223797887389	3.20164558575043	3.18428200218582	3.28641499002476	3.12020412906009	3.3186281712035	3.25606361073237	3.3837671887959	3.53696805494588
72459	4.9207753477362	4.81712612179274	4.84804971423136	4.83437195823863	4.7920185211176	4.72037251337345	4.79355163234826	4.84316225991415	4.87598091812405
72461	2.07911342347325	2.00718337998303	1.74329910418908	1.74390603640805	1.52402741590268	1.94857605167344	1.94643507970029	2.16090789474283	2.06651403845798
72462	2.24469213204141	2.30829134577218	2.74601602740196	2.27716418110169	2.25903284564598	2.20446035126077	2.10634503818177	1.96072742679126	1.9557814255979
72465	4.14063757987486	4.03796997489264	4.11613791287505	4.16537903516815	4.1237081429058	4.08295614310743	3.9445481240804	3.90299912907124	3.88303569931366
72469	2.3208405272463	2.42381397931121	2.59079216995778	2.51257148575442	2.55082262019622	2.35044329832987	2.58688368846598	2.46928045324507	2.50902326961176
72472	-0.335767527868163	-1.06832350445305	-0.673852020777158	-0.816203042400233	-0.319160207291658	-0.905980385600102	-1.80971765351225	-0.927320888733165	-0.314111210483147
72475	5.10258922461803	4.97576742263173	5.09536673050223	5.21494162826511	5.23870439410373	5.25777020952349	5.18012858823541	5.19631919346333	5.10633783369024
72477	3.66923280304467	3.72711836558104	3.69729115720494	3.56441599914492	3.6273906812561	3.59410623181782	3.55836644560713	3.50074531521444	3.54211921716005
72479	3.78761017775815	3.67445019895829	3.89912927574561	3.86369345803904	3.98939789515698	3.75635774345487	3.89466381521668	3.75352506553498	3.72524945847302
72480	7.26599131187102	7.12461539494072	7.142344161224	7.24332534722943	7.22722541012921	7.23758187375737	7.18275446337798	7.20393785694231	7.15348790970475
72482	2.19835632323745	2.26282787507997	2.26626419000429	2.24687469085294	2.3434950535457	2.1285281954563	2.18297075184953	2.21949066194803	2.14693050868993
